u,v,key,osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,junction,width,bridge,tunnel,access,ref
1651614448,14956538,0,"[123332688, 875082939]",Boulevard de Bercy,primary,30,False,True,192.466,"['4', '3']","LINESTRING (2.3798292 48.8403945, 2.3799084 48.8403805, 2.3799558 48.8403722, 2.3806699 48.8402465, 2.3815197 48.8400959, 2.3816439 48.840075, 2.3818392 48.8400397, 2.3820647 48.8400004, 2.3821427 48.8399874, 2.3823697 48.8399472)",,,,,,
1651614448,123532977,0,152340285,Boulevard de Bercy,primary,30,True,False,30.604999999999997,2,"LINESTRING (2.3798292 48.8403945, 2.3794863 48.8404704, 2.3794328 48.8404822)",,,,,,
1651614452,368092,0,"[702817425, 31739588]",Boulevard de Bercy,primary,30,True,False,250.393,3,"LINESTRING (2.3788013 48.8403281, 2.3782169 48.8400153, 2.3768697 48.8392984, 2.3764828 48.83909, 2.3763652 48.8390206, 2.3763494 48.8390112, 2.3761486 48.8389062)",,,,,,
1651629102,1767757740,0,699564340,Rue de Bercy,tertiary,30,True,False,3.666,2,"LINESTRING (2.3793033 48.8404839, 2.379275 48.8405111)",,,,,,
1651629102,367997,0,4039495,Boulevard de Bercy,primary,30,True,False,24.006,3,"LINESTRING (2.3793033 48.8404839, 2.379162 48.8404813, 2.3790759 48.840449, 2.3789998 48.8404205)",,,,,,
1651629113,1651629102,0,152340287,Rue de Bercy,tertiary,30,True,False,18.261000000000003,3,"LINESTRING (2.3793673 48.840326, 2.3793472 48.8404071, 2.3793317 48.8404342, 2.3793033 48.8404839)",,,,,,
1651629113,1651614448,0,"[294804938, 694004567]",Boulevard de Bercy,primary,30,True,False,35.119,1,"LINESTRING (2.3793673 48.840326, 2.3794682 48.8403611, 2.3795756 48.8403801, 2.3798292 48.8403945)",,,,,,
1659448470,249688483,0,"[284231632, 164932124, 906562295]","['Rue Noël Ballay', 'Rue Louis Delaporte']",residential,30,True,False,196.98999999999998,1,"LINESTRING (2.4113914 48.8479313, 2.4114756 48.847924, 2.4115123 48.8479209, 2.412148 48.847866, 2.4127201 48.8478167, 2.4128067 48.8478092, 2.4128815 48.8478581, 2.4131718 48.8484122, 2.4131821 48.8484636, 2.4131617 48.8485878)",,,,,,
1659448470,442316,0,565913621,Boulevard Davout,primary,50,True,False,125.241,2,"LINESTRING (2.4113914 48.8479313, 2.4115148 48.8487945, 2.4115116 48.8490538)",,,,,,
1659448476,1659448508,0,"[48181504, 761307765]",Boulevard Soult,residential,30,True,False,60.1,1,"LINESTRING (2.4107638 48.846416, 2.4106481 48.8460216, 2.4106722 48.8458837)",,,,,,
1659448481,2720107874,0,632256025,Boulevard Davout,primary,50,True,False,7.397,2,"LINESTRING (2.411243 48.8490631, 2.4112557 48.8489971)",,,,,,
1659448481,5448919003,0,153235609,Rue de Lagny,residential,30,True,False,19.773000000000003,1,"LINESTRING (2.411243 48.8490631, 2.4113316 48.8490808, 2.4113863 48.8490917, 2.4115016 48.8491147)",,,,,,
1659448482,1659448508,0,153235595,Boulevard Soult,primary,50,True,False,126.018,2,"LINESTRING (2.4110539 48.8469441, 2.4110686 48.8469138, 2.4111261 48.8467991, 2.4111134 48.8467556, 2.4109606 48.8462342, 2.4109221 48.8461591, 2.4108599 48.8460984, 2.4108062 48.8460604, 2.4107805 48.8460377, 2.4107183 48.8459866, 2.4106722 48.8458837)",,,,,,
1659448482,11486390939,0,233180599,Cours de Vincennes,primary,50,True,False,22.652,3,"LINESTRING (2.4110539 48.8469441, 2.41108 48.8469355, 2.4111235 48.8469253, 2.4111998 48.8469113, 2.4112686 48.8469072, 2.4113545 48.8469081)",circular,,,,,
1659448493,1437800183,0,233180600,Avenue de la Porte de Vincennes,primary,50,True,False,184.71699999999998,3,"LINESTRING (2.4113918 48.8469218, 2.4116011 48.8469375, 2.4116512 48.8469342, 2.4119145 48.8469136, 2.4134892 48.8467898, 2.4135347 48.8467868, 2.4137283 48.8467428, 2.413864 48.8466849)",,,,,,
1659448493,11486390941,0,233182347,Boulevard Soult,primary,50,True,False,20.385,4,"LINESTRING (2.4113918 48.8469218, 2.4114198 48.846966, 2.4114395 48.8470191, 2.4114466 48.8470646, 2.4114404 48.8470994)",circular,,,,,
1659448494,1659448470,0,153235589,Boulevard Davout,primary,50,True,False,91.525,2,"LINESTRING (2.4114197 48.8471144, 2.4113591 48.8472644, 2.4113591 48.8473088, 2.4113642 48.8474975, 2.4113618 48.8477321, 2.4113914 48.8479313)",,,,,,
1659448494,24909972,0,565913625,Avenue de la Porte de Vincennes,primary,50,True,False,24.07,3,"LINESTRING (2.4114197 48.8471144, 2.4113524 48.8471361, 2.4112653 48.847152, 2.4111579 48.8471546, 2.4111212 48.8471542, 2.4111026 48.8471505)",circular,,,,,
1659448502,245272062,0,93729383,Rue Changarnier,residential,30,True,False,112.664,,"LINESTRING (2.4109028 48.845434, 2.4109586 48.8454516, 2.4122642 48.8452734, 2.4123984 48.8452384)",,,,,,
1659448502,245272062,1,1092455588,Rue Changarnier,residential,30,True,False,113.986,,"LINESTRING (2.4109028 48.845434, 2.4109454 48.8453914, 2.4122402 48.8452222, 2.4123984 48.8452384)",,,,,,
1659448508,10804002261,0,"[565913619, 276801938, 153235595]",Boulevard Soult,primary,50,True,False,168.83300000000003,2,"LINESTRING (2.4106722 48.8458837, 2.4106356 48.8457709, 2.4106271 48.8457287, 2.4105985 48.8455874, 2.410361 48.8447922, 2.4102505 48.84449, 2.4102157 48.8443961)",,,,,,
1659448508,1433143659,0,276801939,Rue Montéra,residential,30,False,True,120.43900000000001,,"LINESTRING (2.4106722 48.8458837, 2.4105804 48.8458688, 2.4105232 48.8458653, 2.4103459 48.8458573, 2.4093739 48.8454412, 2.4092253 48.8454087)",,,,,,
1662201480,24912071,0,8135233,Rue Championnet,residential,30,True,False,151.21899999999997,,"LINESTRING (2.351606 48.8952574, 2.3514958 48.8952693, 2.3496978 48.8954634, 2.3496084 48.8954727, 2.3495648 48.8954778)",,4.7,,,,
1662201480,1662201483,0,153550718,Impasse Massonnet,residential,30,False,True,75.899,,"LINESTRING (2.351606 48.8952574, 2.3516183 48.8953101, 2.351718 48.8956869, 2.3513483 48.8957297)",,,,,,
1662201483,1662201480,0,153550718,Impasse Massonnet,residential,30,False,False,75.899,,"LINESTRING (2.3513483 48.8957297, 2.351718 48.8956869, 2.3516183 48.8953101, 2.351606 48.8952574)",,,,,,
1666520351,7038006835,0,753244312,Place Jeanne d'Arc,tertiary,30,True,False,16.409,,"LINESTRING (2.36893 48.8294968, 2.3688824 48.829641)",,,,,,
1666520351,15859525,0,"[154070460, 753237117]",Rue Charcot,residential,30,True,False,43.567,,"LINESTRING (2.36893 48.8294968, 2.3690594 48.8295822, 2.3691946 48.8296533, 2.3692358 48.8296704, 2.3693882 48.8297453)",,,,,,
1666520418,1666520430,0,154056792,Rue Dunois,residential,30,True,False,128.57,,"LINESTRING (2.3704319 48.8303423, 2.3703811 48.8303756, 2.3701605 48.8305204, 2.3701389 48.8305346, 2.3701047 48.830557, 2.3698788 48.8307053, 2.3698475 48.8307256, 2.3697105 48.8308144, 2.3696561 48.8308496, 2.369521 48.8309372, 2.3692204 48.831132, 2.3691837 48.8311558)",,5.9,,,,
1666520418,15435311,0,340419346,Rue Charcot,residential,30,True,False,237.61700000000005,,"LINESTRING (2.3704319 48.8303423, 2.3704862 48.8303723, 2.3707366 48.8305077, 2.3718372 48.8311028, 2.3719037 48.8311411, 2.3722943 48.8313581, 2.3723118 48.8313678, 2.3728399 48.8316734, 2.3729131 48.8317197)",,,,,,
1666520418,1689012,0,1105217584,Rue Dunois,residential,30,True,False,116.80700000000002,,"LINESTRING (2.3704319 48.8303423, 2.3704884 48.8303052, 2.3706602 48.8301918, 2.3706956 48.8301685, 2.3707358 48.830142, 2.3708824 48.8300454, 2.3709226 48.8300189, 2.3710123 48.8299598, 2.3710292 48.8299487, 2.3714703 48.829658, 2.3715575 48.8295977)",,6,,,,
1666520430,1666520431,0,154056792,Rue Dunois,residential,30,True,False,94.738,,"LINESTRING (2.3691837 48.8311558, 2.3691294 48.8311916, 2.3683496 48.8317068, 2.3682701 48.8317593)",,5.9,,,,
1666520431,382051,0,154056792,Rue Dunois,residential,30,True,False,64.544,,"LINESTRING (2.3682701 48.8317593, 2.3681131 48.8318601, 2.3680345 48.8319106, 2.3677107 48.8321184, 2.3676402 48.8321655)",,5.9,,,,
1666564768,15859504,0,4039472,Boulevard Vincent Auriol,unclassified,30,True,False,27.737000000000002,,"LINESTRING (2.3688832 48.835349, 2.3689918 48.8352034, 2.3690072 48.8351846, 2.3690123 48.8351188)",,,,,,
1666564768,15859481,0,"[1098743304, 1098743303]",Boulevard Vincent Auriol,primary,30,True,False,148.779,2,"LINESTRING (2.3688832 48.835349, 2.3679998 48.8350561, 2.36729 48.8348191, 2.3672411 48.8348028, 2.3672307 48.8347993, 2.3671819 48.834783, 2.3670683 48.8347464)",,,,,,
1672622472,135577913,0,48678625,Avenue de la Porte de La Chapelle,primary,30,True,False,39.262,4,"LINESTRING (2.3586706 48.8993096, 2.3589924 48.8990269)",,,,,,
1672622472,5236282647,0,"[223928000, 1226939269, 632264911]",Avenue de la Porte de La Chapelle,primary,30,True,False,68.646,2,"LINESTRING (2.3586706 48.8993096, 2.3586828 48.8991349, 2.3586948 48.8988808, 2.3586955 48.8988671, 2.3586969 48.898837, 2.3586988 48.8987966, 2.3587002 48.8986926)",,,,,,
1673531282,1089076147,0,154892298,Avenue de la Porte des Lilas,secondary,30,True,False,21.232,3,"LINESTRING (2.4066398 48.8770052, 2.4067491 48.8770361, 2.4067932 48.8770483, 2.406895 48.8770943)",,,,,,
1673531282,287617536,0,"[284231625, 39981444, 362926540]",Boulevard Mortier,primary,50,True,False,128.118,2,"LINESTRING (2.4066398 48.8770052, 2.4067095 48.876882, 2.4069816 48.8764009, 2.4071017 48.8761919, 2.4072526 48.8759258)",,,,,,
1673531283,418395556,0,154892303,,secondary,30,True,False,23.989,2,"LINESTRING (2.4061693 48.8770583, 2.4062734 48.8770504, 2.4063692 48.8770263, 2.4064808 48.8769961)",,,,,,
1673531283,332434739,0,284121976,Rue de Belleville,secondary,30,False,False,12.706,,"LINESTRING (2.4061693 48.8770583, 2.4060505 48.8770246, 2.4060096 48.8770133)",,,,,,
1673531284,268228514,0,154892304,,primary_link,30,True,False,19.207,3,"LINESTRING (2.4018017 48.8786242, 2.4018839 48.8786872, 2.4019145 48.8787106, 2.4019727 48.8787553)",,,,,,
1673531284,2879838398,0,"[37191384, 190588940]",Boulevard Sérurier,primary,50,True,False,122.806,2,"LINESTRING (2.4018017 48.8786242, 2.4020553 48.8785109, 2.4021121 48.878492, 2.4022873 48.8784338, 2.4025902 48.8783642, 2.403351 48.8782196)",,,,,,
1673531287,476509694,0,"[154892300, 45782055]",Avenue de la Porte du Pré Saint-Gervais,tertiary,30,True,False,147.0,1,"LINESTRING (2.4018693 48.878874, 2.4018202 48.8790485, 2.4017791 48.879174, 2.4017685 48.8792036, 2.4015883 48.8796604, 2.4015652 48.879739, 2.4015139 48.8799017, 2.40145 48.880166)",,,,,,
1673531287,2825334223,0,190588936,Boulevard Sérurier,primary,50,True,False,22.174,3,"LINESTRING (2.4018693 48.878874, 2.4017728 48.8789191, 2.4016472 48.8789778, 2.4016213 48.8789887)",,,,,,
1673951956,1673951987,0,142320839,Rue Ramey,residential,30,True,False,9.084,,"LINESTRING (2.3453313 48.8907927, 2.3453849 48.890719)",,,,,,
1673951956,24910830,0,24037843,Rue Marcadet,residential,30,True,False,82.45700000000001,,"LINESTRING (2.3453313 48.8907927, 2.345235 48.8908202, 2.3451063 48.8908635, 2.3445178 48.8910398, 2.3443765 48.8910636, 2.3442929 48.891076)",,,,,,
1673951972,1673951991,0,154943101,Place Aminadabu Birara,residential,30,True,False,7.007,,"LINESTRING (2.3455484 48.8907735, 2.3455615 48.8907416, 2.3455711 48.8907123)",,,,,,
1673951972,1673951981,0,1007581089,Place Aminadabu Birara,residential,30,True,False,8.261,,"LINESTRING (2.3455484 48.8907735, 2.3455019 48.8908043, 2.3454576 48.8908146)",,,,,,
1673951981,1673951956,0,7746365,Place Aminadabu Birara,residential,30,True,False,9.629999999999999,,"LINESTRING (2.3454576 48.8908146, 2.3453781 48.8907953, 2.3453313 48.8907927)",,,,,,
1673951987,1673951991,0,10664611,Rue Marcadet,residential,30,True,False,14.084000000000001,,"LINESTRING (2.3453849 48.890719, 2.3454758 48.8906999, 2.3455314 48.890706, 2.3455711 48.8907123)",,,,,,
1673951987,24911609,0,142320839,Rue Ramey,residential,30,True,False,78.277,,"LINESTRING (2.3453849 48.890719, 2.3454383 48.8906335, 2.345549 48.890457, 2.3458151 48.8900745)",,,,,,
1673951991,1211150595,0,"[729547342, 729130751]",Rue Marcadet,"['living_street', 'residential']","['30', '20']",True,False,144.51399999999998,,"LINESTRING (2.3455711 48.8907123, 2.3456178 48.8906969, 2.3467749 48.8903325, 2.3468579 48.890311, 2.3473432 48.8903282, 2.3474093 48.8903306)",,,,,,
1675158635,1835516159,0,1192948573,Boulevard de Magenta,primary,30,False,False,53.927,4,"LINESTRING (2.349868 48.8831872, 2.3497881 48.8832929, 2.3496956 48.8833975, 2.3495763 48.8835047, 2.3495151 48.8836104)",,,,,,
1675158635,94166149,0,"[1192948573, 172669799]",Boulevard de Magenta,primary,30,False,True,223.68199999999996,4,"LINESTRING (2.349868 48.8831872, 2.3499412 48.8831005, 2.3509097 48.882022, 2.3509553 48.8819712, 2.3513465 48.8815499, 2.3514274 48.8814567)",,,,,,
1686421260,36469532,0,5210137,Rue Armand Moisant,residential,30,True,False,15.439,,"LINESTRING (2.3166279 48.8430984, 2.3167213 48.8430456, 2.3167879 48.8430079)",,,,,,
1686421260,1686421273,0,530654072,Rue Falguière,tertiary,30,True,False,9.468,1,"LINESTRING (2.3166279 48.8430984, 2.3166643 48.8431348, 2.3167 48.8431691)",,,,,,
1686421262,1686421273,0,5210130,Rue Antoine Bourdelle,residential,30,True,False,14.575000000000001,,"LINESTRING (2.316869 48.8430999, 2.316803 48.8431246, 2.3167688 48.8431384, 2.3167 48.8431691)",,,,,,
1686421262,36469532,0,156390410,Rue Antoine Bourdelle,residential,30,True,False,11.827,,"LINESTRING (2.316869 48.8430999, 2.3168358 48.8430622, 2.3168163 48.8430402, 2.3167879 48.8430079)",,,,,,
1686421273,36468210,0,530654072,Rue Falguière,tertiary,30,True,False,160.19899999999998,1,"LINESTRING (2.3167 48.8431691, 2.3173247 48.8438468, 2.3177049 48.8442684, 2.3177203 48.8442914, 2.317728 48.8443134, 2.317725 48.8443403, 2.3177151 48.8443687, 2.3176931 48.8444207)",,,,,,
1699824833,357495388,0,579387341,,unclassified,30,False,True,9.119,,"LINESTRING (2.2498587 48.8635286, 2.2498306 48.8634487)",,,,,,
1699824833,358893030,0,32005732,,unclassified,30,True,False,202.906,,"LINESTRING (2.2498587 48.8635286, 2.2498621 48.8637635, 2.2499254 48.8640167, 2.2499919 48.8642957, 2.2501138 48.8645547, 2.2503815 48.8649535, 2.2505555 48.8651606, 2.2505734 48.8652671)",,,,,,
1701682702,1701682734,0,157936519,Rue Vandrezanne,residential,30,True,False,194.05300000000003,1,"LINESTRING (2.3542264 48.8275733, 2.3544235 48.827645, 2.3546095 48.827715, 2.3550653 48.8278866, 2.3552705 48.8279518, 2.3554034 48.827994, 2.355684 48.8280769, 2.3563964 48.8282869, 2.3564868 48.8283031, 2.356611 48.8283266)",,,,,,
1701682734,21658061,0,1187327129,Avenue d'Italie,primary,30,False,False,101.489,4,"LINESTRING (2.356611 48.8283266, 2.3566885 48.8280737, 2.356773 48.8277963, 2.3568068 48.8276855, 2.3568383 48.8275725, 2.3568514 48.8275324, 2.3568841 48.8274318)",,,,,,
1701682734,429385391,0,"[1187327129, 172841426, 733321547]",Avenue d'Italie,primary,30,False,True,277.72,4,"LINESTRING (2.356611 48.8283266, 2.3565824 48.8284216, 2.3564512 48.8288521, 2.3562906 48.8293717, 2.3562874 48.8293822, 2.3560309 48.8302311, 2.3559303 48.8305612, 2.3558954 48.8306686, 2.355882 48.8307197, 2.355865 48.8307754)",,,,,,
1706203405,273099632,0,158427565,Rue René Clair,residential,30,False,False,164.38400000000001,,"LINESTRING (2.3540003 48.8934254, 2.3541079 48.8940045, 2.3540863 48.8940624, 2.3540394 48.8941003, 2.3539944 48.894118, 2.3538978 48.8941314, 2.3529338 48.8942197, 2.3528628 48.8942265)",,,,,destination,
1714196616,355325465,0,27879129,Boulevard Diderot,secondary,50,True,False,15.587,2,"LINESTRING (2.3710501 48.84548, 2.3712612 48.8454987)",,,,,,
1714196616,1376039426,0,159320943,Rue de Bercy,tertiary,30,True,False,52.524,1,"LINESTRING (2.3710501 48.84548, 2.3711319 48.8454074, 2.37116 48.8453862, 2.3711948 48.8453584, 2.3712905 48.8452818, 2.3715348 48.8451336)",,6,,,,
1714196619,117645792,0,31750804,Boulevard Diderot,tertiary,50,True,False,65.17,3,"LINESTRING (2.3712058 48.8455743, 2.3708811 48.8455435, 2.3705926 48.8455147, 2.3703249 48.8454881)",,,,,,
1714196626,361036,0,1164286365,Boulevard de la Bastille,secondary,30,True,False,89.84700000000001,2,"LINESTRING (2.3676438 48.8480159, 2.3676824 48.848104, 2.3679988 48.8487894)",,,,,,
1716004194,1716016302,0,159488121,Souterrain Grande Boucle (Voie BCL),unclassified,30,True,False,393.95200000000006,,"LINESTRING (2.3454764 48.8612247, 2.3453913 48.8612943, 2.3452652 48.861386, 2.3451633 48.8614654, 2.345107 48.8615201, 2.3450265 48.861596, 2.3449514 48.8616454, 2.3448227 48.8617248, 2.3446775 48.8617969, 2.3446483 48.8618113, 2.3444901 48.8618907, 2.3443927 48.861948, 2.3443149 48.8619939, 2.3442237 48.862067, 2.3441499 48.8622018, 2.3441109 48.8623409, 2.3441091 48.8624875, 2.3441091 48.8624911, 2.3441425 48.8626218, 2.3441928 48.8627025, 2.3442609 48.862812, 2.3444081 48.8629445, 2.3446914 48.8630275, 2.3448797 48.8630558, 2.3458099 48.8630549, 2.3465353 48.8630687)",,,,yes,yes,
1716004197,1716004194,0,159488127,Entrée Rue des Halles (Voie A2),unclassified,30,True,False,44.185,,"LINESTRING (2.3459063 48.8609467, 2.3458124 48.8610155, 2.3457346 48.8610596, 2.3456481 48.861111, 2.3455726 48.8611534, 2.3454764 48.8612247)",,,,yes,,
1716016302,207782660,0,159488121,Souterrain Grande Boucle (Voie BCL),unclassified,30,True,False,100.283,,"LINESTRING (2.3465353 48.8630687, 2.3468174 48.8630753, 2.3470365 48.8630706, 2.3472626 48.8630519, 2.3478933 48.8629747)",,,,yes,yes,
1716016302,398745,0,"[159490521, 35081746, 35081747, 159103476]","['Sortie Turbigo (Voie S1)', 'Sortie Turbigo', 'Rue de Turbigo', 'Rue Mondétour']","['unclassified', 'residential']",30,True,False,244.172,,"LINESTRING (2.3465353 48.8630687, 2.3466753 48.8630508, 2.3469081 48.8630137, 2.3471321 48.8629774, 2.3471548 48.8629737, 2.3473406 48.862951, 2.3475005 48.8629331, 2.3476098 48.862925, 2.3477476 48.862926, 2.3477874 48.8629333, 2.3478294 48.8629512, 2.3478714 48.862974, 2.3478916 48.8629989, 2.3479129 48.8630279, 2.3479334 48.8630686, 2.3481991 48.8635898, 2.348215 48.8636071, 2.3482354 48.8636225, 2.3482448 48.8636274, 2.3482586 48.8636345, 2.348291 48.8636443, 2.3483183 48.8636512, 2.3483219 48.863652, 2.3487728 48.8637515, 2.3489586 48.8637968, 2.348985 48.86381, 2.3490069 48.8638257, 2.3490334 48.8638647)",,,,yes,yes,
1721218995,332431658,0,687388759,,residential,30,True,False,10.135,,"LINESTRING (2.37936 48.8957718, 2.3793997 48.8957874, 2.3794314 48.8958095, 2.3794528 48.8958364)",circular,,,,,
1721219009,17337815,0,4039917,Rue Curial,residential,30,True,False,59.206999999999994,,"LINESTRING (2.3792879 48.8959848, 2.3791135 48.8960444, 2.3787454 48.8961464, 2.3785321 48.8961568)",,,,,,
1721219009,332431657,0,687388758,,residential,30,True,False,20.565,,"LINESTRING (2.3792879 48.8959848, 2.3792328 48.8959774, 2.3791845 48.8959584, 2.3791483 48.89593, 2.379133 48.8959035, 2.3791284 48.8958955, 2.3791268 48.8958585)",circular,,,,,
1731116552,1731116570,0,161115117,Villa des Gobelins,residential,30,False,True,91.25,,"LINESTRING (2.3528187 48.8334887, 2.353438 48.8338252, 2.3536866 48.833899, 2.3538424 48.8339453)",,,,,,
1731116570,1759468653,0,53799097,Avenue des Gobelins,secondary,30,False,False,50.556000000000004,4,"LINESTRING (2.3538424 48.8339453, 2.3538024 48.8340027, 2.3537334 48.834102, 2.3536201 48.834265, 2.3535549 48.8343587)",,,,,,
1731116570,21648029,0,53799097,Avenue des Gobelins,secondary,30,False,True,66.483,4,"LINESTRING (2.3538424 48.8339453, 2.3541513 48.8334896, 2.3542155 48.8334002)",,,,,,
1731116570,1731116552,0,161115117,Villa des Gobelins,residential,30,False,False,91.25,,"LINESTRING (2.3538424 48.8339453, 2.3536866 48.833899, 2.353438 48.8338252, 2.3528187 48.8334887)",,,,,,
1731209419,21648011,0,53799097,Avenue des Gobelins,secondary,30,False,False,26.318,4,"LINESTRING (2.3533409 48.8346586, 2.3531912 48.8348738)",,,,,,
1731209419,1759468653,0,53799097,Avenue des Gobelins,secondary,30,False,True,36.842,4,"LINESTRING (2.3533409 48.8346586, 2.3534744 48.8344723, 2.3535549 48.8343587)",,,,,,
1731209419,6171131962,0,161126206,Rue de Croulebarbe,residential,30,True,False,234.84599999999998,,"LINESTRING (2.3533409 48.8346586, 2.3531975 48.8346097, 2.3525562 48.8343909, 2.3524325 48.8343224, 2.352334 48.8342487, 2.3522327 48.834137, 2.3521326 48.8339971, 2.3517963 48.8332981, 2.3517305 48.8332264, 2.3514799 48.8330749)",,,,,,
1731214121,1731214122,0,161126419,Rue Abel Hovelacque,residential,30,False,False,20.655,,"LINESTRING (2.3528241 48.832046, 2.3529063 48.8322237)",,7.4,,,,
1731214121,361732,0,4080778,Avenue de la Sœur Rosalie,residential,30,True,False,49.501999999999995,,"LINESTRING (2.3528241 48.832046, 2.3529083 48.8320256, 2.3533384 48.8319137, 2.3533982 48.8319223, 2.3534547 48.8319405)",,,,,,
1731214121,21648725,0,161126419,Rue Abel Hovelacque,residential,30,False,True,42.757,,"LINESTRING (2.3528241 48.832046, 2.3527969 48.8319816, 2.3527505 48.8316654)",,7.4,,,,
1731214122,1731214121,0,161126419,Rue Abel Hovelacque,residential,30,False,True,20.655,,"LINESTRING (2.3529063 48.8322237, 2.3528241 48.832046)",,7.4,,,,
1731214122,21648029,0,734782649,Rue Abel Hovelacque,residential,30,True,False,163.98499999999999,,"LINESTRING (2.3529063 48.8322237, 2.352968 48.8323174, 2.3531631 48.8326138, 2.3532085 48.8326651, 2.3532608 48.8327126, 2.3540936 48.8333168, 2.3542155 48.8334002)",,,,,,
1732756156,6194954302,0,1165109537,Avenue Jean Moulin,primary,30,True,False,8.414,,"LINESTRING (2.3250734 48.8270839, 2.3249766 48.8270431)",,,,,,
1732756156,36598218,0,911029757,Rue de Châtillon,residential,30,True,False,284.56100000000004,1,"LINESTRING (2.3250734 48.8270839, 2.3249823 48.827108, 2.3233087 48.8275501, 2.3225042 48.8277626, 2.3221049 48.8278682, 2.3216129 48.8279981, 2.3215446 48.8280174, 2.3214658 48.828037)",,,,,,
1736247083,94251970,0,10664566,Rue Stephenson,residential,30,False,True,78.516,,"LINESTRING (2.3566025 48.8860837, 2.3565999 48.8861079, 2.3565906 48.886158, 2.3565686 48.8862767, 2.3565653 48.8862855, 2.3565464 48.8863758, 2.3564682 48.8867354, 2.3564598 48.8867834)",,,,,,
1736247083,94252521,0,"[31144864, 31144865, 870906303, 24660271]",Rue Jean François Lépine,"['unclassified', 'residential']",30,True,False,213.797,,"LINESTRING (2.3566025 48.8860837, 2.3567042 48.886084, 2.3570442 48.8860853, 2.3581653 48.8860888, 2.3593201 48.8861043, 2.3593957 48.8861065, 2.3595262 48.886106)",,,yes,,,
1736247101,94249772,0,10664567,Rue de la Charbonnière,residential,30,True,False,90.423,,"LINESTRING (2.3552509 48.8848658, 2.3551239 48.8848366, 2.3543507 48.8846542, 2.354082 48.8846009)",,,,,,
1736247102,94249424,0,10664729,Rue Pierre l'Ermite,residential,30,True,False,10.458,,"LINESTRING (2.3551805 48.8850696, 2.3552165 48.885015, 2.3552347 48.8849826)",,,,,,
1736637844,2621079389,0,161704780,Rue Jeanne Chauvin,residential,30,True,False,104.982,,"LINESTRING (2.3790541 48.8267845, 2.3790005 48.8268412, 2.3782728 48.8275762)",,,,,,
1736637853,2710711363,0,202158017,Rue Léo Frankel,residential,30,True,False,147.256,,"LINESTRING (2.3772875 48.8273392, 2.377361 48.8273633, 2.3773901 48.8273691, 2.3774191 48.8273715, 2.3774502 48.8273704, 2.3774847 48.82736, 2.3785076 48.8266058, 2.3786945 48.8264822)",,,,,,
1736637853,15435240,0,801626357,Rue du Chevaleret,residential,30,False,False,134.27200000000002,,"LINESTRING (2.3772875 48.8273392, 2.3774331 48.8271531, 2.3776773 48.8268412, 2.3779718 48.8264649, 2.3780344 48.8263896, 2.3781354 48.8262685)",,,,,,
1740740121,36599971,0,34856617,Avenue du Maine,secondary,50,True,False,154.86700000000002,1,"LINESTRING (2.321802 48.8397156, 2.321896 48.8394805, 2.3222811 48.8385762, 2.3223348 48.83845, 2.322351 48.838412, 2.3223698 48.838374)",,,,,,
1747138953,94192767,0,10661482,Avenue Mathurin Moreau,tertiary,30,False,False,84.50699999999999,2,"LINESTRING (2.3731145 48.878283, 2.3732701 48.8783013, 2.3737684 48.8783564, 2.3740839 48.8783908, 2.3742121 48.8784045, 2.3742541 48.878409)",,,,,,
1747138953,96152276,0,10661482,Avenue Mathurin Moreau,tertiary,30,False,True,18.916,2,"LINESTRING (2.3731145 48.878283, 2.3730491 48.8782766, 2.3728587 48.8782577)",,,,,,
1747138953,94196267,0,53797238,Rue des Chaufourniers,residential,30,True,False,86.54299999999999,,"LINESTRING (2.3731145 48.878283, 2.3731771 48.8782146, 2.3740037 48.8778799, 2.374053 48.8778594, 2.3740809 48.8778478)",,,,,,
1754351082,125385545,0,13622093,Place des Insurgés de Varsovie,secondary,30,True,False,25.492000000000004,,"LINESTRING (2.2928982 48.8275799, 2.2928698 48.8276486, 2.2928211 48.8277169, 2.2927876 48.8277449, 2.2927347 48.8277764)",circular,,,,,
1754652819,25581570,0,163787524,Rue Dussoubs,residential,30,False,False,18.045,2,"LINESTRING (2.3495472 48.8670577, 2.3495099 48.8669803, 2.3494727 48.866903)",,,,,,
1755336922,1755336947,0,733601103,Rue Henri Farman,tertiary,30,True,False,27.744,2,"LINESTRING (2.2768355 48.8336391, 2.276458 48.8336166)",,,,,,
1755336922,1757366871,0,743150542,Place des Martyrs de la Résistance de la Porte de Sèvres,primary,30,True,False,19.643,3,"LINESTRING (2.2768355 48.8336391, 2.2767667 48.8336137, 2.2767286 48.8335806, 2.2767138 48.8335402, 2.2767248 48.8334992)",circular,,,,,
1755336925,141588923,0,163864609,Avenue de la Porte de Sèvres,primary,30,True,False,66.602,3,"LINESTRING (2.2770137 48.8335716, 2.2770152 48.8335818, 2.2770292 48.8336738, 2.2772457 48.8340086, 2.2773182 48.8341321)",,,,,,
1755336925,1755336922,0,742448672,Place des Martyrs de la Résistance de la Porte de Sèvres,primary,30,True,False,16.171,3,"LINESTRING (2.2770137 48.8335716, 2.2770063 48.8335797, 2.2769836 48.8336048, 2.2769368 48.8336282, 2.2768802 48.8336385, 2.2768355 48.8336391)",circular,,,,,
