osmid,y,x,street_count,highway,ref,geometry
24959179,48.8470334,2.3324653,3,traffic_signals,,POINT (2.3324653 48.8470334)
24959180,48.8449619,2.3323268,3,traffic_signals,,POINT (2.3323268 48.8449619)
24959181,48.8450593,2.3287967,4,traffic_signals,,POINT (2.3287967 48.8450593)
24959184,48.8443584,2.3300665,3,,,POINT (2.3300665 48.8443584)
24959185,48.843987,2.3306178,5,,,POINT (2.3306178 48.843987)
24959188,48.8448608,2.3324256,3,traffic_signals,,POINT (2.3324256 48.8448608)
24959189,48.8444218,2.3289846,3,crossing,,POINT (2.3289846 48.8444218)
24959190,48.8438016,2.3291522,3,,,POINT (2.3291522 48.8438016)
24965947,48.8431186,2.3293512,4,traffic_signals,,POINT (2.3293512 48.8431186)
24965951,48.8427225,2.3298267,3,,,POINT (2.3298267 48.8427225)
24965958,48.8433191,2.3313471,3,,,POINT (2.3313471 48.8433191)
24965971,48.8418779,2.3322226,3,,,POINT (2.3322226 48.8418779)
24965974,48.8416248,2.3325775,3,,,POINT (2.3325775 48.8416248)
24965976,48.8413081,2.3330503,3,,,POINT (2.3330503 48.8413081)
24965978,48.8425856,2.3346225,4,traffic_signals,,POINT (2.3346225 48.8425856)
24965981,48.842337,2.3348604,3,traffic_signals,,POINT (2.3348604 48.842337)
24965991,48.8425427,2.3363746,4,,,POINT (2.3363746 48.8425427)
24965996,48.8442894,2.3364948,3,,,POINT (2.3364948 48.8442894)
24966000,48.8424288,2.3295551,3,,,POINT (2.3295551 48.8424288)
24966011,48.840252,2.3361651,3,,,POINT (2.3361651 48.840252)
24966019,48.841956,2.3363366,3,,,POINT (2.3363366 48.841956)
24966020,48.8419776,2.3352091,3,,,POINT (2.3352091 48.8419776)
24966021,48.8410355,2.3361133,4,,,POINT (2.3361133 48.8410355)
24969670,48.8501628,2.3340132,3,,,POINT (2.3340132 48.8501628)
24969677,48.8501331,2.3347376,3,,,POINT (2.3347376 48.8501331)
24969685,48.8506863,2.3348329,3,,,POINT (2.3348329 48.8506863)
24969692,48.8507594,2.3357909,3,,,POINT (2.3357909 48.8507594)
24972141,48.8515292,2.3382605,3,,,POINT (2.3382605 48.8515292)
24972143,48.8517242,2.3384012,3,,,POINT (2.3384012 48.8517242)
24972144,48.8506508,2.3380575,3,,,POINT (2.3380575 48.8506508)
24972209,48.8505082,2.3327786,3,traffic_signals,,POINT (2.3327786 48.8505082)
24972211,48.8489776,2.3341021,3,,,POINT (2.3341021 48.8489776)
24972212,48.8491145,2.3348541,3,,,POINT (2.3348541 48.8491145)
24972213,48.8492675,2.3359835,3,traffic_signals,,POINT (2.3359835 48.8492675)
24972214,48.8492777,2.3378361,3,traffic_signals,,POINT (2.3378361 48.8492777)
24972308,48.8498427,2.3379351,3,,,POINT (2.3379351 48.8498427)
24972324,48.8497962,2.3384054,3,,,POINT (2.3384054 48.8497962)
24972325,48.8499057,2.3384249,3,,,POINT (2.3384249 48.8499057)
24972326,48.8500311,2.3387116,3,,,POINT (2.3387116 48.8500311)
24972327,48.8499186,2.3389913,3,,,POINT (2.3389913 48.8499186)
24972328,48.849795,2.3390268,3,,,POINT (2.3390268 48.849795)
24972331,48.8490773,2.3390346,5,,,POINT (2.3390346 48.8490773)
24972333,48.8499448,2.3399882,4,traffic_signals,,POINT (2.3399882 48.8499448)
24972336,48.8488966,2.3404595,4,,,POINT (2.3404595 48.8488966)
24972373,48.8509698,2.3395226,3,,,POINT (2.3395226 48.8509698)
24972375,48.8515203,2.3390943,3,,,POINT (2.3390943 48.8515203)
24972376,48.8518134,2.3398684,4,,,POINT (2.3398684 48.8518134)
24972382,48.8511177,2.3415129,3,,,POINT (2.3415129 48.8511177)
24972408,48.8518106,2.3384693,3,,,POINT (2.3384693 48.8518106)
24972409,48.8518121,2.3386898,4,,,POINT (2.3386898 48.8518121)
24972412,48.8520533,2.3386698,3,,,POINT (2.3386698 48.8520533)
24972423,48.8516792,2.3420305,4,traffic_signals,,POINT (2.3420305 48.8516792)
24972424,48.8518287,2.3414433,3,,,POINT (2.3414433 48.8518287)
24983566,48.8517476,2.3373982,3,,,POINT (2.3373982 48.8517476)
24983568,48.8524745,2.3387535,4,traffic_signals,,POINT (2.3387535 48.8524745)
24983651,48.8522875,2.3387161,3,traffic_signals,,POINT (2.3387161 48.8522875)
24984073,48.8502611,2.3438874,3,,,POINT (2.3438874 48.8502611)
24984238,48.8475365,2.3431929,3,,,POINT (2.3431929 48.8475365)
24984293,48.846929,2.3406174,4,traffic_signals,,POINT (2.3406174 48.846929)
24984294,48.8462773,2.3402538,3,traffic_signals,,POINT (2.3402538 48.8462773)
24984301,48.8470967,2.3419553,3,traffic_signals,,POINT (2.3419553 48.8470967)
24984302,48.8469057,2.342828,4,,,POINT (2.342828 48.8469057)
24984303,48.8466559,2.34161,3,,,POINT (2.34161 48.8466559)
24984306,48.8464195,2.3425541,3,,,POINT (2.3425541 48.8464195)
24984312,48.8475477,2.3405846,3,,,POINT (2.3405846 48.8475477)
24984319,48.8460884,2.3411616,4,,,POINT (2.3411616 48.8460884)
24984323,48.8459728,2.3412166,4,,,POINT (2.3412166 48.8459728)
24984356,48.8453035,2.3406028,1,,,POINT (2.3406028 48.8453035)
24984404,48.8442654,2.3375669,3,,,POINT (2.3375669 48.8442654)
24984411,48.8433982,2.3375202,3,,,POINT (2.3375202 48.8433982)
24984417,48.8425205,2.3374584,4,,,POINT (2.3374584 48.8425205)
24984454,48.8438888,2.3392472,3,traffic_signals,,POINT (2.3392472 48.8438888)
24984516,48.8433633,2.3386855,3,traffic_signals,,POINT (2.3386855 48.8433633)
24984519,48.8425,2.3381994,3,traffic_signals,,POINT (2.3381994 48.8425)
24984632,48.8417443,2.3377951,4,traffic_signals,,POINT (2.3377951 48.8417443)
24984634,48.8412844,2.337474,3,,,POINT (2.337474 48.8412844)
24984641,48.8410963,2.3362731,3,,,POINT (2.3362731 48.8410963)
24984649,48.8418408,2.3374145,3,,,POINT (2.3374145 48.8418408)
24984650,48.841419,2.3389621,4,traffic_signals,,POINT (2.3389621 48.841419)
24984661,48.8409126,2.3372492,3,,,POINT (2.3372492 48.8409126)
24984664,48.8403403,2.3369666,3,traffic_signals,,POINT (2.3369666 48.8403403)
24984668,48.840068,2.3368198,3,,,POINT (2.3368198 48.840068)
24984818,48.8401372,2.3365935,4,traffic_signals,,POINT (2.3365935 48.8401372)
24984820,48.8404127,2.336723,4,traffic_signals,,POINT (2.336723 48.8404127)
24984936,48.8395524,2.3372598,3,,,POINT (2.3372598 48.8395524)
24984940,48.8394603,2.3375854,4,,,POINT (2.3375854 48.8394603)
24985055,48.8411795,2.3398116,4,traffic_signals,,POINT (2.3398116 48.8411795)
24985056,48.8396461,2.3386321,3,,,POINT (2.3386321 48.8396461)
25001240,48.8503942,2.3919177,3,,,POINT (2.3919177 48.8503942)
25001256,48.8488169,2.3929976,3,,,POINT (2.3929976 48.8488169)
25001421,48.8504615,2.3899323,3,,,POINT (2.3899323 48.8504615)
25001426,48.8492566,2.3900946,3,,,POINT (2.3900946 48.8492566)
25001430,48.8504738,2.3905772,4,traffic_signals,,POINT (2.3905772 48.8504738)
25001562,48.8507624,2.3951794,3,,,POINT (2.3951794 48.8507624)
25001568,48.8498279,2.395527,2,,,POINT (2.395527 48.8498279)
25001580,48.850604,2.392197,3,,,POINT (2.392197 48.850604)
25002088,48.8410443,2.3927795,3,,,POINT (2.3927795 48.8410443)
25002615,48.8403572,2.392409,3,,,POINT (2.392409 48.8403572)
25002663,48.8400101,2.3917404,3,,,POINT (2.3917404 48.8400101)
25002675,48.8401074,2.3904905,3,,,POINT (2.3904905 48.8401074)
25002683,48.8406376,2.3911473,3,crossing,,POINT (2.3911473 48.8406376)
25004249,48.8428943,2.3832729,3,,,POINT (2.3832729 48.8428943)
25004264,48.8461468,2.3858667,3,,,POINT (2.3858667 48.8461468)
25008866,48.850412,2.3814059,3,,,POINT (2.3814059 48.850412)
25008881,48.8504684,2.3844442,4,traffic_signals,,POINT (2.3844442 48.8504684)
25008900,48.8504472,2.3865523,3,,,POINT (2.3865523 48.8504472)
25008903,48.8496757,2.3873276,3,,,POINT (2.3873276 48.8496757)
25008906,48.8504343,2.3872855,3,,,POINT (2.3872855 48.8504343)
25009061,48.8509053,2.3842035,3,,,POINT (2.3842035 48.8509053)
25009134,48.8493371,2.389563,3,,,POINT (2.389563 48.8493371)
25009196,48.8526532,2.3848998,4,,,POINT (2.3848998 48.8526532)
25009202,48.8526993,2.3851172,3,,,POINT (2.3851172 48.8526993)
25009204,48.8529388,2.3862583,3,,,POINT (2.3862583 48.8529388)
25009234,48.8539981,2.3823392,3,,,POINT (2.3823392 48.8539981)
25009237,48.8525211,2.3832295,4,,,POINT (2.3832295 48.8525211)
25009243,48.8524649,2.3810863,3,,,POINT (2.3810863 48.8524649)
25009246,48.8535745,2.3804181,4,,,POINT (2.3804181 48.8535745)
25009249,48.8526269,2.379149,3,,,POINT (2.379149 48.8526269)
25009252,48.8512484,2.3803805,3,,,POINT (2.3803805 48.8512484)
25009257,48.8515233,2.3787828,4,,,POINT (2.3787828 48.8515233)
25009260,48.8511673,2.3815802,3,,,POINT (2.3815802 48.8511673)
25009263,48.8511696,2.3840389,3,,,POINT (2.3840389 48.8511696)
25031201,48.8502762,2.3445382,4,,,POINT (2.3445382 48.8502762)
25031204,48.850044,2.3460927,3,,,POINT (2.3460927 48.850044)
25031209,48.8498051,2.3471826,3,,,POINT (2.3471826 48.8498051)
25031218,48.8497967,2.3459499,3,,,POINT (2.3459499 48.8497967)
25031228,48.8491193,2.346632,3,,,POINT (2.346632 48.8491193)
25031246,48.8489004,2.3474626,4,traffic_signals,,POINT (2.3474626 48.8489004)
25031252,48.8486094,2.3485219,4,traffic_signals,,POINT (2.3485219 48.8486094)
25031257,48.8509748,2.3449502,3,,,POINT (2.3449502 48.8509748)
25031259,48.8497669,2.3442217,3,,,POINT (2.3442217 48.8497669)
25031285,48.8506265,2.3464294,3,,,POINT (2.3464294 48.8506265)
25031308,48.8504099,2.3473064,3,,,POINT (2.3473064 48.8504099)
25031311,48.8503468,2.3475535,3,,,POINT (2.3475535 48.8503468)
25031316,48.8502017,2.3481297,3,traffic_signals,,POINT (2.3481297 48.8502017)
25031319,48.8502314,2.3452021,4,,,POINT (2.3452021 48.8502314)
25031398,48.8496715,2.3478468,3,,,POINT (2.3478468 48.8496715)
25031493,48.8489335,2.349835,5,traffic_signals,,POINT (2.349835 48.8489335)
25032701,48.8486738,2.3463137,2,,,POINT (2.3463137 48.8486738)
25032702,48.8507041,2.378526,4,traffic_signals,,POINT (2.378526 48.8507041)
25032704,48.8485902,2.3462519,1,,,POINT (2.3462519 48.8485902)
25032939,48.848376,2.3493965,4,,,POINT (2.3493965 48.848376)
25032942,48.8467012,2.3464019,3,,,POINT (2.3464019 48.8467012)
25032945,48.8474941,2.3467854,3,,,POINT (2.3467854 48.8474941)
25032947,48.848112,2.347087,3,,,POINT (2.347087 48.848112)
25032968,48.8473435,2.3483708,3,,,POINT (2.3483708 48.8473435)
25032983,48.8471703,2.3481334,3,,,POINT (2.3481334 48.8471703)
25033004,48.8465812,2.3469347,3,,,POINT (2.3469347 48.8465812)
25033005,48.8465061,2.3472401,3,traffic_signals,,POINT (2.3472401 48.8465061)
25033006,48.8469463,2.3453257,3,,,POINT (2.3453257 48.8469463)
25033007,48.8465458,2.3444942,3,,,POINT (2.3444942 48.8465458)
25033046,48.8456867,2.3458936,3,,,POINT (2.3458936 48.8456867)
25033047,48.845486,2.3468075,3,,,POINT (2.3468075 48.845486)
25033048,48.844793,2.3466256,4,traffic_signals,,POINT (2.3466256 48.844793)
25033049,48.8450522,2.345573,4,traffic_signals,,POINT (2.345573 48.8450522)
25033073,48.8454852,2.3445477,4,traffic_signals,,POINT (2.3445477 48.8454852)
25033079,48.8445318,2.3453117,4,,,POINT (2.3453117 48.8445318)
25033080,48.8446432,2.3472343,3,,,POINT (2.3472343 48.8446432)
25033081,48.8445582,2.347557,3,,,POINT (2.347557 48.8445582)
25033083,48.8450019,2.3491671,4,,,POINT (2.3491671 48.8450019)
25033084,48.8451021,2.3498409,3,,,POINT (2.3498409 48.8451021)
25033092,48.8461621,2.3490961,4,traffic_signals,,POINT (2.3490961 48.8461621)
25033096,48.846313,2.3512212,3,,,POINT (2.3512212 48.846313)
25033161,48.8461056,2.34297,4,traffic_signals,,POINT (2.34297 48.8461056)
25033162,48.8455903,2.3426879,3,,,POINT (2.3426879 48.8455903)
25033163,48.8449097,2.3423509,3,,,POINT (2.3423509 48.8449097)
25033338,48.8433731,2.341576,4,traffic_signals,,POINT (2.341576 48.8433731)
25033340,48.8443368,2.3452082,3,,,POINT (2.3452082 48.8443368)
25033343,48.8431564,2.3426118,3,,,POINT (2.3426118 48.8431564)
25033349,48.8440732,2.3457448,3,,,POINT (2.3457448 48.8440732)
25033351,48.8435966,2.3481257,3,,,POINT (2.3481257 48.8435966)
25033441,48.8434414,2.3470747,3,,,POINT (2.3470747 48.8434414)
25033443,48.8433228,2.3465479,3,,,POINT (2.3465479 48.8433228)
25033470,48.8424525,2.3442707,3,,,POINT (2.3442707 48.8424525)
25033484,48.8422848,2.3458921,2,,,POINT (2.3458921 48.8422848)
25033485,48.8421794,2.3463148,4,,,POINT (2.3463148 48.8421794)
25033486,48.8419427,2.3457955,3,,,POINT (2.3457955 48.8419427)
25033530,48.840616,2.3451951,3,traffic_signals,,POINT (2.3451951 48.840616)
25033531,48.8425748,2.3429147,4,traffic_signals,,POINT (2.3429147 48.8425748)
25033533,48.8427417,2.3413694,3,,,POINT (2.3413694 48.8427417)
25033534,48.8421207,2.3413028,4,traffic_signals,,POINT (2.3413028 48.8421207)
25033563,48.840298,2.3460124,4,traffic_signals,,POINT (2.3460124 48.840298)
25033566,48.8390291,2.3492333,3,traffic_signals,,POINT (2.3492333 48.8390291)
25033569,48.8388034,2.3498001,4,traffic_signals,,POINT (2.3498001 48.8388034)
25033618,48.8392956,2.3399688,3,,,POINT (2.3399688 48.8392956)
25033632,48.8383919,2.3420891,3,traffic_signals,,POINT (2.3420891 48.8383919)
25033633,48.8382757,2.345624,3,,,POINT (2.345624 48.8382757)
25033634,48.8398098,2.3472299,3,traffic_signals,,POINT (2.3472299 48.8398098)
25033670,48.8376546,2.3492562,3,,,POINT (2.3492562 48.8376546)
25033787,48.8409278,2.347143,3,,,POINT (2.347143 48.8409278)
25033788,48.8401478,2.3481127,3,,,POINT (2.3481127 48.8401478)
25033828,48.8392596,2.3500032,3,,,POINT (2.3500032 48.8392596)
25033830,48.8392469,2.3500861,3,,,POINT (2.3500861 48.8392469)
25033833,48.8392763,2.3501689,3,,,POINT (2.3501689 48.8392763)
25033837,48.8393905,2.3501553,3,,,POINT (2.3501553 48.8393905)
25033906,48.8403037,2.3508891,3,,,POINT (2.3508891 48.8403037)
25033912,48.8403957,2.3511425,3,,,POINT (2.3511425 48.8403957)
25033913,48.8409789,2.3511683,3,,,POINT (2.3511683 48.8409789)
25033915,48.8410228,2.3507135,3,,,POINT (2.3507135 48.8410228)
25033919,48.8397522,2.3510218,3,,,POINT (2.3510218 48.8397522)
25033920,48.8398828,2.3512111,3,,,POINT (2.3512111 48.8398828)
25033928,48.8416611,2.3482571,4,traffic_signals,,POINT (2.3482571 48.8416611)
25033931,48.841588,2.3510815,3,,,POINT (2.3510815 48.841588)
25033933,48.8421354,2.3515315,4,,,POINT (2.3515315 48.8421354)
25033934,48.8416321,2.3515929,3,,,POINT (2.3515929 48.8416321)
25033996,48.8391479,2.3509804,3,,,POINT (2.3509804 48.8391479)
25034003,48.8396472,2.3523376,1,,,POINT (2.3523376 48.8396472)
25034101,48.8386499,2.350176,3,traffic_signals,,POINT (2.350176 48.8386499)
25034117,48.8388736,2.3508181,3,traffic_signals,,POINT (2.3508181 48.8388736)
25034306,48.8418084,2.3478508,3,traffic_signals,,POINT (2.3478508 48.8418084)
25034308,48.8426115,2.3472981,4,,,POINT (2.3472981 48.8426115)
25034314,48.842666,2.3514641,3,,,POINT (2.3514641 48.842666)
25034315,48.8432125,2.351402,3,,,POINT (2.351402 48.8432125)
25034316,48.843524,2.3514777,2,,,POINT (2.3514777 48.843524)
25034317,48.8439599,2.3515726,3,,,POINT (2.3515726 48.8439599)
25034323,48.8437934,2.3523169,4,traffic_signals,,POINT (2.3523169 48.8437934)
25034326,48.8444763,2.3524085,3,,,POINT (2.3524085 48.8444763)
25034329,48.8436926,2.3527378,3,,,POINT (2.3527378 48.8436926)
25034330,48.843682,2.3536988,3,,,POINT (2.3536988 48.843682)
25034331,48.8436688,2.3542044,3,,,POINT (2.3542044 48.8436688)
25034333,48.8443883,2.3535751,3,,,POINT (2.3535751 48.8443883)
25034403,48.847678,2.3520067,3,,,POINT (2.3520067 48.847678)
25034405,48.8461163,2.3545259,3,traffic_signals,,POINT (2.3545259 48.8461163)
25034407,48.8463956,2.3517202,3,,,POINT (2.3517202 48.8463956)
25034433,48.8456478,2.3545947,3,traffic_signals,,POINT (2.3545947 48.8456478)
25034434,48.8451191,2.3546865,3,,,POINT (2.3546865 48.8451191)
25034435,48.8447931,2.3547431,3,,,POINT (2.3547431 48.8447931)
25034462,48.8494499,2.3544218,4,traffic_signals,,POINT (2.3544218 48.8494499)
25034464,48.8496447,2.3503668,4,traffic_signals,,POINT (2.3503668 48.8496447)
25034466,48.8495668,2.3517629,3,traffic_signals,,POINT (2.3517629 48.8495668)
25034606,48.8535496,2.3927034,4,,,POINT (2.3927034 48.8535496)
25034619,48.8553581,2.3842177,3,,,POINT (2.3842177 48.8553581)
25034620,48.8561907,2.3828195,4,,,POINT (2.3828195 48.8561907)
25034634,48.84304,2.4013441,3,,,POINT (2.4013441 48.84304)
25034646,48.8421014,2.3764201,4,traffic_signals,,POINT (2.3764201 48.8421014)
25034649,48.8460894,2.375803,3,,,POINT (2.375803 48.8460894)
25034650,48.8646123,2.3780241,4,,,POINT (2.3780241 48.8646123)
25034653,48.8640117,2.3811832,4,,,POINT (2.3811832 48.8640117)
25034654,48.8631627,2.3856002,3,,,POINT (2.3856002 48.8631627)
25034664,48.8656748,2.3724182,3,,,POINT (2.3724182 48.8656748)
25055851,48.8979066,2.3134259,3,motorway_junction,,POINT (2.3134259 48.8979066)
25055867,48.89706,2.3106852,3,,,POINT (2.3106852 48.89706)
25056034,48.8977114,2.313387,3,,,POINT (2.313387 48.8977114)
25075848,48.9006401,2.3235934,3,,,POINT (2.3235934 48.9006401)
25075871,48.895412,2.3073475,3,motorway_junction,,POINT (2.3073475 48.895412)
25075877,48.8933432,2.3038075,3,,,POINT (2.3038075 48.8933432)
25075891,48.8886836,2.2939317,3,,,POINT (2.2939317 48.8886836)
25075910,48.883143,2.2837911,3,motorway_junction,,POINT (2.2837911 48.883143)
25075932,48.8774092,2.2797818,3,,,POINT (2.2797818 48.8774092)
25075933,48.8778143,2.2804712,3,,,POINT (2.2804712 48.8778143)
25075939,48.875504,2.2775043,3,,,POINT (2.2775043 48.875504)
25075950,48.8695527,2.2711059,3,,,POINT (2.2711059 48.8695527)
25075951,48.8694721,2.2713226,3,motorway_junction,,POINT (2.2713226 48.8694721)
25075964,48.8660538,2.2682265,3,motorway_junction,,POINT (2.2682265 48.8660538)
25075983,48.8605733,2.2637897,3,motorway_junction,,POINT (2.2637897 48.8605733)
25075984,48.8607007,2.2635664,3,,,POINT (2.2635664 48.8607007)
25075988,48.8602447,2.2632831,3,motorway_junction,,POINT (2.2632831 48.8602447)
25075989,48.8597681,2.2632486,3,,,POINT (2.2632486 48.8597681)
25077040,48.8586145,2.2612138,3,,,POINT (2.2612138 48.8586145)
25077273,48.8512097,2.2519586,3,motorway_junction,,POINT (2.2519586 48.8512097)
25077305,48.8469384,2.2544301,3,,,POINT (2.2544301 48.8469384)
25077702,48.8455272,2.2548646,3,,,POINT (2.2548646 48.8455272)
25077703,48.8461208,2.2550317,3,motorway_junction,,POINT (2.2550317 48.8461208)
25077712,48.8403689,2.2537949,3,motorway_junction,,POINT (2.2537949 48.8403689)
25077720,48.8367875,2.2556906,3,,,POINT (2.2556906 48.8367875)
25077725,48.8357846,2.2579006,3,motorway_junction,,POINT (2.2579006 48.8357846)
25077734,48.834747,2.2663838,3,motorway_junction,,POINT (2.2663838 48.834747)
25078031,48.8352948,2.2723383,3,motorway_junction,,POINT (2.2723383 48.8352948)
25078032,48.8348198,2.2740203,3,motorway_junction,,POINT (2.2740203 48.8348198)
25078033,48.8350847,2.2734964,3,,,POINT (2.2734964 48.8350847)
25088676,48.8920749,2.3430281,4,,,POINT (2.3430281 48.8920749)
25095561,48.8924443,2.3247833,3,,,POINT (2.3247833 48.8924443)
25095565,48.8778887,2.3516591,4,traffic_signals,,POINT (2.3516591 48.8778887)
25095570,48.8829827,2.3241518,4,traffic_signals,,POINT (2.3241518 48.8829827)
25095582,48.8907149,2.3766683,4,,,POINT (2.3766683 48.8907149)
25095598,48.8525796,2.3421118,3,,,POINT (2.3421118 48.8525796)
25095600,48.8531692,2.3431937,4,traffic_signals,,POINT (2.3431937 48.8531692)
25095604,48.8518427,2.3433796,3,traffic_signals,,POINT (2.3433796 48.8518427)
25095606,48.8527586,2.3438219,3,traffic_signals,,POINT (2.3438219 48.8527586)
25095608,48.853441,2.3441415,4,,,POINT (2.3441415 48.853441)
25095610,48.8521542,2.3481218,3,,,POINT (2.3481218 48.8521542)
25095612,48.8513442,2.3479561,3,,,POINT (2.3479561 48.8513442)
25095614,48.8503715,2.3486898,4,,,POINT (2.3486898 48.8503715)
25095624,48.852169,2.346287,3,traffic_signals,,POINT (2.346287 48.852169)
25095625,48.8527598,2.3466299,3,,,POINT (2.3466299 48.8527598)
25095633,48.8524777,2.344711,4,,,POINT (2.344711 48.8524777)
25095636,48.8532442,2.3445887,3,,,POINT (2.3445887 48.8532442)
25095687,48.851394,2.3481054,3,,,POINT (2.3481054 48.851394)
25095688,48.8516956,2.3487173,4,,,POINT (2.3487173 48.8516956)
25095717,48.8508365,2.3490314,3,,,POINT (2.3490314 48.8508365)
25095799,48.8519364,2.3491991,3,,,POINT (2.3491991 48.8519364)
25095800,48.8517753,2.3495522,3,,,POINT (2.3495522 48.8517753)
25096382,48.8514072,2.3493417,4,,,POINT (2.3493417 48.8514072)
25096399,48.8512205,2.3502323,3,,,POINT (2.3502323 48.8512205)
25096403,48.8507012,2.3525859,3,,,POINT (2.3525859 48.8507012)
25096406,48.8504134,2.3535299,3,,,POINT (2.3535299 48.8504134)
25096518,48.8504117,2.3488009,3,,,POINT (2.3488009 48.8504117)
25101533,48.8485526,2.3501263,3,,,POINT (2.3501263 48.8485526)
25101538,48.8474693,2.3527064,4,traffic_signals,,POINT (2.3527064 48.8474693)
25101541,48.8488161,2.3553225,3,,,POINT (2.3553225 48.8488161)
25101543,48.8491657,2.3558724,3,,,POINT (2.3558724 48.8491657)
25102197,48.8499694,2.3532164,3,,,POINT (2.3532164 48.8499694)
25102203,48.8502644,2.3522713,3,,,POINT (2.3522713 48.8502644)
25102265,48.849178,2.3541831,3,,,POINT (2.3541831 48.849178)
25103029,48.8455188,2.3559702,3,,,POINT (2.3559702 48.8455188)
25103068,48.8448196,2.3569768,3,,,POINT (2.3569768 48.8448196)
25183146,48.8544959,2.3336373,3,,,POINT (2.3336373 48.8544959)
25183164,48.8533828,2.3409582,3,,,POINT (2.3409582 48.8533828)
25183165,48.8555049,2.3339395,4,traffic_signals,,POINT (2.3339395 48.8555049)
25183183,48.8533613,2.3414945,3,,,POINT (2.3414945 48.8533613)
25183261,48.853552,2.3391353,3,,,POINT (2.3391353 48.853552)
25183290,48.8529241,2.3407024,3,,,POINT (2.3407024 48.8529241)
25183315,48.852497,2.3405938,3,,,POINT (2.3405938 48.852497)
25183366,48.8533142,2.3422945,3,,,POINT (2.3422945 48.8533142)
25183384,48.8542389,2.342189,3,,,POINT (2.342189 48.8542389)
25183389,48.852155,2.3405212,3,,,POINT (2.3405212 48.852155)
25183526,48.8542965,2.343185,3,,,POINT (2.343185 48.8542965)
25183590,48.8542008,2.3388939,3,,,POINT (2.3388939 48.8542008)
25183601,48.8536645,2.3383857,5,,,POINT (2.3383857 48.8536645)
25183615,48.8537435,2.3379747,3,,,POINT (2.3379747 48.8537435)
25183693,48.8552786,2.3377567,4,,,POINT (2.3377567 48.8552786)
25183839,48.8520919,2.3426346,4,,,POINT (2.3426346 48.8520919)
25183852,48.8524076,2.3429064,3,,,POINT (2.3429064 48.8524076)
25184021,48.8550187,2.3395832,3,,,POINT (2.3395832 48.8550187)
25184031,48.8553645,2.3398701,3,,,POINT (2.3398701 48.8553645)
25184042,48.8546426,2.340914,3,,,POINT (2.340914 48.8546426)
25186633,48.8552853,2.3367761,3,,,POINT (2.3367761 48.8552853)
25186665,48.8550692,2.3368031,3,,,POINT (2.3368031 48.8550692)
25186689,48.8545063,2.3368794,3,,,POINT (2.3368794 48.8545063)
25186702,48.8538497,2.3369559,4,,,POINT (2.3369559 48.8538497)
25186734,48.8536713,2.3365089,3,,,POINT (2.3365089 48.8536713)
25186796,48.8546289,2.3365165,4,,,POINT (2.3365165 48.8546289)
25186813,48.8547693,2.336101,3,,,POINT (2.336101 48.8547693)
25186841,48.8544841,2.3358743,3,,,POINT (2.3358743 48.8544841)
25186861,48.8540461,2.3355075,3,,,POINT (2.3355075 48.8540461)
25187828,48.8539972,2.3359268,3,,,POINT (2.3359268 48.8539972)
25187832,48.8539523,2.3360616,4,,,POINT (2.3360616 48.8539523)
25187836,48.8539563,2.335889,3,,,POINT (2.335889 48.8539563)
25187841,48.8542486,2.3356731,3,,,POINT (2.3356731 48.8542486)
25187844,48.8543784,2.335787,3,,,POINT (2.335787 48.8543784)
25188352,48.8562768,2.3366181,3,,,POINT (2.3366181 48.8562768)
25188950,48.8564302,2.3399176,3,,,POINT (2.3399176 48.8564302)
25188960,48.8578754,2.3362275,3,traffic_signals,,POINT (2.3362275 48.8578754)
25188963,48.8564779,2.3346093,3,,,POINT (2.3346093 48.8564779)
25189867,48.8577271,2.3353448,3,,,POINT (2.3353448 48.8577271)
25190291,48.8570492,2.3322754,3,,,POINT (2.3322754 48.8570492)
25190293,48.8563151,2.3316717,4,,,POINT (2.3316717 48.8563151)
25190296,48.8551102,2.3307623,3,,,POINT (2.3307623 48.8551102)
25190627,48.8585208,2.3296971,4,,,POINT (2.3296971 48.8585208)
25190668,48.8568149,2.3303468,3,,,POINT (2.3303468 48.8568149)
25191080,48.8556589,2.3335083,3,,,POINT (2.3335083 48.8556589)
25191241,48.8585945,2.3322036,3,,,POINT (2.3322036 48.8585945)
25191273,48.8588199,2.3326187,3,,,POINT (2.3326187 48.8588199)
25191274,48.8554998,2.329844,3,,,POINT (2.329844 48.8554998)
25191280,48.8592549,2.330205,3,,,POINT (2.330205 48.8592549)
25191291,48.857709,2.3279733,4,,,POINT (2.3279733 48.857709)
25191346,48.8594906,2.3264096,3,,,POINT (2.3264096 48.8594906)
25191355,48.8588956,2.3260888,3,,,POINT (2.3260888 48.8588956)
25191373,48.8584473,2.3258242,3,,,POINT (2.3258242 48.8584473)
25191388,48.8588124,2.3248694,3,,,POINT (2.3248694 48.8588124)
25192222,48.8566066,2.3268459,3,,,POINT (2.3268459 48.8566066)
25192224,48.8564385,2.3265486,3,,,POINT (2.3265486 48.8564385)
25192854,48.8581279,2.3234902,3,,,POINT (2.3234902 48.8581279)
25192856,48.8585104,2.3231292,4,traffic_signals,,POINT (2.3231292 48.8585104)
25192858,48.8612737,2.3205467,3,,,POINT (2.3205467 48.8612737)
25193304,48.8603311,2.3236023,4,traffic_signals,,POINT (2.3236023 48.8603311)
25193312,48.8595094,2.3230018,4,traffic_signals,,POINT (2.3230018 48.8595094)
