osmid,y,x,street_count,highway,ref,geometry
257807917,51.4886801,-0.305811,1,,,POINT (-0.305811 51.4886801)
257811661,51.6593483,-0.0872711,3,,,POINT (-0.0872711 51.6593483)
257811673,51.6596798,-0.0875178,3,,,POINT (-0.0875178 51.6596798)
257841044,51.4864263,-0.3015221,3,,,POINT (-0.3015221 51.4864263)
257897966,51.6428071,-0.25485,3,,,POINT (-0.25485 51.6428071)
257897967,51.6429376,-0.2553096,3,,,POINT (-0.2553096 51.6429376)
257898091,51.6434645,-0.2542515,3,,,POINT (-0.2542515 51.6434645)
257904583,51.6373842,-0.2705488,3,motorway_junction,,POINT (-0.2705488 51.6373842)
257904870,51.6304523,-0.2628674,3,motorway_junction,,POINT (-0.2628674 51.6304523)
257908708,51.6365733,-0.3068229,3,,,POINT (-0.3068229 51.6365733)
257908899,51.6336135,-0.3007159,3,,,POINT (-0.3007159 51.6336135)
257909038,51.6366529,-0.3065147,3,motorway_junction,4,POINT (-0.3065147 51.6366529)
257916925,51.4283591,-0.0542375,1,,,POINT (-0.0542375 51.4283591)
257916967,51.4355883,-0.0557988,3,,,POINT (-0.0557988 51.4355883)
257969668,51.351382,-0.1729232,3,,,POINT (-0.1729232 51.351382)
257969674,51.3536344,-0.1620608,3,,,POINT (-0.1620608 51.3536344)
257969675,51.3525078,-0.1619666,3,,,POINT (-0.1619666 51.3525078)
257969678,51.3523746,-0.1628051,1,,,POINT (-0.1628051 51.3523746)
257969682,51.3481615,-0.161964,3,,,POINT (-0.161964 51.3481615)
257969683,51.348003,-0.1623629,1,,,POINT (-0.1623629 51.348003)
257971062,51.4874713,-0.308361,1,,,POINT (-0.308361 51.4874713)
257971094,51.4872661,-0.3099364,3,,,POINT (-0.3099364 51.4872661)
257971097,51.4870025,-0.3102631,1,,,POINT (-0.3102631 51.4870025)
258002472,51.3484513,-0.1666679,3,,,POINT (-0.1666679 51.3484513)
258002573,51.3501472,-0.1674386,1,,,POINT (-0.1674386 51.3501472)
258002575,51.3501472,-0.1677447,1,,,POINT (-0.1677447 51.3501472)
258011487,51.3466998,-0.1629906,1,,,POINT (-0.1629906 51.3466998)
258016419,51.3530634,-0.1643731,3,,,POINT (-0.1643731 51.3530634)
258016420,51.3535819,-0.1644342,1,,,POINT (-0.1644342 51.3535819)
258092935,51.4335591,-0.0675061,3,,,POINT (-0.0675061 51.4335591)
258092956,51.433703,-0.0717293,3,,,POINT (-0.0717293 51.433703)
258095807,51.4316345,-0.0733317,3,,,POINT (-0.0733317 51.4316345)
258100568,51.432389,-0.0732716,1,,,POINT (-0.0732716 51.432389)
258104287,51.4340413,-0.0721589,3,,,POINT (-0.0721589 51.4340413)
258104289,51.4339662,-0.0719562,3,,,POINT (-0.0719562 51.4339662)
258104435,51.4337267,-0.072585,1,,,POINT (-0.072585 51.4337267)
258104669,51.4337214,-0.0691169,3,,,POINT (-0.0691169 51.4337214)
258110573,51.4386271,-0.0648667,1,,,POINT (-0.0648667 51.4386271)
258110578,51.439136,-0.0640069,3,,,POINT (-0.0640069 51.439136)
258115705,51.4400856,-0.064974,3,,,POINT (-0.064974 51.4400856)
258117732,51.4395706,-0.0642597,1,,,POINT (-0.0642597 51.4395706)
258119718,51.4401666,-0.06522,3,,,POINT (-0.06522 51.4401666)
258229102,51.4896724,-0.2919734,3,,,POINT (-0.2919734 51.4896724)
258229104,51.4899639,-0.2918907,1,,,POINT (-0.2918907 51.4899639)
258229105,51.4897544,-0.2931167,3,,,POINT (-0.2931167 51.4897544)
258229106,51.4900225,-0.2930662,1,,,POINT (-0.2930662 51.4900225)
258229132,51.4897756,-0.2953237,3,,,POINT (-0.2953237 51.4897756)
258229134,51.4900316,-0.2953416,1,,,POINT (-0.2953416 51.4900316)
258229135,51.4897394,-0.2965489,3,,,POINT (-0.2965489 51.4897394)
258229136,51.4899735,-0.2965821,1,,,POINT (-0.2965821 51.4899735)
258229144,51.4897403,-0.2987365,1,,,POINT (-0.2987365 51.4897403)
258229145,51.4895092,-0.2996875,3,,,POINT (-0.2996875 51.4895092)
258229148,51.4890656,-0.2997619,1,,,POINT (-0.2997619 51.4890656)
258229153,51.4892877,-0.3008094,3,,,POINT (-0.3008094 51.4892877)
258229155,51.4895928,-0.3009911,1,,,POINT (-0.3009911 51.4895928)
258326425,51.4094365,-0.2895074,1,,,POINT (-0.2895074 51.4094365)
258326430,51.407812,-0.289521,1,,,POINT (-0.289521 51.407812)
258326680,51.4086674,-0.2901546,1,,,POINT (-0.2901546 51.4086674)
258326683,51.4085937,-0.2894359,3,,,POINT (-0.2894359 51.4085937)
258326706,51.408593,-0.2883551,1,,,POINT (-0.2883551 51.408593)
258614088,51.4079341,-0.2870878,1,,,POINT (-0.2870878 51.4079341)
258671609,51.471136,-0.3525721,3,,,POINT (-0.3525721 51.471136)
258671613,51.4707374,-0.3518976,1,,,POINT (-0.3518976 51.4707374)
258831531,51.5592137,-0.3958075,3,,,POINT (-0.3958075 51.5592137)
258831532,51.5590635,-0.3947449,3,,,POINT (-0.3947449 51.5590635)
258831538,51.5593614,-0.3961241,3,,,POINT (-0.3961241 51.5593614)
258831539,51.5597086,-0.3953001,1,turning_circle,,POINT (-0.3953001 51.5597086)
258831540,51.5583959,-0.3949568,3,,,POINT (-0.3949568 51.5583959)
258831541,51.5585084,-0.3957165,3,,,POINT (-0.3957165 51.5585084)
258831544,51.5587576,-0.397551,3,,,POINT (-0.397551 51.5587576)
258832520,51.4940829,-0.2319826,1,,,POINT (-0.2319826 51.4940829)
258834231,51.4944534,-0.2327405,3,,,POINT (-0.2327405 51.4944534)
258836142,51.4022525,-0.2327503,1,turning_circle,,POINT (-0.2327503 51.4022525)
258885626,51.4015561,-0.1972448,3,,,POINT (-0.1972448 51.4015561)
258885627,51.4017767,-0.1975391,3,,,POINT (-0.1975391 51.4017767)
258889879,51.3861735,-0.2424457,1,turning_circle,,POINT (-0.2424457 51.3861735)
258917594,51.650208,-0.1499848,3,,,POINT (-0.1499848 51.650208)
258917749,51.6497142,-0.1505156,1,,,POINT (-0.1505156 51.6497142)
258938334,51.5202595,-0.2033306,1,,,POINT (-0.2033306 51.5202595)
258985941,51.3904007,-0.2518889,3,,,POINT (-0.2518889 51.3904007)
258985943,51.3893334,-0.2516518,1,turning_loop,,POINT (-0.2516518 51.3893334)
258999591,51.4942656,-0.1162735,1,,,POINT (-0.1162735 51.4942656)
259022038,51.3952077,-0.2372263,4,mini_roundabout,,POINT (-0.2372263 51.3952077)
259023001,51.397944,-0.2287279,3,mini_roundabout,,POINT (-0.2287279 51.397944)
259023002,51.3977745,-0.2284961,3,mini_roundabout,,POINT (-0.2284961 51.3977745)
259045401,51.4974562,-0.2121403,3,,,POINT (-0.2121403 51.4974562)
259075612,51.5096479,-0.0368642,3,,,POINT (-0.0368642 51.5096479)
259075731,51.5101114,-0.0347569,3,,,POINT (-0.0347569 51.5101114)
259077156,51.5089944,-0.0339303,3,,,POINT (-0.0339303 51.5089944)
259092713,51.5134312,0.0002845,4,,,POINT (0.0002845 51.5134312)
259092716,51.5131401,0.0004108,3,,,POINT (0.0004108 51.5131401)
259092809,51.5129794,0.000275,3,,,POINT (0.000275 51.5129794)
259093361,51.5129774,-0.0053117,3,,,POINT (-0.0053117 51.5129774)
259093362,51.5138289,-0.0011539,4,,,POINT (-0.0011539 51.5138289)
259093586,51.5139374,-0.0057691,4,,,POINT (-0.0057691 51.5139374)
259094303,51.5147514,-0.0045214,3,,,POINT (-0.0045214 51.5147514)
259094306,51.5144165,-0.0060003,3,,,POINT (-0.0060003 51.5144165)
259102637,51.4851619,-0.3010421,3,,,POINT (-0.3010421 51.4851619)
259102639,51.4857163,-0.3018264,3,,,POINT (-0.3018264 51.4857163)
259102644,51.4855925,-0.3020536,3,,,POINT (-0.3020536 51.4855925)
259102645,51.4852684,-0.3017948,3,,,POINT (-0.3017948 51.4852684)
259102646,51.4853409,-0.3014781,1,,,POINT (-0.3014781 51.4853409)
259102647,51.4851742,-0.3021216,1,,,POINT (-0.3021216 51.4851742)
259102648,51.4851749,-0.3029193,3,,,POINT (-0.3029193 51.4851749)
259102649,51.485019,-0.3027144,3,,,POINT (-0.3027144 51.485019)
259102651,51.4849698,-0.3024893,1,,,POINT (-0.3024893 51.4849698)
259102653,51.4848634,-0.3027016,1,,,POINT (-0.3027016 51.4848634)
259190485,51.4578955,-0.3159596,1,,,POINT (-0.3159596 51.4578955)
259243138,51.5062147,-0.0706071,1,,,POINT (-0.0706071 51.5062147)
259247826,51.4892428,-0.301038,3,,,POINT (-0.301038 51.4892428)
259247830,51.4883057,-0.3000555,1,,,POINT (-0.3000555 51.4883057)
259247840,51.4877223,-0.2978593,1,,,POINT (-0.2978593 51.4877223)
259247841,51.4870624,-0.2978292,3,,,POINT (-0.2978292 51.4870624)
259247843,51.4863571,-0.2990705,1,,,POINT (-0.2990705 51.4863571)
259247844,51.4867301,-0.2990162,3,,,POINT (-0.2990162 51.4867301)
259247846,51.4870657,-0.299564,1,,,POINT (-0.299564 51.4870657)
259247852,51.4873936,-0.3004195,3,,,POINT (-0.3004195 51.4873936)
259247855,51.4869261,-0.3001788,3,,,POINT (-0.3001788 51.4869261)
259247856,51.4881353,-0.2992786,3,,,POINT (-0.2992786 51.4881353)
259247858,51.4886239,-0.2992756,1,,,POINT (-0.2992756 51.4886239)
259247863,51.4888064,-0.2983866,3,,,POINT (-0.2983866 51.4888064)
259247865,51.4888391,-0.2986853,1,,,POINT (-0.2986853 51.4888391)
259247948,51.4879997,-0.3007305,3,,,POINT (-0.3007305 51.4879997)
259466823,51.4951549,-0.1169128,3,,,POINT (-0.1169128 51.4951549)
259467125,51.4945462,-0.1172291,1,,,POINT (-0.1172291 51.4945462)
259794796,51.5153758,-0.1885346,2,,,POINT (-0.1885346 51.5153758)
259871470,51.5334776,-0.2185711,3,,,POINT (-0.2185711 51.5334776)
260274725,51.562381,-0.1456163,3,,,POINT (-0.1456163 51.562381)
260283879,51.5409178,-0.1437212,3,,,POINT (-0.1437212 51.5409178)
260407523,51.6454349,-0.2366082,3,,,POINT (-0.2366082 51.6454349)
260408703,51.6573505,-0.2054574,3,,,POINT (-0.2054574 51.6573505)
260408725,51.6571117,-0.2047033,1,,,POINT (-0.2047033 51.6571117)
260413243,51.6525035,-0.1920939,3,,,POINT (-0.1920939 51.6525035)
260413290,51.6530885,-0.1925435,1,turning_circle,,POINT (-0.1925435 51.6530885)
260413306,51.6535947,-0.1858169,1,,,POINT (-0.1858169 51.6535947)
260413451,51.6557417,-0.1862361,3,,,POINT (-0.1862361 51.6557417)
260413560,51.6549966,-0.1862274,1,,,POINT (-0.1862274 51.6549966)
260413561,51.6557434,-0.1858708,3,,,POINT (-0.1858708 51.6557434)
260413565,51.6562577,-0.186169,1,,,POINT (-0.186169 51.6562577)
260416042,51.4564679,-0.3098897,1,,,POINT (-0.3098897 51.4564679)
260445554,51.3240937,-0.1001017,3,,,POINT (-0.1001017 51.3240937)
260445563,51.3163246,-0.1011997,1,,,POINT (-0.1011997 51.3163246)
260445571,51.3247477,-0.1013819,3,,,POINT (-0.1013819 51.3247477)
260445618,51.3221937,-0.0964458,3,,,POINT (-0.0964458 51.3221937)
260445621,51.3232158,-0.0981128,3,,,POINT (-0.0981128 51.3232158)
260445638,51.3238044,-0.1029221,3,,,POINT (-0.1029221 51.3238044)
260445978,51.3169754,-0.0890968,3,,,POINT (-0.0890968 51.3169754)
260445984,51.3211436,-0.0949251,3,,,POINT (-0.0949251 51.3211436)
260445985,51.3173895,-0.0876879,1,,,POINT (-0.0876879 51.3173895)
260446063,51.315974,-0.0847846,1,,,POINT (-0.0847846 51.315974)
260446065,51.3155442,-0.0856402,3,,,POINT (-0.0856402 51.3155442)
260446066,51.3150113,-0.0867493,4,,,POINT (-0.0867493 51.3150113)
260446086,51.3174727,-0.0853787,1,,,POINT (-0.0853787 51.3174727)
260446087,51.3172546,-0.0857606,3,,,POINT (-0.0857606 51.3172546)
260446157,51.3216858,-0.0919552,1,turning_circle,,POINT (-0.0919552 51.3216858)
260446158,51.3219832,-0.0925414,3,,,POINT (-0.0925414 51.3219832)
260446159,51.3222943,-0.092138,3,,,POINT (-0.092138 51.3222943)
260446203,51.3215375,-0.0934508,1,,,POINT (-0.0934508 51.3215375)
260446328,51.3240828,-0.0947075,1,turning_circle,,POINT (-0.0947075 51.3240828)
260446333,51.3217047,-0.0910482,3,,,POINT (-0.0910482 51.3217047)
260446376,51.3224356,-0.0924103,3,,,POINT (-0.0924103 51.3224356)
260446837,51.3247007,-0.0989186,1,,,POINT (-0.0989186 51.3247007)
260446839,51.3247593,-0.0977577,3,,,POINT (-0.0977577 51.3247593)
260446908,51.3247525,-0.0996791,1,,,POINT (-0.0996791 51.3247525)
260446909,51.3250875,-0.1000743,3,,,POINT (-0.1000743 51.3250875)
260446964,51.3258174,-0.1040336,3,,,POINT (-0.1040336 51.3258174)
260446966,51.3268534,-0.1063601,3,,,POINT (-0.1063601 51.3268534)
260446968,51.32773,-0.1055283,3,,,POINT (-0.1055283 51.32773)
260446970,51.3259293,-0.1039127,1,,,POINT (-0.1039127 51.3259293)
260446987,51.3210451,-0.1038274,3,,,POINT (-0.1038274 51.3210451)
260446990,51.3221569,-0.1035253,3,,,POINT (-0.1035253 51.3221569)
260446998,51.3251092,-0.1036251,3,,,POINT (-0.1036251 51.3251092)
260447000,51.3248551,-0.1033203,3,,,POINT (-0.1033203 51.3248551)
260447012,51.32083,-0.1048752,1,,,POINT (-0.1048752 51.32083)
260447017,51.3157687,-0.1043036,3,,,POINT (-0.1043036 51.3157687)
260447075,51.314736,-0.1095788,3,,,POINT (-0.1095788 51.314736)
260447079,51.3138291,-0.1087073,3,,,POINT (-0.1087073 51.3138291)
260447098,51.3148862,-0.1088835,1,,,POINT (-0.1088835 51.3148862)
260447103,51.315306,-0.1063529,3,,,POINT (-0.1063529 51.315306)
260447104,51.3166834,-0.1067378,1,,,POINT (-0.1067378 51.3166834)
260447124,51.3138971,-0.105248,3,,,POINT (-0.105248 51.3138971)
260447125,51.3142049,-0.105725,1,,,POINT (-0.105725 51.3142049)
260447129,51.3132617,-0.1045839,1,,,POINT (-0.1045839 51.3132617)
260447132,51.3118479,-0.1071972,1,,,POINT (-0.1071972 51.3118479)
260447137,51.3131936,-0.1053883,3,,,POINT (-0.1053883 51.3131936)
260447144,51.3124478,-0.1084693,1,,,POINT (-0.1084693 51.3124478)
260447147,51.3131748,-0.108257,3,,,POINT (-0.108257 51.3131748)
260447157,51.3119474,-0.1058258,1,,,POINT (-0.1058258 51.3119474)
260447160,51.3118904,-0.1046349,1,,,POINT (-0.1046349 51.3118904)
260447162,51.312061,-0.1041899,3,,,POINT (-0.1041899 51.312061)
260447182,51.3112858,-0.101499,1,,,POINT (-0.101499 51.3112858)
260447211,51.3108943,-0.102725,3,,,POINT (-0.102725 51.3108943)
260447408,51.3155491,-0.1035658,3,,,POINT (-0.1035658 51.3155491)
260447418,51.3174818,-0.1065205,1,,,POINT (-0.1065205 51.3174818)
260447428,51.317268,-0.1107805,1,,,POINT (-0.1107805 51.317268)
260447432,51.3176477,-0.1082719,3,,,POINT (-0.1082719 51.3176477)
260447438,51.3173337,-0.1075856,1,,,POINT (-0.1075856 51.3173337)
260447439,51.3173483,-0.1082578,3,,,POINT (-0.1082578 51.3173483)
260447443,51.3201917,-0.1092354,1,,,POINT (-0.1092354 51.3201917)
260447444,51.3195372,-0.108626,3,,,POINT (-0.108626 51.3195372)
260447488,51.3183225,-0.1080108,3,,,POINT (-0.1080108 51.3183225)
260447512,51.3198805,-0.1105229,1,,,POINT (-0.1105229 51.3198805)
260447526,51.3225187,-0.1136491,1,,,POINT (-0.1136491 51.3225187)
260447555,51.3231287,-0.1076823,3,,,POINT (-0.1076823 51.3231287)
260447568,51.3234806,-0.1097184,1,,,POINT (-0.1097184 51.3234806)
260447573,51.3238466,-0.1119852,3,,,POINT (-0.1119852 51.3238466)
260447574,51.3231204,-0.113793,1,,,POINT (-0.113793 51.3231204)
260447577,51.3239826,-0.1128416,3,,,POINT (-0.1128416 51.3239826)
260447750,51.3198014,-0.0990905,3,,,POINT (-0.0990905 51.3198014)
260447825,51.3198684,-0.0967046,3,,,POINT (-0.0967046 51.3198684)
260447831,51.3194887,-0.0981011,3,,,POINT (-0.0981011 51.3194887)
260447926,51.3184131,-0.0985684,3,,,POINT (-0.0985684 51.3184131)
260447934,51.3181463,-0.0994073,1,,,POINT (-0.0994073 51.3181463)
260447935,51.3180278,-0.0988276,3,,,POINT (-0.0988276 51.3180278)
260448016,51.3205725,-0.0947129,1,,,POINT (-0.0947129 51.3205725)
260448040,51.3232169,-0.0970303,1,,,POINT (-0.0970303 51.3232169)
260448112,51.3252676,-0.1060883,4,,,POINT (-0.1060883 51.3252676)
260448114,51.3225873,-0.1068736,3,,,POINT (-0.1068736 51.3225873)
260448341,51.3255968,-0.1069282,3,,,POINT (-0.1069282 51.3255968)
260448342,51.3258719,-0.1076046,3,,,POINT (-0.1076046 51.3258719)
260448343,51.326328,-0.1084472,3,,,POINT (-0.1084472 51.326328)
260448428,51.325631,-0.1096081,3,,,POINT (-0.1096081 51.325631)
260448433,51.3251371,-0.1087351,3,,,POINT (-0.1087351 51.3251371)
260448462,51.3257703,-0.1064867,3,,,POINT (-0.1064867 51.3257703)
260448464,51.3262481,-0.1065368,1,,,POINT (-0.1065368 51.3262481)
260448488,51.3260656,-0.1079336,3,,,POINT (-0.1079336 51.3260656)
260448588,51.3268936,-0.1058443,1,,,POINT (-0.1058443 51.3268936)
260448589,51.3270304,-0.1063086,3,,,POINT (-0.1063086 51.3270304)
260448681,51.3285405,-0.1092647,1,,,POINT (-0.1092647 51.3285405)
260448735,51.3300611,-0.1085768,3,,,POINT (-0.1085768 51.3300611)
260448741,51.327438,-0.1059481,4,,,POINT (-0.1059481 51.327438)
260448771,51.3296287,-0.1095176,3,,,POINT (-0.1095176 51.3296287)
260448774,51.3286394,-0.1100937,1,,,POINT (-0.1100937 51.3286394)
260448855,51.3296315,-0.1096592,3,,,POINT (-0.1096592 51.3296315)
260448861,51.3297171,-0.110996,1,,,POINT (-0.110996 51.3297171)
260448863,51.3301778,-0.1100052,3,,,POINT (-0.1100052 51.3301778)
260448900,51.3296407,-0.1104396,1,,,POINT (-0.1104396 51.3296407)
260448935,51.3307578,-0.1103856,3,,,POINT (-0.1103856 51.3307578)
260448937,51.3303448,-0.1112868,1,,,POINT (-0.1112868 51.3303448)
260449057,51.3316588,-0.1135441,3,,,POINT (-0.1135441 51.3316588)
260449058,51.3318464,-0.1131064,1,,,POINT (-0.1131064 51.3318464)
260449207,51.3320127,-0.1127545,1,,,POINT (-0.1127545 51.3320127)
260449208,51.3325972,-0.1114928,3,,,POINT (-0.1114928 51.3325972)
260449254,51.3328707,-0.1108748,3,,,POINT (-0.1108748 51.3328707)
260449287,51.3313799,-0.110789,3,,,POINT (-0.110789 51.3313799)
260449289,51.3309777,-0.1117417,1,,,POINT (-0.1117417 51.3309777)
260449516,51.3352555,-0.1128727,3,,,POINT (-0.1128727 51.3352555)
260449517,51.3319591,-0.1111237,3,,,POINT (-0.1111237 51.3319591)
260449518,51.3314764,-0.1122052,1,,,POINT (-0.1122052 51.3314764)
260449553,51.3331164,-0.1128242,3,,,POINT (-0.1128242 51.3331164)
260449554,51.333609,-0.1114453,3,,,POINT (-0.1114453 51.333609)
260449805,51.3311744,-0.1191134,1,,,POINT (-0.1191134 51.3311744)
260449931,51.3294594,-0.1207196,3,,,POINT (-0.1207196 51.3294594)
260449963,51.329763,-0.1195326,3,,,POINT (-0.1195326 51.329763)
260449965,51.3287389,-0.1193075,3,,,POINT (-0.1193075 51.3287389)
260450129,51.3260564,-0.1209817,3,,,POINT (-0.1209817 51.3260564)
260450130,51.3266592,-0.1188954,3,,,POINT (-0.1188954 51.3266592)
260450131,51.334442,-0.1164195,1,,,POINT (-0.1164195 51.334442)
260450133,51.3337146,-0.1163352,3,,,POINT (-0.1163352 51.3337146)
260450161,51.3263143,-0.1164378,1,,,POINT (-0.1164378 51.3263143)
260450162,51.3255377,-0.1158512,3,,,POINT (-0.1158512 51.3255377)
260450411,51.3231369,-0.1165508,3,,,POINT (-0.1165508 51.3231369)
260450412,51.3228093,-0.1185374,3,,,POINT (-0.1185374 51.3228093)
260450417,51.320879,-0.1153728,3,,,POINT (-0.1153728 51.320879)
260450418,51.3195598,-0.1158077,3,,,POINT (-0.1158077 51.3195598)
260450419,51.319201,-0.1159715,3,,,POINT (-0.1159715 51.319201)
260450459,51.3190725,-0.1146212,1,,,POINT (-0.1146212 51.3190725)
260450521,51.3180129,-0.1124842,1,turning_circle,,POINT (-0.1124842 51.3180129)
260450525,51.31953,-0.1134448,3,,,POINT (-0.1134448 51.31953)
260450619,51.3182334,-0.1160445,3,,,POINT (-0.1160445 51.3182334)
260450625,51.31784,-0.1142545,3,,,POINT (-0.1142545 51.31784)
260450930,51.3155011,-0.1132079,1,,,POINT (-0.1132079 51.3155011)
260450932,51.3161538,-0.1134393,3,,,POINT (-0.1134393 51.3161538)
260450971,51.3169194,-0.1146513,3,,,POINT (-0.1146513 51.3169194)
260450972,51.3170705,-0.1162655,3,,,POINT (-0.1162655 51.3170705)
260450974,51.3160344,-0.1124745,1,turning_circle,,POINT (-0.1124745 51.3160344)
260450978,51.3164988,-0.1142339,3,,,POINT (-0.1142339 51.3164988)
260450980,51.3160181,-0.1141377,1,,,POINT (-0.1141377 51.3160181)
260450987,51.3167647,-0.111593,1,,,POINT (-0.111593 51.3167647)
260450991,51.3175706,-0.1137623,3,,,POINT (-0.1137623 51.3175706)
260579147,51.4634684,-0.1016338,1,,,POINT (-0.1016338 51.4634684)
260662167,51.4878216,-0.2503811,1,,,POINT (-0.2503811 51.4878216)
260662168,51.4878907,-0.2504672,3,,,POINT (-0.2504672 51.4878907)
260662202,51.4887308,-0.2470076,3,,,POINT (-0.2470076 51.4887308)
260662203,51.4891487,-0.2471755,1,,,POINT (-0.2471755 51.4891487)
260662204,51.4897901,-0.2454236,1,,,POINT (-0.2454236 51.4897901)
260662210,51.4892056,-0.2462253,3,,,POINT (-0.2462253 51.4892056)
260669139,51.4865015,-0.2568619,3,,,POINT (-0.2568619 51.4865015)
260669143,51.4873978,-0.2565978,3,,,POINT (-0.2565978 51.4873978)
260669144,51.4868696,-0.2560508,1,,,POINT (-0.2560508 51.4868696)
260723241,51.3944407,-0.2970988,1,,,POINT (-0.2970988 51.3944407)
260723244,51.3932192,-0.2971731,3,,,POINT (-0.2971731 51.3932192)
260723300,51.3922821,-0.2965438,3,,,POINT (-0.2965438 51.3922821)
260723302,51.3920834,-0.2969293,3,,,POINT (-0.2969293 51.3920834)
260723325,51.3937528,-0.2925282,3,,,POINT (-0.2925282 51.3937528)
260740423,51.4807906,-0.1201506,3,,,POINT (-0.1201506 51.4807906)
260771064,51.5206092,-0.1798315,3,,,POINT (-0.1798315 51.5206092)
260771067,51.520087,-0.1798483,3,,,POINT (-0.1798483 51.520087)
260771069,51.5200487,-0.1806909,3,,,POINT (-0.1806909 51.5200487)
260806351,51.493769,-0.2569587,3,,,POINT (-0.2569587 51.493769)
260806353,51.4940666,-0.2566718,1,,,POINT (-0.2566718 51.4940666)
260938351,51.4739508,-0.1343084,3,,,POINT (-0.1343084 51.4739508)
260938379,51.4756143,-0.1335851,1,,,POINT (-0.1335851 51.4756143)
260939416,51.4756653,-0.1411521,3,,,POINT (-0.1411521 51.4756653)
260939419,51.4748159,-0.1402049,3,,,POINT (-0.1402049 51.4748159)
260940051,51.4722407,-0.1364232,1,,,POINT (-0.1364232 51.4722407)
260940053,51.472326,-0.1358319,3,,,POINT (-0.1358319 51.472326)
260940203,51.4817263,-0.1258056,1,,,POINT (-0.1258056 51.4817263)
260940204,51.4815594,-0.1257948,3,,,POINT (-0.1257948 51.4815594)
260982506,51.4791894,-0.1427727,1,,,POINT (-0.1427727 51.4791894)
260982520,51.4815491,-0.1492115,3,,,POINT (-0.1492115 51.4815491)
261063164,51.4150964,-0.2881557,3,,,POINT (-0.2881557 51.4150964)
261063168,51.4157112,-0.2864378,3,,,POINT (-0.2864378 51.4157112)
261063231,51.4158712,-0.2865627,1,,,POINT (-0.2865627 51.4158712)
261063248,51.4154746,-0.2862296,3,,,POINT (-0.2862296 51.4154746)
261063249,51.4156513,-0.285706,1,,,POINT (-0.285706 51.4156513)
261245956,51.4723471,-0.1186115,1,,,POINT (-0.1186115 51.4723471)
261277493,51.4762875,-0.1214452,1,,,POINT (-0.1214452 51.4762875)
261277496,51.47571,-0.1215764,3,,,POINT (-0.1215764 51.47571)
261277534,51.4746755,-0.1203804,2,,,POINT (-0.1203804 51.4746755)
261310651,51.479256,-0.1260538,3,,,POINT (-0.1260538 51.479256)
261310657,51.4791543,-0.1243805,1,,,POINT (-0.1243805 51.4791543)
261348531,51.477437,-0.1250028,3,,,POINT (-0.1250028 51.477437)
261348537,51.4779277,-0.1248744,3,,,POINT (-0.1248744 51.4779277)
261348540,51.4778653,-0.1243692,1,,,POINT (-0.1243692 51.4778653)
261348564,51.4778772,-0.129022,1,,,POINT (-0.129022 51.4778772)
261348568,51.4763404,-0.1282726,1,,,POINT (-0.1282726 51.4763404)
261568604,51.4708938,-0.3284631,3,,,POINT (-0.3284631 51.4708938)
261698787,51.481263,-0.1156083,3,,,POINT (-0.1156083 51.481263)
261698788,51.4816587,-0.1173865,1,,,POINT (-0.1173865 51.4816587)
261698790,51.4816501,-0.118351,1,,,POINT (-0.118351 51.4816501)
261698791,51.4800177,-0.1155346,3,crossing,,POINT (-0.1155346 51.4800177)
261698797,51.4819271,-0.1139551,3,,,POINT (-0.1139551 51.4819271)
261698799,51.4791113,-0.1164575,4,,,POINT (-0.1164575 51.4791113)
261698808,51.4793757,-0.1184587,3,,,POINT (-0.1184587 51.4793757)
261698809,51.477922,-0.1184183,3,,,POINT (-0.1184183 51.477922)
261698810,51.4793454,-0.1217846,1,,,POINT (-0.1217846 51.4793454)
261698811,51.4794139,-0.1235075,3,,,POINT (-0.1235075 51.4794139)
261698813,51.4770765,-0.119369,3,,,POINT (-0.119369 51.4770765)
261698814,51.4765613,-0.1179558,3,,,POINT (-0.1179558 51.4765613)
261699997,51.4774179,-0.114732,3,,,POINT (-0.114732 51.4774179)
261699999,51.4771283,-0.1139391,1,,,POINT (-0.1139391 51.4771283)
261700006,51.4770126,-0.1155633,3,,,POINT (-0.1155633 51.4770126)
261766928,51.5662217,-0.075441,3,,,POINT (-0.075441 51.5662217)
261766930,51.565091,-0.0755757,3,,,POINT (-0.0755757 51.565091)
261766937,51.5650597,-0.0744077,3,,,POINT (-0.0744077 51.5650597)
261766939,51.5652163,-0.0825633,3,,,POINT (-0.0825633 51.5652163)
261766940,51.5638594,-0.0810167,3,,,POINT (-0.0810167 51.5638594)
261766943,51.5621417,-0.0793081,3,,,POINT (-0.0793081 51.5621417)
261766945,51.5636922,-0.086168,3,,,POINT (-0.086168 51.5636922)
261766964,51.5651605,-0.0844068,3,,,POINT (-0.0844068 51.5651605)
261766967,51.5644061,-0.0870359,3,,,POINT (-0.0870359 51.5644061)
262083561,51.4401477,-0.2682944,2,,,POINT (-0.2682944 51.4401477)
262083562,51.4395666,-0.268233,2,,,POINT (-0.268233 51.4395666)
262083572,51.4402182,-0.2682843,1,,,POINT (-0.2682843 51.4402182)
262087021,51.4278772,-0.3491289,3,,,POINT (-0.3491289 51.4278772)
262087776,51.4257326,-0.3569615,3,,,POINT (-0.3569615 51.4257326)
262131050,51.4709135,-0.1253089,1,,,POINT (-0.1253089 51.4709135)
262131055,51.4639175,-0.1212,1,,,POINT (-0.1212 51.4639175)
262185474,51.4020396,0.1504009,3,,,POINT (0.1504009 51.4020396)
