Starting node index,Ending node index,Travel cost from the starting node to the ending node
505.0,605.0,0.0036168647541711305
506.0,507.0,0.003958800779275688
506.0,606.0,0.003920583247427244
507.0,508.0,0.00510617380531212
507.0,607.0,0.004893794908855834
508.0,509.0,0.006870301641122229
508.0,608.0,0.004016568112205879
509.0,510.0,0.005946413051579409
509.0,609.0,0.006231277019998657
510.0,511.0,0.006177714666438367
510.0,610.0,0.0056061037682221225
511.0,512.0,0.0039636650968568905
511.0,611.0,0.0021739282991916787
512.0,513.0,0.005289650309793518
512.0,612.0,0.004174900550909572
513.0,514.0,0.005238097795960119
513.0,613.0,0.0042248446515796775
514.0,614.0,0.003948627337443554
601.0,602.0,0.007224285044904627
602.0,603.0,0.003463076056046254
602.0,702.0,0.0028713806522305515
603.0,604.0,0.005971317308601335
603.0,703.0,0.002760355109396755
604.0,605.0,0.006159348973720888
604.0,704.0,0.0021521956463101057
605.0,606.0,0.005206584848042825
605.0,705.0,0.004537437365961441
606.0,607.0,0.005485212739727362
606.0,706.0,0.0047135843028414766
607.0,608.0,0.005973279574908254
607.0,707.0,0.003568928203262443
608.0,609.0,0.0045718480311522395
608.0,708.0,0.003969544507880884
609.0,610.0,0.0034933568183021157
609.0,709.0,0.003686712597969388
610.0,611.0,0.009773910816559954
610.0,710.0,0.004423171460617825
611.0,612.0,0.004299444971151585
611.0,711.0,0.004372903183234644
612.0,613.0,0.005976643079521387
612.0,712.0,0.003719090567602306
613.0,614.0,0.004576364541868311
613.0,713.0,0.004269934590837887
614.0,615.0,0.006747597937787825
614.0,714.0,0.0021793475193241448
615.0,616.0,0.004478069604193922
615.0,715.0,0.003777516562511242
616.0,716.0,0.002437237165316957
702.0,703.0,0.004746507938476433
702.0,802.0,0.00414684328374689
703.0,704.0,0.004420582220707591
703.0,803.0,0.005973862560356714
704.0,705.0,0.007990440764441057
704.0,804.0,0.006050084855607193
705.0,706.0,0.0032535796179009482
705.0,805.0,0.004339337148689937
706.0,707.0,0.006011365783236661
706.0,806.0,0.005214503624505553
707.0,708.0,0.004776986284259655
707.0,807.0,0.004616580563573423
708.0,709.0,0.0058634264726341225
708.0,808.0,0.004535674276227307
709.0,710.0,0.0055611856478685094
709.0,809.0,0.004511480909856134
