grid_index,y,x
1827,40.574553,-74.102478
1828,40.574601,-74.0972913
1829,40.5749,-74.091094
1830,40.574997,-74.086131
1831,40.576059,-74.0823949
1845,40.5746498,-74.0027881
1846,40.5752253,-73.997497
1847,40.5758103,-73.9921936
1848,40.5751589,-73.9855666
1849,40.5755721,-73.9812201
1850,40.5748272,-73.9735559
1851,40.5747999,-73.9694713
1852,40.575631,-73.96394
1853,40.5755243,-73.9594688
1854,40.5746111,-73.9524308
1855,40.5751784,-73.9468388
1856,40.5765762,-73.9390059
1870,40.5747498,-73.8645865
1871,40.5747784,-73.8581478
1872,40.5743621,-73.8520121
1873,40.5759321,-73.8479725
1874,40.5757465,-73.8418445
1875,40.5770438,-73.8386536
1915,40.579361,-74.1693734
1916,40.5793824,-74.1626753
1917,40.5787688,-74.1577235
1918,40.580617,-74.152528
1921,40.578856,-74.135122
1922,40.5779815,-74.129379
1923,40.5788418,-74.1242572
1924,40.579022,-74.11847
1925,40.578956,-74.112771
1926,40.5794397,-74.1087934
1927,40.578623,-74.10167
1928,40.578798,-74.09688
1929,40.5783497,-74.0911492
1930,40.579358,-74.087152
1931,40.579699,-74.080472
1945,40.579018,-74.002545
1946,40.5776996,-73.9968788
1947,40.5793394,-73.9907027
1948,40.5788199,-73.9862655
1949,40.5794365,-73.9796062
1950,40.5789254,-73.9749393
1951,40.5784991,-73.9683088
1952,40.5791996,-73.9640193
1953,40.5782772,-73.9581994
1954,40.5793747,-73.952373
1955,40.5798876,-73.9477252
1956,40.5781514,-73.9416713
1957,40.5785794,-73.936039
1958,40.5781357,-73.9319375
1966,40.5790625,-73.8859031
1971,40.5783864,-73.858274
1972,40.578874,-73.8526472
1973,40.5784001,-73.8473543
1974,40.5785341,-73.8414771
1975,40.5798336,-73.8371365
1976,40.5795812,-73.8310749
1977,40.5811406,-73.8250844
2009,40.5853419,-74.203517
2011,40.585056,-74.1922198
2015,40.582227,-74.1689579
2016,40.584056,-74.161008
2017,40.583375,-74.157666
2018,40.58337,-74.152645
2019,40.5840394,-74.1488289
2021,40.581337,-74.134552
2022,40.5827659,-74.1304
2023,40.58434,-74.123432
2025,40.582757,-74.112524
2026,40.583685,-74.107909
2027,40.583522,-74.103157
2028,40.583559,-74.09702
2029,40.5838215,-74.0921964
2030,40.5836798,-74.0865823
2031,40.581595,-74.0821847
2032,40.5832417,-74.0737055
2047,40.5825899,-73.9888892
2048,40.5830741,-73.9862611
2049,40.583701,-73.9817657
2050,40.5831325,-73.9746507
2051,40.5834182,-73.9698135
2052,40.5830609,-73.9631348
2053,40.5829186,-73.9590113
2054,40.5833048,-73.9525212
2055,40.5836282,-73.947379
2056,40.583718,-73.9414762
2057,40.5839221,-73.9358693
2058,40.5842289,-73.9309799
2059,40.5842332,-73.9250006
2060,40.5835005,-73.920973
2065,40.5818001,-73.8914353
2066,40.582752,-73.8857402
2067,40.5826819,-73.8811533
2072,40.5814552,-73.8521567
2073,40.5818555,-73.8472735
2074,40.5816418,-73.8412757
2075,40.5824064,-73.8363588
2076,40.5838795,-73.830985
2077,40.5838394,-73.8255785
2078,40.5827636,-73.8194274
2079,40.5840773,-73.8147639
2080,40.5853442,-73.8096181
2110,40.5872607,-74.1963303
2111,40.5881065,-74.1924001
2112,40.588169,-74.1867496
2115,40.589192,-74.168482
2116,40.58716,-74.1636465
2117,40.587738,-74.158076
2118,40.587892,-74.153183
2119,40.5870898,-74.1472018
2120,40.58871,-74.1427419
2121,40.5869356,-74.1350632
2125,40.5887932,-74.1120716
2126,40.587418,-74.108442
2127,40.587076,-74.103926
2128,40.587298,-74.097479
2129,40.5876815,-74.0911906
2130,40.5875388,-74.0860715
2131,40.5891242,-74.078546
2132,40.5885733,-74.0740681
2133,40.5880863,-74.0710702
2146,40.587125,-73.9959869
2147,40.5871918,-73.9916591
2148,40.5869984,-73.9854316
2149,40.5893697,-73.9809274
2150,40.5872184,-73.9742328
2151,40.5884287,-73.9698233
2152,40.587642,-73.9640005
2153,40.5875479,-73.9581958
2154,40.587147,-73.9527069
2155,40.586477,-73.94696
2156,40.5871012,-73.9413322
2157,40.5876265,-73.9365566
2158,40.586783,-73.930504
2159,40.587042,-73.925426
2160,40.587718,-73.92013
2164,40.5882273,-73.8985818
2167,40.5860518,-73.8828642
2177,40.58551,-73.8246877
2178,40.5873411,-73.8193529
2179,40.5870951,-73.8138793
2180,40.5870011,-73.8097888
2181,40.5865692,-73.8040287
2182,40.5874739,-73.7975935
2183,40.5885081,-73.7910554
2184,40.5892335,-73.7886288
2210,40.589736,-74.1940223
2211,40.5916094,-74.1908223
2212,40.591385,-74.186096
2216,40.591001,-74.163774
2217,40.590908,-74.15853
2218,40.5918038,-74.1526393
2219,40.5907818,-74.1471668
2220,40.5934028,-74.1419581
2225,40.5914287,-74.1107864
2226,40.591618,-74.107879
2227,40.591849,-74.103233
2228,40.591736,-74.096678
2229,40.591741,-74.091856
2230,40.59176,-74.085595
2231,40.5909923,-74.0809103
2232,40.591293,-74.074642
2233,40.5917144,-74.0686227
2234,40.5923008,-74.0641236
2246,40.5924669,-73.9984582
2247,40.5918811,-73.9911068
2248,40.591222,-73.985787
2249,40.591484,-73.981319
2250,40.592197,-73.9749144
2251,40.5906503,-73.9693041
