osmid,y,x,street_count,highway,ref,geometry,lat_index,lon_index,grid_index,lat_center,lon_center,distance_to_center
11253108232,48.8540313,2.3689776,3,traffic_signals,,POINT (2.3689776 48.8540313),44,75,4475,48.8541526345,2.3696671085,0.05222012702681921
8809437,48.8543312,2.3714275,4,,,POINT (2.3714275 48.8543312),44,76,4476,48.8541526345,2.3715666755,0.022314326386484448
248492214,48.8543166,2.3733325,3,,,POINT (2.3733325 48.8543166),44,77,4477,48.8541526345,2.3734662424999997,0.02069199678789778
10048157406,48.8543672,2.3781307,1,,,POINT (2.3781307 48.8543672),44,79,4479,48.8541526345,2.3772653765,0.06765662210466693
252682762,48.8542443,2.3798728,3,,,POINT (2.3798728 48.8542443),44,80,4480,48.8541526345,2.3791649434999997,0.05278293010070883
207263532,48.8538232,2.3815591,3,,,POINT (2.3815591 48.8538232),44,81,4481,48.8541526345,2.3810645105,0.05149079589054086
1759389846,48.8540705,2.3826637,3,,,POINT (2.3826637 48.8540705),44,82,4482,48.8541526345,2.3829640775,0.023798940622580457
1759389847,48.8545537,2.3847048,3,,,POINT (2.3847048 48.8545537),44,83,4483,48.8541526345,2.3848636444999998,0.04608584799697363
153516926,48.8537665,2.3879672,3,,,POINT (2.3879672 48.8537665),44,85,4485,48.8541526345,2.3886627784999996,0.06658415077421248
153517219,48.8541923,2.3900806,4,,,POINT (2.3900806 48.8541923),44,86,4486,48.8541526345,2.3905623455,0.03552121808712253
123498921,48.8543665,2.3961334,4,traffic_signals,,POINT (2.3961334 48.8543665),44,89,4489,48.8541526345,2.3962610465,0.025548835493803112
152807172,48.8543265,2.3979073,4,,,POINT (2.3979073 48.8543265),44,90,4490,48.8541526345,2.3981606135,0.026781495310442823
152807827,48.8540316,2.3999199,4,,,POINT (2.3999199 48.8540316),44,91,4491,48.8541526345,2.4000601804999997,0.016925363722798625
60912977,48.8539799,2.4026153,4,,,POINT (2.4026153 48.8539799),44,92,4492,48.8541526345,2.4019597475,0.05166572727995238
244455441,48.8539904,2.4057184,3,,,POINT (2.4057184 48.8539904),44,94,4494,48.8541526345,2.4057588814999997,0.018281172499241383
1771597592,48.8540879,2.4069732,3,,,POINT (2.4069732 48.8540879),44,95,4495,48.8541526345,2.4076584485,0.05064952717682299
244455502,48.8537919,2.4120008,4,,,POINT (2.4120008 48.8537919),44,97,4497,48.8541526345,2.4114575824999998,0.056467216346630045
244455500,48.8543149,2.4130481,3,,,POINT (2.4130481 48.8543149),44,98,4498,48.8541526345,2.4133571495,0.028927842242285527
2486549618,48.8542533,2.4152132,4,,,POINT (2.4152132 48.8542533),44,99,4499,48.8541526345,2.4152567164999996,0.011637485003022564
295136206,48.8552294,2.2632312,3,,,POINT (2.2632312 48.8552294),45,19,4519,48.8550128555,2.2632913565,0.024477579237938935
289410804,48.85496,2.2657307,3,,,POINT (2.2657307 48.85496),45,20,4520,48.8550128555,2.2651909235,0.039926394984450914
289410803,48.8546214,2.2666818,1,,,POINT (2.2666818 48.8546214),45,21,4521,48.8550128555,2.2670904904999998,0.05280854602418409
1758970586,48.8546787,2.2693711,4,traffic_signals,,POINT (2.2693711 48.8546787),45,22,4522,48.8550128555,2.2689900575,0.04645200084382156
34818848,48.8553766,2.270913,4,,,POINT (2.270913 48.8553766),45,23,4523,48.8550128555,2.2708896245,0.040482683238513846
34818837,48.8550945,2.2720361,3,,,POINT (2.2720361 48.8550945),45,24,4524,48.8550128555,2.2727891915,0.05584097365084247
34817002,48.855176,2.2752346,3,,,POINT (2.2752346 48.855176),45,25,4525,48.8550128555,2.2746887585,0.043862308251195095
34818599,48.8554099,2.2766244,3,,,POINT (2.2766244 48.8554099),45,26,4526,48.8550128555,2.2765883255,0.04422815349235396
34818610,48.8547119,2.279221,3,,,POINT (2.279221 48.8547119),45,27,4527,48.8550128555,2.2784878925,0.06321968046137084
34818590,48.8548422,2.2796032,3,,,POINT (2.2796032 48.8548422),45,28,4528,48.8550128555,2.2803874595,0.060434968672006546
185859373,48.8551893,2.2825223,3,,,POINT (2.2825223 48.8551893),45,29,4529,48.8550128555,2.2822870265,0.026100336218528093
241582419,48.8548984,2.2843802,3,,,POINT (2.2843802 48.8548984),45,30,4530,48.8550128555,2.2841865935,0.01904242032823829
185877802,48.8548522,2.2885465,3,traffic_signals,,POINT (2.2885465 48.8548522),45,32,4532,48.8550128555,2.2879857274999997,0.04474808028735435
4547130999,48.8549615,2.289925,3,,,POINT (2.289925 48.8549615),45,33,4533,48.8550128555,2.2898852945,0.006406891457209353
160018434,48.8552713,2.2957598,4,,,POINT (2.2957598 48.8552713),45,36,4536,48.8550128555,2.2955839955,0.03148482954314856
133128980,48.8547762,2.2975614,1,,,POINT (2.2975614 48.8547762),45,37,4537,48.8550128555,2.2974835625,0.02692404655077379
36487395,48.8549317,2.3031055,4,,,POINT (2.3031055 48.8549317),45,40,4540,48.8550128555,2.3031822635,0.010629013660891046
29434737,48.8553699,2.3071396,3,,,POINT (2.3071396 48.8553699),45,42,4542,48.8550128555,2.3069813975,0.04135432427562442
36489824,48.8550123,2.3086593,3,,,POINT (2.3086593 48.8550123),45,43,4543,48.8550128555,2.3088809645,0.016217660292896882
25254116,48.8554189,2.3180552,3,,,POINT (2.3180552 48.8554189),45,48,4548,48.8550128555,2.3183787995,0.05098086893750347
25253775,48.8549506,2.3199504,4,traffic_signals,,POINT (2.3199504 48.8549506),45,49,4549,48.8550128555,2.3202783664999997,0.024973494142875998
25253725,48.8550133,2.3245711,3,,,POINT (2.3245711 48.8550133),45,51,4551,48.8550128555,2.3240775005,0.03611303734565107
728342886,48.855024,2.326291,3,,,POINT (2.326291 48.855024),45,52,4552,48.8550128555,2.3259770674999998,0.023001508900049955
25253772,48.854835,2.3292236,4,,,POINT (2.3292236 48.854835),45,54,4554,48.8550128555,2.3297762015,0.045007608691226275
25190296,48.8551102,2.3307623,3,,,POINT (2.3307623 48.8551102),45,55,4555,48.8550128555,2.3316757685,0.06770251406160682
25186813,48.8547693,2.336101,3,,,POINT (2.336101 48.8547693),45,57,4557,48.8550128555,2.3354749025,0.053213946333795566
25183693,48.8552786,2.3377567,4,,,POINT (2.3377567 48.8552786),45,58,4558,48.8550128555,2.3373744695,0.040684203142978645
25184021,48.8550187,2.3395832,3,,,POINT (2.3395832 48.8550187),45,59,4559,48.8550128555,2.3392740365,0.022628526207971865
6190019965,48.855279,2.3415674,3,,,POINT (2.3415674 48.855279),45,60,4560,48.8550128555,2.3411736034999997,0.04130228265434063
21305936,48.8546205,2.3425388,3,,,POINT (2.3425388 48.8546205),45,61,4561,48.8550128555,2.3430731705,0.05858241841314176
677185710,48.8550649,2.3502619,4,traffic_signals,,POINT (2.3502619 48.8550649),45,65,4565,48.8550128555,2.3506714385,0.030516617218962618
5041260574,48.8552916,2.3525744,3,,,POINT (2.3525744 48.8552916),45,66,4566,48.8550128555,2.3525710054999998,0.03099596917447442
178801482,48.8552187,2.3538018,3,,,POINT (2.3538018 48.8552187),45,67,4567,48.8550128555,2.3544705725,0.05401803370893515
26401659,48.8553558,2.3595896,3,traffic_signals,,POINT (2.3595896 48.8553558),45,70,4570,48.8550128555,2.3601692735,0.05703339141119361
26401696,48.855095,2.3616767,1,,,POINT (2.3616767 48.855095),45,71,4571,48.8550128555,2.3620688404999997,0.03010889972350835
214885022,48.8550744,2.3633203,1,,,POINT (2.3633203 48.8550744),45,72,4572,48.8550128555,2.3639684075,0.04790846643843727
26401700,48.8550653,2.3653321,3,,,POINT (2.3653321 48.8550653),45,73,4573,48.8550128555,2.3658679745,0.03963725646110796
26666953,48.8551582,2.3680895,1,,,POINT (2.3680895 48.8551582),45,74,4574,48.8550128555,2.3677675414999997,0.028566542057617418
8809449,48.8547347,2.3695371,3,,,POINT (2.3695371 48.8547347),45,75,4575,48.8550128555,2.3696671085,0.03235902875550182
8809438,48.8547839,2.3727458,3,,,POINT (2.3727458 48.8547839),45,77,4577,48.8550128555,2.3734662424999997,0.05853580452282545
9896301408,48.8547366,2.3770437,1,,,POINT (2.3770437 48.8547366),45,79,4579,48.8550128555,2.3772653765,0.034736825486810306
208759442,48.8549427,2.3833375,1,,,POINT (2.3833375 48.8549427),45,82,4582,48.8550128555,2.3829640775,0.02841246042336306
2665180182,48.8547012,2.3853213,4,traffic_signals,,POINT (2.3853213 48.8547012),45,83,4583,48.8550128555,2.3848636444999998,0.04818786164753723
30183055,48.8551202,2.3871219,4,traffic_signals,,POINT (2.3871219 48.8551202),45,84,4584,48.8550128555,2.3867632115,0.02882955041209872
199624819,48.8549817,2.3934843,3,,,POINT (2.3934843 48.8549817),45,88,4588,48.8550128555,2.3943614794999997,0.06427015526835332
152806497,48.8550957,2.3987036,4,,,POINT (2.3987036 48.8550957),45,90,4590,48.8550128555,2.3981606135,0.04078031191025251
244455430,48.8552433,2.4014669,4,,,POINT (2.4014669 48.8552433),45,92,4592,48.8550128555,2.4019597475,0.04423544949463213
5407826888,48.855414,2.4052939,3,,,POINT (2.4052939 48.855414),45,94,4594,48.8550128555,2.4057588814999997,0.056097469462976
268225928,48.8554413,2.4078759,1,,,POINT (2.4078759 48.8554413),45,95,4595,48.8550128555,2.4076584485,0.05022703433802846
244455482,48.8552597,2.4095109,3,,,POINT (2.4095109 48.8552597),45,96,4596,48.8550128555,2.4095580154999996,0.02766346287510272
244455499,48.854669,2.4120729,4,,,POINT (2.4120729 48.854669),45,97,4597,48.8550128555,2.4114575824999998,0.05906409128142845
252260939,48.8551478,2.4151924,3,,,POINT (2.4151924 48.8551478),45,99,4599,48.8550128555,2.4152567164999996,0.015725666086204043
34818920,48.8558456,2.2647378,3,,,POINT (2.2647378 48.8558456),46,20,4620,48.855873076499996,2.2651909235,0.03329160527398617
34818912,48.855841,2.2691297,3,,,POINT (2.2691297 48.855841),46,22,4622,48.855873076499996,2.2689900575,0.010821142230474251
34818843,48.855554,2.2702205,4,traffic_signals,,POINT (2.2702205 48.855554),46,23,4623,48.855873076499996,2.2708896245,0.06045924009603822
34818859,48.8559539,2.2722284,3,,,POINT (2.2722284 48.8559539),46,24,4624,48.855873076499996,2.2727891915,0.042000983977035666
2394065675,48.8555542,2.2749974,1,crossing,,POINT (2.2749974 48.8555542),46,25,4625,48.855873076499996,2.2746887585,0.04203710381623309
34818588,48.8561877,2.2778487,5,,,POINT (2.2778487 48.8561877),46,27,4627,48.855873076499996,2.2784878925,0.05840197303781998
34818603,48.8556048,2.280921,3,,,POINT (2.280921 48.8556048),46,28,4628,48.855873076499996,2.2803874595,0.04912829665929024
34818618,48.8562072,2.2816207,3,,,POINT (2.2816207 48.8562072),46,29,4629,48.855873076499996,2.2822870265,0.061292848669540025
241583357,48.8558465,2.2855542,3,,,POINT (2.2855542 48.8558465),46,31,4631,48.855873076499996,2.2860861605,0.03903096828325368
160014360,48.8555675,2.2940284,3,,,POINT (2.2940284 48.8555675),46,35,4635,48.855873076499996,2.2936844284999998,0.04228290082577299
133129542,48.855826,2.2959411,1,,,POINT (2.2959411 48.855826),46,36,4636,48.855873076499996,2.2955839955,0.026645493676822927
24909759,48.8558511,2.2973311,3,,,POINT (2.2973311 48.8558511),46,37,4637,48.855873076499996,2.2974835625,0.011418898654122486
24909788,48.8562912,2.2984464,3,,,POINT (2.2984464 48.8562912),46,38,4638,48.855873076499996,2.2993831295,0.08281462898304409
21378254,48.8557368,2.3018418,4,,,POINT (2.3018418 48.8557368),46,39,4639,48.855873076499996,2.3012826965,0.043621365840155996
36487359,48.8557954,2.3030082,3,,,POINT (2.3030082 48.8557954),46,40,4640,48.855873076499996,2.3031822635,0.015387493209340365
666946376,48.85577,2.3051267,2,,,POINT (2.3051267 48.85577),46,41,4641,48.855873076499996,2.3050818305,0.011922420856359047
36487657,48.8561326,2.3067483,1,,,POINT (2.3067483 48.8561326),46,42,4642,48.855873076499996,2.3069813975,0.03352005979676243
36489786,48.8555557,2.3085084,3,,,POINT (2.3085084 48.8555557),46,43,4643,48.855873076499996,2.3088809645,0.044591432083643585
25580452,48.856168,2.3150233,3,traffic_signals,,POINT (2.3150233 48.856168),46,46,4646,48.855873076499996,2.3145796654999997,0.04613988509515546
25254115,48.8557078,2.3168859,3,traffic_signals,,POINT (2.3168859 48.8557078),46,47,4647,48.855873076499996,2.3164792325,0.03497072000643448
25253726,48.8556487,2.3234168,3,,,POINT (2.3234168 48.8556487),46,51,4651,48.855873076499996,2.3240775005,0.05439690866525772
25254925,48.8558337,2.3257283,3,,,POINT (2.3257283 48.8558337),46,52,4652,48.855873076499996,2.3259770674999998,0.018719424834067692
262809648,48.8560373,2.3272569,2,,,POINT (2.3272569 48.8560373),46,53,4653,48.855873076499996,2.3278766345,0.04887964180738921
25191274,48.8554998,2.329844,3,,,POINT (2.329844 48.8554998),46,54,4654,48.855873076499996,2.3297762015,0.0418017903414999
25191080,48.8556589,2.3335083,3,,,POINT (2.3335083 48.8556589),46,56,4656,48.855873076499996,2.3335753355,0.024315092361404198
1756949012,48.8556694,2.3367144,3,,,POINT (2.3367144 48.8556694),46,58,4658,48.855873076499996,2.3373744695,0.05333859201858
470142,48.8561313,2.3404015,5,,,POINT (2.3404015 48.8561313),46,60,4660,48.855873076499996,2.3411736034999997,0.06336665887042948
676727427,48.8561022,2.3428252,3,,,POINT (2.3428252 48.8561022),46,61,4661,48.855873076499996,2.3430731705,0.03127653211721582
8615812356,48.8561977,2.3464808,4,,,POINT (2.3464808 48.8561977),46,63,4663,48.855873076499996,2.3468723044999997,0.04608005308541331
677104497,48.8556672,2.3483197,4,traffic_signals,,POINT (2.3483197 48.8556672),46,64,4664,48.855873076499996,2.3487718715,0.04022996735098705
25554711,48.8558191,2.3508126,3,,,POINT (2.3508126 48.8558191),46,65,4665,48.855873076499996,2.3506714385,0.01194493859361234
3657885239,48.8556124,2.3530317,3,,,POINT (2.3530317 48.8556124),46,66,4666,48.855873076499996,2.3525710054999998,0.044454654326408306
699045729,48.8558238,2.3563573,4,,,POINT (2.3563573 48.8558238),46,68,4668,48.855873076499996,2.3563701394999996,0.005559233878084081
26401655,48.8555133,2.3577386,3,,,POINT (2.3577386 48.8555133),46,69,4669,48.855873076499996,2.3582697065,0.05576970373861498
26401645,48.8554573,2.3600815,1,traffic_signals,,POINT (2.3600815 48.8554573),46,70,4670,48.855873076499996,2.3601692735,0.046676089922677966
26401095,48.8559067,2.3622831,3,,,POINT (2.3622831 48.8559067),46,71,4671,48.855873076499996,2.3620688404999997,0.016115198428689987
26401920,48.8561801,2.3657542,3,,,POINT (2.3657542 48.8561801),46,73,4673,48.855873076499996,2.3658679745,0.03513956685964776
26666918,48.8559452,2.3673131,4,traffic_signals,,POINT (2.3673131 48.8559452),46,74,4674,48.855873076499996,2.3677675414999997,0.03420107471385258
8809451,48.8559257,2.3692026,4,,,POINT (2.3692026 48.8559257),46,75,4675,48.855873076499996,2.3696671085,0.034484111369473436
8809445,48.8556896,2.3716475,4,,,POINT (2.3716475 48.8556896),46,76,4676,48.855873076499996,2.3715666755,0.021241326080662443
8809440,48.8557643,2.3750856,3,,,POINT (2.3750856 48.8557643),46,78,4678,48.855873076499996,2.3753658095,0.023802724269058002
130099806,48.8557065,2.3787055,4,traffic_signals,,POINT (2.3787055 48.8557065),46,80,4680,48.855873076499996,2.3791649434999997,0.03837905370868945
153514264,48.8558322,2.38159,3,,,POINT (2.38159 48.8558322),46,81,4681,48.855873076499996,2.3810645105,0.0387132643870708
153515015,48.8558802,2.3833433,3,,,POINT (2.3833433 48.8558802),46,82,4682,48.855873076499996,2.3829640775,0.027755715481107408
194146960,48.8557131,2.3853914,1,,,POINT (2.3853914 48.8557131),46,83,4683,48.855873076499996,2.3848636444999998,0.04251198847536835
195393628,48.8557603,2.3864555,3,,,POINT (2.3864555 48.8557603),46,84,4684,48.855873076499996,2.3867632115,0.025769616579344255
195393625,48.8562262,2.3882803,3,,,POINT (2.3882803 48.8562262),46,85,4685,48.855873076499996,2.3886627784999996,0.048216227455879015
153517221,48.8555802,2.3901232,3,,,POINT (2.3901232 48.8555802),46,86,4686,48.855873076499996,2.3905623455,0.045747272995047564
199624817,48.8559326,2.3923567,3,,,POINT (2.3923567 48.8559326),46,87,4687,48.855873076499996,2.3924619125,0.010151774386841651
152806498,48.8556409,2.4006374,3,,,POINT (2.4006374 48.8556409),46,91,4691,48.855873076499996,2.4000601804999997,0.049496484268418794
244455437,48.8557589,2.404283,3,,,POINT (2.404283 48.8557589),46,93,4693,48.855873076499996,2.4038593145,0.03349663466511558
244455486,48.8560999,2.4058869,3,traffic_signals,,POINT (2.4058869 48.8560999),46,94,4694,48.855873076499996,2.4057588814999997,0.02690449414065993
268225883,48.8558987,2.4073664,3,,,POINT (2.4073664 48.8558987),46,95,4695,48.855873076499996,2.4076584485,0.021555774638283925
2879837947,48.8557411,2.4098865,3,,,POINT (2.4098865 48.8557411),46,96,4696,48.855873076499996,2.4095580154999996,0.028158740150811407
134579176,48.8570207,2.2665471,3,,,POINT (2.2665471 48.8570207),47,21,4721,48.8567332975,2.2670904904999998,0.05100689905360698
34818871,48.8565091,2.2725916,1,,,POINT (2.2725916 48.8565091),47,24,4724,48.8567332975,2.2727891915,0.028817657248744775
34817004,48.8564627,2.2746919,4,traffic_signals,,POINT (2.2746919 48.8564627),47,25,4725,48.8567332975,2.2746887585,0.03008994692970937
260603725,48.8567645,2.2758906,3,,,POINT (2.2758906 48.8567645),47,26,4726,48.8567332975,2.2765883255,0.051163391169843066
34818614,48.8569343,2.2802247,3,,,POINT (2.2802247 48.8569343),47,28,4728,48.8567332975,2.2803874595,0.02532450978328685
34818626,48.8567877,2.2824656,3,,,POINT (2.2824656 48.8567877),47,29,4729,48.8567332975,2.2822870265,0.014396991599162526
11009753444,48.8567972,2.2842641,1,,,POINT (2.2842641 48.8567972),47,30,4730,48.8567332975,2.2841865935,0.009090830032427829
185858517,48.8565704,2.28616,3,,,POINT (2.28616 48.8565704),47,31,4731,48.8567332975,2.2860861605,0.018901776835666587
6900473051,48.856764,2.2936754,1,,,POINT (2.2936754 48.856764),47,35,4735,48.8567332975,2.2936844284999998,0.003477273614475027
24909773,48.8564477,2.29821,3,,,POINT (2.29821 48.8564477),47,37,4737,48.8567332975,2.2974835625,0.061911561659543694
6449290666,48.8564543,2.2999102,1,,,POINT (2.2999102 48.8564543),47,38,4738,48.8567332975,2.2993831295,0.04949094645957036
36487357,48.856771,2.301477,3,,,POINT (2.301477 48.856771),47,39,4739,48.8567332975,2.3012826965,0.014820555796582563
34845786,48.8567753,2.3035662,3,,,POINT (2.3035662 48.8567753),47,40,4740,48.8567332975,2.3031822635,0.028474443985226323
21378251,48.8571275,2.3043003,4,,,POINT (2.3043003 48.8571275),47,41,4741,48.8567332975,2.3050818305,0.07204527332781033
36487707,48.856728,2.3070935,3,,,POINT (2.3070935 48.856728),47,42,4742,48.8567332975,2.3069813975,0.008222551388598277
36489372,48.8571485,2.3086373,1,,,POINT (2.3086373 48.8571485),47,43,4743,48.8567332975,2.3088809645,0.049490442640308926
21378248,48.8564712,2.3211157,4,,,POINT (2.3211157 48.8564712),47,49,4749,48.8567332975,2.3202783664999997,0.06783875171432703
25253773,48.8564094,2.3240957,4,,,POINT (2.3240957 48.8564094),47,51,4751,48.8567332975,2.3240775005,0.036040362360942706
4729508762,48.8563434,2.3263774,3,,,POINT (2.3263774 48.8563434),47,52,4752,48.8567332975,2.3259770674999998,0.052320523877142866
25190668,48.8568149,2.3303468,3,,,POINT (2.3303468 48.8568149),47,54,4754,48.8567332975,2.3297762015,0.0427197475322385
25190293,48.8563151,2.3316717,4,,,POINT (2.3316717 48.8563151),47,55,4755,48.8567332975,2.3316757685,0.04650239295434897
25188963,48.8564779,2.3346093,3,,,POINT (2.3346093 48.8564779),47,57,4757,48.8567332975,2.3354749025,0.06940384044243834
1756949013,48.8571228,2.3365131,3,,,POINT (2.3365131 48.8571228),47,58,4758,48.8567332975,2.3373744695,0.07646589620570382
25188950,48.8564302,2.3399176,3,,,POINT (2.3399176 48.8564302),47,59,4759,48.8567332975,2.3392740365,0.05790268441432733
2734089715,48.8567498,2.3410051,3,,,POINT (2.3410051 48.8567498),47,60,4760,48.8567332975,2.3411736034999997,0.012463544124883385
676728069,48.8565642,2.3431932,3,,,POINT (2.3431932 48.8565642),47,61,4761,48.8567332975,2.3430731705,0.020752284255839654
644160,48.8567219,2.3489342,4,,,POINT (2.3489342 48.8567219),47,64,4764,48.8567332975,2.3487718715,0.011943392961277229
968764519,48.8567026,2.3549917,1,,,POINT (2.3549917 48.8567026),47,67,4767,48.8567332975,2.3544705725,0.03827822065647771
26401002,48.8569105,2.3557775,1,,,POINT (2.3557775 48.8569105),47,68,4768,48.8567332975,2.3563701394999996,0.04762475651108655
26401086,48.8568962,2.3628361,4,traffic_signals,,POINT (2.3628361 48.8568962),47,71,4771,48.8567332975,2.3620688404999997,0.05898295412932151
26401089,48.8564644,2.3642877,4,traffic_signals,,POINT (2.3642877 48.8564644),47,72,4772,48.8567332975,2.3639684075,0.03794310603219019
26401922,48.8568275,2.3660028,4,,,POINT (2.3660028 48.8568275),47,73,4773,48.8567332975,2.3658679745,0.014388100266807148
218155202,48.8566074,2.3673301,3,,,POINT (2.3673301 48.8566074),47,74,4774,48.8567332975,2.3677675414999997,0.03493116891617369
152739326,48.8568139,2.3704746,3,,,POINT (2.3704746 48.8568139),47,75,4775,48.8567332975,2.3696671085,0.059752070005283084
152739363,48.8570516,2.3712172,3,,,POINT (2.3712172 48.8570516),47,76,4776,48.8567332975,2.3715666755,0.04366244176678889
152739592,48.8567324,2.3732199,3,,,POINT (2.3732199 48.8567324),47,77,4777,48.8567332975,2.3734662424999997,0.01802270533122424
151363007,48.8567734,2.377876,4,,,POINT (2.377876 48.8567734),47,79,4779,48.8567332975,2.3772653765,0.04489522847252386
1326727744,48.8564447,2.3812167,3,,,POINT (2.3812167 48.8564447),47,81,4781,48.8567332975,2.3810645105,0.03396727998221755
199182646,48.8567337,2.3826439,3,,,POINT (2.3826439 48.8567337),47,82,4782,48.8567332975,2.3829640775,0.023424243590790338
148944851,48.8570794,2.3851432,4,,,POINT (2.3851432 48.8570794),47,83,4783,48.8567332975,2.3848636444999998,0.043581836684508865
205006636,48.8570058,2.3872396,3,,,POINT (2.3872396 48.8570058),47,84,4784,48.8567332975,2.3867632115,0.04618269949034985
153515888,48.856456,2.3881929,3,,,POINT (2.3881929 48.856456),47,85,4785,48.8567332975,2.3886627784999996,0.0461787723548809
11486190888,48.8565575,2.3944294,3,,,POINT (2.3944294 48.8565575),47,88,4788,48.8567332975,2.3943614794999997,0.020169477228996827
152807169,48.8567515,2.3959815,3,,,POINT (2.3959815 48.8567515),47,89,4789,48.8567332975,2.3962610465,0.020551542628594432
152808341,48.8570723,2.398131,3,traffic_signals,,POINT (2.398131 48.8570723),47,90,4790,48.8567332975,2.3981606135,0.037757566430796266
152808344,48.8568685,2.3999892,4,,,POINT (2.3999892 48.8568685),47,91,4791,48.8567332975,2.4000601804999997,0.01590542754995378
152808346,48.8565624,2.4022489,3,,,POINT (2.4022489 48.8565624),47,92,4792,48.8567332975,2.4019597475,0.02843628224451988
244455431,48.8564601,2.403018,3,,,POINT (2.403018 48.8564601),47,93,4793,48.8567332975,2.4038593145,0.06863914068742502
244455467,48.8564951,2.4052201,3,,,POINT (2.4052201 48.8564951),47,94,4794,48.8567332975,2.4057588814999997,0.04748953849113004
244455473,48.8566726,2.4092572,3,,,POINT (2.4092572 48.8566726),47,96,4796,48.8567332975,2.4095580154999996,0.02301935761320518
244455564,48.8569838,2.411184,3,,,POINT (2.411184 48.8569838),47,97,4797,48.8567332975,2.4114575824999998,0.034299995752343986
25245020,48.8566902,2.4139265,3,motorway_junction,,POINT (2.4139265 48.8566902),47,98,4798,48.8567332975,2.4133571495,0.04192849147214299
428881926,48.8573179,2.2286117,1,,,POINT (2.2286117 48.8573179),48,1,4801,48.857593518499996,2.2290991505,0.047021232882504045
3881610829,48.8577212,2.2545792,1,,,POINT (2.2545792 48.8577212),48,14,4814,48.857593518499996,2.2537935215,0.05920667312338742
358873173,48.8578055,2.259891,3,motorway_junction,,POINT (2.259891 48.8578055),48,17,4817,48.857593518499996,2.2594922225,0.03750637200511853
177268309,48.8576692,2.2635387,5,traffic_signals,,POINT (2.2635387 48.8576692),48,19,4819,48.857593518499996,2.2632913565,0.019956456956156013
361000,48.8573541,2.2646623,4,traffic_signals,,POINT (2.2646623 48.8573541),48,20,4820,48.857593518499996,2.2651909235,0.04695083301697445
34818913,48.8573069,2.2693073,3,,,POINT (2.2693073 48.8573069),48,22,4822,48.857593518499996,2.2689900575,0.039425811307044034
337627158,48.857301,2.2730326,4,traffic_signals,,POINT (2.2730326 48.857301),48,24,4824,48.857593518499996,2.2727891915,0.037082149976634005
260603683,48.8576481,2.2747465,4,,,POINT (2.2747465 48.8576481),48,25,4825,48.857593518499996,2.2746887585,0.007394571905082982
260603682,48.8576041,2.2764777,3,,,POINT (2.2764777 48.8576041),48,26,4826,48.857593518499996,2.2765883255,0.008178308483603004
34818589,48.8576296,2.2775632,3,,,POINT (2.2775632 48.8576296),48,27,4827,48.857593518499996,2.2784878925,0.06776822753522238
34818434,48.8577839,2.28018,3,,,POINT (2.28018 48.8577839),48,28,4828,48.857593518499996,2.2803874595,0.026048053859240056
308768742,48.8573034,2.2859717,3,,,POINT (2.2859717 48.8573034),48,31,4831,48.857593518499996,2.2860861605,0.03332880706985822
185876467,48.8579327,2.2878983,3,,,POINT (2.2878983 48.8579327),48,32,4832,48.857593518499996,2.2879857274999997,0.038253766871426786
205086386,48.8578051,2.2913886,3,,,POINT (2.2913886 48.8578051),48,34,4834,48.857593518499996,2.2917848615,0.037335332426204994
204836247,48.8578883,2.2974414,1,,,POINT (2.2974414 48.8578883),48,37,4837,48.857593518499996,2.2974835625,0.03292302098128934
204834533,48.8575157,2.2990545,3,,,POINT (2.2990545 48.8575157),48,38,4838,48.857593518499996,2.2993831295,0.025551908384971705
36487669,48.8574121,2.3050889,3,,,POINT (2.3050889 48.8574121),48,41,4841,48.857593518499996,2.3050818305,0.02017944573958239
36489313,48.857356,2.3074051,1,,,POINT (2.3074051 48.857356),48,42,4842,48.857593518499996,2.3069813975,0.04072329221185595
36489249,48.8579803,2.308524,3,,,POINT (2.308524 48.8579803),48,43,4843,48.857593518499996,2.3088809645,0.05031593036555221
127864092,48.8572593,2.3099287,4,,,POINT (2.3099287 48.8572593),48,44,4844,48.857593518499996,2.3107805315,0.07255892309959405
4616565,48.8579445,2.3151472,4,traffic_signals,,POINT (2.3151472 48.8579445),48,46,4846,48.857593518499996,2.3145796654999997,0.056982845640378615
25580313,48.8574083,2.3181129,3,,,POINT (2.3181129 48.8574083),48,48,4848,48.857593518499996,2.3183787995,0.028329929580788213
25254128,48.8577858,2.3224239,3,,,POINT (2.3224239 48.8577858),48,50,4850,48.857593518499996,2.3221779335,0.027945309031850152
470160,48.857698,2.323896,3,,,POINT (2.323896 48.857698),48,51,4851,48.857593518499996,2.3240775005,0.017643354752601835
25191291,48.857709,2.3279733,4,,,POINT (2.3279733 48.857709),48,53,4853,48.857593518499996,2.3278766345,0.014659545258526053
149001460,48.8579425,2.3292957,4,,,POINT (2.3292957 48.8579425),48,54,4854,48.857593518499996,2.3297762015,0.05235975758660023
470147,48.8576193,2.3327512,3,,,POINT (2.3327512 48.8576193),48,56,4856,48.857593518499996,2.3335753355,0.06036085573572661
5881319924,48.8576919,2.3355457,3,,,POINT (2.3355457 48.8576919),48,57,4857,48.857593518499996,2.3354749025,0.01210371535391796
2734089737,48.8573177,2.3415203,3,crossing,,POINT (2.3415203 48.8573177),48,60,4860,48.857593518499996,2.3411736034999997,0.039798947761785386
