osmid,y,x,street_count,highway,ref,geometry,lat_index,lon_index,grid_index
25031308,48.8504099,2.3473064,3,,,POINT (2.3473064 48.8504099),40,63,4063
25031311,48.8503468,2.3475535,3,,,POINT (2.3475535 48.8503468),40,63,4063
25031316,48.8502017,2.3481297,3,traffic_signals,,POINT (2.3481297 48.8502017),39,64,3964
25031319,48.8502314,2.3452021,4,,,POINT (2.3452021 48.8502314),39,62,3962
25031398,48.8496715,2.3478468,3,,,POINT (2.3478468 48.8496715),39,64,3964
25031493,48.8489335,2.349835,5,traffic_signals,,POINT (2.349835 48.8489335),38,65,3865
25032701,48.8486738,2.3463137,2,,,POINT (2.3463137 48.8486738),38,63,3863
25032702,48.8507041,2.378526,4,traffic_signals,,POINT (2.378526 48.8507041),40,80,4080
25032704,48.8485902,2.3462519,1,,,POINT (2.3462519 48.8485902),38,63,3863
25032939,48.848376,2.3493965,4,,,POINT (2.3493965 48.848376),37,64,3764
25032942,48.8467012,2.3464019,3,,,POINT (2.3464019 48.8467012),35,63,3563
25032945,48.8474941,2.3467854,3,,,POINT (2.3467854 48.8474941),36,63,3663
25032947,48.848112,2.347087,3,,,POINT (2.347087 48.848112),37,63,3763
25032968,48.8473435,2.3483708,3,,,POINT (2.3483708 48.8473435),36,64,3664
25032983,48.8471703,2.3481334,3,,,POINT (2.3481334 48.8471703),36,64,3664
25033004,48.8465812,2.3469347,3,,,POINT (2.3469347 48.8465812),35,63,3563
25033005,48.8465061,2.3472401,3,traffic_signals,,POINT (2.3472401 48.8465061),35,63,3563
25033006,48.8469463,2.3453257,3,,,POINT (2.3453257 48.8469463),36,62,3662
25033007,48.8465458,2.3444942,3,,,POINT (2.3444942 48.8465458),35,62,3562
25033046,48.8456867,2.3458936,3,,,POINT (2.3458936 48.8456867),34,62,3462
25033047,48.845486,2.3468075,3,,,POINT (2.3468075 48.845486),34,63,3463
25033048,48.844793,2.3466256,4,traffic_signals,,POINT (2.3466256 48.844793),33,63,3363
25033049,48.8450522,2.345573,4,traffic_signals,,POINT (2.345573 48.8450522),33,62,3362
25033073,48.8454852,2.3445477,4,traffic_signals,,POINT (2.3445477 48.8454852),34,62,3462
25033079,48.8445318,2.3453117,4,,,POINT (2.3453117 48.8445318),33,62,3362
25033080,48.8446432,2.3472343,3,,,POINT (2.3472343 48.8446432),33,63,3363
25033081,48.8445582,2.347557,3,,,POINT (2.347557 48.8445582),33,63,3363
25033083,48.8450019,2.3491671,4,,,POINT (2.3491671 48.8450019),33,64,3364
25033084,48.8451021,2.3498409,3,,,POINT (2.3498409 48.8451021),33,65,3365
25033092,48.8461621,2.3490961,4,traffic_signals,,POINT (2.3490961 48.8461621),35,64,3564
25033096,48.846313,2.3512212,3,,,POINT (2.3512212 48.846313),35,65,3565
25033161,48.8461056,2.34297,4,traffic_signals,,POINT (2.34297 48.8461056),35,61,3561
25033162,48.8455903,2.3426879,3,,,POINT (2.3426879 48.8455903),34,61,3461
25033163,48.8449097,2.3423509,3,,,POINT (2.3423509 48.8449097),33,61,3361
25033338,48.8433731,2.341576,4,traffic_signals,,POINT (2.341576 48.8433731),31,60,3160
25033340,48.8443368,2.3452082,3,,,POINT (2.3452082 48.8443368),33,62,3362
25033343,48.8431564,2.3426118,3,,,POINT (2.3426118 48.8431564),31,61,3161
25033349,48.8440732,2.3457448,3,,,POINT (2.3457448 48.8440732),32,62,3262
25033351,48.8435966,2.3481257,3,,,POINT (2.3481257 48.8435966),32,64,3264
25033441,48.8434414,2.3470747,3,,,POINT (2.3470747 48.8434414),32,63,3263
25033443,48.8433228,2.3465479,3,,,POINT (2.3465479 48.8433228),31,63,3163
25033470,48.8424525,2.3442707,3,,,POINT (2.3442707 48.8424525),30,62,3062
25033484,48.8422848,2.3458921,2,,,POINT (2.3458921 48.8422848),30,62,3062
25033485,48.8421794,2.3463148,4,,,POINT (2.3463148 48.8421794),30,63,3063
25033486,48.8419427,2.3457955,3,,,POINT (2.3457955 48.8419427),30,62,3062
25033530,48.840616,2.3451951,3,traffic_signals,,POINT (2.3451951 48.840616),28,62,2862
25033531,48.8425748,2.3429147,4,traffic_signals,,POINT (2.3429147 48.8425748),31,61,3161
25033533,48.8427417,2.3413694,3,,,POINT (2.3413694 48.8427417),31,60,3160
25033534,48.8421207,2.3413028,4,traffic_signals,,POINT (2.3413028 48.8421207),30,60,3060
25033563,48.840298,2.3460124,4,traffic_signals,,POINT (2.3460124 48.840298),28,63,2863
25033566,48.8390291,2.3492333,3,traffic_signals,,POINT (2.3492333 48.8390291),26,64,2664
25033569,48.8388034,2.3498001,4,traffic_signals,,POINT (2.3498001 48.8388034),26,65,2665
25033618,48.8392956,2.3399688,3,,,POINT (2.3399688 48.8392956),27,59,2759
25033632,48.8383919,2.3420891,3,traffic_signals,,POINT (2.3420891 48.8383919),26,60,2660
25033633,48.8382757,2.345624,3,,,POINT (2.345624 48.8382757),26,62,2662
25033634,48.8398098,2.3472299,3,traffic_signals,,POINT (2.3472299 48.8398098),27,63,2763
25033670,48.8376546,2.3492562,3,,,POINT (2.3492562 48.8376546),25,64,2564
25033787,48.8409278,2.347143,3,,,POINT (2.347143 48.8409278),29,63,2963
25033788,48.8401478,2.3481127,3,,,POINT (2.3481127 48.8401478),28,64,2864
25033828,48.8392596,2.3500032,3,,,POINT (2.3500032 48.8392596),27,65,2765
25033830,48.8392469,2.3500861,3,,,POINT (2.3500861 48.8392469),27,65,2765
25033833,48.8392763,2.3501689,3,,,POINT (2.3501689 48.8392763),27,65,2765
25033837,48.8393905,2.3501553,3,,,POINT (2.3501553 48.8393905),27,65,2765
25033906,48.8403037,2.3508891,3,,,POINT (2.3508891 48.8403037),28,65,2865
25033912,48.8403957,2.3511425,3,,,POINT (2.3511425 48.8403957),28,65,2865
25033913,48.8409789,2.3511683,3,,,POINT (2.3511683 48.8409789),29,65,2965
25033915,48.8410228,2.3507135,3,,,POINT (2.3507135 48.8410228),29,65,2965
25033919,48.8397522,2.3510218,3,,,POINT (2.3510218 48.8397522),27,65,2765
25033920,48.8398828,2.3512111,3,,,POINT (2.3512111 48.8398828),27,65,2765
25033928,48.8416611,2.3482571,4,traffic_signals,,POINT (2.3482571 48.8416611),29,64,2964
25033931,48.841588,2.3510815,3,,,POINT (2.3510815 48.841588),29,65,2965
25033933,48.8421354,2.3515315,4,,,POINT (2.3515315 48.8421354),30,65,3065
25033934,48.8416321,2.3515929,3,,,POINT (2.3515929 48.8416321),29,65,2965
25033996,48.8391479,2.3509804,3,,,POINT (2.3509804 48.8391479),27,65,2765
25034003,48.8396472,2.3523376,1,,,POINT (2.3523376 48.8396472),27,66,2766
25034101,48.8386499,2.350176,3,traffic_signals,,POINT (2.350176 48.8386499),26,65,2665
25034117,48.8388736,2.3508181,3,traffic_signals,,POINT (2.3508181 48.8388736),26,65,2665
25034306,48.8418084,2.3478508,3,traffic_signals,,POINT (2.3478508 48.8418084),30,64,3064
25034308,48.8426115,2.3472981,4,,,POINT (2.3472981 48.8426115),31,63,3163
25034314,48.842666,2.3514641,3,,,POINT (2.3514641 48.842666),31,65,3165
25034315,48.8432125,2.351402,3,,,POINT (2.351402 48.8432125),31,65,3165
25034316,48.843524,2.3514777,2,,,POINT (2.3514777 48.843524),32,65,3265
25034317,48.8439599,2.3515726,3,,,POINT (2.3515726 48.8439599),32,65,3265
25034323,48.8437934,2.3523169,4,traffic_signals,,POINT (2.3523169 48.8437934),32,66,3266
25034326,48.8444763,2.3524085,3,,,POINT (2.3524085 48.8444763),33,66,3366
25034329,48.8436926,2.3527378,3,,,POINT (2.3527378 48.8436926),32,66,3266
25034330,48.843682,2.3536988,3,,,POINT (2.3536988 48.843682),32,67,3267
25034331,48.8436688,2.3542044,3,,,POINT (2.3542044 48.8436688),32,67,3267
25034333,48.8443883,2.3535751,3,,,POINT (2.3535751 48.8443883),33,67,3367
25034403,48.847678,2.3520067,3,,,POINT (2.3520067 48.847678),36,66,3666
25034405,48.8461163,2.3545259,3,traffic_signals,,POINT (2.3545259 48.8461163),35,67,3567
25034407,48.8463956,2.3517202,3,,,POINT (2.3517202 48.8463956),35,66,3566
25034433,48.8456478,2.3545947,3,traffic_signals,,POINT (2.3545947 48.8456478),34,67,3467
25034434,48.8451191,2.3546865,3,,,POINT (2.3546865 48.8451191),33,67,3367
25034435,48.8447931,2.3547431,3,,,POINT (2.3547431 48.8447931),33,67,3367
25034462,48.8494499,2.3544218,4,traffic_signals,,POINT (2.3544218 48.8494499),39,67,3967
25034464,48.8496447,2.3503668,4,traffic_signals,,POINT (2.3503668 48.8496447),39,65,3965
25034466,48.8495668,2.3517629,3,traffic_signals,,POINT (2.3517629 48.8495668),39,66,3966
25034606,48.8535496,2.3927034,4,,,POINT (2.3927034 48.8535496),43,87,4387
25034619,48.8553581,2.3842177,3,,,POINT (2.3842177 48.8553581),45,83,4583
25034620,48.8561907,2.3828195,4,,,POINT (2.3828195 48.8561907),46,82,4682
25034634,48.84304,2.4013441,3,,,POINT (2.4013441 48.84304),31,92,3192
25034646,48.8421014,2.3764201,4,traffic_signals,,POINT (2.3764201 48.8421014),30,79,3079
25034649,48.8460894,2.375803,3,,,POINT (2.375803 48.8460894),35,78,3578
25034650,48.8646123,2.3780241,4,,,POINT (2.3780241 48.8646123),56,79,5679
25034653,48.8640117,2.3811832,4,,,POINT (2.3811832 48.8640117),55,81,5581
25034654,48.8631627,2.3856002,3,,,POINT (2.3856002 48.8631627),54,83,5483
25034664,48.8656748,2.3724182,3,,,POINT (2.3724182 48.8656748),57,76,5776
25055851,48.8979066,2.3134259,3,motorway_junction,,POINT (2.3134259 48.8979066),95,45,9545
25055867,48.89706,2.3106852,3,,,POINT (2.3106852 48.89706),94,44,9444
25056034,48.8977114,2.313387,3,,,POINT (2.313387 48.8977114),95,45,9545
25075848,48.9006401,2.3235934,3,,,POINT (2.3235934 48.9006401),98,51,9851
25075871,48.895412,2.3073475,3,motorway_junction,,POINT (2.3073475 48.895412),92,42,9242
25075877,48.8933432,2.3038075,3,,,POINT (2.3038075 48.8933432),90,40,9040
25075891,48.8886836,2.2939317,3,,,POINT (2.2939317 48.8886836),84,35,8435
25075910,48.883143,2.2837911,3,motorway_junction,,POINT (2.2837911 48.883143),78,30,7830
25075932,48.8774092,2.2797818,3,,,POINT (2.2797818 48.8774092),71,28,7128
25075933,48.8778143,2.2804712,3,,,POINT (2.2804712 48.8778143),72,28,7228
25075939,48.875504,2.2775043,3,,,POINT (2.2775043 48.875504),69,26,6926
25075950,48.8695527,2.2711059,3,,,POINT (2.2711059 48.8695527),62,23,6223
25075951,48.8694721,2.2713226,3,motorway_junction,,POINT (2.2713226 48.8694721),62,23,6223
25075964,48.8660538,2.2682265,3,motorway_junction,,POINT (2.2682265 48.8660538),58,22,5822
25075983,48.8605733,2.2637897,3,motorway_junction,,POINT (2.2637897 48.8605733),51,19,5119
25075984,48.8607007,2.2635664,3,,,POINT (2.2635664 48.8607007),52,19,5219
25075988,48.8602447,2.2632831,3,motorway_junction,,POINT (2.2632831 48.8602447),51,19,5119
25075989,48.8597681,2.2632486,3,,,POINT (2.2632486 48.8597681),51,19,5119
25077040,48.8586145,2.2612138,3,,,POINT (2.2612138 48.8586145),49,18,4918
25077273,48.8512097,2.2519586,3,motorway_junction,,POINT (2.2519586 48.8512097),41,13,4113
25077305,48.8469384,2.2544301,3,,,POINT (2.2544301 48.8469384),36,14,3614
25077702,48.8455272,2.2548646,3,,,POINT (2.2548646 48.8455272),34,15,3415
25077703,48.8461208,2.2550317,3,motorway_junction,,POINT (2.2550317 48.8461208),35,15,3515
25077712,48.8403689,2.2537949,3,motorway_junction,,POINT (2.2537949 48.8403689),28,14,2814
25077720,48.8367875,2.2556906,3,,,POINT (2.2556906 48.8367875),24,15,2415
25077725,48.8357846,2.2579006,3,motorway_junction,,POINT (2.2579006 48.8357846),23,16,2316
25077734,48.834747,2.2663838,3,motorway_junction,,POINT (2.2663838 48.834747),21,21,2121
25078031,48.8352948,2.2723383,3,motorway_junction,,POINT (2.2723383 48.8352948),22,24,2224
25078032,48.8348198,2.2740203,3,motorway_junction,,POINT (2.2740203 48.8348198),22,25,2225
25078033,48.8350847,2.2734964,3,,,POINT (2.2734964 48.8350847),22,24,2224
25088676,48.8920749,2.3430281,4,,,POINT (2.3430281 48.8920749),88,61,8861
25095561,48.8924443,2.3247833,3,,,POINT (2.3247833 48.8924443),89,51,8951
25095565,48.8778887,2.3516591,4,traffic_signals,,POINT (2.3516591 48.8778887),72,66,7266
25095570,48.8829827,2.3241518,4,traffic_signals,,POINT (2.3241518 48.8829827),78,51,7851
25095582,48.8907149,2.3766683,4,,,POINT (2.3766683 48.8907149),87,79,8779
25095598,48.8525796,2.3421118,3,,,POINT (2.3421118 48.8525796),42,60,4260
25095600,48.8531692,2.3431937,4,traffic_signals,,POINT (2.3431937 48.8531692),43,61,4361
25095604,48.8518427,2.3433796,3,traffic_signals,,POINT (2.3433796 48.8518427),41,61,4161
25095606,48.8527586,2.3438219,3,traffic_signals,,POINT (2.3438219 48.8527586),42,61,4261
25095608,48.853441,2.3441415,4,,,POINT (2.3441415 48.853441),43,62,4362
25095610,48.8521542,2.3481218,3,,,POINT (2.3481218 48.8521542),42,64,4264
25095612,48.8513442,2.3479561,3,,,POINT (2.3479561 48.8513442),41,64,4164
25095614,48.8503715,2.3486898,4,,,POINT (2.3486898 48.8503715),40,64,4064
25095624,48.852169,2.346287,3,traffic_signals,,POINT (2.346287 48.852169),42,63,4263
25095625,48.8527598,2.3466299,3,,,POINT (2.3466299 48.8527598),42,63,4263
25095633,48.8524777,2.344711,4,,,POINT (2.344711 48.8524777),42,62,4262
25095636,48.8532442,2.3445887,3,,,POINT (2.3445887 48.8532442),43,62,4362
25095687,48.851394,2.3481054,3,,,POINT (2.3481054 48.851394),41,64,4164
25095688,48.8516956,2.3487173,4,,,POINT (2.3487173 48.8516956),41,64,4164
25095717,48.8508365,2.3490314,3,,,POINT (2.3490314 48.8508365),40,64,4064
25095799,48.8519364,2.3491991,3,,,POINT (2.3491991 48.8519364),41,64,4164
25095800,48.8517753,2.3495522,3,,,POINT (2.3495522 48.8517753),41,64,4164
25096382,48.8514072,2.3493417,4,,,POINT (2.3493417 48.8514072),41,64,4164
25096399,48.8512205,2.3502323,3,,,POINT (2.3502323 48.8512205),41,65,4165
25096403,48.8507012,2.3525859,3,,,POINT (2.3525859 48.8507012),40,66,4066
25096406,48.8504134,2.3535299,3,,,POINT (2.3535299 48.8504134),40,67,4067
25096518,48.8504117,2.3488009,3,,,POINT (2.3488009 48.8504117),40,64,4064
25101533,48.8485526,2.3501263,3,,,POINT (2.3501263 48.8485526),37,65,3765
25101538,48.8474693,2.3527064,4,traffic_signals,,POINT (2.3527064 48.8474693),36,66,3666
25101541,48.8488161,2.3553225,3,,,POINT (2.3553225 48.8488161),38,67,3867
25101543,48.8491657,2.3558724,3,,,POINT (2.3558724 48.8491657),38,68,3868
25102197,48.8499694,2.3532164,3,,,POINT (2.3532164 48.8499694),39,66,3966
25102203,48.8502644,2.3522713,3,,,POINT (2.3522713 48.8502644),39,66,3966
25102265,48.849178,2.3541831,3,,,POINT (2.3541831 48.849178),38,67,3867
25103029,48.8455188,2.3559702,3,,,POINT (2.3559702 48.8455188),34,68,3468
25103068,48.8448196,2.3569768,3,,,POINT (2.3569768 48.8448196),33,68,3368
25183146,48.8544959,2.3336373,3,,,POINT (2.3336373 48.8544959),44,56,4456
25183164,48.8533828,2.3409582,3,,,POINT (2.3409582 48.8533828),43,60,4360
25183165,48.8555049,2.3339395,4,traffic_signals,,POINT (2.3339395 48.8555049),46,56,4656
25183183,48.8533613,2.3414945,3,,,POINT (2.3414945 48.8533613),43,60,4360
25183261,48.853552,2.3391353,3,,,POINT (2.3391353 48.853552),43,59,4359
25183290,48.8529241,2.3407024,3,,,POINT (2.3407024 48.8529241),43,60,4360
25183315,48.852497,2.3405938,3,,,POINT (2.3405938 48.852497),42,60,4260
25183366,48.8533142,2.3422945,3,,,POINT (2.3422945 48.8533142),43,61,4361
25183384,48.8542389,2.342189,3,,,POINT (2.342189 48.8542389),44,61,4461
25183389,48.852155,2.3405212,3,,,POINT (2.3405212 48.852155),42,60,4260
25183526,48.8542965,2.343185,3,,,POINT (2.343185 48.8542965),44,61,4461
25183590,48.8542008,2.3388939,3,,,POINT (2.3388939 48.8542008),44,59,4459
25183601,48.8536645,2.3383857,5,,,POINT (2.3383857 48.8536645),43,59,4359
25183615,48.8537435,2.3379747,3,,,POINT (2.3379747 48.8537435),44,58,4458
25183693,48.8552786,2.3377567,4,,,POINT (2.3377567 48.8552786),45,58,4558
25183839,48.8520919,2.3426346,4,,,POINT (2.3426346 48.8520919),42,61,4261
25183852,48.8524076,2.3429064,3,,,POINT (2.3429064 48.8524076),42,61,4261
25184021,48.8550187,2.3395832,3,,,POINT (2.3395832 48.8550187),45,59,4559
25184031,48.8553645,2.3398701,3,,,POINT (2.3398701 48.8553645),45,59,4559
25184042,48.8546426,2.340914,3,,,POINT (2.340914 48.8546426),45,60,4560
25186633,48.8552853,2.3367761,3,,,POINT (2.3367761 48.8552853),45,58,4558
25186665,48.8550692,2.3368031,3,,,POINT (2.3368031 48.8550692),45,58,4558
25186689,48.8545063,2.3368794,3,,,POINT (2.3368794 48.8545063),44,58,4458
25186702,48.8538497,2.3369559,4,,,POINT (2.3369559 48.8538497),44,58,4458
25186734,48.8536713,2.3365089,3,,,POINT (2.3365089 48.8536713),43,58,4358
25186796,48.8546289,2.3365165,4,,,POINT (2.3365165 48.8546289),45,58,4558
25186813,48.8547693,2.336101,3,,,POINT (2.336101 48.8547693),45,57,4557
25186841,48.8544841,2.3358743,3,,,POINT (2.3358743 48.8544841),44,57,4457
25186861,48.8540461,2.3355075,3,,,POINT (2.3355075 48.8540461),44,57,4457
25187828,48.8539972,2.3359268,3,,,POINT (2.3359268 48.8539972),44,57,4457
25187832,48.8539523,2.3360616,4,,,POINT (2.3360616 48.8539523),44,57,4457
25187836,48.8539563,2.335889,3,,,POINT (2.335889 48.8539563),44,57,4457
25187841,48.8542486,2.3356731,3,,,POINT (2.3356731 48.8542486),44,57,4457
25187844,48.8543784,2.335787,3,,,POINT (2.335787 48.8543784),44,57,4457
25188352,48.8562768,2.3366181,3,,,POINT (2.3366181 48.8562768),46,58,4658
25188950,48.8564302,2.3399176,3,,,POINT (2.3399176 48.8564302),47,59,4759
25188960,48.8578754,2.3362275,3,traffic_signals,,POINT (2.3362275 48.8578754),48,57,4857
25188963,48.8564779,2.3346093,3,,,POINT (2.3346093 48.8564779),47,57,4757
25189867,48.8577271,2.3353448,3,,,POINT (2.3353448 48.8577271),48,57,4857
25190291,48.8570492,2.3322754,3,,,POINT (2.3322754 48.8570492),47,55,4755
25190293,48.8563151,2.3316717,4,,,POINT (2.3316717 48.8563151),47,55,4755
25190296,48.8551102,2.3307623,3,,,POINT (2.3307623 48.8551102),45,55,4555
25190627,48.8585208,2.3296971,4,,,POINT (2.3296971 48.8585208),49,54,4954
25190668,48.8568149,2.3303468,3,,,POINT (2.3303468 48.8568149),47,54,4754
25191080,48.8556589,2.3335083,3,,,POINT (2.3335083 48.8556589),46,56,4656
25191241,48.8585945,2.3322036,3,,,POINT (2.3322036 48.8585945),49,55,4955
25191273,48.8588199,2.3326187,3,,,POINT (2.3326187 48.8588199),49,55,4955
25191274,48.8554998,2.329844,3,,,POINT (2.329844 48.8554998),46,54,4654
25191280,48.8592549,2.330205,3,,,POINT (2.330205 48.8592549),50,54,5054
25191291,48.857709,2.3279733,4,,,POINT (2.3279733 48.857709),48,53,4853
25191346,48.8594906,2.3264096,3,,,POINT (2.3264096 48.8594906),50,52,5052
25191355,48.8588956,2.3260888,3,,,POINT (2.3260888 48.8588956),50,52,5052
25191373,48.8584473,2.3258242,3,,,POINT (2.3258242 48.8584473),49,52,4952
25191388,48.8588124,2.3248694,3,,,POINT (2.3248694 48.8588124),49,51,4951
25192222,48.8566066,2.3268459,3,,,POINT (2.3268459 48.8566066),47,52,4752
25192224,48.8564385,2.3265486,3,,,POINT (2.3265486 48.8564385),47,52,4752
25192854,48.8581279,2.3234902,3,,,POINT (2.3234902 48.8581279),49,51,4951
25192856,48.8585104,2.3231292,4,traffic_signals,,POINT (2.3231292 48.8585104),49,51,4951
25192858,48.8612737,2.3205467,3,,,POINT (2.3205467 48.8612737),52,49,5249
25193304,48.8603311,2.3236023,4,traffic_signals,,POINT (2.3236023 48.8603311),51,51,5151
25193312,48.8595094,2.3230018,4,traffic_signals,,POINT (2.3230018 48.8595094),50,50,5050
25193316,48.8592118,2.3237994,4,,,POINT (2.3237994 48.8592118),50,51,5051
25193321,48.8600394,2.3245743,3,,,POINT (2.3245743 48.8600394),51,51,5151
25194419,48.8593763,2.3195587,3,,,POINT (2.3195587 48.8593763),50,49,5049
25194426,48.8590281,2.3226542,4,traffic_signals,,POINT (2.3226542 48.8590281),50,50,5050
25194800,48.8607434,2.3187995,4,,,POINT (2.3187995 48.8607434),52,48,5248
25194818,48.8610277,2.3189834,3,,,POINT (2.3189834 48.8610277),52,48,5248
25194840,48.8606503,2.3199922,4,,,POINT (2.3199922 48.8606503),52,49,5249
25194863,48.8607992,2.3179989,3,,,POINT (2.3179989 48.8607992),52,48,5248
25194879,48.8603698,2.3182805,3,,,POINT (2.3182805 48.8603698),51,48,5148
25195347,48.8609738,2.3149665,4,traffic_signals,,POINT (2.3149665 48.8609738),52,46,5246
25195396,48.861587,2.319331,3,,,POINT (2.319331 48.861587),53,49,5349
25196652,48.8621665,2.3196662,4,traffic_signals,,POINT (2.3196662 48.8621665),53,49,5349
25196659,48.8624,2.3198323,3,,,POINT (2.3198323 48.8624),54,49,5449
25196671,48.8628885,2.3151675,3,,,POINT (2.3151675 48.8628885),54,46,5446
25198716,48.8611194,2.311494,4,traffic_signals,,POINT (2.311494 48.8611194),52,44,5244
25199592,48.8610518,2.3132382,4,traffic_signals,,POINT (2.3132382 48.8610518),52,45,5245
25199639,48.8599466,2.3113587,4,traffic_signals,,POINT (2.3113587 48.8599466),51,44,5144
25199678,48.8611198,2.3102809,4,,,POINT (2.3102809 48.8611198),52,44,5244
25203140,48.8598943,2.3096309,3,,,POINT (2.3096309 48.8598943),51,43,5143
25203143,48.8598303,2.3088513,3,,,POINT (2.3088513 48.8598303),51,43,5143
25203147,48.8596471,2.307343,3,,,POINT (2.307343 48.8596471),50,42,5042
25203153,48.8594742,2.3062908,3,,,POINT (2.3062908 48.8594742),50,42,5042
25203159,48.8624635,2.3054295,3,traffic_signals,,POINT (2.3054295 48.8624635),54,41,5441
25203506,48.862319,2.3063118,1,,,POINT (2.3063118 48.862319),53,42,5342
25203509,48.8623414,2.3074838,1,,,POINT (2.3074838 48.8623414),54,42,5442
25203524,48.8623553,2.3082668,1,,,POINT (2.3082668 48.8623553),54,43,5443
25203607,48.8623975,2.3096351,1,,,POINT (2.3096351 48.8623975),54,43,5443
25203763,48.8616969,2.3054542,4,,,POINT (2.3054542 48.8616969),53,41,5341
25203766,48.8616772,2.306684,4,,,POINT (2.306684 48.8616772),53,42,5342
25203769,48.86171,2.3075171,3,,,POINT (2.3075171 48.86171),53,42,5342
25203773,48.8617216,2.3083056,4,,,POINT (2.3083056 48.8617216),53,43,5343
25203784,48.8617466,2.3093413,3,,,POINT (2.3093413 48.8617466),53,43,5343
25203875,48.8611369,2.3054922,4,,,POINT (2.3054922 48.8611369),52,41,5241
25203906,48.8611357,2.3069908,4,,,POINT (2.3069908 48.8611357),52,42,5242
25203948,48.8611373,2.3083271,3,,,POINT (2.3083271 48.8611373),52,43,5243
25203967,48.8611263,2.309444,4,,,POINT (2.309444 48.8611263),52,43,5243
25207301,48.8689122,2.3401064,5,traffic_signals,,POINT (2.3401064 48.8689122),61,59,6159
25207311,48.8710438,2.3457164,3,,,POINT (2.3457164 48.8710438),64,62,6462
25207313,48.8714816,2.3430679,4,traffic_signals,,POINT (2.3430679 48.8714816),64,61,6461
25207323,48.8644887,2.342661,3,,,POINT (2.342661 48.8644887),56,61,5661
25207329,48.8658889,2.3369676,4,,,POINT (2.3369676 48.8658889),58,58,5858
25207331,48.8676855,2.3379035,3,,,POINT (2.3379035 48.8676855),60,58,6058
25207334,48.8695367,2.3367745,4,traffic_signals,,POINT (2.3367745 48.8695367),62,58,6258
25207339,48.8675112,2.3336619,5,traffic_signals,,POINT (2.3336619 48.8675112),60,56,6056
25207345,48.8712754,2.3359218,3,,,POINT (2.3359218 48.8712754),64,57,6457
25207350,48.8760607,2.3371321,4,traffic_signals,,POINT (2.3371321 48.8760607),69,58,6958
25207352,48.867028,2.3529901,3,traffic_signals,,POINT (2.3529901 48.867028),59,66,5966
25207356,48.8652497,2.3519977,4,traffic_signals,,POINT (2.3519977 48.8652497),57,66,5766
25207358,48.8705998,2.3549698,3,,,POINT (2.3549698 48.8705998),63,67,6367
25207371,48.8657792,2.3574978,3,,,POINT (2.3574978 48.8657792),58,69,5869
25207381,48.858696,2.3521085,3,,,POINT (2.3521085 48.858696),49,66,4966
25237497,48.8482092,2.2481604,3,motorway_junction,,POINT (2.2481604 48.8482092),37,11,3711
25239053,48.8218171,2.3170789,3,,,POINT (2.3170789 48.8218171),6,47,647
25239055,48.8219899,2.3168688,3,motorway_junction,,POINT (2.3168688 48.8219899),7,47,747
25239223,48.8167047,2.3368879,3,,,POINT (2.3368879 48.8167047),0,58,58
25239973,48.8164665,2.3413108,3,motorway_junction,,POINT (2.3413108 48.8164665),0,60,60
25240132,48.8167806,2.3408987,3,,,POINT (2.3408987 48.8167806),1,60,160
25240275,48.8164472,2.3466051,3,motorway_junction,,POINT (2.3466051 48.8164472),0,63,63
25240342,48.8175186,2.3541904,3,motorway_junction,,POINT (2.3541904 48.8175186),1,67,167
25240349,48.8167278,2.3559492,3,,,POINT (2.3559492 48.8167278),0,68,68
25240414,48.816423,2.3640264,3,motorway_junction,,POINT (2.3640264 48.816423),0,72,72
25240418,48.817415,2.3662898,3,motorway_junction,,POINT (2.3662898 48.817415),1,73,173
25240436,48.8184787,2.3701213,3,motorway_junction,,POINT (2.3701213 48.8184787),3,75,375
25240443,48.8208659,2.3768657,3,motorway_junction,,POINT (2.3768657 48.8208659),5,79,579
25240518,48.8248736,2.3843192,3,,,POINT (2.3843192 48.8248736),10,83,1083
25240523,48.8260279,2.3877556,3,,,POINT (2.3877556 48.8260279),11,85,1185
25240533,48.8277066,2.394201,3,,,POINT (2.394201 48.8277066),13,88,1388
25240534,48.8279396,2.3948506,3,motorway_junction,,POINT (2.3948506 48.8279396),14,88,1488
25244985,48.8441511,2.4140941,3,motorway_junction,,POINT (2.4140941 48.8441511),32,98,3298
25244986,48.8441706,2.4138698,3,,,POINT (2.4138698 48.8441706),32,98,3298
25244995,48.8493962,2.4151755,3,,,POINT (2.4151755 48.8493962),38,99,3899
25245006,48.8516829,2.4150478,3,,,POINT (2.4150478 48.8516829),41,99,4199
25245020,48.8566902,2.4139265,3,motorway_junction,,POINT (2.4139265 48.8566902),47,98,4798
25245021,48.8569388,2.4142207,3,,,POINT (2.4142207 48.8569388),47,98,4798
25245027,48.8611995,2.4139978,3,,,POINT (2.4139978 48.8611995),52,98,5298
25245054,48.867276,2.4132248,3,motorway_junction,,POINT (2.4132248 48.867276),59,98,5998
25245055,48.8682036,2.413451,3,,,POINT (2.413451 48.8682036),60,98,6098
25245056,48.8688417,2.4132378,3,motorway_junction,,POINT (2.4132378 48.8688417),61,98,6198
25245072,48.8753258,2.4100647,3,,,POINT (2.4100647 48.8753258),69,96,6996
25245218,48.9003564,2.3769024,3,motorway_junction,,POINT (2.3769024 48.9003564),98,79,9879
25245240,48.9008777,2.3662217,3,,,POINT (2.3662217 48.9008777),98,73,9873
