u,v,key,osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,bridge,maxspeed,tunnel,access,width,junction
9024174948,9024174890,0,975144585,True,2,马田路,tertiary,False,95.553,"LINESTRING (113.8744266 22.7863195, 113.8743716 22.7862491, 113.8741381 22.7857482, 113.874108 22.7856847, 113.8740395 22.7855398)",,,,,,,
9024174949,9024174890,0,"[771529198, 771529191]",True,,松白路,primary,False,7.806000000000001,"LINESTRING (113.8741087 22.7855105, 113.8740678 22.7855278, 113.8740395 22.7855398)",X253,,,,,,
9024174949,9024174948,0,975144587,True,2,马田路,tertiary,False,96.27600000000001,"LINESTRING (113.8741087 22.7855105, 113.874168 22.7856622, 113.8741983 22.7857327, 113.8744247 22.7862312, 113.8744266 22.7863195)",,,,,,,
9024174956,9024174947,0,974051420,False,,马山头路,tertiary,False,8.076,"LINESTRING (113.8738168 22.7835886, 113.8737548 22.7836334)",,,,,,,
9024174956,3053049733,0,974051420,False,,马山头路,tertiary,True,356.803,"LINESTRING (113.8738168 22.7835886, 113.8739478 22.7834939, 113.8745246 22.7831082, 113.8748625 22.7828399, 113.8750527 22.7826174, 113.8751686 22.7825123, 113.8754261 22.7820623, 113.8755763 22.781627, 113.8756763 22.7810458)",,,,,,,
9024174956,9024174963,0,975144579,True,2,马田路,tertiary,False,162.068,"LINESTRING (113.8738168 22.7835886, 113.8738409 22.7837343, 113.8739828 22.7848858, 113.8739918 22.7849372, 113.8740089 22.7850351)",,,,,,,
9024174957,3053049736,0,306534932,False,,马田路,tertiary,False,97.675,"LINESTRING (113.873712 22.7847723, 113.8733133 22.7839745)",,,,,,,
9024174958,9024174963,0,993987583,True,,松白路辅路,tertiary,False,8.393,"LINESTRING (113.8739335 22.7850645, 113.8740089 22.7850351)",,,,,,,
9024174958,9024174947,0,975144578,True,2,马田路,tertiary,False,160.208,"LINESTRING (113.8739335 22.7850645, 113.8739155 22.7849599, 113.8739075 22.7849139, 113.8737752 22.7837651, 113.8737548 22.7836334)",,,,,,,
9024174963,5856716468,0,993987583,True,,松白路辅路,tertiary,False,438.205,"LINESTRING (113.8740089 22.7850351, 113.8779443 22.783497)",,,,,,,
9024174963,9024174889,0,"[975144579, 975144588, 975144587]",True,2,马田路,tertiary,False,35.289,"LINESTRING (113.8740089 22.7850351, 113.8740225 22.7851123, 113.8740451 22.7852416, 113.8740638 22.7853484)",,yes,,,,,
9024174966,9024174967,0,356028127,False,,,residential,False,11.072,"LINESTRING (113.8683364 22.7808035, 113.8683301 22.7809029)",,,,,,,
9024174966,9024174971,0,975144545,True,2,振兴路,tertiary,False,138.081,"LINESTRING (113.8683364 22.7808035, 113.8671089 22.7807112, 113.8669941 22.7807015)",,,,,,,
9024174967,3615092894,0,356028090,False,,,residential,True,138.104,"LINESTRING (113.8683301 22.7809029, 113.8669905 22.7807722)",,,,,,,
9024174967,9024174966,0,356028127,False,,,residential,True,11.072,"LINESTRING (113.8683301 22.7809029, 113.8683364 22.7808035)",,,,,,,
9024174967,3615093041,0,356028090,False,,,residential,False,155.37099999999998,"LINESTRING (113.8683301 22.7809029, 113.8683727 22.780907, 113.8698392 22.7810312)",,,,,,,
9024174967,3615092940,0,356028127,False,,,residential,False,152.835,"LINESTRING (113.8683301 22.7809029, 113.8683271 22.780949, 113.8683144 22.7810731, 113.8682988 22.7812247, 113.8682837 22.7813719, 113.868269 22.7815152, 113.8682552 22.7816503, 113.8682397 22.7818013, 113.8682256 22.7819387, 113.8682104 22.7820871, 113.8681915 22.7822714)",,,,,,,
9024174970,3615093041,0,975144589,False,,,residential,False,13.021,"LINESTRING (113.8698467 22.7809143, 113.8698392 22.7810312)",,,,,,,
9024174970,9024174966,0,975144545,True,2,振兴路,tertiary,False,155.331,"LINESTRING (113.8698467 22.7809143, 113.8697214 22.7809077, 113.8683364 22.7808035)",,,,,,,
9024174971,3615092894,0,482270491,True,,公明西环大道,primary,False,7.87,"LINESTRING (113.8669941 22.7807015, 113.8669905 22.7807722)",Y171,,,,,,
9024174971,9024174672,0,975144545,True,2,振兴路,tertiary,False,20.385,"LINESTRING (113.8669941 22.7807015, 113.8667957 22.7806894)",,,,,,,
9024174973,9024174971,0,482270491,True,,公明西环大道,primary,False,11.256,"LINESTRING (113.8670118 22.7806016, 113.8669941 22.7807015)",Y171,,,,,,
9024174973,9438480049,0,975144546,True,2,振兴路,tertiary,False,467.645,"LINESTRING (113.8670118 22.7806016, 113.8671176 22.7806152, 113.8697326 22.7808117, 113.8700515 22.7808274, 113.8703581 22.7808316, 113.8707144 22.780818, 113.8715605 22.7807611)",,,,,,,
9024174986,9024174836,0,771529204,True,,金安路,tertiary,False,194.819,"LINESTRING (113.8842074 22.7789827, 113.8835894 22.7773259)",,,,,,,
9024174986,9024175088,0,975144590,False,,金安路,residential,True,7.978,"LINESTRING (113.8842074 22.7789827, 113.8842805 22.7789581)",,,,,,,
9024174986,9024174998,0,975144591,True,2,金安路,residential,False,221.786,"LINESTRING (113.8842074 22.7789827, 113.8840529 22.7790623, 113.8822166 22.7797605)",,,,,,,
9024174991,7202423185,0,771529195,True,,富利南路,tertiary,False,198.924,"LINESTRING (113.8797936 22.780833, 113.8804031 22.7823842, 113.8804545 22.782515)",Y208,,,,,,
9024174996,9024174991,0,771529195,True,,富利南路,tertiary,False,35.125,"LINESTRING (113.8796769 22.780536, 113.8797936 22.780833)",Y208,,,,,,
9024174996,9024174997,0,975144592,True,2,金安路,residential,False,276.779,"LINESTRING (113.8796769 22.780536, 113.8797867 22.7805543, 113.8799007 22.7805543, 113.8799953 22.7805345, 113.8821928 22.7796987)",,,,,,,
9024174997,9024174851,0,975144575,False,2,,residential,False,194.222,"LINESTRING (113.8821928 22.7796987, 113.8815583 22.7780529)",,,,,,,
9024174997,9024174998,0,975144575,False,2,,residential,True,7.292,"LINESTRING (113.8821928 22.7796987, 113.8822166 22.7797605)",,,,,,,
9024174997,9024174986,0,975144592,True,2,金安路,residential,False,222.03,"LINESTRING (113.8821928 22.7796987, 113.8840283 22.7790006, 113.8842074 22.7789827)",,,,,,,
9024174998,9024174997,0,975144575,False,2,,residential,False,7.292,"LINESTRING (113.8822166 22.7797605, 113.8821928 22.7796987)",,,,,,,
9024174998,9024174852,0,975144575,False,2,,residential,True,209.558,"LINESTRING (113.8822166 22.7797605, 113.8828445 22.7813892, 113.8828995 22.7815368)",,,,,,,
9024174998,9024174991,0,975144591,True,2,金安路,residential,False,279.7780000000001,"LINESTRING (113.8822166 22.7797605, 113.8800183 22.7805965, 113.8799174 22.7806568, 113.8798519 22.7807188, 113.8797936 22.780833)",,,,,,,
9024175002,9024175036,0,757481698,False,,长春中路,tertiary,False,9.853,"LINESTRING (113.887689 22.7778135, 113.8876604 22.7777289)",,,,,,,
9024175002,9024175017,0,757481698,False,,长春中路,tertiary,True,5.499,"LINESTRING (113.887689 22.7778135, 113.887705 22.7778607)",,,,,,,
9024175002,9024175088,0,975144590,False,,金安路,residential,False,371.907,"LINESTRING (113.887689 22.7778135, 113.8874229 22.7779001, 113.8842805 22.7789581)",,,,,,,
9024175016,9024175032,0,975144569,True,2,红花南路,tertiary,False,39.362,"LINESTRING (113.8927986 22.775465, 113.8924695 22.7752827)",,,,,,,
9024175016,9024175037,0,975144593,True,2,金安路,residential,False,301.888,"LINESTRING (113.8927986 22.775465, 113.8927178 22.7754719, 113.8926477 22.7754881, 113.8925788 22.7755139, 113.8925228 22.7755505, 113.8922908 22.7757732, 113.8920488 22.775977, 113.89179 22.7761674, 113.8914698 22.7763719, 113.8911725 22.7765449, 113.8908611 22.7767031, 113.890565 22.7768352, 113.8903534 22.7769155)",,,,,,,
9024175017,9024175002,0,757481698,False,,长春中路,tertiary,False,5.499,"LINESTRING (113.887705 22.7778607, 113.887689 22.7778135)",,,,,,,
9024175017,5856716443,0,757481698,False,,长春中路,tertiary,True,184.801,"LINESTRING (113.887705 22.7778607, 113.8882423 22.7794471)",,,,,,,
9024175032,9024174827,0,975144569,True,2,红花南路,tertiary,False,134.258,"LINESTRING (113.8924695 22.7752827, 113.8913468 22.7746612)",,,,,,,
9024175033,9024174829,0,975144573,True,2,长宁路,residential,False,179.458,"LINESTRING (113.8902537 22.7768844, 113.8893571 22.7754983)",,,,,,,
9024175033,9024175034,0,975144594,True,2,金安路,residential,False,7.104,"LINESTRING (113.8902537 22.7768844, 113.890318 22.7768606)",,,,,,,
9024175034,9024175037,0,975144574,True,2,长宁路,residential,False,7.102,"LINESTRING (113.890318 22.7768606, 113.8903534 22.7769155)",,,,,,,
9024175034,9024175032,0,975144594,True,2,金安路,residential,False,295.586,"LINESTRING (113.890318 22.7768606, 113.89054 22.7767784, 113.8908418 22.7766461, 113.891155 22.7764911, 113.8914474 22.7763201, 113.891762 22.7761113, 113.89201 22.7759257, 113.8922457 22.7757158, 113.8924506 22.7755354, 113.8924797 22.7754966, 113.8924973 22.7754492, 113.8924984 22.7753954, 113.8924914 22.775347, 113.8924695 22.7752827)",,,,,,,
9024175035,9024175033,0,975144573,True,2,长宁路,residential,False,7.176,"LINESTRING (113.8902896 22.7769398, 113.8902537 22.7768844)",,,,,,,
9024175035,9024175017,0,975144593,True,2,金安路,residential,False,284.224,"LINESTRING (113.8902896 22.7769398, 113.8900887 22.7770161, 113.8880307 22.7777168, 113.887705 22.7778607)",,,,,,,
9024175036,9024175089,0,757481698,False,,长春中路,tertiary,False,178.255,"LINESTRING (113.8876604 22.7777289, 113.8871421 22.7761987)",,,,,,,
9024175036,9024175002,0,757481698,False,,长春中路,tertiary,True,9.853,"LINESTRING (113.8876604 22.7777289, 113.887689 22.7778135)",,,,,,,
9024175036,9024175033,0,975144594,True,2,金安路,residential,False,282.129,"LINESTRING (113.8876604 22.7777289, 113.8880081 22.777645, 113.8900551 22.7769579, 113.8902537 22.7768844)",,,,,,,
9024175037,9024175035,0,975144593,True,2,金安路,residential,False,7.077,"LINESTRING (113.8903534 22.7769155, 113.8902896 22.7769398)",,,,,,,
9024175037,9024174832,0,975144574,True,2,长宁路,residential,False,171.965,"LINESTRING (113.8903534 22.7769155, 113.8910981 22.7780705, 113.8912117 22.7782442)",,,,,,,
9024175052,9183297951,0,482270491,True,,公明西环大道,primary,False,286.05,"LINESTRING (113.8681393 22.7699019, 113.8678947 22.7724645)",Y171,,,,,,
9024175052,9024175056,0,"[975144595, 975144596]",False,,,residential,False,490.00800000000004,"LINESTRING (113.8681393 22.7699019, 113.8682929 22.7699027, 113.8722027 22.7699532, 113.8722295 22.769294)",,,,,,,
9024175055,9024175056,0,975144596,False,,,residential,True,98.499,"LINESTRING (113.8722655 22.7684088, 113.8722295 22.769294)",,,,,,,
9024175055,2575631000,0,771529227,True,,公明南环大道,primary,False,393.029,"LINESTRING (113.8722655 22.7684088, 113.8709316 22.7683857, 113.8684344 22.7682944)",,,,,,,
9024175056,9024175055,0,975144596,False,,,residential,False,98.499,"LINESTRING (113.8722295 22.769294, 113.8722655 22.7684088)",,,,,,,
9024175056,9024175052,0,"[975144595, 975144596]",False,,,residential,True,490.00800000000004,"LINESTRING (113.8722295 22.769294, 113.8722027 22.7699532, 113.8682929 22.7699027, 113.8681393 22.7699019)",,,,,,,
9024175056,8901446765,0,975144597,False,,,residential,False,269.01,"LINESTRING (113.8722295 22.769294, 113.8724932 22.7693113, 113.8727273 22.7693482, 113.8729553 22.7694107, 113.8741533 22.7698152, 113.874384 22.7699191, 113.8746827 22.7700899)",,,,,,,
9024175076,9024174698,0,975144598,False,,,residential,False,214.974,"LINESTRING (113.8933825 22.7654385, 113.8927787 22.7672899)",,,,,,,
9024175077,9024174698,0,975144598,False,,,residential,True,162.976,"LINESTRING (113.892321 22.7686935, 113.8927787 22.7672899)",,,,,,,
9024175077,9024174700,0,482270495,True,,公明南环大道,primary,False,207.656,"LINESTRING (113.892321 22.7686935, 113.8938118 22.7689392, 113.8943124 22.7690333)",,,,,,,
9024175086,3053049733,0,974051420,False,,马山头路,tertiary,False,103.31,"LINESTRING (113.8755659 22.7801234, 113.8756783 22.7809247, 113.8756763 22.7810458)",,,,,,,
9024175086,9024175087,0,974051420,False,,马山头路,tertiary,True,10.269,"LINESTRING (113.8755659 22.7801234, 113.8755565 22.7800562, 113.8755531 22.7800318)",,,,,,,
9024175086,9024174663,0,975144545,True,2,振兴路,tertiary,False,217.991,"LINESTRING (113.8755659 22.7801234, 113.8754308 22.7801592, 113.8736829 22.7806223, 113.8735218 22.7806632)",,,,,,,
9024175087,9024175086,0,974051420,False,,马山头路,tertiary,False,10.269,"LINESTRING (113.8755531 22.7800318, 113.8755565 22.7800562, 113.8755659 22.7801234)",,,,,,,
9024175087,3053049965,0,974051420,False,,马山头路,tertiary,True,415.609,"LINESTRING (113.8755531 22.7800318, 113.8753725 22.7787435, 113.8750721 22.7766315, 113.8750345 22.7763249)",,,,,,,
9024175087,9024174859,0,975144546,True,2,振兴路,tertiary,False,361.214,"LINESTRING (113.8755531 22.7800318, 113.8757248 22.7799872, 113.8757887 22.7799706, 113.8787574 22.7789519, 113.8788109 22.7789328, 113.8788608 22.778915)",,,,,,,
9024175088,9024174986,0,975144590,False,,金安路,residential,False,7.978,"LINESTRING (113.8842805 22.7789581, 113.8842074 22.7789827)",,,,,,,
9024175088,5856716442,0,306529827,True,,金安路,tertiary,False,207.617,"LINESTRING (113.8842805 22.7789581, 113.8844302 22.7793594, 113.8849137 22.7806188, 113.8849523 22.7807195)",,,,,,,
9024175088,9024175002,0,975144590,False,,金安路,residential,True,371.907,"LINESTRING (113.8842805 22.7789581, 113.8874229 22.7779001, 113.887689 22.7778135)",,,,,,,
9024175089,9024175036,0,757481698,False,,长春中路,tertiary,True,178.255,"LINESTRING (113.8871421 22.7761987, 113.8876604 22.7777289)",,,,,,,
9024175089,9024175090,0,757481698,False,,长春中路,tertiary,False,10.557,"LINESTRING (113.8871421 22.7761987, 113.8871369 22.7761832, 113.8871078 22.7761092)",,,,,,,
9024175089,9024174835,0,975144545,True,2,振兴路,tertiary,False,377.232,"LINESTRING (113.8871421 22.7761987, 113.8869625 22.7762555, 113.8868926 22.7762776, 113.8838031 22.7772545, 113.8837522 22.7772715, 113.8836625 22.7773015)",,,,,,,
9024175090,7074084697,0,757481698,False,,长春中路,tertiary,False,528.233,"LINESTRING (113.8871078 22.7761092, 113.8865947 22.7748049, 113.8831434 22.7758929)",,,,,,,
9024175090,9024175089,0,757481698,False,,长春中路,tertiary,True,10.557,"LINESTRING (113.8871078 22.7761092, 113.8871369 22.7761832, 113.8871421 22.7761987)",,,,,,,
9024175090,9024174805,0,975144546,True,2,振兴路,tertiary,False,450.76399999999995,"LINESTRING (113.8871078 22.7761092, 113.8872672 22.7760586, 113.890192 22.7751292, 113.8903567 22.775073, 113.8905213 22.7750017, 113.8906141 22.7749479, 113.8907069 22.7748802, 113.8907802 22.7748088, 113.8908423 22.7747334, 113.8908992 22.7746518, 113.8909408 22.7745742, 113.8909593 22.7745396, 113.8910031 22.774458)",,,,,,,
9024175091,2575622125,0,306530777,True,,红花中路,tertiary,False,14.197,"LINESTRING (113.8944191 22.7763674, 113.8943005 22.7763015)",,,,,,,
9024175091,7202423230,0,"[771529220, 771529222]",True,,松白路,primary,False,50.039,"LINESTRING (113.8944191 22.7763674, 113.8944113 22.7763777, 113.8943785 22.7764209, 113.8941356 22.7767337)",X253,,,,,,
9024175092,9024174894,0,975144578,True,2,马田路,tertiary,False,10.51,"LINESTRING (113.8731376 22.7807349, 113.8731176 22.7806422)",,,,,,,
9024175092,9024174666,0,975144545,True,2,振兴路,tertiary,False,30.433999999999997,"LINESTRING (113.8731376 22.7807349, 113.8730617 22.7807456, 113.8729918 22.7807555, 113.8728436 22.7807726)",,,,,,,
9024175093,9024175092,0,975144545,True,2,振兴路,tertiary,False,8.758,"LINESTRING (113.8732216 22.7807206, 113.8731581 22.780732, 113.8731376 22.7807349)",,,,,,,
9024175093,9024174920,0,975144579,True,2,马田路,tertiary,False,32.73,"LINESTRING (113.8732216 22.7807206, 113.8732381 22.7807993, 113.8732458 22.7808361, 113.8732822 22.7810096)",,,,,,,
9024724708,9024734917,0,975218458,False,,,tertiary,False,492.87399999999997,"LINESTRING (113.9181927 22.7581033, 113.9144608 22.7606112, 113.9142918 22.7606893)",,,,,,,
9024724712,9024724716,0,975218458,False,,,tertiary,True,144.956,"LINESTRING (113.9114492 22.7630257, 113.9115434 22.7624208, 113.9115604 22.7623668, 113.911585 22.7623327, 113.9121158 22.7619938)",,,,,,,
9024724716,6875142693,0,734128846,False,,,unclassified,False,169.154,"LINESTRING (113.9121158 22.7619938, 113.9131296 22.7631939)",,,,,,,
9024724716,3115443366,0,734128846,False,,,unclassified,True,213.586,"LINESTRING (113.9121158 22.7619938, 113.910861 22.7604606)",,,,,,,
9024724716,9024724712,0,975218458,False,,,tertiary,False,144.956,"LINESTRING (113.9121158 22.7619938, 113.911585 22.7623327, 113.9115604 22.7623668, 113.9115434 22.7624208, 113.9114492 22.7630257)",,,,,,,
9024724716,9024734917,0,975218458,False,,,tertiary,True,268.39,"LINESTRING (113.9121158 22.7619938, 113.9141569 22.7606906, 113.9142918 22.7606893)",,,,,,,
9024734917,10801054437,0,306581414,False,2,东茂路,tertiary,False,174.208,"LINESTRING (113.9142918 22.7606893, 113.9144089 22.760829, 113.9144358 22.7608611, 113.9152682 22.7618764, 113.915319 22.7619372)",,,,,,,
9024734917,10801054429,0,306581414,False,2,东茂路,tertiary,True,230.724,"LINESTRING (113.9142918 22.7606893, 113.9141961 22.7605751, 113.91417 22.7605439, 113.9129766 22.7590899, 113.9129323 22.7590359)",,,,,,,
9024734917,9024724716,0,975218458,False,,,tertiary,False,268.39,"LINESTRING (113.9142918 22.7606893, 113.9141569 22.7606906, 113.9121158 22.7619938)",,,,,,,
9024734917,9024724708,0,975218458,False,,,tertiary,True,492.87399999999997,"LINESTRING (113.9142918 22.7606893, 113.9144608 22.7606112, 113.9181927 22.7581033)",,,,,,,
9024734929,9024734941,0,306577699,False,,甲子塘大道,tertiary,False,8.757,"LINESTRING (113.9113467 22.7367001, 113.9112683 22.7367313)",Y136,,,,,,
9024734929,3115407820,0,306577699,False,,甲子塘大道,tertiary,True,106.243,"LINESTRING (113.9113467 22.7367001, 113.9115697 22.7366114, 113.9123129 22.736356)",Y136,,,,,,
9024734941,9024735015,0,306577699,False,,甲子塘大道,tertiary,False,42.219,"LINESTRING (113.9112683 22.7367313, 113.9108903 22.7368817)",Y136,,,,,,
9024734941,9024734929,0,306577699,False,,甲子塘大道,tertiary,True,8.757,"LINESTRING (113.9112683 22.7367313, 113.9113467 22.7367001)",Y136,,,,,,
9024734941,9024735000,0,1126496895,True,2,融汇路,tertiary,False,347.901,"LINESTRING (113.9112683 22.7367313, 113.9112732 22.7366677, 113.9112837 22.736601, 113.9112989 22.736531, 113.9113164 22.7364739, 113.9113663 22.7363562, 113.9114002 22.7362695, 113.9114217 22.7361914, 113.9115475 22.7356165, 113.9116338 22.735304, 113.9120992 22.7338682, 113.9121559 22.7337168)",,,,,,,
9024734952,9024734953,0,268301214,True,2,同观路,tertiary,False,9.454,"LINESTRING (113.9083781 22.7334112, 113.908286 22.7334076)",,,,,,,
9024734953,9024734956,0,268301517,True,,,tertiary,False,7.596,"LINESTRING (113.908286 22.7334076, 113.9082931 22.7333396)",,,,,,,
9024734953,9024735061,0,268301214,True,2,同观路,tertiary,False,355.047,"LINESTRING (113.908286 22.7334076, 113.9080204 22.7333971, 113.9048243 22.7333891)",,,,,,,
9024734956,9024734957,0,268301204,True,2,同观路,tertiary,False,9.624,"LINESTRING (113.9082931 22.7333396, 113.9083868 22.7333444)",,,,,,,
9024734956,2736525641,0,268301517,True,,,tertiary,False,425.106,"LINESTRING (113.9082931 22.7333396, 113.9083432 22.7330427, 113.9087028 22.730909, 113.9089284 22.7295617)",,,,,,,
9024734957,9024734952,0,392659597,True,,,tertiary,False,7.481,"LINESTRING (113.9083868 22.7333444, 113.9083781 22.7334112)",,,,,,,
9024734957,9024734997,0,268301204,True,2,同观路,tertiary,False,390.59,"LINESTRING (113.9083868 22.7333444, 113.9086657 22.7333587, 113.9120149 22.7336361, 113.9120564 22.7336397, 113.9121807 22.7336504)",,,,,,,
9024734967,8953479915,0,967784983,True,4,科农路,primary,False,348.261,"LINESTRING (113.928132 22.735737, 113.92637 22.7384144)",,,,,,,
9024734967,9024734977,0,993983915,True,2,同观路,tertiary,False,19.012,"LINESTRING (113.928132 22.735737, 113.9279478 22.7357177)",,,40,,,,
9024734968,9024734967,0,993983914,True,2,同观路,tertiary,False,17.519,"LINESTRING (113.9280033 22.7356334, 113.928132 22.735737)",,,40,,,,
9024734968,8953477834,0,967784984,True,4,科农路,primary,False,386.85799999999995,"LINESTRING (113.9280033 22.7356334, 113.9298988 22.7327544, 113.9299576 22.7326577)",,,,,,,
9024734975,9024734976,0,993983914,True,2,同观路,tertiary,False,14.703,"LINESTRING (113.9248069 22.7347231, 113.9249472 22.7347503)",,,40,,,,
9024734975,11019026877,0,"[1186364943, 967785013, 993983911]",True,3,科裕路,secondary,False,363.553,"LINESTRING (113.9248069 22.7347231, 113.9248358 22.7346516, 113.924843 22.7346322, 113.924969 22.7342955, 113.9250834 22.7339626, 113.9252114 22.7335446, 113.925295 22.733246, 113.9253529 22.7330008, 113.9253743 22.7329105, 113.9254619 22.732489, 113.9255389 22.7320755, 113.9256072 22.7316659, 113.9256247 22.731549)",X880,yes,40,,,,
9024734976,9183261838,0,967785012,True,3,科裕路,secondary,False,11.249,"LINESTRING (113.9249472 22.7347503, 113.9249092 22.7348452)",,,,,,,
9024734976,9024734968,0,993983914,True,2,同观路,tertiary,False,329.113,"LINESTRING (113.9249472 22.7347503, 113.9250234 22.734765, 113.9250801 22.734776, 113.9255175 22.7348663, 113.9261349 22.7350119, 113.9265809 22.7351347, 113.9269859 22.7352603, 113.9272786 22.7353583, 113.9276311 22.7354884, 113.9278668 22.7355794, 113.9279154 22.7355986, 113.9280033 22.7356334)",,,40,,,,
9024734977,9024734968,0,967784984,True,4,科农路,primary,False,10.966,"LINESTRING (113.9279478 22.7357177, 113.9280033 22.7356334)",,,,,,,
9024734977,9183261838,0,993983915,True,2,同观路,tertiary,False,327.204,"LINESTRING (113.9279478 22.7357177, 113.927857 22.7356824, 113.927822 22.7356688, 113.9273955 22.735503, 113.9271515 22.7354127, 113.9268493 22.7353114, 113.9264829 22.7352004, 113.9261159 22.7351018, 113.925693 22.734999, 113.9252248 22.7349009, 113.9250728 22.734874, 113.9250005 22.7348613, 113.9249092 22.7348452)",,,40,,,,
9024734997,9024734999,0,268301204,True,2,同观路,tertiary,False,10.466,"LINESTRING (113.9121807 22.7336504, 113.9122823 22.7336592)",,,,,,,
9024734997,9183261536,0,268301518,True,2,融汇路,tertiary,False,412.21799999999996,"LINESTRING (113.9121807 22.7336504, 113.9122169 22.7335345, 113.9122276 22.7335004, 113.913285 22.7302689, 113.9133029 22.7302142, 113.91334 22.7301008)",,,,,,,
9024734998,9024735000,0,1126496894,True,2,同观路,tertiary,False,10.648,"LINESTRING (113.9122593 22.7337255, 113.9121559 22.7337168)",,,,,,,
9024734998,9024734929,0,268301519,True,2,融汇路,tertiary,False,344.22999999999996,"LINESTRING (113.9122593 22.7337255, 113.9122098 22.7338685, 113.9117246 22.7353306, 113.9115982 22.7357497, 113.9114914 22.7362335, 113.9114626 22.7363271, 113.9114225 22.7364223, 113.9113871 22.7365018, 113.9113655 22.7365686, 113.9113516 22.7366453, 113.9113467 22.7367001)",,,,,,,
9024734999,9024734998,0,268301519,True,2,融汇路,tertiary,False,7.74,"LINESTRING (113.9122823 22.7336592, 113.9122593 22.7337255)",,,,,,,
9024734999,9024735084,0,268301204,True,2,同观路,tertiary,False,250.481,"LINESTRING (113.9122823 22.7336592, 113.9123748 22.7336671, 113.9124254 22.7336715, 113.9132504 22.7337389, 113.9147151 22.7338585)",,,,,,,
9024735000,9024734997,0,268301518,True,2,融汇路,tertiary,False,7.809,"LINESTRING (113.9121559 22.7337168, 113.9121807 22.7336504)",,,,,,,
9024735000,9024734952,0,268301214,True,2,同观路,tertiary,False,388.95599999999996,"LINESTRING (113.9121559 22.7337168, 113.9120403 22.733707, 113.9086538 22.7334221, 113.9083781 22.7334112)",,,,,,,
9024735005,9024735084,0,392659576,False,,,residential,False,359.11699999999996,"LINESTRING (113.9172247 22.7316112, 113.9170803 22.7316974, 113.9169566 22.7317986, 113.91491 22.733674, 113.9147151 22.7338585)",,,,,,,
9024735006,9024735084,0,392659576,False,,,residential,True,10.999,"LINESTRING (113.9146402 22.7339293, 113.9147151 22.7338585)",,,,,,,
9024735006,3958515721,0,1126496894,True,2,同观路,tertiary,False,141.828,"LINESTRING (113.9146402 22.7339293, 113.9132632 22.7338113)",,,,,,,
9024735006,3958515726,0,392659576,False,,,residential,False,16.247999999999998,"LINESTRING (113.9146402 22.7339293, 113.9145886 22.7339782, 113.9145662 22.7340533)",,,,,,,
9024735007,9024735085,0,306577715,False,,甲子塘大道,tertiary,False,12.128,"LINESTRING (113.9162334 22.7340658, 113.9163178 22.7339894)",Y136,,,,,,
9024735007,9024735006,0,1126496894,True,2,同观路,tertiary,False,164.096,"LINESTRING (113.9162334 22.7340658, 113.9146402 22.7339293)",,,,,,,
9024735007,3958515731,0,"[306577699, 306577715]",False,,甲子塘大道,tertiary,"[False, True]",69.566,"LINESTRING (113.9162334 22.7340658, 113.9159347 22.7343362, 113.9157481 22.7345029)",Y136,,,,,,
9024735008,9024735012,0,268301204,True,2,同观路,tertiary,False,20.201,"LINESTRING (113.9184115 22.7341603, 113.9186077 22.7341764)",,,,,,,
9024735008,7105926829,0,392803896,True,,东长路,secondary,False,412.353,"LINESTRING (113.9184115 22.7341603, 113.9186549 22.7337866, 113.9203015 22.7312333, 113.920461 22.73097)",,,,,,,
9024735010,9024735008,0,392803896,True,,东长路,secondary,False,11.326,"LINESTRING (113.9183546 22.7342476, 113.9184115 22.7341603)",,,,,,,
9024735010,9024735007,0,1126496894,True,2,同观路,tertiary,False,218.48,"LINESTRING (113.9183546 22.7342476, 113.9182146 22.7342356, 113.9162334 22.7340658)",,,,,,,
9024735011,9024735010,0,1126496894,True,2,同观路,tertiary,False,20.373,"LINESTRING (113.9185524 22.7342646, 113.9184584 22.7342565, 113.9183546 22.7342476)",,,,,,,
9024735011,8953480153,0,1126496898,True,,东长路,secondary,False,248.439,"LINESTRING (113.9185524 22.7342646, 113.9184077 22.7344957, 113.9180817 22.7349364, 113.9177629 22.7353419, 113.917286 22.7358545, 113.9171705 22.7359646, 113.9170918 22.7360396)",,,,,,,
9024735012,9024735011,0,1126496899,True,,东长路,secondary,False,11.329,"LINESTRING (113.9186077 22.7341764, 113.9185524 22.7342646)",,,,,,,
9024735012,9024734975,0,"[993983914, 993983916, 975218463]",True,2,同观路,tertiary,False,638.8059999999999,"LINESTRING (113.9186077 22.7341764, 113.9186975 22.7341837, 113.9208485 22.7343593, 113.9240995 22.7346248, 113.924387 22.7346582, 113.9247461 22.7347114, 113.9247724 22.7347165, 113.9248069 22.7347231)",,yes,40,,,,
9024735015,4833422688,0,306577699,False,,甲子塘大道,tertiary,False,59.793,"LINESTRING (113.9108903 22.7368817, 113.9103549 22.7370946)",Y136,,,,,,
9024735015,9024734941,0,306577699,False,,甲子塘大道,tertiary,True,42.219,"LINESTRING (113.9108903 22.7368817, 113.9112683 22.7367313)",Y136,,,,,,
9024735015,4833422821,0,491196695,False,,,unclassified,False,178.776,"LINESTRING (113.9108903 22.7368817, 113.9116854 22.7383125)",,,,,,,
9024735024,9024735039,0,589469203,True,,光明大道,primary,False,8.452,"LINESTRING (113.9059336 22.7398296, 113.9060157 22.7398363)",X259,,,,,,
