grid_index,y,x
2418,22.5556554,113.9159302
2419,22.5558129,113.923842
2420,22.5553662,113.9321433
2421,22.5556675,113.9405191
2422,22.5556618,113.9488365
2423,22.556146,113.9574211
2424,22.555863,113.9665777
2425,22.5546516,113.9740569
2426,22.5553121,113.9832009
2427,22.5566335,113.9904989
2428,22.5546642,114.0012281
2429,22.5554258,114.010794
2430,22.5555509,114.0168322
2431,22.5558582,114.0250258
2432,22.5559026,114.0340413
2433,22.5551198,114.0420199
2435,22.5548704,114.0626962
2436,22.5551432,114.0676559
2437,22.5539033,114.0757907
2438,22.555103,114.0841578
2439,22.5550747,114.0926238
2440,22.5551264,114.1006604
2441,22.5546436,114.1098581
2442,22.5546125,114.1175388
2443,22.5549448,114.127309
2444,22.5550648,114.1363191
2445,22.5554058,114.1439114
2446,22.5549336,114.1516609
2450,22.5552757,114.184806
2451,22.5558844,114.1908895
2454,22.5549433,114.2208792
2455,22.5559772,114.2287494
2456,22.5570489,114.2358197
2485,22.5550296,114.4799664
2487,22.5553753,114.4984999
2488,22.5546931,114.5077353
2491,22.5571363,114.5302195
2492,22.5563602,114.5407708
2511,22.5590913,113.8560371
2512,22.5597654,113.8641974
2513,22.5597798,113.8733304
2514,22.5587302,113.881277
2515,22.5588602,113.8899515
2516,22.5592999,113.8984542
2517,22.5583387,113.9076203
2518,22.5592791,113.9160413
2519,22.5577307,113.922758
2520,22.5597288,113.9317464
2521,22.5598327,113.9407275
2522,22.560527,113.9496732
2523,22.5599723,113.959429
2524,22.5594248,113.9662097
2525,22.5601079,113.9740895
2526,22.558939,113.9832
2527,22.5582935,113.991987
2528,22.5591543,113.9961895
2529,22.5592645,114.0083867
2530,22.5591122,114.0170992
2531,22.559241,114.0252032
2532,22.5591459,114.0345294
2533,22.5594182,114.0416966
2534,22.5601528,114.0476129
2535,22.5600208,114.0605552
2536,22.5592059,114.0675973
2537,22.5583541,114.0779662
2538,22.5606068,114.0831227
2539,22.5585022,114.092685
2540,22.559318,114.1009514
2541,22.5588121,114.110848
2542,22.5586711,114.1181173
2543,22.5594233,114.1266605
2544,22.5586793,114.1350239
2545,22.5593039,114.1405584
2546,22.5589141,114.1532536
2547,22.5610387,114.1580136
2548,22.5605661,114.1706996
2549,22.5599221,114.1777003
2550,22.559677,114.1863637
2552,22.5600352,114.199509
2553,22.5607755,114.2154553
2554,22.5582997,114.2201014
2555,22.5585494,114.2282081
2556,22.5596323,114.2372402
2557,22.5598912,114.2416244
2583,22.5595595,114.463235
2585,22.558916,114.4830283
2590,22.5586819,114.5246759
2591,22.558628,114.5301575
2593,22.5589404,114.5487933
2610,22.5640858,113.8474466
2611,22.5620449,113.8567551
2612,22.5628055,113.8648086
2613,22.5628251,113.8729257
2614,22.5636877,113.8825236
2615,22.5628073,113.8906557
2616,22.5627344,113.8991177
2617,22.564091,113.9070788
2618,22.5630865,113.915804
2619,22.5617823,113.9237515
2620,22.5632874,113.9316745
2621,22.5634003,113.9405859
2622,22.5626171,113.9489051
2623,22.5630183,113.9581437
2624,22.5628977,113.9665284
2625,22.5630803,113.974842
2626,22.5630006,113.9835824
2628,22.5632202,114.0020644
2629,22.5622367,114.0078995
2630,22.5613191,114.015467
2631,22.5627083,114.0252919
2632,22.562784,114.0334932
2633,22.5626198,114.042198
2634,22.5630724,114.0502
2635,22.5632388,114.0591627
2636,22.563198,114.0677395
2637,22.5617103,114.0756085
2638,22.5633742,114.0846825
2639,22.5630035,114.0926725
2640,22.5631357,114.1015774
2641,22.562328,114.1084486
2642,22.5628331,114.1181906
2643,22.5629986,114.1272512
2644,22.56342,114.1353179
2645,22.5623518,114.1408578
2646,22.5615864,114.155735
2647,22.56312,114.1603262
2648,22.5628874,114.1692964
2649,22.5636789,114.1773051
2650,22.5622804,114.185616
2651,22.5622089,114.1966527
2654,22.5616535,114.2192986
2655,22.5613415,114.2287562
2656,22.5636592,114.2363196
2657,22.5641919,114.2444911
2683,22.5629712,114.4664511
2684,22.5632176,114.4724032
2685,22.5612228,114.4783224
2693,22.5615733,114.5479602
2710,22.5655048,113.8483348
2711,22.5670267,113.8563394
2712,22.5670456,113.8656256
2713,22.5662498,113.8729377
2714,22.5667331,113.8809441
2715,22.5665182,113.890434
2716,22.5666567,113.8992728
2717,22.5678972,113.9063362
2718,22.5656301,113.9163279
