osmid,y,x,street_count,ref,highway,geometry,lat_index,lon_index,grid_index,lat_center,lon_center,distance_to_center
8172554185,22.6556148,114.3964918,3,,,POINT (114.3964918 22.6556148),50,75,5075,22.654322205499998,114.3971483245,0.15873543443384644
6440474835,22.655,114.4895668,1,,,POINT (114.4895668 22.655),50,86,5086,22.654322205499998,114.4901049135,0.09343096078072435
6440342007,22.6555847,114.4956184,4,,,POINT (114.4956184 22.6555847),50,87,5087,22.654322205499998,114.4985555125,0.33248287118438885
9147267163,22.6529774,114.5228693,3,,,POINT (114.5228693 22.6529774),50,90,5090,22.654322205499998,114.5239073095,0.18359376935689145
10554843347,22.6581205,113.8132013,3,,,POINT (113.8132013 22.6581205),51,6,5106,22.6581287165,113.8140569935,0.08780993589793584
2132771038,22.6580613,113.8218491,3,,,POINT (113.8218491 22.6580613),51,7,5107,22.6581287165,113.8225075925,0.06798439465508185
2320096263,22.6582541,113.8572137,3,,,POINT (113.8572137 22.6582541),51,11,5111,22.6581287165,113.8563099885,0.09377461409454524
3058865261,22.6589936,113.8641105,3,,,POINT (113.8641105 22.6589936),51,12,5112,22.6581287165,113.8647605875,0.11704118290559067
897078532,22.6587518,113.8891361,3,2898,motorway_junction,POINT (113.8891361 22.6587518),51,15,5115,22.6581287165,113.8901123845,0.12180351054535184
1855335630,22.6593056,113.8989908,3,2898,motorway_junction,POINT (113.8989908 22.6593056),51,16,5116,22.6581287165,113.8985629835,0.1380304216227758
2984582943,22.6585759,113.9068676,3,,,POINT (113.9068676 22.6585759),51,17,5117,22.6581287165,113.9070135825,0.051931876351418216
2464854295,22.6579167,113.9174139,3,,,POINT (113.9174139 22.6579167),51,18,5118,22.6581287165,113.9154641815,0.20145061855988314
11295425777,22.6580486,113.9216619,1,,,POINT (113.9216619 22.6580486),51,19,5119,22.6581287165,113.9239147805,0.23134622511387373
2758882842,22.6577885,113.9935949,1,,,POINT (113.9935949 22.6577885),51,27,5127,22.6581287165,113.99151957250001,0.21628968278210023
11576611212,22.6571925,114.0003729,1,,,POINT (114.0003729 22.6571925),51,28,5128,22.6581287165,113.99997017150001,0.11200497338057976
2754531827,22.6586859,114.0088902,3,,,POINT (114.0088902 22.6586859),51,29,5129,22.6581287165,114.00842077050001,0.07847825252624609
9148457368,22.6579317,114.0164541,4,,,POINT (114.0164541 22.6579317),51,30,5130,22.6581287165,114.01687136950001,0.04809620145024461
2754531794,22.657719,114.0251708,4,,,POINT (114.0251708 22.657719),51,31,5131,22.6581287165,114.02532196850001,0.048126762202373254
9739686677,22.6593149,114.0340869,4,,,POINT (114.0340869 22.6593149),51,32,5132,22.6581287165,114.03377256750001,0.1357840988916124
9221078638,22.6592098,114.0423409,4,,,POINT (114.0423409 22.6592098),51,33,5133,22.6581287165,114.04222316650001,0.12081652795196593
5595674954,22.6588457,114.0495977,3,,,POINT (114.0495977 22.6588457),51,34,5134,22.6581287165,114.05067376550001,0.13619169013728868
8635018133,22.6581998,114.0599848,3,,,POINT (114.0599848 22.6581998),51,35,5135,22.6581287165,114.05912436450001,0.08864484120648583
2362283930,22.657472,114.068869,3,,,POINT (114.068869 22.657472),51,36,5136,22.6581287165,114.06757496350001,0.15153986540418263
1878561931,22.6589945,114.074846,4,,,POINT (114.074846 22.6589945),51,37,5137,22.6581287165,114.0760255625,0.15465521269011745
3424396592,22.6573866,114.0930259,1,,,POINT (114.0930259 22.6573866),51,39,5139,22.6581287165,114.0929267605,0.08314429017086243
3424396441,22.6581578,114.1017289,4,,,POINT (114.1017289 22.6581578),51,40,5140,22.6581287165,114.1013773595,0.03621725417440248
8921612999,22.6592487,114.1124217,1,,,POINT (114.1124217 22.6592487),51,41,5141,22.6581287165,114.1098279585,0.29384566258698225
6919427207,22.6575545,114.1166783,4,,,POINT (114.1166783 22.6575545),51,42,5142,22.6581287165,114.1182785575,0.17618422989655677
10794774832,22.658111,114.1269359,4,,,POINT (114.1269359 22.658111),51,43,5143,22.6581287165,114.1267291565,0.021305818855040782
9694474752,22.6570396,114.1346222,2,,,POINT (114.1346222 22.6570396),51,44,5144,22.6581287165,114.1351797555,0.13393848095765218
587824446,22.6582276,114.1434146,3,,,POINT (114.1434146 22.6582276),51,45,5145,22.6581287165,114.1436303545,0.024719244545531947
1234888486,22.6577935,114.1628993,3,,,POINT (114.1628993 22.6577935),51,47,5147,22.6581287165,114.1605315525,0.2458043283884097
1234888487,22.6569377,114.1672402,3,,,POINT (114.1672402 22.6569377),51,48,5148,22.6581287165,114.1689821515,0.22246275447702396
268641931,22.6589891,114.1790012,3,2868A,motorway_junction,POINT (114.1790012 22.6589891),51,49,5149,22.6581287165,114.1774327505,0.18723069050173294
3159408700,22.6586022,114.1878474,1,,,POINT (114.1878474 22.6586022),51,50,5150,22.6581287165,114.1858833495,0.20830000420565678
3159039654,22.6580752,114.1927206,4,,,POINT (114.1927206 22.6580752),51,51,5151,22.6581287165,114.1943339485,0.165657295577318
3159089794,22.6572428,114.2021666,3,,,POINT (114.2021666 22.6572428),51,52,5152,22.6581287165,114.2027845475,0.11715323678349518
1300779320,22.6586797,114.2111792,3,,,POINT (114.2111792 22.6586797),51,53,5153,22.6581287165,114.2112351465,0.061534946178578055
10701663090,22.657714,114.2291716,3,,,POINT (114.2291716 22.657714),51,55,5155,22.6581287165,114.2281363445,0.11580803152041559
9180121426,22.6587216,114.2374427,3,,,POINT (114.2374427 22.6587216),51,56,5156,22.6581287165,114.2365869435,0.10980455952944077
9604656039,22.6596011,114.2459331,1,,,POINT (114.2459331 22.6596011),51,57,5157,22.6581287165,114.2450375425,0.18774847719313062
6124969038,22.6597841,114.3146049,1,,,POINT (114.3146049 22.6597841),51,65,5165,22.6581287165,114.3126423345,0.27283161101369074
7475757430,22.656993,114.3399336,1,,,POINT (114.3399336 22.656993),51,68,5168,22.6581287165,114.3379941315,0.23570153870759028
9713424277,22.656791,114.392587,3,,,POINT (114.392587 22.656791),51,74,5174,22.6581287165,114.3886977255,0.4259106519109185
5677309693,22.6589384,114.3965432,3,,,POINT (114.3965432 22.6589384),51,75,5175,22.6581287165,114.3971483245,0.10936853067870683
2088951867,22.6574614,114.4912452,3,,,POINT (114.4912452 22.6574614),51,86,5186,22.6581287165,114.4901049135,0.1385529768756064
6440342038,22.6580056,114.4972122,3,,,POINT (114.4972122 22.6580056),51,87,5187,22.6581287165,114.4985555125,0.13851938595557464
4336753191,22.6583004,114.5849354,1,,,POINT (114.5849354 22.6583004),51,97,5197,22.6581287165,114.5830615025,0.1932312413028998
6959322391,22.6604538,113.7913529,3,,,POINT (113.7913529 22.6604538),52,3,5203,22.6619352275,113.7887051965,0.3177206327801559
7793489840,22.6609792,113.7965429,1,,,POINT (113.7965429 22.6609792),52,4,5204,22.6619352275,113.7971557955,0.12351486867423825
2520997679,22.6633595,113.8095589,3,,,POINT (113.8095589 22.6633595),52,5,5205,22.6619352275,113.8056063945,0.4353898625324785
1169606821,22.6618553,113.8150205,4,,,POINT (113.8150205 22.6618553),52,6,5206,22.6619352275,113.8140569935,0.09926413935532634
1116593686,22.6616938,113.8225903,3,,,POINT (113.8225903 22.6616938),52,7,5207,22.6619352275,113.8225075925,0.028155007032118855
8554894361,22.6636993,113.828442,1,,,POINT (113.828442 22.6636993),52,8,5208,22.6619352275,113.8309581915,0.3242476829125976
2320096294,22.6625961,113.8513397,1,,,POINT (113.8513397 22.6625961),52,10,5210,22.6619352275,113.8478593895,0.3645963670987519
2320096328,22.6612751,113.857454,3,,,POINT (113.857454 22.6612751),52,11,5211,22.6619352275,113.8563099885,0.13844769751667232
3058874672,22.6625513,113.8631224,1,,,POINT (113.8631224 22.6625513),52,12,5212,22.6619352275,113.8647605875,0.1815170681348384
1855338137,22.6606965,113.8920684,3,,,POINT (113.8920684 22.6606965),52,15,5215,22.6619352275,113.8901123845,0.2434254743716494
2704119227,22.6621357,113.9081059,1,,,POINT (113.9081059 22.6621357),52,17,5217,22.6619352275,113.9070135825,0.11427788503201698
2741489757,22.6622693,113.9143637,1,,,POINT (113.9143637 22.6622693),52,18,5218,22.6619352275,113.9154641815,0.11887350133468302
2464853578,22.663259,113.9203293,3,,,POINT (113.9203293 22.663259),52,19,5219,22.6619352275,113.9239147805,0.39625829117567696
9630689631,22.6626678,113.9871665,1,,,POINT (113.9871665 22.6626678),52,26,5226,22.6619352275,113.98306897350001,0.42826452243430174
9630689751,22.6619,113.9904416,1,,,POINT (113.9904416 22.6619),52,27,5227,22.6619352275,113.99151957250001,0.11068015393220769
6327148775,22.6620619,113.9992038,3,,,POINT (113.9992038 22.6620619),52,28,5228,22.6619352275,113.99997017150001,0.07988888182340158
6814118541,22.6621223,114.0079672,1,,,POINT (114.0079672 22.6621223),52,29,5229,22.6619352275,114.00842077050001,0.050977977474543995
10786752824,22.6623247,114.0159458,1,,,POINT (114.0159458 22.6623247),52,30,5230,22.6619352275,114.01687136950001,0.10438065265916546
7199669831,22.6602244,114.0254229,3,,,POINT (114.0254229 22.6602244),52,31,5231,22.6619352275,114.02532196850001,0.19051704427382593
2368698920,22.6610905,114.0336272,4,,,POINT (114.0336272 22.6610905),52,32,5232,22.6619352275,114.03377256750001,0.09510640285143476
4987922419,22.6617323,114.0400433,1,,,POINT (114.0400433 22.6617323),52,33,5233,22.6619352275,114.04222316650001,0.22481163004106172
2309773396,22.6614214,114.0507651,3,,,POINT (114.0507651 22.6614214),52,34,5234,22.6619352275,114.05067376550001,0.05789854190223501
2362296646,22.6617117,114.0595329,3,,,POINT (114.0595329 22.6617117),52,35,5235,22.6619352275,114.05912436450001,0.04873451948919506
9810950410,22.6608012,114.0676267,3,,,POINT (114.0676267 22.6608012),52,36,5236,22.6619352275,114.06757496350001,0.12620980296800627
1878561999,22.6617718,114.0767487,1,,,POINT (114.0767487 22.6617718),52,37,5237,22.6619352275,114.0760255625,0.07639406214404978
9568818086,22.6614984,114.0937725,3,,,POINT (114.0937725 22.6614984),52,39,5239,22.6619352275,114.0929267605,0.09945031768165367
3424396412,22.6608844,114.1021264,1,,,POINT (114.1021264 22.6608844),52,40,5240,22.6619352275,114.1013773595,0.13985889683715028
8921612780,22.6628517,114.1181509,1,,,POINT (114.1181509 22.6628517),52,42,5242,22.6619352275,114.1182785575,0.10274549430217654
10794774750,22.6623523,114.1265295,3,,,POINT (114.1265295 22.6623523),52,43,5243,22.6619352275,114.1267291565,0.05069981850159362
2674519825,22.6627959,114.1341475,3,,,POINT (114.1341475 22.6627959),52,44,5244,22.6619352275,114.1351797555,0.1427511173143726
587779461,22.6618377,114.1428485,3,,,POINT (114.1428485 22.6618377),52,45,5245,22.6619352275,114.1436303545,0.08095578899054526
587805453,22.6613868,114.1504998,3,,,POINT (114.1504998 22.6613868),52,46,5246,22.6619352275,114.1520809535,0.1733248176075492
2935596782,22.6610637,114.1765712,3,,,POINT (114.1765712 22.6610637),52,49,5249,22.6619352275,114.1774327505,0.13117434311805962
10011749097,22.6616109,114.1863305,1,,,POINT (114.1863305 22.6616109),52,50,5250,22.6619352275,114.1858833495,0.05835885692979224
6121044489,22.6611355,114.1970409,1,,,POINT (114.1970409 22.6611355),52,51,5251,22.6619352275,114.1943339485,0.2916488655794141
10621029395,22.6613376,114.2027584,4,,,POINT (114.2027584 22.6613376),52,52,5252,22.6619352275,114.2027845475,0.0665072861832818
3159089840,22.6624675,114.2108014,3,,,POINT (114.2108014 22.6624675),52,53,5253,22.6619352275,114.2112351465,0.07405285637548284
9187278154,22.6609608,114.2197597,3,,,POINT (114.2197597 22.6609608),52,54,5254,22.6619352275,114.2196857455,0.10861680355695923
3150386897,22.6622306,114.2276083,3,,,POINT (114.2276083 22.6622306),52,55,5255,22.6619352275,114.2281363445,0.06335991204708315
11131421238,22.6627095,114.2354317,3,,,POINT (114.2354317 22.6627095),52,56,5256,22.6619352275,114.2365869435,0.1465057414240169
7738760842,22.6618839,114.2458422,3,,,POINT (114.2458422 22.6618839),52,57,5257,22.6619352275,114.2450375425,0.08276297914713397
7764685561,22.6617402,114.2514901,1,,,POINT (114.2514901 22.6617402),52,58,5258,22.6619352275,114.2534881415,0.20616300496507686
6117092076,22.6631553,114.272435,3,,,POINT (114.272435 22.6631553),52,60,5260,22.6619352275,114.2703893395,0.2499301402022704
11124373538,22.6623129,114.279435,3,,,POINT (114.279435 22.6623129),52,61,5261,22.6619352275,114.2788399385,0.0741068710904819
653140266,22.6618953,114.2869667,4,,,POINT (114.2869667 22.6618953),52,62,5262,22.6619352275,114.2872905375,0.033524269093952196
9841450062,22.6633376,114.2976924,1,,,POINT (114.2976924 22.6633376),52,63,5263,22.6619352275,114.2957411365,0.2537786157463466
9269863665,22.6622541,114.3037207,4,,,POINT (114.3037207 22.6622541),52,64,5264,22.6619352275,114.3041917355,0.05994388944160066
3204565843,22.6631656,114.3116817,1,,,POINT (114.3116817 22.6631656),52,65,5265,22.6619352275,114.3126423345,0.16862207328019485
8707572907,22.6623625,114.3209219,3,,,POINT (114.3209219 22.6623625),52,66,5266,22.6619352275,114.3210929335,0.05064823578927783
3220791393,22.6623434,114.3625044,1,,,POINT (114.3625044 22.6623434),52,71,5271,22.6619352275,114.3633459285,0.09755064537582293
8440335824,22.6611129,114.3797084,1,,,POINT (114.3797084 22.6611129),52,73,5273,22.6619352275,114.3802471265,0.10684935322116106
8670092217,22.6623644,114.3952935,3,,,POINT (114.3952935 22.6623644),52,75,5275,22.6619352275,114.3971483245,0.19621502647301226
5457009555,22.6623473,114.4030786,3,,,POINT (114.4030786 22.6623473),52,76,5276,22.6619352275,114.40559892350001,0.26263795336461776
6354524431,22.6614445,114.4569039,1,,,POINT (114.4569039 22.6614445),52,82,5282,22.6619352275,114.4563025175,0.08237335327011895
2088951948,22.6613164,114.492833,3,50,motorway_junction,POINT (114.492833 22.6613164),52,86,5286,22.6619352275,114.4901049135,0.28826293128308605
1191748259,22.6620912,114.4950056,3,,,POINT (114.4950056 22.6620912),52,87,5287,22.6619352275,114.4985555125,0.3646691095585002
3325509269,22.6656167,113.7965669,1,,,POINT (113.7965669 22.6656167),53,4,5304,22.6657417385,113.7971557955,0.062003911621002966
1169604826,22.6660822,113.8051734,3,,,POINT (113.8051734 22.6660822),53,5,5305,22.6657417385,113.8056063945,0.05837011805427286
9867218309,22.6667082,113.8138533,3,,,POINT (113.8138533 22.6667082),53,6,5306,22.6657417385,113.8140569935,0.10947914390965406
1116593707,22.6660054,113.8235063,3,,,POINT (113.8235063 22.6660054),53,7,5307,22.6657417385,113.8225075925,0.10658589411264024
2576600089,22.6653087,113.856066,1,,,POINT (113.856066 22.6653087),53,11,5311,22.6657417385,113.8563099885,0.054270955998301076
3058875538,22.6660398,113.8638672,3,,,POINT (113.8638672 22.6660398),53,12,5312,22.6657417385,113.8647605875,0.09747540574515304
3058878457,22.666384,113.8710151,1,,,POINT (113.8710151 22.666384),53,13,5313,22.6657417385,113.8732111865,0.23638014662580742
2576600056,22.6645032,113.8843584,3,,,POINT (113.8843584 22.6645032),53,14,5314,22.6657417385,113.8816617855,0.30907241468348645
2576600049,22.6661351,113.8895306,1,,,POINT (113.8895306 22.6661351),53,15,5315,22.6657417385,113.8901123845,0.07400463518521326
2704119120,22.6653682,113.9079263,1,,,POINT (113.9079263 22.6653682),53,17,5317,22.6657417385,113.9070135825,0.10244906086867656
2704119179,22.6648952,113.9153795,1,,,POINT (113.9153795 22.6648952),53,18,5318,22.6657417385,113.9154641815,0.09453096286160273
2741489751,22.6655031,113.9239692,1,,,POINT (113.9239692 22.6655031),53,19,5319,22.6657417385,113.9239147805,0.02711652974355788
11295416246,22.6659022,113.9860202,1,,,POINT (113.9860202 22.6659022),53,26,5326,22.6657417385,113.98306897350001,0.3033420935226438
7560718990,22.6653901,113.991448,4,,,POINT (113.991448 22.6653901),53,27,5327,22.6657417385,113.99151957250001,0.03978410420194839
7913384238,22.6668502,114.0001611,4,,,POINT (114.0001611 22.6668502),53,28,5328,22.6657417385,113.99997017150001,0.12480247502651602
2754531958,22.6668087,114.0088065,1,,,POINT (114.0088065 22.6668087),53,29,5329,22.6657417385,114.00842077050001,0.1250682700167463
6327148585,22.6660397,114.0166023,4,,,POINT (114.0166023 22.6660397),53,30,5330,22.6657417385,114.01687136950001,0.043127049581215014
7213240203,22.6659775,114.024361,3,,,POINT (114.024361 22.6659775),53,31,5331,22.6657417385,114.02532196850001,0.1020276664140427
2370829085,22.6658645,114.0311757,3,,,POINT (114.0311757 22.6658645),53,32,5332,22.6657417385,114.03377256750001,0.2668065918797197
4923807099,22.66582,114.0425556,1,,,POINT (114.0425556 22.66582),53,33,5333,22.6657417385,114.04222316650001,0.035202639484315686
6370582957,22.6639651,114.0524603,3,,,POINT (114.0524603 22.6639651),53,34,5334,22.6657417385,114.05067376550001,0.2695008847845275
803714087,22.6666573,114.0591553,3,,,POINT (114.0591553 22.6666573),53,35,5335,22.6657417385,114.05912436450001,0.10185526577845569
5185025239,22.6644644,114.0676808,3,,,POINT (114.0676808 22.6644644),53,36,5336,22.6657417385,114.06757496350001,0.14244811022992432
6327148751,22.6642042,114.0745039,3,,,POINT (114.0745039 22.6642042),53,37,5337,22.6657417385,114.0760255625,0.23153290607548555
2720453071,22.6672731,114.0869318,3,,,POINT (114.0869318 22.6672731),53,38,5338,22.6657417385,114.0844761615,0.30410754271270446
2720453012,22.665587,114.0915686,3,137B,motorway_junction,POINT (114.0915686 22.665587),53,39,5339,22.6657417385,114.0929267605,0.1404153020690111
587779641,22.6647009,114.1017884,3,2877,motorway_junction,POINT (114.1017884 22.6647009),53,40,5340,22.6657417385,114.1013773595,0.12318123556326606
2550187645,22.665031,114.1110828,3,,,POINT (114.1110828 22.665031),53,41,5341,22.6657417385,114.1098279585,0.15107599191227128
268641973,22.6653098,114.1179575,3,2873,motorway_junction,POINT (114.1179575 22.6653098),53,42,5342,22.6657417385,114.1182785575,0.05824132948520796
2721254099,22.6648659,114.1256341,1,,,POINT (114.1256341 22.6648659),53,43,5343,22.6657417385,114.1267291565,0.14869290419995898
2674519708,22.6656398,114.1315431,3,,,POINT (114.1315431 22.6656398),53,44,5344,22.6657417385,114.1351797555,0.37331927707725887
2728263584,22.6658675,114.1433184,3,,,POINT (114.1433184 22.6658675),53,45,5345,22.6657417385,114.1436303545,0.03493013301756917
533885391,22.6645409,114.1984688,3,,,POINT (114.1984688 22.6645409),53,51,5351,22.6657417385,114.1943339485,0.44478342826683415
533885771,22.6660829,114.2032044,3,,,POINT (114.2032044 22.6660829),53,52,5352,22.6657417385,114.2027845475,0.05740181825278811
7764685514,22.6652686,114.211244,3,,,POINT (114.211244 22.6652686),53,53,5353,22.6657417385,114.2112351465,0.05261844324498105
3391040476,22.6663088,114.2191244,1,,,POINT (114.2191244 22.6663088),53,54,5354,22.6657417385,114.2196857455,0.08540127883918788
3205884219,22.6645699,114.2244483,3,,,POINT (114.2244483 22.6645699),53,55,5355,22.6657417385,114.2281363445,0.4002269137449841
7764685508,22.6652966,114.2357237,3,,,POINT (114.2357237 22.6652966),53,56,5356,22.6657417385,114.2365869435,0.10146685195288271
3205884213,22.6662467,114.2429334,1,,,POINT (114.2429334 22.6662467),53,57,5357,22.6657417385,114.2450375425,0.2230816765285717
3207737144,22.6644721,114.271442,4,,,POINT (114.271442 22.6644721),53,60,5360,22.6657417385,114.2703893395,0.1777566642586697
11124373481,22.6664568,114.2781048,1,,,POINT (114.2781048 22.6664568),53,61,5361,22.6657417385,114.2788399385,0.10959818960040395
11124373555,22.6641443,114.2862393,3,,,POINT (114.2862393 22.6641443),53,62,5362,22.6657417385,114.2872905375,0.2078130497411424
11124366752,22.6652438,114.2972077,1,,,POINT (114.2972077 22.6652438),53,63,5363,22.6657417385,114.2957411365,0.16034320590631473
9841450072,22.6666656,114.302177,4,,,POINT (114.302177 22.6666656),53,64,5364,22.6657417385,114.3041917355,0.2308434250050707
5568705416,22.6645894,114.3133961,3,,,POINT (114.3133961 22.6645894),53,65,5365,22.6657417385,114.3126423345,0.14966686491694942
5568705408,22.6650522,114.3201626,3,,,POINT (114.3201626 22.6650522),53,66,5366,22.6657417385,114.3210929335,0.12243866328554343
7475689478,22.6663552,114.3297426,1,,,POINT (114.3297426 22.6663552),53,67,5367,22.6657417385,114.3295435325,0.07120627152307027
6246993722,22.6664424,114.3475646,3,,,POINT (114.3475646 22.6664424),53,69,5369,22.6657417385,114.3464447305,0.13882882788121206
3220791440,22.6648716,114.3628101,3,,,POINT (114.3628101 22.6648716),53,71,5371,22.6657417385,114.3633459285,0.1112849113730945
5677309685,22.6667435,114.3921699,3,,,POINT (114.3921699 22.6667435),53,74,5374,22.6657417385,114.3886977255,0.3732765122235937
7249340366,22.665188,114.4131125,1,,,POINT (114.4131125 22.665188),53,77,5377,22.6657417385,114.41404952250001,0.11417166804571366
4218859111,22.6694203,113.7741232,1,,,POINT (113.7741232 22.6694203),54,1,5401,22.6695482495,113.7718039985,0.23838520412850805
4218859104,22.6711987,113.780387,3,,,POINT (113.780387 22.6711987),54,2,5402,22.6695482495,113.7802545975,0.18402384223331922
3325509288,22.6709152,113.791932,1,,,POINT (113.791932 22.6709152),54,3,5403,22.6695482495,113.7887051965,0.36430611656734024
3325509321,22.668276,113.7976786,3,,,POINT (113.7976786 22.668276),54,4,5404,22.6695482495,113.7971557955,0.15129639670832457
3325484710,22.6692503,113.8060775,3,,,POINT (113.8060775 22.6692503),54,5,5405,22.6695482495,113.8056063945,0.058601574414727665
6056884391,22.6700711,113.8135327,3,,,POINT (113.8135327 22.6700711),54,6,5406,22.6695482495,113.8140569935,0.07920816398730011
9867227433,22.6688515,113.823037,3,,,POINT (113.823037 22.6688515),54,7,5407,22.6695482495,113.8225075925,0.0946203009476324
3016274297,22.6703372,113.8276605,1,,,POINT (113.8276605 22.6703372),54,8,5408,22.6695482495,113.8309581915,0.34954428315812563
2320096243,22.6690015,113.8555132,1,,,POINT (113.8555132 22.6690015),54,11,5411,22.6695482495,113.8563099885,0.10188161243057764
8946109857,22.6688127,113.8658988,3,,,POINT (113.8658988 22.6688127),54,12,5412,22.6695482495,113.8647605875,0.14257783627561443
3664472842,22.669917,113.8724491,3,,,POINT (113.8724491 22.669917),54,13,5413,22.6695482495,113.8732111865,0.08829184907824174
8948073418,22.6692254,113.8821961,3,,,POINT (113.8821961 22.6692254),54,14,5414,22.6695482495,113.8816617855,0.06553107515749951
2103386447,22.6678326,113.8916118,3,,,POINT (113.8916118 22.6678326),54,15,5415,22.6695482495,113.8901123845,0.24507719073409318
2704115978,22.6695223,113.9067105,3,,,POINT (113.9067105 22.6695223),54,17,5417,22.6695482495,113.9070135825,0.031231164370542446
2704115980,22.671108,113.91322,3,,,POINT (113.91322 22.671108),54,18,5418,22.6695482495,113.9154641815,0.28827158841775863
2741489777,22.6703924,113.9242171,4,,,POINT (113.9242171 22.6703924),54,19,5419,22.6695482495,113.9239147805,0.09885785978681004
2741489744,22.6695905,113.9414887,1,,,POINT (113.9414887 22.6695905),54,21,5421,22.6695482495,113.9408159785,0.06918383802427965
10571699887,22.6702293,113.9838063,3,,,POINT (113.9838063 22.6702293),54,26,5426,22.6695482495,113.98306897350001,0.10704330669664709
1795568387,22.6697874,113.9916535,3,,,POINT (113.9916535 22.6697874),54,27,5427,22.6695482495,113.99151957250001,0.029932946719900242
7913384017,22.6700768,113.9977179,3,,,POINT (113.9977179 22.6700768),54,28,5428,22.6695482495,113.99997017150001,0.23844886611783533
9211436381,22.6700181,114.0170216,4,,,POINT (114.0170216 22.6700181),54,30,5430,22.6695482495,114.01687136950001,0.054471451973917805
7911791082,22.6711115,114.0250485,3,,,POINT (114.0250485 22.6711115),54,31,5431,22.6695482495,114.02532196850001,0.17607559379218343
9748293297,22.669428,114.0328512,3,,,POINT (114.0328512 22.669428),54,32,5432,22.6695482495,114.03377256750001,0.09547727015970425
4987883418,22.6693873,114.0420959,1,,,POINT (114.0420959 22.6693873),54,33,5433,22.6695482495,114.04222316650001,0.022154195406149005
9651856228,22.6700375,114.0494201,3,,,POINT (114.0494201 22.6700375),54,34,5434,22.6695482495,114.05067376550001,0.1396624788194975
3376618281,22.6692653,114.059358,3,,,POINT (114.059358 22.6692653),54,35,5435,22.6695482495,114.05912436450001,0.039554403193205405
587779693,22.6690075,114.084236,3,,,POINT (114.084236 22.6690075),54,38,5438,22.6695482495,114.0844761615,0.06498199893524781
2720453117,22.6692828,114.0926311,3,,,POINT (114.0926311 22.6692828),54,39,5439,22.6695482495,114.0929267605,0.04232623022945952
2721254709,22.670541,114.109971,1,,,POINT (114.109971 22.670541),54,41,5441,22.6695482495,114.1098279585,0.11136020264828107
3960696782,22.6698935,114.1174983,3,,,POINT (114.1174983 22.6698935),54,42,5442,22.6695482495,114.1182785575,0.08878646918671218
10784012588,22.6697187,114.1271874,1,,,POINT (114.1271874 22.6697187),54,43,5443,22.6695482495,114.1267291565,0.05069411592204922
5865689567,22.670794,114.1381015,3,,,POINT (114.1381015 22.670794),54,44,5444,22.6695482495,114.1351797555,0.33023862223810535
761220138,22.6687291,114.1411918,4,,traffic_signals,POINT (114.1411918 22.6687291),54,45,5445,22.6695482495,114.1436303545,0.2662707056135384
3159039637,22.669799,114.1964133,1,,,POINT (114.1964133 22.669799),54,51,5451,22.6695482495,114.1943339485,0.21516451860730584
533884598,22.6682229,114.2033489,3,,,POINT (114.2033489 22.6682229),54,52,5452,22.6695482495,114.2027845475,0.15834005016324773
11207134165,22.6693535,114.2106051,1,,,POINT (114.2106051 22.6693535),54,53,5453,22.6695482495,114.2112351465,0.06817619571121877
10732505913,22.6690232,114.2202958,3,,,POINT (114.2202958 22.6690232),54,54,5454,22.6695482495,114.2196857455,0.08559562147176808
3205886269,22.6685584,114.2364907,1,,,POINT (114.2364907 22.6685584),54,56,5456,22.6695482495,114.2365869435,0.11050834405191579
3205884239,22.6678696,114.2410873,3,,,POINT (114.2410873 22.6678696),54,57,5457,22.6695482495,114.2450375425,0.4462295606171104
5888320091,22.6701858,114.2731609,1,,,POINT (114.2731609 22.6701858),54,60,5460,22.6695482495,114.2703893395,0.2930768058447886
11124373471,22.6699758,114.2784785,3,,,POINT (114.2784785 22.6699758),54,61,5461,22.6695482495,114.2788399385,0.06029505813533173
5888320102,22.6705316,114.2865602,3,,,POINT (114.2865602 22.6705316),54,62,5462,22.6695482495,114.2872905375,0.1325569846161309
3204565795,22.6703063,114.297267,3,,,POINT (114.297267 22.6703063),54,63,5463,22.6695482495,114.2957411365,0.17780889907531422
3204565831,22.6698106,114.3049569,4,,,POINT (114.3049569 22.6698106),54,64,5464,22.6695482495,114.3041917355,0.08375375512834995
6139798302,22.6711014,114.3119033,1,,,POINT (114.3119033 22.6711014),54,65,5465,22.6695482495,114.3126423345,0.18861596396095834
11219250990,22.6695038,114.3207696,4,,,POINT (114.3207696 22.6695038),54,66,5466,22.6695482495,114.3210929335,0.03354158483297925
3204565805,22.668538,114.3284474,3,,,POINT (114.3284474 22.668538),54,67,5467,22.6695482495,114.3295435325,0.1589597486655565
4881195174,22.6692791,114.345966,3,,,POINT (114.345966 22.6692791),54,69,5469,22.6695482495,114.3464447305,0.05751913750966777
6246993724,22.671388,114.3540839,4,,,POINT (114.3540839 22.671388),54,70,5470,22.6695482495,114.3548953295,0.2208636750621284
5677309687,22.66822,114.3901551,3,,,POINT (114.3901551 22.66822),54,74,5474,22.6695482495,114.3886977255,0.21017616157142033
8670039388,22.6684334,114.4015024,1,,,POINT (114.4015024 22.6684334),54,76,5476,22.6695482495,114.40559892350001,0.4382222619875851
2319455255,22.6738732,113.7685005,3,,,POINT (113.7685005 22.6738732),55,1,5501,22.6733547605,113.7718039985,0.3438107137197161
4218859128,22.6722809,113.7796922,3,,,POINT (113.7796922 22.6722809),55,2,5502,22.6733547605,113.7802545975,0.1326192838204424
