Grid Index,NW Lat,NW Lon,NE Lat,NE Lon,SW Lat,SW Lon,SE Lat,SE Lon
1142,40.866953613,-74.022041156,40.866953613,-74.016496874,40.862812396,-74.022041156,40.862812396,-74.016496874
1143,40.866953613,-74.016496874,40.866953613,-74.010952592,40.862812396,-74.016496874,40.862812396,-74.010952592
1144,40.866953613,-74.010952592,40.866953613,-74.00540830999999,40.862812396,-74.010952592,40.862812396,-74.00540830999999
1145,40.866953613,-74.00540831,40.866953613,-73.999864028,40.862812396,-74.00540831,40.862812396,-73.999864028
1146,40.866953613,-73.999864028,40.866953613,-73.994319746,40.862812396,-73.999864028,40.862812396,-73.994319746
1147,40.866953613,-73.994319746,40.866953613,-73.988775464,40.862812396,-73.994319746,40.862812396,-73.988775464
1148,40.866953613,-73.988775464,40.866953613,-73.983231182,40.862812396,-73.988775464,40.862812396,-73.983231182
1149,40.866953613,-73.983231182,40.866953613,-73.9776869,40.862812396,-73.983231182,40.862812396,-73.9776869
1150,40.866953613,-73.97768690000001,40.866953613,-73.972142618,40.862812396,-73.97768690000001,40.862812396,-73.972142618
1151,40.866953613,-73.972142618,40.866953613,-73.966598336,40.862812396,-73.972142618,40.862812396,-73.966598336
1152,40.866953613,-73.966598336,40.866953613,-73.961054054,40.862812396,-73.966598336,40.862812396,-73.961054054
1153,40.866953613,-73.961054054,40.866953613,-73.955509772,40.862812396,-73.961054054,40.862812396,-73.955509772
1154,40.866953613,-73.955509772,40.866953613,-73.94996549,40.862812396,-73.955509772,40.862812396,-73.94996549
1155,40.866953613,-73.94996549,40.866953613,-73.944421208,40.862812396,-73.94996549,40.862812396,-73.944421208
1156,40.866953613,-73.94442120800001,40.866953613,-73.938876926,40.862812396,-73.94442120800001,40.862812396,-73.938876926
1157,40.866953613,-73.938876926,40.866953613,-73.933332644,40.862812396,-73.938876926,40.862812396,-73.933332644
1158,40.866953613,-73.933332644,40.866953613,-73.927788362,40.862812396,-73.933332644,40.862812396,-73.927788362
1159,40.866953613,-73.927788362,40.866953613,-73.92224408,40.862812396,-73.927788362,40.862812396,-73.92224408
1160,40.866953613,-73.92224408,40.866953613,-73.916699798,40.862812396,-73.92224408,40.862812396,-73.916699798
1161,40.866953613,-73.916699798,40.866953613,-73.911155516,40.862812396,-73.916699798,40.862812396,-73.911155516
1162,40.866953613,-73.91115551600001,40.866953613,-73.905611234,40.862812396,-73.91115551600001,40.862812396,-73.905611234
1163,40.866953613,-73.905611234,40.866953613,-73.900066952,40.862812396,-73.905611234,40.862812396,-73.900066952
1164,40.866953613,-73.900066952,40.866953613,-73.89452267,40.862812396,-73.900066952,40.862812396,-73.89452267
1165,40.866953613,-73.89452267,40.866953613,-73.888978388,40.862812396,-73.89452267,40.862812396,-73.888978388
1166,40.866953613,-73.888978388,40.866953613,-73.883434106,40.862812396,-73.888978388,40.862812396,-73.883434106
1167,40.866953613,-73.883434106,40.866953613,-73.877889824,40.862812396,-73.883434106,40.862812396,-73.877889824
1168,40.866953613,-73.87788982400001,40.866953613,-73.872345542,40.862812396,-73.87788982400001,40.862812396,-73.872345542
1169,40.866953613,-73.872345542,40.866953613,-73.86680126,40.862812396,-73.872345542,40.862812396,-73.86680126
1170,40.866953613,-73.86680126,40.866953613,-73.861256978,40.862812396,-73.86680126,40.862812396,-73.861256978
1171,40.866953613,-73.861256978,40.866953613,-73.855712696,40.862812396,-73.861256978,40.862812396,-73.855712696
1172,40.866953613,-73.855712696,40.866953613,-73.850168414,40.862812396,-73.855712696,40.862812396,-73.850168414
1173,40.866953613,-73.850168414,40.866953613,-73.84462413199999,40.862812396,-73.850168414,40.862812396,-73.84462413199999
1174,40.866953613,-73.844624132,40.866953613,-73.83907985,40.862812396,-73.844624132,40.862812396,-73.83907985
1175,40.866953613,-73.83907985,40.866953613,-73.833535568,40.862812396,-73.83907985,40.862812396,-73.833535568
1176,40.866953613,-73.833535568,40.866953613,-73.827991286,40.862812396,-73.833535568,40.862812396,-73.827991286
1177,40.866953613,-73.827991286,40.866953613,-73.822447004,40.862812396,-73.827991286,40.862812396,-73.822447004
1178,40.866953613,-73.822447004,40.866953613,-73.816902722,40.862812396,-73.822447004,40.862812396,-73.816902722
1179,40.866953613,-73.816902722,40.866953613,-73.81135843999999,40.862812396,-73.816902722,40.862812396,-73.81135843999999
1180,40.866953613,-73.81135844,40.866953613,-73.805814158,40.862812396,-73.81135844,40.862812396,-73.805814158
1181,40.866953613,-73.805814158,40.866953613,-73.800269876,40.862812396,-73.805814158,40.862812396,-73.800269876
1182,40.866953613,-73.800269876,40.866953613,-73.794725594,40.862812396,-73.800269876,40.862812396,-73.794725594
1183,40.866953613,-73.794725594,40.866953613,-73.789181312,40.862812396,-73.794725594,40.862812396,-73.789181312
1184,40.866953613,-73.789181312,40.866953613,-73.78363703,40.862812396,-73.789181312,40.862812396,-73.78363703
1185,40.866953613,-73.78363703,40.866953613,-73.77809274799999,40.862812396,-73.78363703,40.862812396,-73.77809274799999
1186,40.866953613,-73.778092748,40.866953613,-73.772548466,40.862812396,-73.778092748,40.862812396,-73.772548466
1187,40.866953613,-73.772548466,40.866953613,-73.767004184,40.862812396,-73.772548466,40.862812396,-73.767004184
1188,40.866953613,-73.767004184,40.866953613,-73.761459902,40.862812396,-73.767004184,40.862812396,-73.761459902
1189,40.866953613,-73.761459902,40.866953613,-73.75591562,40.862812396,-73.761459902,40.862812396,-73.75591562
1190,40.866953613,-73.75591562,40.866953613,-73.750371338,40.862812396,-73.75591562,40.862812396,-73.750371338
1191,40.866953613,-73.750371338,40.866953613,-73.74482705599999,40.862812396,-73.750371338,40.862812396,-73.74482705599999
1192,40.866953613,-73.744827056,40.866953613,-73.739282774,40.862812396,-73.744827056,40.862812396,-73.739282774
1193,40.866953613,-73.739282774,40.866953613,-73.733738492,40.862812396,-73.739282774,40.862812396,-73.733738492
1194,40.866953613,-73.733738492,40.866953613,-73.72819421,40.862812396,-73.733738492,40.862812396,-73.72819421
1195,40.866953613,-73.72819421,40.866953613,-73.722649928,40.862812396,-73.72819421,40.862812396,-73.722649928
1196,40.866953613,-73.722649928,40.866953613,-73.717105646,40.862812396,-73.722649928,40.862812396,-73.717105646
1197,40.866953613,-73.717105646,40.866953613,-73.71156136399999,40.862812396,-73.717105646,40.862812396,-73.71156136399999
1198,40.866953613,-73.711561364,40.866953613,-73.706017082,40.862812396,-73.711561364,40.862812396,-73.706017082
1199,40.866953613,-73.706017082,40.866953613,-73.7004728,40.862812396,-73.706017082,40.862812396,-73.7004728
1200,40.862812395999995,-74.254901,40.862812395999995,-74.249356718,40.858671179,-74.254901,40.858671179,-74.249356718
1201,40.862812395999995,-74.249356718,40.862812395999995,-74.243812436,40.858671179,-74.249356718,40.858671179,-74.243812436
1202,40.862812395999995,-74.243812436,40.862812395999995,-74.238268154,40.858671179,-74.243812436,40.858671179,-74.238268154
1203,40.862812395999995,-74.23826815400001,40.862812395999995,-74.23272387200001,40.858671179,-74.23826815400001,40.858671179,-74.23272387200001
1204,40.862812395999995,-74.23272387200001,40.862812395999995,-74.22717959,40.858671179,-74.23272387200001,40.858671179,-74.22717959
1205,40.862812395999995,-74.22717959,40.862812395999995,-74.221635308,40.858671179,-74.22717959,40.858671179,-74.221635308
1206,40.862812395999995,-74.221635308,40.862812395999995,-74.216091026,40.858671179,-74.221635308,40.858671179,-74.216091026
1207,40.862812395999995,-74.216091026,40.862812395999995,-74.210546744,40.858671179,-74.216091026,40.858671179,-74.210546744
1208,40.862812395999995,-74.210546744,40.862812395999995,-74.205002462,40.858671179,-74.210546744,40.858671179,-74.205002462
1209,40.862812395999995,-74.20500246200001,40.862812395999995,-74.19945818000001,40.858671179,-74.20500246200001,40.858671179,-74.19945818000001
1210,40.862812395999995,-74.19945818000001,40.862812395999995,-74.193913898,40.858671179,-74.19945818000001,40.858671179,-74.193913898
1211,40.862812395999995,-74.193913898,40.862812395999995,-74.188369616,40.858671179,-74.193913898,40.858671179,-74.188369616
1212,40.862812395999995,-74.188369616,40.862812395999995,-74.182825334,40.858671179,-74.188369616,40.858671179,-74.182825334
1213,40.862812395999995,-74.182825334,40.862812395999995,-74.177281052,40.858671179,-74.182825334,40.858671179,-74.177281052
1214,40.862812395999995,-74.177281052,40.862812395999995,-74.17173677,40.858671179,-74.177281052,40.858671179,-74.17173677
1215,40.862812395999995,-74.17173677000001,40.862812395999995,-74.16619248800001,40.858671179,-74.17173677000001,40.858671179,-74.16619248800001
1216,40.862812395999995,-74.16619248800001,40.862812395999995,-74.160648206,40.858671179,-74.16619248800001,40.858671179,-74.160648206
1217,40.862812395999995,-74.160648206,40.862812395999995,-74.155103924,40.858671179,-74.160648206,40.858671179,-74.155103924
1218,40.862812395999995,-74.155103924,40.862812395999995,-74.149559642,40.858671179,-74.155103924,40.858671179,-74.149559642
1219,40.862812395999995,-74.149559642,40.862812395999995,-74.14401536,40.858671179,-74.149559642,40.858671179,-74.14401536
1220,40.862812395999995,-74.14401536,40.862812395999995,-74.138471078,40.858671179,-74.14401536,40.858671179,-74.138471078
1221,40.862812395999995,-74.13847107800001,40.862812395999995,-74.132926796,40.858671179,-74.13847107800001,40.858671179,-74.132926796
1222,40.862812395999995,-74.132926796,40.862812395999995,-74.127382514,40.858671179,-74.132926796,40.858671179,-74.127382514
1223,40.862812395999995,-74.127382514,40.862812395999995,-74.121838232,40.858671179,-74.127382514,40.858671179,-74.121838232
1224,40.862812395999995,-74.121838232,40.862812395999995,-74.11629395,40.858671179,-74.121838232,40.858671179,-74.11629395
1225,40.862812395999995,-74.11629395,40.862812395999995,-74.110749668,40.858671179,-74.11629395,40.858671179,-74.110749668
1226,40.862812395999995,-74.110749668,40.862812395999995,-74.105205386,40.858671179,-74.110749668,40.858671179,-74.105205386
1227,40.862812395999995,-74.10520538600001,40.862812395999995,-74.099661104,40.858671179,-74.10520538600001,40.858671179,-74.099661104
1228,40.862812395999995,-74.099661104,40.862812395999995,-74.094116822,40.858671179,-74.099661104,40.858671179,-74.094116822
1229,40.862812395999995,-74.094116822,40.862812395999995,-74.08857254,40.858671179,-74.094116822,40.858671179,-74.08857254
1230,40.862812395999995,-74.08857254,40.862812395999995,-74.083028258,40.858671179,-74.08857254,40.858671179,-74.083028258
1231,40.862812395999995,-74.083028258,40.862812395999995,-74.077483976,40.858671179,-74.083028258,40.858671179,-74.077483976
1232,40.862812395999995,-74.077483976,40.862812395999995,-74.071939694,40.858671179,-74.077483976,40.858671179,-74.071939694
1233,40.862812395999995,-74.07193969400001,40.862812395999995,-74.066395412,40.858671179,-74.07193969400001,40.858671179,-74.066395412
1234,40.862812395999995,-74.066395412,40.862812395999995,-74.06085113,40.858671179,-74.066395412,40.858671179,-74.06085113
1235,40.862812395999995,-74.06085113,40.862812395999995,-74.055306848,40.858671179,-74.06085113,40.858671179,-74.055306848
1236,40.862812395999995,-74.055306848,40.862812395999995,-74.049762566,40.858671179,-74.055306848,40.858671179,-74.049762566
1237,40.862812395999995,-74.049762566,40.862812395999995,-74.044218284,40.858671179,-74.049762566,40.858671179,-74.044218284
1238,40.862812395999995,-74.044218284,40.862812395999995,-74.038674002,40.858671179,-74.044218284,40.858671179,-74.038674002
1239,40.862812395999995,-74.03867400200001,40.862812395999995,-74.03312972,40.858671179,-74.03867400200001,40.858671179,-74.03312972
1240,40.862812395999995,-74.03312972,40.862812395999995,-74.027585438,40.858671179,-74.03312972,40.858671179,-74.027585438
1241,40.862812395999995,-74.027585438,40.862812395999995,-74.022041156,40.858671179,-74.027585438,40.858671179,-74.022041156
1242,40.862812395999995,-74.022041156,40.862812395999995,-74.016496874,40.858671179,-74.022041156,40.858671179,-74.016496874
1243,40.862812395999995,-74.016496874,40.862812395999995,-74.010952592,40.858671179,-74.016496874,40.858671179,-74.010952592
1244,40.862812395999995,-74.010952592,40.862812395999995,-74.00540830999999,40.858671179,-74.010952592,40.858671179,-74.00540830999999
1245,40.862812395999995,-74.00540831,40.862812395999995,-73.999864028,40.858671179,-74.00540831,40.858671179,-73.999864028
1246,40.862812395999995,-73.999864028,40.862812395999995,-73.994319746,40.858671179,-73.999864028,40.858671179,-73.994319746
1247,40.862812395999995,-73.994319746,40.862812395999995,-73.988775464,40.858671179,-73.994319746,40.858671179,-73.988775464
1248,40.862812395999995,-73.988775464,40.862812395999995,-73.983231182,40.858671179,-73.988775464,40.858671179,-73.983231182
1249,40.862812395999995,-73.983231182,40.862812395999995,-73.9776869,40.858671179,-73.983231182,40.858671179,-73.9776869
1250,40.862812395999995,-73.97768690000001,40.862812395999995,-73.972142618,40.858671179,-73.97768690000001,40.858671179,-73.972142618
1251,40.862812395999995,-73.972142618,40.862812395999995,-73.966598336,40.858671179,-73.972142618,40.858671179,-73.966598336
1252,40.862812395999995,-73.966598336,40.862812395999995,-73.961054054,40.858671179,-73.966598336,40.858671179,-73.961054054
1253,40.862812395999995,-73.961054054,40.862812395999995,-73.955509772,40.858671179,-73.961054054,40.858671179,-73.955509772
1254,40.862812395999995,-73.955509772,40.862812395999995,-73.94996549,40.858671179,-73.955509772,40.858671179,-73.94996549
1255,40.862812395999995,-73.94996549,40.862812395999995,-73.944421208,40.858671179,-73.94996549,40.858671179,-73.944421208
1256,40.862812395999995,-73.94442120800001,40.862812395999995,-73.938876926,40.858671179,-73.94442120800001,40.858671179,-73.938876926
1257,40.862812395999995,-73.938876926,40.862812395999995,-73.933332644,40.858671179,-73.938876926,40.858671179,-73.933332644
1258,40.862812395999995,-73.933332644,40.862812395999995,-73.927788362,40.858671179,-73.933332644,40.858671179,-73.927788362
1259,40.862812395999995,-73.927788362,40.862812395999995,-73.92224408,40.858671179,-73.927788362,40.858671179,-73.92224408
1260,40.862812395999995,-73.92224408,40.862812395999995,-73.916699798,40.858671179,-73.92224408,40.858671179,-73.916699798
1261,40.862812395999995,-73.916699798,40.862812395999995,-73.911155516,40.858671179,-73.916699798,40.858671179,-73.911155516
1262,40.862812395999995,-73.91115551600001,40.862812395999995,-73.905611234,40.858671179,-73.91115551600001,40.858671179,-73.905611234
1263,40.862812395999995,-73.905611234,40.862812395999995,-73.900066952,40.858671179,-73.905611234,40.858671179,-73.900066952
1264,40.862812395999995,-73.900066952,40.862812395999995,-73.89452267,40.858671179,-73.900066952,40.858671179,-73.89452267
1265,40.862812395999995,-73.89452267,40.862812395999995,-73.888978388,40.858671179,-73.89452267,40.858671179,-73.888978388
1266,40.862812395999995,-73.888978388,40.862812395999995,-73.883434106,40.858671179,-73.888978388,40.858671179,-73.883434106
1267,40.862812395999995,-73.883434106,40.862812395999995,-73.877889824,40.858671179,-73.883434106,40.858671179,-73.877889824
1268,40.862812395999995,-73.87788982400001,40.862812395999995,-73.872345542,40.858671179,-73.87788982400001,40.858671179,-73.872345542
1269,40.862812395999995,-73.872345542,40.862812395999995,-73.86680126,40.858671179,-73.872345542,40.858671179,-73.86680126
1270,40.862812395999995,-73.86680126,40.862812395999995,-73.861256978,40.858671179,-73.86680126,40.858671179,-73.861256978
1271,40.862812395999995,-73.861256978,40.862812395999995,-73.855712696,40.858671179,-73.861256978,40.858671179,-73.855712696
1272,40.862812395999995,-73.855712696,40.862812395999995,-73.850168414,40.858671179,-73.855712696,40.858671179,-73.850168414
1273,40.862812395999995,-73.850168414,40.862812395999995,-73.84462413199999,40.858671179,-73.850168414,40.858671179,-73.84462413199999
1274,40.862812395999995,-73.844624132,40.862812395999995,-73.83907985,40.858671179,-73.844624132,40.858671179,-73.83907985
1275,40.862812395999995,-73.83907985,40.862812395999995,-73.833535568,40.858671179,-73.83907985,40.858671179,-73.833535568
1276,40.862812395999995,-73.833535568,40.862812395999995,-73.827991286,40.858671179,-73.833535568,40.858671179,-73.827991286
1277,40.862812395999995,-73.827991286,40.862812395999995,-73.822447004,40.858671179,-73.827991286,40.858671179,-73.822447004
1278,40.862812395999995,-73.822447004,40.862812395999995,-73.816902722,40.858671179,-73.822447004,40.858671179,-73.816902722
1279,40.862812395999995,-73.816902722,40.862812395999995,-73.81135843999999,40.858671179,-73.816902722,40.858671179,-73.81135843999999
1280,40.862812395999995,-73.81135844,40.862812395999995,-73.805814158,40.858671179,-73.81135844,40.858671179,-73.805814158
1281,40.862812395999995,-73.805814158,40.862812395999995,-73.800269876,40.858671179,-73.805814158,40.858671179,-73.800269876
1282,40.862812395999995,-73.800269876,40.862812395999995,-73.794725594,40.858671179,-73.800269876,40.858671179,-73.794725594
1283,40.862812395999995,-73.794725594,40.862812395999995,-73.789181312,40.858671179,-73.794725594,40.858671179,-73.789181312
1284,40.862812395999995,-73.789181312,40.862812395999995,-73.78363703,40.858671179,-73.789181312,40.858671179,-73.78363703
1285,40.862812395999995,-73.78363703,40.862812395999995,-73.77809274799999,40.858671179,-73.78363703,40.858671179,-73.77809274799999
1286,40.862812395999995,-73.778092748,40.862812395999995,-73.772548466,40.858671179,-73.778092748,40.858671179,-73.772548466
1287,40.862812395999995,-73.772548466,40.862812395999995,-73.767004184,40.858671179,-73.772548466,40.858671179,-73.767004184
1288,40.862812395999995,-73.767004184,40.862812395999995,-73.761459902,40.858671179,-73.767004184,40.858671179,-73.761459902
1289,40.862812395999995,-73.761459902,40.862812395999995,-73.75591562,40.858671179,-73.761459902,40.858671179,-73.75591562
1290,40.862812395999995,-73.75591562,40.862812395999995,-73.750371338,40.858671179,-73.75591562,40.858671179,-73.750371338
1291,40.862812395999995,-73.750371338,40.862812395999995,-73.74482705599999,40.858671179,-73.750371338,40.858671179,-73.74482705599999
1292,40.862812395999995,-73.744827056,40.862812395999995,-73.739282774,40.858671179,-73.744827056,40.858671179,-73.739282774
1293,40.862812395999995,-73.739282774,40.862812395999995,-73.733738492,40.858671179,-73.739282774,40.858671179,-73.733738492
1294,40.862812395999995,-73.733738492,40.862812395999995,-73.72819421,40.858671179,-73.733738492,40.858671179,-73.72819421
1295,40.862812395999995,-73.72819421,40.862812395999995,-73.722649928,40.858671179,-73.72819421,40.858671179,-73.722649928
1296,40.862812395999995,-73.722649928,40.862812395999995,-73.717105646,40.858671179,-73.722649928,40.858671179,-73.717105646
1297,40.862812395999995,-73.717105646,40.862812395999995,-73.71156136399999,40.858671179,-73.717105646,40.858671179,-73.71156136399999
1298,40.862812395999995,-73.711561364,40.862812395999995,-73.706017082,40.858671179,-73.711561364,40.858671179,-73.706017082
1299,40.862812395999995,-73.706017082,40.862812395999995,-73.7004728,40.858671179,-73.706017082,40.858671179,-73.7004728
1300,40.858671179,-74.254901,40.858671179,-74.249356718,40.854529962,-74.254901,40.854529962,-74.249356718
1301,40.858671179,-74.249356718,40.858671179,-74.243812436,40.854529962,-74.249356718,40.854529962,-74.243812436
1302,40.858671179,-74.243812436,40.858671179,-74.238268154,40.854529962,-74.243812436,40.854529962,-74.238268154
1303,40.858671179,-74.23826815400001,40.858671179,-74.23272387200001,40.854529962,-74.23826815400001,40.854529962,-74.23272387200001
1304,40.858671179,-74.23272387200001,40.858671179,-74.22717959,40.854529962,-74.23272387200001,40.854529962,-74.22717959
1305,40.858671179,-74.22717959,40.858671179,-74.221635308,40.854529962,-74.22717959,40.854529962,-74.221635308
1306,40.858671179,-74.221635308,40.858671179,-74.216091026,40.854529962,-74.221635308,40.854529962,-74.216091026
1307,40.858671179,-74.216091026,40.858671179,-74.210546744,40.854529962,-74.216091026,40.854529962,-74.210546744
1308,40.858671179,-74.210546744,40.858671179,-74.205002462,40.854529962,-74.210546744,40.854529962,-74.205002462
1309,40.858671179,-74.20500246200001,40.858671179,-74.19945818000001,40.854529962,-74.20500246200001,40.854529962,-74.19945818000001
1310,40.858671179,-74.19945818000001,40.858671179,-74.193913898,40.854529962,-74.19945818000001,40.854529962,-74.193913898
1311,40.858671179,-74.193913898,40.858671179,-74.188369616,40.854529962,-74.193913898,40.854529962,-74.188369616
1312,40.858671179,-74.188369616,40.858671179,-74.182825334,40.854529962,-74.188369616,40.854529962,-74.182825334
1313,40.858671179,-74.182825334,40.858671179,-74.177281052,40.854529962,-74.182825334,40.854529962,-74.177281052
1314,40.858671179,-74.177281052,40.858671179,-74.17173677,40.854529962,-74.177281052,40.854529962,-74.17173677
1315,40.858671179,-74.17173677000001,40.858671179,-74.16619248800001,40.854529962,-74.17173677000001,40.854529962,-74.16619248800001
1316,40.858671179,-74.16619248800001,40.858671179,-74.160648206,40.854529962,-74.16619248800001,40.854529962,-74.160648206
1317,40.858671179,-74.160648206,40.858671179,-74.155103924,40.854529962,-74.160648206,40.854529962,-74.155103924
1318,40.858671179,-74.155103924,40.858671179,-74.149559642,40.854529962,-74.155103924,40.854529962,-74.149559642
1319,40.858671179,-74.149559642,40.858671179,-74.14401536,40.854529962,-74.149559642,40.854529962,-74.14401536
1320,40.858671179,-74.14401536,40.858671179,-74.138471078,40.854529962,-74.14401536,40.854529962,-74.138471078
1321,40.858671179,-74.13847107800001,40.858671179,-74.132926796,40.854529962,-74.13847107800001,40.854529962,-74.132926796
1322,40.858671179,-74.132926796,40.858671179,-74.127382514,40.854529962,-74.132926796,40.854529962,-74.127382514
1323,40.858671179,-74.127382514,40.858671179,-74.121838232,40.854529962,-74.127382514,40.854529962,-74.121838232
1324,40.858671179,-74.121838232,40.858671179,-74.11629395,40.854529962,-74.121838232,40.854529962,-74.11629395
1325,40.858671179,-74.11629395,40.858671179,-74.110749668,40.854529962,-74.11629395,40.854529962,-74.110749668
1326,40.858671179,-74.110749668,40.858671179,-74.105205386,40.854529962,-74.110749668,40.854529962,-74.105205386
1327,40.858671179,-74.10520538600001,40.858671179,-74.099661104,40.854529962,-74.10520538600001,40.854529962,-74.099661104
1328,40.858671179,-74.099661104,40.858671179,-74.094116822,40.854529962,-74.099661104,40.854529962,-74.094116822
1329,40.858671179,-74.094116822,40.858671179,-74.08857254,40.854529962,-74.094116822,40.854529962,-74.08857254
1330,40.858671179,-74.08857254,40.858671179,-74.083028258,40.854529962,-74.08857254,40.854529962,-74.083028258
1331,40.858671179,-74.083028258,40.858671179,-74.077483976,40.854529962,-74.083028258,40.854529962,-74.077483976
1332,40.858671179,-74.077483976,40.858671179,-74.071939694,40.854529962,-74.077483976,40.854529962,-74.071939694
1333,40.858671179,-74.07193969400001,40.858671179,-74.066395412,40.854529962,-74.07193969400001,40.854529962,-74.066395412
1334,40.858671179,-74.066395412,40.858671179,-74.06085113,40.854529962,-74.066395412,40.854529962,-74.06085113
1335,40.858671179,-74.06085113,40.858671179,-74.055306848,40.854529962,-74.06085113,40.854529962,-74.055306848
1336,40.858671179,-74.055306848,40.858671179,-74.049762566,40.854529962,-74.055306848,40.854529962,-74.049762566
1337,40.858671179,-74.049762566,40.858671179,-74.044218284,40.854529962,-74.049762566,40.854529962,-74.044218284
1338,40.858671179,-74.044218284,40.858671179,-74.038674002,40.854529962,-74.044218284,40.854529962,-74.038674002
1339,40.858671179,-74.03867400200001,40.858671179,-74.03312972,40.854529962,-74.03867400200001,40.854529962,-74.03312972
1340,40.858671179,-74.03312972,40.858671179,-74.027585438,40.854529962,-74.03312972,40.854529962,-74.027585438
1341,40.858671179,-74.027585438,40.858671179,-74.022041156,40.854529962,-74.027585438,40.854529962,-74.022041156
1342,40.858671179,-74.022041156,40.858671179,-74.016496874,40.854529962,-74.022041156,40.854529962,-74.016496874
1343,40.858671179,-74.016496874,40.858671179,-74.010952592,40.854529962,-74.016496874,40.854529962,-74.010952592
1344,40.858671179,-74.010952592,40.858671179,-74.00540830999999,40.854529962,-74.010952592,40.854529962,-74.00540830999999
1345,40.858671179,-74.00540831,40.858671179,-73.999864028,40.854529962,-74.00540831,40.854529962,-73.999864028
1346,40.858671179,-73.999864028,40.858671179,-73.994319746,40.854529962,-73.999864028,40.854529962,-73.994319746
1347,40.858671179,-73.994319746,40.858671179,-73.988775464,40.854529962,-73.994319746,40.854529962,-73.988775464
1348,40.858671179,-73.988775464,40.858671179,-73.983231182,40.854529962,-73.988775464,40.854529962,-73.983231182
1349,40.858671179,-73.983231182,40.858671179,-73.9776869,40.854529962,-73.983231182,40.854529962,-73.9776869
1350,40.858671179,-73.97768690000001,40.858671179,-73.972142618,40.854529962,-73.97768690000001,40.854529962,-73.972142618
1351,40.858671179,-73.972142618,40.858671179,-73.966598336,40.854529962,-73.972142618,40.854529962,-73.966598336
1352,40.858671179,-73.966598336,40.858671179,-73.961054054,40.854529962,-73.966598336,40.854529962,-73.961054054
1353,40.858671179,-73.961054054,40.858671179,-73.955509772,40.854529962,-73.961054054,40.854529962,-73.955509772
1354,40.858671179,-73.955509772,40.858671179,-73.94996549,40.854529962,-73.955509772,40.854529962,-73.94996549
1355,40.858671179,-73.94996549,40.858671179,-73.944421208,40.854529962,-73.94996549,40.854529962,-73.944421208
1356,40.858671179,-73.94442120800001,40.858671179,-73.938876926,40.854529962,-73.94442120800001,40.854529962,-73.938876926
1357,40.858671179,-73.938876926,40.858671179,-73.933332644,40.854529962,-73.938876926,40.854529962,-73.933332644
1358,40.858671179,-73.933332644,40.858671179,-73.927788362,40.854529962,-73.933332644,40.854529962,-73.927788362
1359,40.858671179,-73.927788362,40.858671179,-73.92224408,40.854529962,-73.927788362,40.854529962,-73.92224408
1360,40.858671179,-73.92224408,40.858671179,-73.916699798,40.854529962,-73.92224408,40.854529962,-73.916699798
1361,40.858671179,-73.916699798,40.858671179,-73.911155516,40.854529962,-73.916699798,40.854529962,-73.911155516
1362,40.858671179,-73.91115551600001,40.858671179,-73.905611234,40.854529962,-73.91115551600001,40.854529962,-73.905611234
1363,40.858671179,-73.905611234,40.858671179,-73.900066952,40.854529962,-73.905611234,40.854529962,-73.900066952
1364,40.858671179,-73.900066952,40.858671179,-73.89452267,40.854529962,-73.900066952,40.854529962,-73.89452267
1365,40.858671179,-73.89452267,40.858671179,-73.888978388,40.854529962,-73.89452267,40.854529962,-73.888978388
1366,40.858671179,-73.888978388,40.858671179,-73.883434106,40.854529962,-73.888978388,40.854529962,-73.883434106
1367,40.858671179,-73.883434106,40.858671179,-73.877889824,40.854529962,-73.883434106,40.854529962,-73.877889824
1368,40.858671179,-73.87788982400001,40.858671179,-73.872345542,40.854529962,-73.87788982400001,40.854529962,-73.872345542
1369,40.858671179,-73.872345542,40.858671179,-73.86680126,40.854529962,-73.872345542,40.854529962,-73.86680126
1370,40.858671179,-73.86680126,40.858671179,-73.861256978,40.854529962,-73.86680126,40.854529962,-73.861256978
1371,40.858671179,-73.861256978,40.858671179,-73.855712696,40.854529962,-73.861256978,40.854529962,-73.855712696
1372,40.858671179,-73.855712696,40.858671179,-73.850168414,40.854529962,-73.855712696,40.854529962,-73.850168414
1373,40.858671179,-73.850168414,40.858671179,-73.84462413199999,40.854529962,-73.850168414,40.854529962,-73.84462413199999
1374,40.858671179,-73.844624132,40.858671179,-73.83907985,40.854529962,-73.844624132,40.854529962,-73.83907985
1375,40.858671179,-73.83907985,40.858671179,-73.833535568,40.854529962,-73.83907985,40.854529962,-73.833535568
1376,40.858671179,-73.833535568,40.858671179,-73.827991286,40.854529962,-73.833535568,40.854529962,-73.827991286
1377,40.858671179,-73.827991286,40.858671179,-73.822447004,40.854529962,-73.827991286,40.854529962,-73.822447004
1378,40.858671179,-73.822447004,40.858671179,-73.816902722,40.854529962,-73.822447004,40.854529962,-73.816902722
1379,40.858671179,-73.816902722,40.858671179,-73.81135843999999,40.854529962,-73.816902722,40.854529962,-73.81135843999999
1380,40.858671179,-73.81135844,40.858671179,-73.805814158,40.854529962,-73.81135844,40.854529962,-73.805814158
1381,40.858671179,-73.805814158,40.858671179,-73.800269876,40.854529962,-73.805814158,40.854529962,-73.800269876
1382,40.858671179,-73.800269876,40.858671179,-73.794725594,40.854529962,-73.800269876,40.854529962,-73.794725594
1383,40.858671179,-73.794725594,40.858671179,-73.789181312,40.854529962,-73.794725594,40.854529962,-73.789181312
