osmid,y,x,ref,highway,street_count,geometry,lat_index,lon_index,grid_index,lat_center,lon_center,distance_to_center
42863460,40.71186,-73.847343,,,4,POINT (-73.847343 40.71186),51,73,5173,40.711657975499996,-73.847396273,0.022908454385234468
42897320,40.711553,-73.842181,,,4,POINT (-73.842181 40.711553),51,74,5174,40.711657975499996,-73.84185199100001,0.03008742541892909
3324555387,40.7118233,-73.8361119,,traffic_signals,4,POINT (-73.8361119 40.7118233),51,75,5175,40.711657975499996,-73.83630770900001,0.024704721070451317
42867318,40.711109,-73.831372,,stop,4,POINT (-73.831372 40.711109),51,76,5176,40.711657975499996,-73.83076342700001,0.07973326996322222
277631097,40.7120374,-73.8253424,,traffic_signals,4,POINT (-73.8253424 40.7120374),51,77,5177,40.711657975499996,-73.825219145,0.0434502762906815
42806126,40.7113316,-73.8187754,,,3,POINT (-73.8187754 40.7113316),51,78,5178,40.711657975499996,-73.819674863,0.08405092675068712
42926807,40.711568,-73.814432,,,3,POINT (-73.814432 40.711568),51,79,5179,40.711657975499996,-73.814130581,0.027304408950950782
42808860,40.711721,-73.808303,,,4,POINT (-73.808303 40.711721),51,80,5180,40.711657975499996,-73.80858629900001,0.024885262257733038
42867197,40.711071,-73.803493,,,3,POINT (-73.803493 40.711071),51,81,5181,40.711657975499996,-73.80304201700001,0.0755307330029533
42807664,40.711122,-73.797407,,,3,POINT (-73.797407 40.711122),51,82,5182,40.711657975499996,-73.79749773500001,0.06008643870931555
42833856,40.7110747,-73.7920313,,traffic_signals,3,POINT (-73.7920313 40.7110747),51,83,5183,40.711657975499996,-73.791953453,0.06518833292535935
42807983,40.7114412,-73.7876885,,,3,POINT (-73.7876885 40.7114412),51,84,5184,40.711657975499996,-73.786409171,0.11049093001243937
42860809,40.711884,-73.781197,,,3,POINT (-73.781197 40.711884),51,85,5185,40.711657975499996,-73.780864889,0.037619436039173594
42845729,40.711678,-73.775374,,stop,4,POINT (-73.775374 40.711678),51,86,5186,40.711657975499996,-73.77532060700001,0.0050209913558464814
7844673806,40.7117162,-73.7696268,,traffic_signals,4,POINT (-73.7696268 40.7117162),51,87,5187,40.711657975499996,-73.76977632500001,0.014168555533146046
42825832,40.7115158,-73.7643494,,,3,POINT (-73.7643494 40.7115158),51,88,5188,40.711657975499996,-73.764232043,0.018648685978613022
42816715,40.711783,-73.75897,,,3,POINT (-73.75897 40.711783),51,89,5189,40.711657975499996,-73.758687761,0.027553094680752906
7770964259,40.7120424,-73.7532366,,,4,POINT (-73.7532366 40.7120424),51,90,5190,40.711657975499996,-73.753143479,0.04346065230750109
2809107638,40.7114697,-73.7477037,,,4,POINT (-73.7477037 40.7114697),51,91,5191,40.711657975499996,-73.747599197,0.022712758444929218
42905772,40.711258,-73.742281,,,3,POINT (-73.742281 40.711258),51,92,5192,40.711657975499996,-73.74205491500001,0.048385666271735635
42828917,40.712042,-73.736455,,traffic_signals,3,POINT (-73.736455 40.712042),51,93,5193,40.711657975499996,-73.73651063300001,0.042958258133468125
42918759,40.71147,-73.731494,,,4,POINT (-73.731494 40.71147),51,94,5194,40.711657975499996,-73.730966351,0.049140394315723326
9228744169,40.7111452,-73.7273761,,,3,POINT (-73.7273761 40.7111452),51,95,5195,40.711657975499996,-73.725422069,0.17428848657638663
42445286,40.7155474,-74.0166469,,crossing,2,POINT (-74.0166469 40.7155474),52,42,5242,40.7157991925,-74.019269015,0.22276058607059693
246858435,40.7152775,-74.0135224,,traffic_signals,4,POINT (-74.0135224 40.7152775),52,43,5243,40.7157991925,-74.013724733,0.06046410557759505
42445357,40.716029,-74.0088423,,traffic_signals,4,POINT (-74.0088423 40.716029),52,44,5244,40.7157991925,-74.008180451,0.06135549937432165
42445466,40.7155864,-74.0030308,,traffic_signals,4,POINT (-74.0030308 40.7155864),52,45,5245,40.7157991925,-74.00263616900001,0.040817645589801096
541467364,40.7155223,-73.9964428,,,3,POINT (-73.9964428 40.7155223),52,46,5246,40.7157991925,-73.99709188700001,0.06277475257217394
42445620,40.7160318,-73.9913119,,,4,POINT (-73.9913119 40.7160318),52,47,5247,40.7157991925,-73.99154760500001,0.0326131647262904
42440408,40.7159749,-73.9866936,,traffic_signals,4,POINT (-73.9866936 40.7159749),52,48,5248,40.7157991925,-73.986003323,0.061370043377935383
42435544,40.7159233,-73.9808785,,,4,POINT (-73.9808785 40.7159233),52,49,5249,40.7157991925,-73.980459041,0.03795030848974301
42450820,40.7158012,-73.9760506,4,motorway_junction,3,POINT (-73.9760506 40.7158012),52,50,5250,40.7157991925,-73.97491475900001,0.09572972679779614
42469472,40.7149499,-73.967607,,,3,POINT (-73.967607 40.7149499),52,51,5251,40.7157991925,-73.96937047700001,0.1760926934936584
42506325,40.7157393,-73.9644848,,traffic_signals,4,POINT (-73.9644848 40.7157393),52,52,5252,40.7157991925,-73.96382619500001,0.055905797637068794
42473953,40.7153744,-73.9582409,,traffic_signals,4,POINT (-73.9582409 40.7153744),52,53,5253,40.7157991925,-73.95828191300001,0.04736107861922433
42480132,40.715987,-73.953272,,stop,4,POINT (-73.953272 40.715987),52,54,5254,40.7157991925,-73.952737631,0.04964307135992075
42491195,40.715617,-73.947954,,,4,POINT (-73.947954 40.715617),52,55,5255,40.7157991925,-73.947193349,0.06723313255787386
42489470,40.7155353,-73.941153,,,3,POINT (-73.941153 40.7155353),52,56,5256,40.7157991925,-73.94164906700001,0.0510786652886295
42490348,40.7152003,-73.9356282,,,3,POINT (-73.9356282 40.7152003),52,57,5257,40.7157991925,-73.93610478500001,0.07776972905462369
8274450580,40.716345,-73.9310031,,,1,POINT (-73.9310031 40.716345),52,58,5258,40.7157991925,-73.93056050300001,0.07123802939545595
42509758,40.715401,-73.926926,,,3,POINT (-73.926926 40.715401),52,59,5259,40.7157991925,-73.925016221,0.1669368838773788
42807867,40.7174084,-73.9193154,,,3,POINT (-73.9193154 40.7174084),52,60,5260,40.7157991925,-73.919471939,0.1794214173785628
2996303547,40.7153281,-73.9129768,,,3,POINT (-73.9129768 40.7153281),52,61,5261,40.7157991925,-73.913927657,0.0957406682988475
42881224,40.715401,-73.908572,,,1,POINT (-73.908572 40.715401),52,62,5262,40.7157991925,-73.90838337500001,0.047044465913922
42844387,40.715515,-73.902443,,,3,POINT (-73.902443 40.715515),52,63,5263,40.7157991925,-73.90283909300001,0.04596778520725151
42809557,40.716236,-73.897824,,,3,POINT (-73.897824 40.716236),52,64,5264,40.7157991925,-73.89729481100001,0.06594167535908264
42821340,40.717572,-73.893303,,,2,POINT (-73.893303 40.717572),52,65,5265,40.7157991925,-73.891750529,0.23659808750453856
42911204,40.716017,-73.886351,,,3,POINT (-73.886351 40.716017),52,66,5266,40.7157991925,-73.886206247,0.02711827681760862
42815212,40.715244,-73.880207,,traffic_signals,4,POINT (-73.880207 40.715244),52,67,5267,40.7157991925,-73.880661965,0.07267388018686541
42815235,40.715722,-73.875312,,traffic_signals,4,POINT (-73.875312 40.715722),52,68,5268,40.7157991925,-73.87511768300001,0.018490188336054397
42815242,40.715991,-73.872084,,traffic_signals,3,POINT (-73.872084 40.715991),52,69,5269,40.7157991925,-73.86957340100001,0.21266690094143537
2757013712,40.7165453,-73.8619154,,,3,POINT (-73.8619154 40.7165453),52,70,5270,40.7157991925,-73.86402911900001,0.19651579320288123
42861560,40.715994,-73.858689,,,3,POINT (-73.858689 40.715994),52,71,5271,40.7157991925,-73.858484837,0.027664148663250485
42880581,40.715519,-73.853033,,stop,4,POINT (-73.853033 40.715519),52,72,5272,40.7157991925,-73.852940555,0.032115423533316964
42845427,40.715874,-73.847497,,,4,POINT (-73.847497 40.715874),52,73,5273,40.7157991925,-73.847396273,0.011885349381640275
42837041,40.7155679,-73.8423365,,stop,4,POINT (-73.8423365 40.7155679),52,74,5274,40.7157991925,-73.84185199100001,0.04825895714192009
42851335,40.71574,-73.836727,,,3,POINT (-73.836727 40.71574),52,75,5275,40.7157991925,-73.83630770900001,0.03594588276658029
42828205,40.7162515,-73.8307416,,,3,POINT (-73.8307416 40.7162515),52,76,5276,40.7157991925,-73.83076342700001,0.050327930874341974
42794221,40.7158551,-73.8253837,,,3,POINT (-73.8253837 40.7158551),52,77,5277,40.7157991925,-73.825219145,0.015198362155277171
42829546,40.7159778,-73.8196238,,,3,POINT (-73.8196238 40.7159778),52,78,5278,40.7157991925,-73.819674863,0.020321185602349173
464807200,40.7158426,-73.8140204,16,motorway_junction,3,POINT (-73.8140204 40.7158426),52,79,5279,40.7157991925,-73.814130581,0.0104656174530058
42829452,40.7160043,-73.8078569,,traffic_signals,4,POINT (-73.8078569 40.7160043),52,80,5280,40.7157991925,-73.80858629900001,0.06556849525936186
1397162787,40.7160859,-73.8030924,,traffic_signals,4,POINT (-73.8030924 40.7160859),52,81,5281,40.7157991925,-73.80304201700001,0.03216196899868059
778862405,40.7158788,-73.7975138,,traffic_signals,4,POINT (-73.7975138 40.7158788),52,82,5282,40.7157991925,-73.79749773500001,0.008954900992668808
42890950,40.716193,-73.792404,,,3,POINT (-73.792404 40.716193),52,83,5283,40.7157991925,-73.791953453,0.057960390777853366
42869904,40.715325,-73.786621,,traffic_signals,4,POINT (-73.786621 40.715325),52,84,5284,40.7157991925,-73.786409171,0.0556682692110158
42810122,40.716044,-73.780124,,,3,POINT (-73.780124 40.716044),52,85,5285,40.7157991925,-73.780864889,0.06811806561856834
42814810,40.716282,-73.775182,,,3,POINT (-73.775182 40.716282),52,86,5286,40.7157991925,-73.77532060700001,0.05494201333648081
42920491,40.716327,-73.77008,,,3,POINT (-73.77008 40.716327),52,87,5287,40.7157991925,-73.76977632500001,0.06402736820194635
42848047,40.716249,-73.763842,,,4,POINT (-73.763842 40.716249),52,88,5288,40.7157991925,-73.764232043,0.05985202188638661
7844650755,40.7152276,-73.7584067,,stop,4,POINT (-73.7584067 40.7152276),52,89,5289,40.7157991925,-73.758687761,0.06782897574179102
42878838,40.715441,-73.753008,,,4,POINT (-73.753008 40.715441),52,90,5290,40.7157991925,-73.753143479,0.04143358222019906
42822804,40.7156965,-73.7470868,,,3,POINT (-73.7470868 40.7156965),52,91,5291,40.7157991925,-73.747599197,0.04466937586055989
42820854,40.715727,-73.741753,,,3,POINT (-73.741753 40.715727),52,92,5292,40.7157991925,-73.74205491500001,0.026681816748459007
42865795,40.715656,-73.735535,,,4,POINT (-73.735535 40.715656),52,93,5293,40.7157991925,-73.73651063300001,0.08375450686170362
42820950,40.715453,-73.730993,,,4,POINT (-73.730993 40.715453),52,94,5294,40.7157991925,-73.730966351,0.038560316055133374
246858445,40.7202964,-74.0122891,,traffic_signals,3,POINT (-74.0122891 40.7202964),53,43,5343,40.7199404095,-74.013724733,0.1272992044773546
42436336,40.7199664,-74.0085815,,traffic_signals,4,POINT (-74.0085815 40.7199664),53,44,5344,40.7199404095,-74.008180451,0.03392191187301714
42440820,40.719915,-74.0025862,,traffic_signals,3,POINT (-74.0025862 40.719915),53,45,5345,40.7199404095,-74.00263616900001,0.005071173737583024
42432174,40.7205052,-73.9968362,,traffic_signals,4,POINT (-73.9968362 40.7205052),53,46,5346,40.7199404095,-73.99709188700001,0.0663957014202301
42429756,40.7198216,-73.9921032,,,4,POINT (-73.9921032 40.7198216),53,47,5347,40.7199404095,-73.99154760500001,0.04865110423934688
42437078,40.7193368,-73.9859139,,traffic_signals,4,POINT (-73.9859139 40.7193368),53,48,5348,40.7199404095,-73.986003323,0.06754007967402019
592509222,40.7203948,-73.980052,,,3,POINT (-73.980052 40.7203948),53,49,5349,40.7199404095,-73.980459041,0.06107040931538217
42451712,40.7200751,-73.9749559,,,3,POINT (-73.9749559 40.7200751),53,50,5350,40.7199404095,-73.97491475900001,0.015372990246528296
42528566,40.7198922,-73.9640095,,turning_circle,1,POINT (-73.9640095 40.7198922),53,52,5352,40.7199404095,-73.96382619500001,0.016351786247580644
42492540,40.71974,-73.95782,,stop,4,POINT (-73.95782 40.71974),53,53,5353,40.7199404095,-73.95828191300001,0.04485518752264624
42509228,40.719798,-73.953469,,traffic_signals,4,POINT (-73.953469 40.719798),53,54,5354,40.7199404095,-73.952737631,0.06363815224294467
42532947,40.720139,-73.947577,,,3,POINT (-73.947577 40.720139),53,55,5355,40.7199404095,-73.947193349,0.03915360132469172
42503833,40.720366,-73.941747,,,4,POINT (-73.941747 40.720366),53,56,5356,40.7199404095,-73.94164906700001,0.048037812039093804
42511005,40.720576,-73.936209,,,3,POINT (-73.936209 40.720576),53,57,5357,40.7199404095,-73.93610478500001,0.07121806355420945
42489500,40.7197627,-73.9248161,,,1,POINT (-73.9248161 40.7197627),53,59,5359,40.7199404095,-73.925016221,0.02597906636240731
42855308,40.719051,-73.913398,,,3,POINT (-73.913398 40.719051),53,61,5361,40.7199404095,-73.913927657,0.10850472521788096
42788748,40.719712,-73.908258,,,3,POINT (-73.908258 40.719712),53,62,5362,40.7199404095,-73.90838337500001,0.02750815767897807
42807048,40.7194101,-73.9024999,,,4,POINT (-73.9024999 40.7194101),53,63,5363,40.7199404095,-73.90283909300001,0.06553120028572228
42858281,40.7179811,-73.9000652,,,3,POINT (-73.9000652 40.7179811),53,64,5364,40.7199404095,-73.89729481100001,0.3193396695387002
7705290886,40.7202213,-73.891748,,,4,POINT (-73.891748 40.7202213),53,65,5365,40.7199404095,-73.891750529,0.03123432572108031
8498795983,40.7196651,-73.8859298,,turning_circle,1,POINT (-73.8859298 40.7196651),53,66,5366,40.7199404095,-73.886206247,0.03847001226130608
42827966,40.719251,-73.880122,,,3,POINT (-73.880122 40.719251),53,67,5367,40.7199404095,-73.880661965,0.08914805836039617
42864916,40.720156,-73.875309,,traffic_signals,4,POINT (-73.875309 40.720156),53,68,5368,40.7199404095,-73.87511768300001,0.028890221895958402
42919969,40.72005,-73.869689,,,4,POINT (-73.869689 40.72005),53,69,5369,40.7199404095,-73.86957340100001,0.015601468799862045
42906116,40.720102,-73.863496,,,3,POINT (-73.863496 40.720102),53,70,5370,40.7199404095,-73.86402911900001,0.048388498179354256
42845409,40.7196505,-73.8578432,,,3,POINT (-73.8578432 40.7196505),53,71,5371,40.7199404095,-73.858484837,0.06295416369675687
42861662,40.720167,-73.8527491,,,4,POINT (-73.8527491 40.720167),53,72,5372,40.7199404095,-73.852940555,0.02991922362114869
42851719,40.719936,-73.846592,,stop,3,POINT (-73.846592 40.719936),53,73,5373,40.7199404095,-73.847396273,0.06778224580172271
277787652,40.7203512,-73.8419793,,,3,POINT (-73.8419793 40.7203512),53,74,5374,40.7199404095,-73.84185199100001,0.04692093806935614
42785817,40.719367,-73.835999,,,4,POINT (-73.835999 40.719367),53,75,5375,40.7199404095,-73.83630770900001,0.06886389030121365
3324555374,40.7183511,-73.8334732,,traffic_signals,3,POINT (-73.8334732 40.7183511),53,76,5376,40.7199404095,-73.83076342700001,0.2887628115422704
42847664,40.7205098,-73.8258617,,,3,POINT (-73.8258617 40.7205098),53,77,5377,40.7199404095,-73.825219145,0.08331236671600176
7835158111,40.7201761,-73.8205879,,traffic_signals,4,POINT (-73.8205879 40.7201761),53,78,5378,40.7199404095,-73.819674863,0.08128712550184136
42816285,40.7196831,-73.814326,,,3,POINT (-73.814326 40.7196831),53,79,5379,40.7199404095,-73.814130581,0.03301285166342588
42865438,40.7198631,-73.8090191,,,4,POINT (-73.8090191 40.7198631),53,80,5380,40.7199404095,-73.80858629900001,0.03747384659826607
42906369,40.719514,-73.802693,,,4,POINT (-73.802693 40.719514),53,81,5381,40.7199404095,-73.80304201700001,0.055796999036587046
42877159,40.7205154,-73.7981674,,,1,POINT (-73.7981674 40.7205154),53,82,5382,40.7199404095,-73.79749773500001,0.08528098383510964
7838178266,40.7198638,-73.7912624,,,3,POINT (-73.7912624 40.7198638),53,83,5383,40.7199404095,-73.791953453,0.058858546348250204
42805445,40.720034,-73.786067,,,3,POINT (-73.786067 40.720034),53,84,5384,40.7199404095,-73.786409171,0.030656980879540194
42810102,40.7198736,-73.780902,,,3,POINT (-73.780902 40.7198736),53,85,5385,40.7199404095,-73.780864889,0.008060383100472492
7094717079,40.720293,-73.7748739,,,3,POINT (-73.7748739 40.720293),53,86,5386,40.7199404095,-73.77532060700001,0.05435419463619298
42874800,40.719433,-73.770252,,,3,POINT (-73.770252 40.719433),53,87,5387,40.7199404095,-73.76977632500001,0.0692127739583214
42809422,40.71939,-73.764959,,,3,POINT (-73.764959 40.71939),53,88,5388,40.7199404095,-73.764232043,0.08659770039950195
7770021573,40.719565,-73.7583765,,traffic_signals,4,POINT (-73.7583765 40.719565),53,89,5389,40.7199404095,-73.758687761,0.049301467844600703
42845610,40.719915,-73.753133,,,4,POINT (-73.753133 40.719915),53,90,5390,40.7199404095,-73.753143479,0.0029602082770628156
42785871,40.720404,-73.74803,,stop,4,POINT (-73.74803 40.720404),53,91,5391,40.7199404095,-73.747599197,0.06305089424411145
42892743,40.720357,-73.741961,,stop,4,POINT (-73.741961 40.720357),53,92,5392,40.7199404095,-73.74205491500001,0.04699403918814297
42849594,40.719585,-73.73676,,,3,POINT (-73.73676 40.719585),53,93,5393,40.7199404095,-73.73651063300001,0.04476006713911787
42905327,40.7202837,-73.7305422,,,4,POINT (-73.7305422 40.7202837),53,94,5394,40.7199404095,-73.730966351,0.05229578706991403
246890279,40.7230709,-74.0117067,,traffic_signals,3,POINT (-74.0117067 40.7230709),54,43,5443,40.7240816265,-74.013724733,0.203842707669911
4142105811,40.7240219,-74.0084406,,,3,POINT (-74.0084406 40.7240219),54,44,5444,40.7240816265,-74.008180451,0.02290669547095969
42442276,40.724552,-74.001933,,traffic_signals,3,POINT (-74.001933 40.724552),54,45,5445,40.7240816265,-74.00263616900001,0.07903727828939523
42458267,40.72388,-73.996952,,,4,POINT (-73.996952 40.72388),54,46,5446,40.7240816265,-73.99709188700001,0.02533010054069536
42442836,40.723793,-73.9912412,,,3,POINT (-73.9912412 40.723793),54,47,5447,40.7240816265,-73.99154760500001,0.04119137581614368
42437343,40.7236472,-73.9852818,,traffic_signals,4,POINT (-73.9852818 40.7236472),54,48,5448,40.7240816265,-73.986003323,0.0776562156005657
42453156,40.7236873,-73.9814332,,turning_circle,1,POINT (-73.9814332 40.7236873),54,49,5449,40.7240816265,-73.980459041,0.09306879517476713
42449038,40.724283,-73.975598,,,3,POINT (-73.975598 40.724283),54,50,5450,40.7240816265,-73.97491475900001,0.06177761469550183
42534481,40.723812,-73.961401,,,1,POINT (-73.961401 40.723812),54,52,5452,40.7240816265,-73.96382619500001,0.2065594882802481
42469531,40.7236316,-73.9581394,,,3,POINT (-73.9581394 40.7236316),54,53,5453,40.7240816265,-73.95828191300001,0.05146163125078243
42479273,40.7232026,-73.9524918,,,3,POINT (-73.9524918 40.7232026),54,54,5454,40.7240816265,-73.952737631,0.09991455362015851
2987758888,40.723557,-73.9476329,,,3,POINT (-73.9476329 40.723557),54,55,5455,40.7240816265,-73.947193349,0.06910221910094835
42495896,40.7233632,-73.9412777,,traffic_signals,4,POINT (-73.9412777 40.7233632),54,56,5456,40.7240816265,-73.94164906700001,0.08579669437484887
42505315,40.7240506,-73.9360682,,,3,POINT (-73.9360682 40.7240506),54,57,5457,40.7240816265,-73.93610478500001,0.00462682157604651
42509694,40.7242196,-73.9308795,,,3,POINT (-73.9308795 40.7242196),54,58,5458,40.7240816265,-73.93056050300001,0.03095178383535354
5176490258,40.7229563,-73.9205284,,,3,POINT (-73.9205284 40.7229563),54,60,5460,40.7240816265,-73.919471939,0.1535702406411533
42855844,40.7238542,-73.9145285,,,3,POINT (-73.9145285 40.7238542),54,61,5461,40.7240816265,-73.913927657,0.056597200559224924
42827444,40.723995,-73.90863,,,4,POINT (-73.90863 40.723995),54,62,5462,40.7240816265,-73.90838337500001,0.022906835892757032
42876153,40.724216,-73.901816,,,3,POINT (-73.901816 40.724216),54,63,5463,40.7240816265,-73.90283909300001,0.08750132258445102
42815464,40.7235109,-73.8981265,,,3,POINT (-73.8981265 40.7235109),54,64,5464,40.7240816265,-73.89729481100001,0.09454938391558686
42864536,40.724256,-73.891817,,stop,4,POINT (-73.891817 40.724256),54,65,5465,40.7240816265,-73.891750529,0.020182361480937307
42864572,40.7246155,-73.8861833,,,3,POINT (-73.8861833 40.7246155),54,66,5466,40.7240816265,-73.886206247,0.05939551143072501
42809624,40.724252,-73.880833,,,4,POINT (-73.880833 40.724252),54,67,5467,40.7240816265,-73.880661965,0.023804179975866344
42819244,40.72423,-73.875238,,,4,POINT (-73.875238 40.72423),54,68,5468,40.7240816265,-73.87511768300001,0.01936487698428615
3324555237,40.7244023,-73.8693864,,traffic_signals,5,POINT (-73.8693864 40.7244023),54,69,5469,40.7240816265,-73.86957340100001,0.03898427034604775
42885306,40.723789,-73.864036,,,4,POINT (-73.864036 40.723789),54,70,5470,40.7240816265,-73.86402911900001,0.03254374862655189
42907656,40.723733,-73.8581543,,,3,POINT (-73.8581543 40.723733),54,71,5471,40.7240816265,-73.858484837,0.047735068044558536
42877517,40.723323,-73.853437,,,3,POINT (-73.853437 40.723323),54,72,5472,40.7240816265,-73.852940555,0.09415979782601164
42880699,40.724558,-73.846871,,traffic_signals,4,POINT (-73.846871 40.724558),54,73,5473,40.7240816265,-73.847396273,0.06903056333845027
42895857,40.723642,-73.842225,,,4,POINT (-73.842225 40.723642),54,74,5474,40.7240816265,-73.84185199100001,0.05811835266980323
42802878,40.724074,-73.8365495,11E,motorway_junction,3,POINT (-73.8365495 40.724074),54,75,5475,40.7240816265,-73.83630770900001,0.020393418666523392
6202810601,40.7252983,-73.8305636,,,3,POINT (-73.8305636 40.7252983),54,76,5476,40.7240816265,-73.83076342700001,0.1363318883550471
42812408,40.723506,-73.824894,,,3,POINT (-73.824894 40.723506),54,77,5477,40.7240816265,-73.825219145,0.06962493879925025
42785827,40.7240214,-73.8203207,,traffic_signals,4,POINT (-73.8203207 40.7240214),54,78,5478,40.7240816265,-73.819674863,0.054835314934369245
42851313,40.723948,-73.812871,,,4,POINT (-73.812871 40.723948),54,79,5479,40.7240816265,-73.814130581,0.10718019322179367
42811650,40.723969,-73.808177,,,4,POINT (-73.808177 40.723969),54,80,5480,40.7240816265,-73.80858629900001,0.03669493349246419
42864422,40.724118,-73.802336,,,3,POINT (-73.802336 40.724118),54,81,5481,40.7240816265,-73.80304201700001,0.05963349902578383
2700932424,40.7238837,-73.7976269,,,3,POINT (-73.7976269 40.7238837),54,82,5482,40.7240816265,-73.79749773500001,0.024552984574294348
42909684,40.7241733,-73.7909357,,,3,POINT (-73.7909357 40.7241733),54,83,5483,40.7240816265,-73.791953453,0.0863698489109593
42851552,40.723928,-73.786099,,,4,POINT (-73.786099 40.723928),54,84,5484,40.7240816265,-73.786409171,0.03122526432604139
42882559,40.72414,-73.780891,,stop,4,POINT (-73.780891 40.72414),54,85,5485,40.7240816265,-73.780864889,0.006853658212757781
42830131,40.7235899,-73.7756777,19,motorway_junction,3,POINT (-73.7756777 40.7235899),54,86,5486,40.7240816265,-73.77532060700001,0.06241138870187815
42825727,40.7243668,-73.7691098,,,3,POINT (-73.7691098 40.7243668),54,87,5487,40.7240816265,-73.76977632500001,0.06450091156891112
280230120,40.7246976,-73.7647562,,traffic_signals,4,POINT (-73.7647562 40.7246976),54,88,5488,40.7240816265,-73.764232043,0.08150062480853058
42826316,40.723774,-73.759004,,,3,POINT (-73.759004 40.723774),54,89,5489,40.7240816265,-73.758687761,0.043362260070584156
42850041,40.723513,-73.752629,,stop,4,POINT (-73.752629 40.723513),54,90,5490,40.7240816265,-73.753143479,0.07666500022467089
42819949,40.723639,-73.746662,,,4,POINT (-73.746662 40.723639),54,91,5491,40.7240816265,-73.747599197,0.09305872414649868
42831423,40.72436,-73.742505,,,4,POINT (-73.742505 40.72436),54,92,5492,40.7240816265,-73.74205491500001,0.04895628053180278
6509062985,40.7241588,-73.7359885,,,3,POINT (-73.7359885 40.7241588),54,93,5493,40.7240816265,-73.73651063300001,0.04482922123970892
42930169,40.723959,-73.730166,,,4,POINT (-73.730166 40.723959),54,94,5494,40.7240816265,-73.730966351,0.06881033576424198
2922103634,40.7240785,-73.7256892,,,4,POINT (-73.7256892 40.7240785),54,95,5495,40.7240816265,-73.725422069,0.022513869830530372
2922103647,40.7255309,-73.7204274,,traffic_signals,4,POINT (-73.7204274 40.7255309),54,96,5496,40.7240816265,-73.719877787,0.16767542298672852
42436100,40.728195,-74.008724,,,3,POINT (-74.008724 40.728195),55,44,5544,40.7282228435,-74.008180451,0.04590666852090924
4202908174,40.7282339,-74.0023601,,,3,POINT (-74.0023601 40.7282339),55,45,5545,40.7282228435,-74.00263616900001,0.023295406996578463
1692433924,40.7276837,-73.9981746,,,3,POINT (-73.9981746 40.7276837),55,46,5546,40.7282228435,-73.99709188700001,0.10916893466277988
1773121034,40.7277632,-73.9912281,,traffic_signals,3,POINT (-73.9912281 40.7277632),55,47,5547,40.7282228435,-73.99154760500001,0.05776756695258849
4012724171,40.727599,-73.985307,,traffic_signals,4,POINT (-73.985307 40.727599),55,48,5548,40.7282228435,-73.986003323,0.0908560059402948
42454997,40.728446,-73.98179,,traffic_signals,4,POINT (-73.98179 40.728446),55,49,5549,40.7282228435,-73.980459041,0.11486526532160359
42440754,40.7284581,-73.9756825,,traffic_signals,4,POINT (-73.9756825 40.7284581),55,50,5550,40.7282228435,-73.97491475900001,0.0697822786367647
370897166,40.7279995,-73.9716788,7,motorway_junction,3,POINT (-73.9716788 40.7279995),55,51,5551,40.7282228435,-73.96937047700001,0.19609008553497584
5070244733,40.7302687,-73.9611776,,,1,POINT (-73.9611776 40.7302687),55,52,5552,40.7282228435,-73.96382619500001,0.31868580772514093
42498314,40.728315,-73.9589933,,,4,POINT (-73.9589933 40.728315),55,53,5553,40.7282228435,-73.95828191300001,0.060814521049721765
7725544402,40.728421,-73.9524262,,,4,POINT (-73.9524262 40.728421),55,54,5554,40.7282228435,-73.952737631,0.03426624376512594
42498667,40.728758,-73.947666,,,4,POINT (-73.947666 40.728758),55,55,5555,40.7282228435,-73.947193349,0.07160514174806537
42495899,40.72775,-73.941992,,traffic_signals,4,POINT (-73.941992 40.72775),55,56,5556,40.7282228435,-73.94164906700001,0.059995675834194066
42502778,40.7274928,-73.9362535,,,3,POINT (-73.9362535 40.7274928),55,57,5557,40.7282228435,-73.93610478500001,0.08213870165624379
8445443735,40.7279838,-73.9324024,,,1,POINT (-73.9324024 40.7279838),55,58,5558,40.7282228435,-73.93056050300001,0.15746726006403383
42876193,40.7284721,-73.9245051,,,1,POINT (-73.9245051 40.7284721),55,59,5559,40.7282228435,-73.925016221,0.051216821194612426
42823397,40.7288894,-73.9195097,,traffic_signals,4,POINT (-73.9195097 40.7288894),55,60,5560,40.7282228435,-73.919471939,0.07418597032082748
42823474,40.7276066,-73.9121175,,traffic_signals,3,POINT (-73.9121175 40.7276066),55,61,5561,40.7282228435,-73.913927657,0.16721811337636586
8872404067,40.7276947,-73.9082221,,,3,POINT (-73.9082221 40.7276947),55,62,5562,40.7282228435,-73.90838337500001,0.06027877879511631
42786785,40.727375,-73.90312,,,4,POINT (-73.90312 40.727375),55,63,5563,40.7282228435,-73.90283909300001,0.09720210821135439
42885118,40.72833,-73.89653,,,3,POINT (-73.89653 40.72833),55,64,5564,40.7282228435,-73.89729481100001,0.06553894346536325
42841242,40.728162,-73.891518,,traffic_signals,3,POINT (-73.891518 40.728162),55,65,5565,40.7282228435,-73.891750529,0.020729179937163923
597366041,40.7282158,-73.8871939,,,3,POINT (-73.8871939 40.7282158),55,66,5566,40.7282228435,-73.886206247,0.08322823461232001
597363756,40.7282667,-73.8806703,,,3,POINT (-73.8806703 40.7282667),55,67,5567,40.7282228435,-73.880661965,0.004926938056847611
42806509,40.7279921,-73.8758436,,,3,POINT (-73.8758436 40.7279921),55,68,5568,40.7282228435,-73.87511768300001,0.06633258986060885
