osmid,y,x,ref,highway,street_count,geometry,lat_index,lon_index,grid_index
42863659,40.6530744,-73.7954108,,,3,POINT (-73.7954108 40.6530744),37,82,3782
42863662,40.754512,-73.8271453,,traffic_signals,3,POINT (-73.8271453 40.754512),61,77,6177
42863667,40.7507131,-73.8231999,,,3,POINT (-73.8231999 40.7507131),60,77,6077
42863672,40.7487722,-73.8212922,,,3,POINT (-73.8212922 40.7487722),60,78,6078
42863675,40.7483713,-73.8205084,,,3,POINT (-73.8205084 40.7483713),60,78,6078
42863678,40.747712,-73.818731,,,3,POINT (-73.818731 40.747712),60,78,6078
42863681,40.747385,-73.81782,,,3,POINT (-73.81782 40.747385),60,78,6078
42863696,40.720949,-73.857066,,,3,POINT (-73.857066 40.720949),53,71,5371
42863698,40.720459,-73.855731,,,4,POINT (-73.855731 40.720459),53,71,5371
42863702,40.720376,-73.85551,,,4,POINT (-73.85551 40.720376),53,72,5372
42863709,40.718735,-73.851007,,,4,POINT (-73.851007 40.718735),53,72,5372
42863714,40.717952,-73.848863,,,4,POINT (-73.848863 40.717952),53,73,5373
42863720,40.717159,-73.846685,,,4,POINT (-73.846685 40.717159),52,73,5273
42863724,40.716657,-73.845584,,,3,POINT (-73.845584 40.716657),52,73,5273
42863727,40.7164257,-73.8443956,,,3,POINT (-73.8443956 40.7164257),52,74,5274
42863738,40.67356,-73.80931,,,3,POINT (-73.80931 40.67356),42,80,4280
42863740,40.672357,-73.809677,,stop,4,POINT (-73.809677 40.672357),42,80,4280
42863746,40.670522,-73.810248,,,4,POINT (-73.810248 40.670522),41,80,4180
42863750,40.668723,-73.810809,,,4,POINT (-73.810809 40.668723),41,80,4180
42863753,40.667124,-73.8113244,,,3,POINT (-73.8113244 40.667124),40,80,4080
42863761,40.7001,-73.82253,,,3,POINT (-73.82253 40.7001),48,77,4877
42863771,40.6959242,-73.8200765,,,3,POINT (-73.8200765 40.6959242),47,78,4778
42863776,40.6956074,-73.8199345,,,4,POINT (-73.8199345 40.6956074),47,78,4778
42863787,40.69458,-73.819426,,stop,4,POINT (-73.819426 40.69458),47,78,4778
42863799,40.7786217,-73.8397757,,,4,POINT (-73.8397757 40.7786217),67,74,6774
42863809,40.7816804,-73.8396065,,,4,POINT (-73.8396065 40.7816804),68,74,6874
42863816,40.7832295,-73.839511,,,4,POINT (-73.839511 40.7832295),68,74,6874
42863820,40.784726,-73.8394229,,,3,POINT (-73.8394229 40.784726),69,74,6974
42863831,40.7878282,-73.8391641,,stop,4,POINT (-73.8391641 40.7878282),69,74,6974
42863854,40.7034652,-73.8233759,,,3,POINT (-73.8233759 40.7034652),49,77,4977
42863861,40.691596,-73.817578,,,3,POINT (-73.817578 40.691596),46,78,4678
42863866,40.690978,-73.817275,,,3,POINT (-73.817275 40.690978),46,78,4678
42863869,40.69025,-73.816926,,traffic_signals,4,POINT (-73.816926 40.69025),46,78,4678
42863872,40.689747,-73.816673,,,3,POINT (-73.816673 40.689747),46,79,4679
42863875,40.6892376,-73.8164283,,,3,POINT (-73.8164283 40.6892376),46,79,4679
42863878,40.686695,-73.814974,,stop,4,POINT (-73.814974 40.686695),45,79,4579
42863880,40.684598,-73.813937,,traffic_signals,3,POINT (-73.813937 40.684598),44,79,4479
42863901,40.6663833,-73.811548,,,3,POINT (-73.811548 40.6663833),40,79,4079
42863905,40.665091,-73.811941,,,4,POINT (-73.811941 40.665091),40,79,4079
42863912,40.6641993,-73.8122174,,,4,POINT (-73.8122174 40.6641993),40,79,4079
42863922,40.721056,-73.855192,,traffic_signals,4,POINT (-73.855192 40.721056),53,72,5372
42863923,40.719912,-73.85638,,,4,POINT (-73.85638 40.719912),53,71,5371
42863928,40.6654962,-73.7487951,,,3,POINT (-73.7487951 40.6654962),40,91,4091
42863931,40.665049,-73.748486,,,3,POINT (-73.748486 40.665049),40,91,4091
42863934,40.664285,-73.747937,,,3,POINT (-73.747937 40.664285),40,91,4091
42863940,40.66186,-73.746174,,,3,POINT (-73.746174 40.66186),39,91,3991
42863951,40.658982,-73.7442232,,,3,POINT (-73.7442232 40.658982),38,92,3892
42863962,40.667941,-73.75225,,,3,POINT (-73.75225 40.667941),40,90,4090
42863965,40.667226,-73.750222,,turning_circle,1,POINT (-73.750222 40.667226),40,91,4091
42863974,40.672276,-73.76047,,,3,POINT (-73.76047 40.672276),41,89,4189
42863985,40.6696905,-73.7565071,,,3,POINT (-73.7565071 40.6696905),41,89,4189
42863992,40.676841,-73.834519,,,3,POINT (-73.834519 40.676841),43,75,4375
42863994,40.676281,-73.83469,,,1,POINT (-73.83469 40.676281),42,75,4275
42864007,40.755132,-73.863242,,,3,POINT (-73.863242 40.755132),61,70,6170
42864014,40.689354,-73.83956,,,3,POINT (-73.83956 40.689354),46,74,4674
42864018,40.685879,-73.837855,,,3,POINT (-73.837855 40.685879),45,75,4575
42864023,40.684495,-73.837176,,traffic_signals,4,POINT (-73.837176 40.684495),44,75,4475
42864026,40.683821,-73.836847,,,3,POINT (-73.836847 40.683821),44,75,4475
42864029,40.683176,-73.836529,,,3,POINT (-73.836529 40.683176),44,75,4475
42864032,40.6823982,-73.836143,,traffic_signals,4,POINT (-73.836143 40.6823982),44,75,4475
42864037,40.680924,-73.835429,,,4,POINT (-73.835429 40.680924),44,75,4475
42864050,40.6912328,-73.8405266,,,3,POINT (-73.8405266 40.6912328),46,74,4674
42864057,40.699781,-73.844274,,,3,POINT (-73.844274 40.699781),48,74,4874
42864060,40.697248,-73.843009,,,4,POINT (-73.843009 40.697248),48,74,4874
42864070,40.741381,-73.855193,,,3,POINT (-73.855193 40.741381),58,72,5872
42864084,40.7915143,-73.8515444,,,3,POINT (-73.8515444 40.7915143),70,72,7072
42864148,40.7191379,-73.7711287,,,3,POINT (-73.7711287 40.7191379),53,87,5387
42864159,40.721404,-73.773098,,,4,POINT (-73.773098 40.721404),53,86,5386
42864169,40.724655,-73.789464,,,3,POINT (-73.789464 40.724655),54,83,5483
42864173,40.722686,-73.788825,,,4,POINT (-73.788825 40.722686),54,84,5484
42864178,40.606381,-73.75471,,traffic_signals,4,POINT (-73.75471 40.606381),26,90,2690
42864179,40.6065871,-73.7557248,,,3,POINT (-73.7557248 40.6065871),26,90,2690
42864183,40.606742,-73.756555,,,3,POINT (-73.756555 40.606742),26,89,2689
42864191,40.600224,-73.739151,,,4,POINT (-73.739151 40.600224),24,93,2493
42864195,40.600754,-73.739723,,,4,POINT (-73.739723 40.600754),24,92,2492
42864201,40.601585,-73.74089,,,4,POINT (-73.74089 40.601585),24,92,2492
42864207,40.602296,-73.741729,,,5,POINT (-73.741729 40.602296),25,92,2592
42864212,40.6028115,-73.7422569,,,4,POINT (-73.7422569 40.6028115),25,92,2592
42864216,40.6029164,-73.7423466,,,3,POINT (-73.7423466 40.6029164),25,92,2592
42864219,40.6032982,-73.7426891,,,3,POINT (-73.7426891 40.6032982),25,92,2592
42864222,40.6038694,-73.7432163,,,4,POINT (-73.7432163 40.6038694),25,92,2592
42864227,40.6041988,-73.7435041,,,3,POINT (-73.7435041 40.6041988),25,92,2592
42864238,40.605625,-73.744682,,traffic_signals,5,POINT (-73.744682 40.605625),25,92,2592
42864246,40.677055,-73.798478,,,3,POINT (-73.798478 40.677055),43,82,4382
42864253,40.678649,-73.791459,,,3,POINT (-73.791459 40.678649),43,83,4383
42864255,40.679028,-73.789092,,,4,POINT (-73.789092 40.679028),43,84,4384
42864259,40.679317,-73.787288,,,3,POINT (-73.787288 40.679317),43,84,4384
42864264,40.680758,-73.784562,,,3,POINT (-73.784562 40.680758),44,84,4484
42864266,40.681219,-73.783214,,,4,POINT (-73.783214 40.681219),44,85,4485
42864270,40.68178,-73.781554,,,3,POINT (-73.781554 40.68178),44,85,4485
42864277,40.6866161,-73.7676687,,,3,POINT (-73.7676687 40.6866161),45,87,4587
42864284,40.687047,-73.765959,,,4,POINT (-73.765959 40.687047),45,88,4588
42864288,40.6872638,-73.7650989,,,4,POINT (-73.7650989 40.6872638),45,88,4588
42864292,40.6874561,-73.7642779,,,3,POINT (-73.7642779 40.6874561),45,88,4588
42864297,40.6873912,-73.7632833,,,3,POINT (-73.7632833 40.6873912),45,88,4588
42864299,40.687539,-73.762656,,,3,POINT (-73.762656 40.687539),45,88,4588
42864303,40.687751,-73.761793,,,3,POINT (-73.761793 40.687751),45,88,4588
42864311,40.687355,-73.761585,,,3,POINT (-73.761585 40.687355),45,88,4588
42864313,40.687818,-73.760198,,,3,POINT (-73.760198 40.687818),45,89,4589
42864324,40.683654,-73.77442,,,3,POINT (-73.77442 40.683654),44,86,4486
42864326,40.684797,-73.773138,,,3,POINT (-73.773138 40.684797),45,86,4586
42864333,40.775142,-73.81587,,,1,POINT (-73.81587 40.775142),66,79,6679
42864335,40.775066,-73.815053,,,4,POINT (-73.815053 40.775066),66,79,6679
42864340,40.774895,-73.81288,,,4,POINT (-73.81288 40.774895),66,79,6679
42864342,40.774412,-73.806785,,,4,POINT (-73.806785 40.774412),66,80,6680
42864347,40.773747,-73.798384,,,4,POINT (-73.798384 40.773747),66,82,6682
42864358,40.775258,-73.824548,,,3,POINT (-73.824548 40.775258),66,77,6677
42864365,40.7752629,-73.818734,,,3,POINT (-73.818734 40.7752629),66,78,6678
42864373,40.773684,-73.7975957,,,4,POINT (-73.7975957 40.773684),66,82,6682
42864381,40.739682,-73.92603,,,1,POINT (-73.92603 40.739682),58,59,5859
42864383,40.7390734,-73.9261603,,traffic_signals,4,POINT (-73.9261603 40.7390734),58,59,5859
42864385,40.7382279,-73.9263311,,,4,POINT (-73.9263311 40.7382279),57,59,5759
42864393,40.7473181,-73.92451,,,3,POINT (-73.92451 40.7473181),60,59,6059
42864400,40.7400695,-73.9259565,,,3,POINT (-73.9259565 40.7400695),58,59,5859
42864422,40.724118,-73.802336,,,3,POINT (-73.802336 40.724118),54,81,5481
42864424,40.724517,-73.80059,,stop,4,POINT (-73.80059 40.724517),54,81,5481
42864426,40.724717,-73.799716,,,4,POINT (-73.799716 40.724717),54,82,5482
42864432,40.725115,-73.797969,,,3,POINT (-73.797969 40.725115),54,82,5482
42864449,40.721275,-73.816706,,stop,4,POINT (-73.816706 40.721275),53,79,5379
42864453,40.721948,-73.814438,,traffic_signals,4,POINT (-73.814438 40.721948),53,79,5379
42864462,40.722617,-73.812187,,stop,4,POINT (-73.812187 40.722617),54,79,5479
42864466,40.723032,-73.810131,,traffic_signals,4,POINT (-73.810131 40.723032),54,80,5480
42864472,40.7239,-73.802291,,,3,POINT (-73.802291 40.7239),54,81,5481
42864479,40.7141516,-73.8349174,,,5,POINT (-73.8349174 40.7141516),52,75,5275
42864483,40.714945,-73.833682,,,3,POINT (-73.833682 40.714945),52,75,5275
42864493,40.706085,-73.868812,,,3,POINT (-73.868812 40.706085),50,69,5069
42864500,40.726282,-73.793528,,,3,POINT (-73.793528 40.726282),55,83,5583
42864502,40.7265439,-73.7921053,,,4,POINT (-73.7921053 40.7265439),55,83,5583
42864507,40.7522402,-73.703864,,,3,POINT (-73.703864 40.7522402),61,99,6199
42864528,40.723214,-73.894113,,traffic_signals,4,POINT (-73.894113 40.723214),54,65,5465
42864536,40.724256,-73.891817,,stop,4,POINT (-73.891817 40.724256),54,65,5465
42864543,40.7249551,-73.890231,,stop,4,POINT (-73.890231 40.7249551),54,65,5465
42864552,40.7248312,-73.8889837,,,3,POINT (-73.8889837 40.7248312),54,65,5465
42864553,40.724638,-73.887077,,traffic_signals,4,POINT (-73.887077 40.724638),54,66,5466
42864572,40.7246155,-73.8861833,,,3,POINT (-73.8861833 40.7246155),54,66,5466
42864579,40.724622,-73.886108,,,3,POINT (-73.886108 40.724622),54,66,5466
42864591,40.725083,-73.882588,,,4,POINT (-73.882588 40.725083),54,67,5467
42864597,40.725237,-73.881621,,,4,POINT (-73.881621 40.725237),54,67,5467
42864602,40.725395,-73.88065,,,4,POINT (-73.88065 40.725395),54,67,5467
42864606,40.72556,-73.879643,,traffic_signals,4,POINT (-73.879643 40.72556),54,67,5467
42864611,40.725728,-73.878635,,stop,4,POINT (-73.878635 40.725728),54,67,5467
42864626,40.725287,-73.874901,,,4,POINT (-73.874901 40.725287),54,68,5468
42864633,40.7248453,-73.8731012,,,3,POINT (-73.8731012 40.7248453),54,68,5468
42864644,40.695691,-73.863687,,,3,POINT (-73.863687 40.695691),47,70,4770
42864648,40.694774,-73.863362,,,3,POINT (-73.863362 40.694774),47,70,4770
42864650,40.69411,-73.86314,,,3,POINT (-73.86314 40.69411),47,70,4770
42864657,40.693445,-73.862904,,,3,POINT (-73.862904 40.693445),47,70,4770
42864660,40.69278,-73.862673,,,3,POINT (-73.862673 40.69278),46,70,4670
42864671,40.6569018,-73.8306359,,,3,POINT (-73.8306359 40.6569018),38,76,3876
42864688,40.7178255,-73.8723712,,traffic_signals,4,POINT (-73.8723712 40.7178255),52,68,5268
42864692,40.711919,-73.871277,,traffic_signals,3,POINT (-73.871277 40.711919),51,69,5169
42864697,40.7105818,-73.8706303,,traffic_signals,3,POINT (-73.8706303 40.7105818),51,69,5169
42864700,40.7099087,-73.8703224,,,3,POINT (-73.8703224 40.7099087),51,69,5169
42864718,40.7053748,-73.868597,,traffic_signals,4,POINT (-73.868597 40.7053748),49,69,4969
42864721,40.70297,-73.868243,,traffic_signals,3,POINT (-73.868243 40.70297),49,69,4969
42864731,40.691401,-73.861966,,,4,POINT (-73.861966 40.691401),46,70,4670
42864737,40.690047,-73.861657,,stop,4,POINT (-73.861657 40.690047),46,70,4670
42864740,40.689373,-73.861504,,,4,POINT (-73.861504 40.689373),46,70,4670
42864746,40.687341,-73.861041,,,4,POINT (-73.861041 40.687341),45,71,4571
42864751,40.6849192,-73.8604855,,,3,POINT (-73.8604855 40.6849192),45,71,4571
42864760,40.741397,-73.884799,,,4,POINT (-73.884799 40.741397),58,66,5866
42864770,40.7610224,-73.8882529,,traffic_signals,4,POINT (-73.8882529 40.7610224),63,66,6366
42864784,40.7515921,-73.8865496,,traffic_signals,4,POINT (-73.8865496 40.7515921),61,66,6166
42864789,40.7474377,-73.8857828,,traffic_signals,4,POINT (-73.8857828 40.7474377),60,66,6066
42864792,40.7458035,-73.8854838,,,3,POINT (-73.8854838 40.7458035),59,66,5966
42864804,40.679456,-73.857793,,,3,POINT (-73.857793 40.679456),43,71,4371
42864806,40.678172,-73.857482,,,3,POINT (-73.857482 40.678172),43,71,4371
42864808,40.676455,-73.856871,,stop,4,POINT (-73.856871 40.676455),42,71,4271
42864812,40.674989,-73.856535,,stop,4,POINT (-73.856535 40.674989),42,71,4271
42864819,40.6688728,-73.854907,,,4,POINT (-73.854907 40.6688728),41,72,4172
42864822,40.6673192,-73.8545198,,,4,POINT (-73.8545198 40.6673192),40,72,4072
42864831,40.654093,-73.8513,,,3,POINT (-73.8513 40.654093),37,72,3772
42864832,40.655708,-73.851703,,,4,POINT (-73.851703 40.655708),37,72,3772
42864835,40.657415,-73.852127,,,4,POINT (-73.852127 40.657415),38,72,3872
42864837,40.659089,-73.852543,,,4,POINT (-73.852543 40.659089),38,72,3872
42864840,40.659924,-73.852751,,,3,POINT (-73.852751 40.659924),39,72,3972
42864857,40.683486,-73.860188,,stop,4,POINT (-73.860188 40.683486),44,71,4471
42864866,40.6794362,-73.8582037,,,3,POINT (-73.8582037 40.6794362),43,71,4371
42864874,40.7723352,-73.8906953,,,3,POINT (-73.8906953 40.7723352),66,65,6665
42864876,40.7708103,-73.8900464,,,4,POINT (-73.8900464 40.7708103),65,65,6565
42864879,40.7688986,-73.8896918,,,4,POINT (-73.8896918 40.7688986),65,65,6565
42864880,40.7668585,-73.8893189,,,3,POINT (-73.8893189 40.7668585),64,65,6465
42864885,40.731971,-73.884775,,traffic_signals,3,POINT (-73.884775 40.731971),56,66,5666
42864890,40.728982,-73.882373,,traffic_signals,4,POINT (-73.882373 40.728982),55,67,5567
42864913,40.7216086,-73.8764696,,traffic_signals,4,POINT (-73.8764696 40.7216086),53,68,5368
42864916,40.720156,-73.875309,,traffic_signals,4,POINT (-73.875309 40.720156),53,68,5368
42864919,40.719398,-73.874705,,traffic_signals,4,POINT (-73.874705 40.719398),53,68,5368
42864921,40.718789,-73.87422,,,3,POINT (-73.87422 40.718789),53,68,5368
42864927,40.7182554,-73.8735756,,,3,POINT (-73.8735756 40.7182554),53,68,5368
42864941,40.717666,-73.743503,,,3,POINT (-73.743503 40.717666),52,92,5292
42864943,40.718068,-73.742507,,,4,POINT (-73.742507 40.718068),53,92,5392
42864947,40.718754,-73.740819,,,4,POINT (-73.740819 40.718754),53,92,5392
42864951,40.719101,-73.73996,,,4,POINT (-73.73996 40.719101),53,92,5392
42864958,40.719452,-73.7391,,stop,4,POINT (-73.7391 40.719452),53,93,5393
42864965,40.720557,-73.736026,,,3,POINT (-73.736026 40.720557),53,93,5393
42864974,40.715523,-73.750912,,,3,POINT (-73.750912 40.715523),52,90,5290
42864978,40.7159287,-73.7496226,,,3,POINT (-73.7496226 40.7159287),52,91,5291
42865004,40.7164587,-73.8577719,,traffic_signals,3,POINT (-73.8577719 40.7164587),52,71,5271
42865011,40.7148811,-73.853443,,stop,4,POINT (-73.853443 40.7148811),52,72,5272
42865014,40.714094,-73.851296,,stop,4,POINT (-73.851296 40.714094),52,72,5272
42865017,40.7133,-73.84912,,traffic_signals,4,POINT (-73.84912 40.7133),51,73,5173
42865022,40.711706,-73.84476,,traffic_signals,4,POINT (-73.84476 40.711706),51,73,5173
42865025,40.711414,-73.843967,,,3,POINT (-73.843967 40.711414),51,74,5174
42865030,40.7109146,-73.8425741,,,4,POINT (-73.8425741 40.7109146),51,74,5174
42865050,40.770408,-73.8246748,,traffic_signals,4,POINT (-73.8246748 40.770408),65,77,6577
42865059,40.771281,-73.818726,,,3,POINT (-73.818726 40.771281),65,78,6578
42865062,40.771332,-73.818336,,,3,POINT (-73.818336 40.771332),65,78,6578
42865068,40.771512,-73.815858,,traffic_signals,4,POINT (-73.815858 40.771512),65,79,6579
42865076,40.771538,-73.814866,,,3,POINT (-73.814866 40.771538),65,79,6579
42865084,40.771573,-73.813227,,,4,POINT (-73.813227 40.771573),65,79,6579
42865087,40.771597,-73.811039,,,3,POINT (-73.811039 40.771597),65,80,6580
42865153,40.5631205,-73.9151973,,,1,POINT (-73.9151973 40.5631205),15,61,1561
42865176,40.5639836,-73.9113585,,,2,POINT (-73.9113585 40.5639836),15,61,1561
42865209,40.6085519,-73.8182586,,,4,POINT (-73.8182586 40.6085519),26,78,2678
42865221,40.758483,-73.820045,,,3,POINT (-73.820045 40.758483),62,78,6278
42865225,40.7579521,-73.8192236,,,3,POINT (-73.8192236 40.7579521),62,78,6278
42865233,40.756621,-73.817171,,,3,POINT (-73.817171 40.756621),62,78,6278
42865238,40.756504,-73.81699,,,3,POINT (-73.81699 40.756504),62,78,6278
42865249,40.755972,-73.816159,,,3,POINT (-73.816159 40.755972),62,79,6279
42865251,40.75563,-73.815634,,traffic_signals,4,POINT (-73.815634 40.75563),62,79,6279
42865255,40.7554369,-73.8152948,,traffic_signals,4,POINT (-73.8152948 40.7554369),62,79,6279
42865258,40.75517,-73.814931,,,3,POINT (-73.814931 40.75517),62,79,6279
42865262,40.754898,-73.814512,,,3,POINT (-73.814512 40.754898),61,79,6179
42865266,40.754718,-73.814239,,,3,POINT (-73.814239 40.754718),61,79,6179
42865273,40.752939,-73.812735,,,4,POINT (-73.812735 40.752939),61,79,6179
42865276,40.7522,-73.812356,,stop,4,POINT (-73.812356 40.7522),61,79,6179
42865278,40.751288,-73.811924,,,3,POINT (-73.811924 40.751288),61,79,6179
42865283,40.750455,-73.811514,,traffic_signals,4,POINT (-73.811514 40.750455),60,79,6079
42865287,40.749902,-73.810927,,,3,POINT (-73.810927 40.749902),60,80,6080
42865292,40.74934,-73.810342,,,4,POINT (-73.810342 40.74934),60,80,6080
42865312,40.787631,-73.822669,,,3,POINT (-73.822669 40.787631),69,77,6977
42865315,40.786859,-73.8223543,,traffic_signals,4,POINT (-73.8223543 40.786859),69,78,6978
42865318,40.7857989,-73.8218982,,,4,POINT (-73.8218982 40.7857989),69,78,6978
42865321,40.7845828,-73.8214093,,,3,POINT (-73.8214093 40.7845828),69,78,6978
42865324,40.7840051,-73.8212912,,,3,POINT (-73.8212912 40.7840051),68,78,6878
42865328,40.7833037,-73.8213942,,,3,POINT (-73.8213942 40.7833037),68,78,6878
42865332,40.7816892,-73.8222322,,traffic_signals,4,POINT (-73.8222322 40.7816892),68,78,6878
42865334,40.7805431,-73.822922,,traffic_signals,4,POINT (-73.822922 40.7805431),68,77,6877
42865337,40.779579,-73.823313,,,3,POINT (-73.823313 40.779579),67,77,6777
42865339,40.779036,-73.823547,,,3,POINT (-73.823547 40.779036),67,77,6777
42865356,40.768169,-73.824212,,traffic_signals,4,POINT (-73.824212 40.768169),65,77,6577
42865362,40.765826,-73.823727,,traffic_signals,4,POINT (-73.823727 40.765826),64,77,6477
42865372,40.76276,-73.822601,,traffic_signals,4,POINT (-73.822601 40.76276),63,77,6377
42865373,40.761625,-73.822072,,traffic_signals,4,POINT (-73.822072 40.761625),63,78,6378
42865376,40.760534,-73.821558,,traffic_signals,4,POINT (-73.821558 40.760534),63,78,6378
42865382,40.759686,-73.821164,,traffic_signals,4,POINT (-73.821164 40.759686),63,78,6378
42865386,40.7588729,-73.8206719,,traffic_signals,4,POINT (-73.8206719 40.7588729),62,78,6278
42865400,40.736992,-73.810482,,traffic_signals,5,POINT (-73.810482 40.736992),57,80,5780
42865422,40.725801,-73.810686,,traffic_signals,4,POINT (-73.810686 40.725801),54,80,5480
42865431,40.722343,-73.809854,,,4,POINT (-73.809854 40.722343),54,80,5480
42865438,40.7198631,-73.8090191,,,4,POINT (-73.8090191 40.7198631),53,80,5380
42865441,40.718415,-73.808605,,traffic_signals,4,POINT (-73.808605 40.718415),53,80,5380
42865449,40.716802,-73.808099,,,3,POINT (-73.808099 40.716802),52,80,5280
42865457,40.715025,-73.807637,,,3,POINT (-73.807637 40.715025),52,80,5280
42865474,40.710089,-73.805482,,,3,POINT (-73.805482 40.710089),51,81,5181
42865478,40.709473,-73.805012,,,3,POINT (-73.805012 40.709473),50,81,5081
42865483,40.709338,-73.804841,,,3,POINT (-73.804841 40.709338),50,81,5081
42865485,40.708984,-73.804168,,traffic_signals,3,POINT (-73.804168 40.708984),50,81,5081
42865493,40.7077238,-73.8027908,,traffic_signals,4,POINT (-73.8027908 40.7077238),50,81,5081
42865497,40.706749,-73.802228,,traffic_signals,4,POINT (-73.802228 40.706749),50,81,5081
42865520,40.7939415,-73.8255714,,,3,POINT (-73.8255714 40.7939415),71,77,7177
42865524,40.791946,-73.824409,,,3,POINT (-73.824409 40.791946),70,77,7077
42865535,40.742295,-73.810133,,traffic_signals,3,POINT (-73.810133 40.742295),58,80,5880
42865538,40.738871,-73.810355,,,3,POINT (-73.810355 40.738871),58,80,5880
42865559,40.717922,-73.8430132,,,3,POINT (-73.8430132 40.717922),53,74,5374
42865565,40.717634,-73.842151,,,3,POINT (-73.842151 40.717634),52,74,5274
42865575,40.739291,-73.8528661,,traffic_signals,4,POINT (-73.8528661 40.739291),58,72,5872
42865577,40.7386387,-73.8508507,,,4,POINT (-73.8508507 40.7386387),58,72,5872
42865580,40.7383274,-73.8499107,,,3,POINT (-73.8499107 40.7383274),57,73,5773
42865587,40.727139,-73.827673,,,4,POINT (-73.827673 40.727139),55,77,5577
42865591,40.728109,-73.824697,,stop,4,POINT (-73.824697 40.728109),55,77,5577
42865594,40.728683,-73.8227026,,traffic_signals,4,POINT (-73.8227026 40.728683),55,77,5577
42865597,40.7292598,-73.8208242,,stop,5,POINT (-73.8208242 40.7292598),55,78,5578
42865600,40.7298763,-73.8185338,,traffic_signals,4,POINT (-73.8185338 40.7298763),55,78,5578
42865605,40.7303073,-73.8160698,,,3,POINT (-73.8160698 40.7303073),56,79,5679
42865618,40.722308,-73.844134,,traffic_signals,4,POINT (-73.844134 40.722308),54,74,5474
42865620,40.722979,-73.84188,,stop,4,POINT (-73.84188 40.722979),54,74,5474
42865623,40.723932,-73.838678,,,3,POINT (-73.838678 40.723932),54,75,5475
42865629,40.7205729,-73.8458918,,traffic_signals,3,POINT (-73.8458918 40.7205729),53,73,5373
42865631,40.7216265,-73.8452255,,,4,POINT (-73.8452255 40.7216265),53,73,5373
42865639,40.6522762,-73.8310142,,,1,POINT (-73.8310142 40.6522762),37,76,3776
42865642,40.6527602,-73.8277295,,,3,POINT (-73.8277295 40.6527602),37,77,3777
42865659,40.6663132,-73.7859404,,,3,POINT (-73.7859404 40.6663132),40,84,4084
42865669,40.739919,-73.881467,,stop,4,POINT (-73.881467 40.739919),58,67,5867
42865671,40.7410764,-73.8799787,,traffic_signals,3,POINT (-73.8799787 40.7410764),58,67,5867
42865677,40.685457,-73.845426,,,3,POINT (-73.845426 40.685457),45,73,4573
42865679,40.685921,-73.843795,,,3,POINT (-73.843795 40.685921),45,74,4574
42865684,40.714362,-73.745501,,,3,POINT (-73.745501 40.714362),52,91,5291
42865687,40.71464,-73.742926,,,3,POINT (-73.742926 40.71464),52,92,5292
42865691,40.714786,-73.741633,,,4,POINT (-73.741633 40.714786),52,92,5292
42865698,40.714852,-73.741073,,,3,POINT (-73.741073 40.714852),52,92,5292
42865713,40.7100558,-73.766159,,,3,POINT (-73.766159 40.7100558),51,88,5188
42865719,40.7104967,-73.7643574,,traffic_signals,4,POINT (-73.7643574 40.7104967),51,88,5188
42865724,40.710707,-73.763446,,,3,POINT (-73.763446 40.710707),51,88,5188
42865732,40.711133,-73.761653,,,3,POINT (-73.761653 40.711133),51,88,5188
42865743,40.71157,-73.759864,,,3,POINT (-73.759864 40.71157),51,89,5189
42865756,40.712213,-73.757182,,,3,POINT (-73.757182 40.712213),51,89,5189
42865764,40.712638,-73.755394,,,3,POINT (-73.755394 40.712638),51,90,5190
42865774,40.7130768,-73.7536024,,traffic_signals,5,POINT (-73.7536024 40.7130768),51,90,5190
42865776,40.7132865,-73.7527165,,,3,POINT (-73.7527165 40.7132865),51,90,5190
42865780,40.7135046,-73.7517951,,,3,POINT (-73.7517951 40.7135046),51,90,5190
42865786,40.7137962,-73.7493002,,,3,POINT (-73.7493002 40.7137962),52,91,5291
42865795,40.715656,-73.735535,,,4,POINT (-73.735535 40.715656),52,93,5293
42865803,40.716146,-73.731166,,,4,POINT (-73.731166 40.716146),52,94,5294
42865806,40.716412,-73.729383,,,1,POINT (-73.729383 40.716412),52,94,5294
42865815,40.715727,-73.738692,,,3,POINT (-73.738692 40.715727),52,93,5293
42865822,40.7138918,-73.7487952,,stop,5,POINT (-73.7487952 40.7138918),52,91,5291
42865831,40.7695933,-73.9067868,,,3,POINT (-73.9067868 40.7695933),65,62,6562
42865836,40.7688848,-73.9069064,,traffic_signals,5,POINT (-73.9069064 40.7688848),65,62,6562
42865847,40.723644,-73.738118,,,3,POINT (-73.738118 40.723644),54,93,5493
42865852,40.7247917,-73.7362347,,,4,POINT (-73.7362347 40.7247917),54,93,5493
42865855,40.725257,-73.734359,,,4,POINT (-73.734359 40.725257),54,93,5493
42865859,40.72566,-73.7325478,,,4,POINT (-73.7325478 40.72566),54,94,5494
42865863,40.726015,-73.730957,,,4,POINT (-73.730957 40.726015),54,94,5494
42865866,40.726291,-73.72967,,,1,POINT (-73.72967 40.726291),55,94,5594
42865880,40.7007714,-73.7827586,,,3,POINT (-73.7827586 40.7007714),48,85,4885
42865884,40.7013981,-73.7823837,,,3,POINT (-73.7823837 40.7013981),49,85,4985
42865888,40.702031,-73.782027,,,3,POINT (-73.782027 40.702031),49,85,4985
42865891,40.7026471,-73.7815763,,,3,POINT (-73.7815763 40.7026471),49,85,4985
42865902,40.5720211,-73.8606116,,,4,POINT (-73.8606116 40.5720211),17,71,1771
