Grid Index,NW Lat,NW Lon,NE Lat,NE Lon,SW Lat,SW Lon,SE Lat,SE Lon
5939,51.453617721,-0.18830610200000003,51.453617721,-0.18006192000000004,51.44968594,-0.18830610200000003,51.44968594,-0.18006192000000004
5940,51.453617721,-0.18006192,51.453617721,-0.171817738,51.44968594,-0.18006192,51.44968594,-0.171817738
5941,51.453617721,-0.171817738,51.453617721,-0.163573556,51.44968594,-0.171817738,51.44968594,-0.163573556
5942,51.453617721,-0.163573556,51.453617721,-0.15532937400000002,51.44968594,-0.163573556,51.44968594,-0.15532937400000002
5943,51.453617721,-0.15532937400000002,51.453617721,-0.14708519200000003,51.44968594,-0.15532937400000002,51.44968594,-0.14708519200000003
5944,51.453617721,-0.14708519200000003,51.453617721,-0.13884101000000004,51.44968594,-0.14708519200000003,51.44968594,-0.13884101000000004
5945,51.453617721,-0.13884101000000004,51.453617721,-0.13059682800000005,51.44968594,-0.13884101000000004,51.44968594,-0.13059682800000005
5946,51.453617721,-0.130596828,51.453617721,-0.122352646,51.44968594,-0.130596828,51.44968594,-0.122352646
5947,51.453617721,-0.12235264600000001,51.453617721,-0.114108464,51.44968594,-0.12235264600000001,51.44968594,-0.114108464
5948,51.453617721,-0.11410846400000002,51.453617721,-0.10586428200000002,51.44968594,-0.11410846400000002,51.44968594,-0.10586428200000002
5949,51.453617721,-0.10586428200000003,51.453617721,-0.09762010000000003,51.44968594,-0.10586428200000003,51.44968594,-0.09762010000000003
5950,51.453617721,-0.09762010000000004,51.453617721,-0.08937591800000004,51.44968594,-0.09762010000000004,51.44968594,-0.08937591800000004
5951,51.453617721,-0.089375918,51.453617721,-0.081131736,51.44968594,-0.089375918,51.44968594,-0.081131736
5952,51.453617721,-0.08113173600000001,51.453617721,-0.07288755400000001,51.44968594,-0.08113173600000001,51.44968594,-0.07288755400000001
5953,51.453617721,-0.07288755400000002,51.453617721,-0.06464337200000002,51.44968594,-0.07288755400000002,51.44968594,-0.06464337200000002
5954,51.453617721,-0.06464337200000003,51.453617721,-0.05639919000000003,51.44968594,-0.06464337200000003,51.44968594,-0.05639919000000003
5955,51.453617721,-0.05639919000000004,51.453617721,-0.04815500800000004,51.44968594,-0.05639919000000004,51.44968594,-0.04815500800000004
5956,51.453617721,-0.048155008000000055,51.453617721,-0.03991082600000005,51.44968594,-0.048155008000000055,51.44968594,-0.03991082600000005
5957,51.453617721,-0.03991082600000001,51.453617721,-0.03166664400000001,51.44968594,-0.03991082600000001,51.44968594,-0.03166664400000001
5958,51.453617721,-0.03166664400000002,51.453617721,-0.023422462000000022,51.44968594,-0.03166664400000002,51.44968594,-0.023422462000000022
5959,51.453617721,-0.023422462000000033,51.453617721,-0.015178280000000034,51.44968594,-0.023422462000000033,51.44968594,-0.015178280000000034
5960,51.453617721,-0.015178280000000044,51.453617721,-0.006934098000000045,51.44968594,-0.015178280000000044,51.44968594,-0.006934098000000045
5961,51.453617721,-0.006934098,51.453617721,0.0013100839999999996,51.44968594,-0.006934098,51.44968594,0.0013100839999999996
5962,51.453617721,0.0013100839999999891,51.453617721,0.009554265999999988,51.44968594,0.0013100839999999891,51.44968594,0.009554265999999988
5963,51.453617721,0.009554265999999978,51.453617721,0.017798447999999977,51.44968594,0.009554265999999978,51.44968594,0.017798447999999977
5964,51.453617721,0.017798447999999967,51.453617721,0.026042629999999966,51.44968594,0.017798447999999967,51.44968594,0.026042629999999966
5965,51.453617721,0.026042629999999956,51.453617721,0.03428681199999996,51.44968594,0.026042629999999956,51.44968594,0.03428681199999996
5966,51.453617721,0.034286811999999944,51.453617721,0.04253099399999995,51.44968594,0.034286811999999944,51.44968594,0.04253099399999995
5967,51.453617721,0.04253099399999993,51.453617721,0.050775175999999936,51.44968594,0.04253099399999993,51.44968594,0.050775175999999936
5968,51.453617721,0.05077517599999992,51.453617721,0.059019357999999925,51.44968594,0.05077517599999992,51.44968594,0.059019357999999925
5969,51.453617721,0.05901935799999991,51.453617721,0.06726353999999991,51.44968594,0.05901935799999991,51.44968594,0.06726353999999991
5970,51.453617721,0.06726354000000001,51.453617721,0.07550772200000001,51.44968594,0.06726354000000001,51.44968594,0.07550772200000001
5971,51.453617721,0.075507722,51.453617721,0.083751904,51.44968594,0.075507722,51.44968594,0.083751904
5972,51.453617721,0.08375190399999999,51.453617721,0.09199608599999999,51.44968594,0.08375190399999999,51.44968594,0.09199608599999999
5973,51.453617721,0.09199608599999998,51.453617721,0.10024026799999998,51.44968594,0.09199608599999998,51.44968594,0.10024026799999998
5974,51.453617721,0.10024026799999997,51.453617721,0.10848444999999997,51.44968594,0.10024026799999997,51.44968594,0.10848444999999997
5975,51.453617721,0.10848444999999995,51.453617721,0.11672863199999996,51.44968594,0.10848444999999995,51.44968594,0.11672863199999996
5976,51.453617721,0.11672863199999994,51.453617721,0.12497281399999995,51.44968594,0.11672863199999994,51.44968594,0.12497281399999995
5977,51.453617721,0.12497281399999993,51.453617721,0.13321699599999992,51.44968594,0.12497281399999993,51.44968594,0.13321699599999992
5978,51.453617721,0.13321699599999992,51.453617721,0.1414611779999999,51.44968594,0.13321699599999992,51.44968594,0.1414611779999999
5979,51.453617721,0.1414611779999999,51.453617721,0.1497053599999999,51.44968594,0.1414611779999999,51.44968594,0.1497053599999999
5980,51.453617721,0.14970536,51.453617721,0.157949542,51.44968594,0.14970536,51.44968594,0.157949542
5981,51.453617721,0.157949542,51.453617721,0.166193724,51.44968594,0.157949542,51.44968594,0.166193724
5982,51.453617721,0.166193724,51.453617721,0.17443790599999998,51.44968594,0.166193724,51.44968594,0.17443790599999998
5983,51.453617721,0.17443790599999998,51.453617721,0.18268208799999996,51.44968594,0.17443790599999998,51.44968594,0.18268208799999996
5984,51.453617721,0.18268208799999996,51.453617721,0.19092626999999995,51.44968594,0.18268208799999996,51.44968594,0.19092626999999995
5985,51.453617721,0.19092626999999995,51.453617721,0.19917045199999994,51.44968594,0.19092626999999995,51.44968594,0.19917045199999994
5986,51.453617721,0.19917045199999994,51.453617721,0.20741463399999993,51.44968594,0.19917045199999994,51.44968594,0.20741463399999993
5987,51.453617721,0.20741463399999993,51.453617721,0.21565881599999992,51.44968594,0.20741463399999993,51.44968594,0.21565881599999992
5988,51.453617721,0.21565881599999992,51.453617721,0.2239029979999999,51.44968594,0.21565881599999992,51.44968594,0.2239029979999999
5989,51.453617721,0.2239029979999999,51.453617721,0.2321471799999999,51.44968594,0.2239029979999999,51.44968594,0.2321471799999999
5990,51.453617721,0.2321471799999999,51.453617721,0.2403913619999999,51.44968594,0.2321471799999999,51.44968594,0.2403913619999999
5991,51.453617721,0.240391362,51.453617721,0.24863554399999999,51.44968594,0.240391362,51.44968594,0.24863554399999999
5992,51.453617721,0.24863554399999999,51.453617721,0.256879726,51.44968594,0.24863554399999999,51.44968594,0.256879726
5993,51.453617721,0.256879726,51.453617721,0.26512390799999996,51.44968594,0.256879726,51.44968594,0.26512390799999996
5994,51.453617721,0.26512390799999996,51.453617721,0.27336808999999995,51.44968594,0.26512390799999996,51.44968594,0.27336808999999995
5995,51.453617721,0.27336808999999995,51.453617721,0.28161227199999994,51.44968594,0.27336808999999995,51.44968594,0.28161227199999994
5996,51.453617721,0.28161227199999994,51.453617721,0.28985645399999993,51.44968594,0.28161227199999994,51.44968594,0.28985645399999993
5997,51.453617721,0.28985645399999993,51.453617721,0.2981006359999999,51.44968594,0.28985645399999993,51.44968594,0.2981006359999999
5998,51.453617721,0.2981006359999999,51.453617721,0.3063448179999999,51.44968594,0.2981006359999999,51.44968594,0.3063448179999999
5999,51.453617721,0.3063448179999999,51.453617721,0.3145889999999999,51.44968594,0.3063448179999999,51.44968594,0.3145889999999999
6000,51.44968594,-0.5098292,51.44968594,-0.501585018,51.445754159,-0.5098292,51.445754159,-0.501585018
6001,51.44968594,-0.501585018,51.44968594,-0.493340836,51.445754159,-0.501585018,51.445754159,-0.493340836
6002,51.44968594,-0.493340836,51.44968594,-0.485096654,51.445754159,-0.493340836,51.445754159,-0.485096654
6003,51.44968594,-0.48509665399999996,51.44968594,-0.47685247199999997,51.445754159,-0.48509665399999996,51.445754159,-0.47685247199999997
6004,51.44968594,-0.47685247199999997,51.44968594,-0.46860829,51.445754159,-0.47685247199999997,51.445754159,-0.46860829
6005,51.44968594,-0.46860829,51.44968594,-0.460364108,51.445754159,-0.46860829,51.445754159,-0.460364108
6006,51.44968594,-0.460364108,51.44968594,-0.452119926,51.445754159,-0.460364108,51.445754159,-0.452119926
6007,51.44968594,-0.452119926,51.44968594,-0.443875744,51.445754159,-0.452119926,51.445754159,-0.443875744
6008,51.44968594,-0.44387574399999996,51.44968594,-0.43563156199999997,51.445754159,-0.44387574399999996,51.445754159,-0.43563156199999997
6009,51.44968594,-0.43563156199999997,51.44968594,-0.42738738,51.445754159,-0.43563156199999997,51.445754159,-0.42738738
6010,51.44968594,-0.42738738,51.44968594,-0.419143198,51.445754159,-0.42738738,51.445754159,-0.419143198
6011,51.44968594,-0.419143198,51.44968594,-0.410899016,51.445754159,-0.419143198,51.445754159,-0.410899016
6012,51.44968594,-0.410899016,51.44968594,-0.402654834,51.445754159,-0.410899016,51.445754159,-0.402654834
6013,51.44968594,-0.402654834,51.44968594,-0.39441065200000003,51.445754159,-0.402654834,51.445754159,-0.39441065200000003
6014,51.44968594,-0.39441065200000003,51.44968594,-0.38616647000000004,51.445754159,-0.39441065200000003,51.445754159,-0.38616647000000004
6015,51.44968594,-0.38616647,51.44968594,-0.377922288,51.445754159,-0.38616647,51.445754159,-0.377922288
6016,51.44968594,-0.377922288,51.44968594,-0.369678106,51.445754159,-0.377922288,51.445754159,-0.369678106
6017,51.44968594,-0.369678106,51.44968594,-0.361433924,51.445754159,-0.369678106,51.445754159,-0.361433924
6018,51.44968594,-0.36143392399999996,51.44968594,-0.353189742,51.445754159,-0.36143392399999996,51.445754159,-0.353189742
6019,51.44968594,-0.353189742,51.44968594,-0.34494556,51.445754159,-0.353189742,51.445754159,-0.34494556
6020,51.44968594,-0.34494556,51.44968594,-0.336701378,51.445754159,-0.34494556,51.445754159,-0.336701378
6021,51.44968594,-0.336701378,51.44968594,-0.328457196,51.445754159,-0.336701378,51.445754159,-0.328457196
6022,51.44968594,-0.328457196,51.44968594,-0.320213014,51.445754159,-0.328457196,51.445754159,-0.320213014
6023,51.44968594,-0.320213014,51.44968594,-0.31196883200000003,51.445754159,-0.320213014,51.445754159,-0.31196883200000003
6024,51.44968594,-0.31196883200000003,51.44968594,-0.30372465000000004,51.445754159,-0.31196883200000003,51.445754159,-0.30372465000000004
6025,51.44968594,-0.30372465000000004,51.44968594,-0.29548046800000005,51.445754159,-0.30372465000000004,51.445754159,-0.29548046800000005
6026,51.44968594,-0.295480468,51.44968594,-0.287236286,51.445754159,-0.295480468,51.445754159,-0.287236286
6027,51.44968594,-0.287236286,51.44968594,-0.278992104,51.445754159,-0.287236286,51.445754159,-0.278992104
6028,51.44968594,-0.278992104,51.44968594,-0.27074792200000003,51.445754159,-0.278992104,51.445754159,-0.27074792200000003
6029,51.44968594,-0.270747922,51.44968594,-0.26250374,51.445754159,-0.270747922,51.445754159,-0.26250374
6030,51.44968594,-0.26250374,51.44968594,-0.254259558,51.445754159,-0.26250374,51.445754159,-0.254259558
6031,51.44968594,-0.254259558,51.44968594,-0.246015376,51.445754159,-0.254259558,51.445754159,-0.246015376
6032,51.44968594,-0.246015376,51.44968594,-0.23777119400000002,51.445754159,-0.246015376,51.445754159,-0.23777119400000002
6033,51.44968594,-0.23777119400000002,51.44968594,-0.22952701200000003,51.445754159,-0.23777119400000002,51.445754159,-0.22952701200000003
6034,51.44968594,-0.22952701200000003,51.44968594,-0.22128283000000004,51.445754159,-0.22952701200000003,51.445754159,-0.22128283000000004
6035,51.44968594,-0.22128282999999999,51.44968594,-0.213038648,51.445754159,-0.22128282999999999,51.445754159,-0.213038648
6036,51.44968594,-0.213038648,51.44968594,-0.204794466,51.445754159,-0.213038648,51.445754159,-0.204794466
6037,51.44968594,-0.204794466,51.44968594,-0.19655028400000002,51.445754159,-0.204794466,51.445754159,-0.19655028400000002
6038,51.44968594,-0.19655028400000002,51.44968594,-0.18830610200000003,51.445754159,-0.19655028400000002,51.445754159,-0.18830610200000003
6039,51.44968594,-0.18830610200000003,51.44968594,-0.18006192000000004,51.445754159,-0.18830610200000003,51.445754159,-0.18006192000000004
6040,51.44968594,-0.18006192,51.44968594,-0.171817738,51.445754159,-0.18006192,51.445754159,-0.171817738
6041,51.44968594,-0.171817738,51.44968594,-0.163573556,51.445754159,-0.171817738,51.445754159,-0.163573556
6042,51.44968594,-0.163573556,51.44968594,-0.15532937400000002,51.445754159,-0.163573556,51.445754159,-0.15532937400000002
6043,51.44968594,-0.15532937400000002,51.44968594,-0.14708519200000003,51.445754159,-0.15532937400000002,51.445754159,-0.14708519200000003
6044,51.44968594,-0.14708519200000003,51.44968594,-0.13884101000000004,51.445754159,-0.14708519200000003,51.445754159,-0.13884101000000004
6045,51.44968594,-0.13884101000000004,51.44968594,-0.13059682800000005,51.445754159,-0.13884101000000004,51.445754159,-0.13059682800000005
6046,51.44968594,-0.130596828,51.44968594,-0.122352646,51.445754159,-0.130596828,51.445754159,-0.122352646
6047,51.44968594,-0.12235264600000001,51.44968594,-0.114108464,51.445754159,-0.12235264600000001,51.445754159,-0.114108464
6048,51.44968594,-0.11410846400000002,51.44968594,-0.10586428200000002,51.445754159,-0.11410846400000002,51.445754159,-0.10586428200000002
6049,51.44968594,-0.10586428200000003,51.44968594,-0.09762010000000003,51.445754159,-0.10586428200000003,51.445754159,-0.09762010000000003
6050,51.44968594,-0.09762010000000004,51.44968594,-0.08937591800000004,51.445754159,-0.09762010000000004,51.445754159,-0.08937591800000004
6051,51.44968594,-0.089375918,51.44968594,-0.081131736,51.445754159,-0.089375918,51.445754159,-0.081131736
6052,51.44968594,-0.08113173600000001,51.44968594,-0.07288755400000001,51.445754159,-0.08113173600000001,51.445754159,-0.07288755400000001
6053,51.44968594,-0.07288755400000002,51.44968594,-0.06464337200000002,51.445754159,-0.07288755400000002,51.445754159,-0.06464337200000002
6054,51.44968594,-0.06464337200000003,51.44968594,-0.05639919000000003,51.445754159,-0.06464337200000003,51.445754159,-0.05639919000000003
6055,51.44968594,-0.05639919000000004,51.44968594,-0.04815500800000004,51.445754159,-0.05639919000000004,51.445754159,-0.04815500800000004
6056,51.44968594,-0.048155008000000055,51.44968594,-0.03991082600000005,51.445754159,-0.048155008000000055,51.445754159,-0.03991082600000005
6057,51.44968594,-0.03991082600000001,51.44968594,-0.03166664400000001,51.445754159,-0.03991082600000001,51.445754159,-0.03166664400000001
6058,51.44968594,-0.03166664400000002,51.44968594,-0.023422462000000022,51.445754159,-0.03166664400000002,51.445754159,-0.023422462000000022
6059,51.44968594,-0.023422462000000033,51.44968594,-0.015178280000000034,51.445754159,-0.023422462000000033,51.445754159,-0.015178280000000034
6060,51.44968594,-0.015178280000000044,51.44968594,-0.006934098000000045,51.445754159,-0.015178280000000044,51.445754159,-0.006934098000000045
6061,51.44968594,-0.006934098,51.44968594,0.0013100839999999996,51.445754159,-0.006934098,51.445754159,0.0013100839999999996
6062,51.44968594,0.0013100839999999891,51.44968594,0.009554265999999988,51.445754159,0.0013100839999999891,51.445754159,0.009554265999999988
6063,51.44968594,0.009554265999999978,51.44968594,0.017798447999999977,51.445754159,0.009554265999999978,51.445754159,0.017798447999999977
6064,51.44968594,0.017798447999999967,51.44968594,0.026042629999999966,51.445754159,0.017798447999999967,51.445754159,0.026042629999999966
6065,51.44968594,0.026042629999999956,51.44968594,0.03428681199999996,51.445754159,0.026042629999999956,51.445754159,0.03428681199999996
6066,51.44968594,0.034286811999999944,51.44968594,0.04253099399999995,51.445754159,0.034286811999999944,51.445754159,0.04253099399999995
6067,51.44968594,0.04253099399999993,51.44968594,0.050775175999999936,51.445754159,0.04253099399999993,51.445754159,0.050775175999999936
6068,51.44968594,0.05077517599999992,51.44968594,0.059019357999999925,51.445754159,0.05077517599999992,51.445754159,0.059019357999999925
6069,51.44968594,0.05901935799999991,51.44968594,0.06726353999999991,51.445754159,0.05901935799999991,51.445754159,0.06726353999999991
6070,51.44968594,0.06726354000000001,51.44968594,0.07550772200000001,51.445754159,0.06726354000000001,51.445754159,0.07550772200000001
6071,51.44968594,0.075507722,51.44968594,0.083751904,51.445754159,0.075507722,51.445754159,0.083751904
6072,51.44968594,0.08375190399999999,51.44968594,0.09199608599999999,51.445754159,0.08375190399999999,51.445754159,0.09199608599999999
6073,51.44968594,0.09199608599999998,51.44968594,0.10024026799999998,51.445754159,0.09199608599999998,51.445754159,0.10024026799999998
6074,51.44968594,0.10024026799999997,51.44968594,0.10848444999999997,51.445754159,0.10024026799999997,51.445754159,0.10848444999999997
6075,51.44968594,0.10848444999999995,51.44968594,0.11672863199999996,51.445754159,0.10848444999999995,51.445754159,0.11672863199999996
6076,51.44968594,0.11672863199999994,51.44968594,0.12497281399999995,51.445754159,0.11672863199999994,51.445754159,0.12497281399999995
6077,51.44968594,0.12497281399999993,51.44968594,0.13321699599999992,51.445754159,0.12497281399999993,51.445754159,0.13321699599999992
6078,51.44968594,0.13321699599999992,51.44968594,0.1414611779999999,51.445754159,0.13321699599999992,51.445754159,0.1414611779999999
6079,51.44968594,0.1414611779999999,51.44968594,0.1497053599999999,51.445754159,0.1414611779999999,51.445754159,0.1497053599999999
6080,51.44968594,0.14970536,51.44968594,0.157949542,51.445754159,0.14970536,51.445754159,0.157949542
6081,51.44968594,0.157949542,51.44968594,0.166193724,51.445754159,0.157949542,51.445754159,0.166193724
6082,51.44968594,0.166193724,51.44968594,0.17443790599999998,51.445754159,0.166193724,51.445754159,0.17443790599999998
6083,51.44968594,0.17443790599999998,51.44968594,0.18268208799999996,51.445754159,0.17443790599999998,51.445754159,0.18268208799999996
6084,51.44968594,0.18268208799999996,51.44968594,0.19092626999999995,51.445754159,0.18268208799999996,51.445754159,0.19092626999999995
6085,51.44968594,0.19092626999999995,51.44968594,0.19917045199999994,51.445754159,0.19092626999999995,51.445754159,0.19917045199999994
6086,51.44968594,0.19917045199999994,51.44968594,0.20741463399999993,51.445754159,0.19917045199999994,51.445754159,0.20741463399999993
6087,51.44968594,0.20741463399999993,51.44968594,0.21565881599999992,51.445754159,0.20741463399999993,51.445754159,0.21565881599999992
6088,51.44968594,0.21565881599999992,51.44968594,0.2239029979999999,51.445754159,0.21565881599999992,51.445754159,0.2239029979999999
6089,51.44968594,0.2239029979999999,51.44968594,0.2321471799999999,51.445754159,0.2239029979999999,51.445754159,0.2321471799999999
6090,51.44968594,0.2321471799999999,51.44968594,0.2403913619999999,51.445754159,0.2321471799999999,51.445754159,0.2403913619999999
6091,51.44968594,0.240391362,51.44968594,0.24863554399999999,51.445754159,0.240391362,51.445754159,0.24863554399999999
6092,51.44968594,0.24863554399999999,51.44968594,0.256879726,51.445754159,0.24863554399999999,51.445754159,0.256879726
6093,51.44968594,0.256879726,51.44968594,0.26512390799999996,51.445754159,0.256879726,51.445754159,0.26512390799999996
6094,51.44968594,0.26512390799999996,51.44968594,0.27336808999999995,51.445754159,0.26512390799999996,51.445754159,0.27336808999999995
6095,51.44968594,0.27336808999999995,51.44968594,0.28161227199999994,51.445754159,0.27336808999999995,51.445754159,0.28161227199999994
6096,51.44968594,0.28161227199999994,51.44968594,0.28985645399999993,51.445754159,0.28161227199999994,51.445754159,0.28985645399999993
6097,51.44968594,0.28985645399999993,51.44968594,0.2981006359999999,51.445754159,0.28985645399999993,51.445754159,0.2981006359999999
6098,51.44968594,0.2981006359999999,51.44968594,0.3063448179999999,51.445754159,0.2981006359999999,51.445754159,0.3063448179999999
6099,51.44968594,0.3063448179999999,51.44968594,0.3145889999999999,51.445754159,0.3063448179999999,51.445754159,0.3145889999999999
6100,51.445754159,-0.5098292,51.445754159,-0.501585018,51.441822378000005,-0.5098292,51.441822378000005,-0.501585018
6101,51.445754159,-0.501585018,51.445754159,-0.493340836,51.441822378000005,-0.501585018,51.441822378000005,-0.493340836
6102,51.445754159,-0.493340836,51.445754159,-0.485096654,51.441822378000005,-0.493340836,51.441822378000005,-0.485096654
6103,51.445754159,-0.48509665399999996,51.445754159,-0.47685247199999997,51.441822378000005,-0.48509665399999996,51.441822378000005,-0.47685247199999997
6104,51.445754159,-0.47685247199999997,51.445754159,-0.46860829,51.441822378000005,-0.47685247199999997,51.441822378000005,-0.46860829
6105,51.445754159,-0.46860829,51.445754159,-0.460364108,51.441822378000005,-0.46860829,51.441822378000005,-0.460364108
6106,51.445754159,-0.460364108,51.445754159,-0.452119926,51.441822378000005,-0.460364108,51.441822378000005,-0.452119926
6107,51.445754159,-0.452119926,51.445754159,-0.443875744,51.441822378000005,-0.452119926,51.441822378000005,-0.443875744
6108,51.445754159,-0.44387574399999996,51.445754159,-0.43563156199999997,51.441822378000005,-0.44387574399999996,51.441822378000005,-0.43563156199999997
6109,51.445754159,-0.43563156199999997,51.445754159,-0.42738738,51.441822378000005,-0.43563156199999997,51.441822378000005,-0.42738738
6110,51.445754159,-0.42738738,51.445754159,-0.419143198,51.441822378000005,-0.42738738,51.441822378000005,-0.419143198
6111,51.445754159,-0.419143198,51.445754159,-0.410899016,51.441822378000005,-0.419143198,51.441822378000005,-0.410899016
6112,51.445754159,-0.410899016,51.445754159,-0.402654834,51.441822378000005,-0.410899016,51.441822378000005,-0.402654834
6113,51.445754159,-0.402654834,51.445754159,-0.39441065200000003,51.441822378000005,-0.402654834,51.441822378000005,-0.39441065200000003
6114,51.445754159,-0.39441065200000003,51.445754159,-0.38616647000000004,51.441822378000005,-0.39441065200000003,51.441822378000005,-0.38616647000000004
6115,51.445754159,-0.38616647,51.445754159,-0.377922288,51.441822378000005,-0.38616647,51.441822378000005,-0.377922288
6116,51.445754159,-0.377922288,51.445754159,-0.369678106,51.441822378000005,-0.377922288,51.441822378000005,-0.369678106
6117,51.445754159,-0.369678106,51.445754159,-0.361433924,51.441822378000005,-0.369678106,51.441822378000005,-0.361433924
6118,51.445754159,-0.36143392399999996,51.445754159,-0.353189742,51.441822378000005,-0.36143392399999996,51.441822378000005,-0.353189742
6119,51.445754159,-0.353189742,51.445754159,-0.34494556,51.441822378000005,-0.353189742,51.441822378000005,-0.34494556
6120,51.445754159,-0.34494556,51.445754159,-0.336701378,51.441822378000005,-0.34494556,51.441822378000005,-0.336701378
6121,51.445754159,-0.336701378,51.445754159,-0.328457196,51.441822378000005,-0.336701378,51.441822378000005,-0.328457196
6122,51.445754159,-0.328457196,51.445754159,-0.320213014,51.441822378000005,-0.328457196,51.441822378000005,-0.320213014
6123,51.445754159,-0.320213014,51.445754159,-0.31196883200000003,51.441822378000005,-0.320213014,51.441822378000005,-0.31196883200000003
6124,51.445754159,-0.31196883200000003,51.445754159,-0.30372465000000004,51.441822378000005,-0.31196883200000003,51.441822378000005,-0.30372465000000004
6125,51.445754159,-0.30372465000000004,51.445754159,-0.29548046800000005,51.441822378000005,-0.30372465000000004,51.441822378000005,-0.29548046800000005
6126,51.445754159,-0.295480468,51.445754159,-0.287236286,51.441822378000005,-0.295480468,51.441822378000005,-0.287236286
6127,51.445754159,-0.287236286,51.445754159,-0.278992104,51.441822378000005,-0.287236286,51.441822378000005,-0.278992104
6128,51.445754159,-0.278992104,51.445754159,-0.27074792200000003,51.441822378000005,-0.278992104,51.441822378000005,-0.27074792200000003
6129,51.445754159,-0.270747922,51.445754159,-0.26250374,51.441822378000005,-0.270747922,51.441822378000005,-0.26250374
6130,51.445754159,-0.26250374,51.445754159,-0.254259558,51.441822378000005,-0.26250374,51.441822378000005,-0.254259558
6131,51.445754159,-0.254259558,51.445754159,-0.246015376,51.441822378000005,-0.254259558,51.441822378000005,-0.246015376
6132,51.445754159,-0.246015376,51.445754159,-0.23777119400000002,51.441822378000005,-0.246015376,51.441822378000005,-0.23777119400000002
6133,51.445754159,-0.23777119400000002,51.445754159,-0.22952701200000003,51.441822378000005,-0.23777119400000002,51.441822378000005,-0.22952701200000003
6134,51.445754159,-0.22952701200000003,51.445754159,-0.22128283000000004,51.441822378000005,-0.22952701200000003,51.441822378000005,-0.22128283000000004
6135,51.445754159,-0.22128282999999999,51.445754159,-0.213038648,51.441822378000005,-0.22128282999999999,51.441822378000005,-0.213038648
6136,51.445754159,-0.213038648,51.445754159,-0.204794466,51.441822378000005,-0.213038648,51.441822378000005,-0.204794466
6137,51.445754159,-0.204794466,51.445754159,-0.19655028400000002,51.441822378000005,-0.204794466,51.441822378000005,-0.19655028400000002
6138,51.445754159,-0.19655028400000002,51.445754159,-0.18830610200000003,51.441822378000005,-0.19655028400000002,51.441822378000005,-0.18830610200000003
6139,51.445754159,-0.18830610200000003,51.445754159,-0.18006192000000004,51.441822378000005,-0.18830610200000003,51.441822378000005,-0.18006192000000004
6140,51.445754159,-0.18006192,51.445754159,-0.171817738,51.441822378000005,-0.18006192,51.441822378000005,-0.171817738
6141,51.445754159,-0.171817738,51.445754159,-0.163573556,51.441822378000005,-0.171817738,51.441822378000005,-0.163573556
6142,51.445754159,-0.163573556,51.445754159,-0.15532937400000002,51.441822378000005,-0.163573556,51.441822378000005,-0.15532937400000002
6143,51.445754159,-0.15532937400000002,51.445754159,-0.14708519200000003,51.441822378000005,-0.15532937400000002,51.441822378000005,-0.14708519200000003
6144,51.445754159,-0.14708519200000003,51.445754159,-0.13884101000000004,51.441822378000005,-0.14708519200000003,51.441822378000005,-0.13884101000000004
6145,51.445754159,-0.13884101000000004,51.445754159,-0.13059682800000005,51.441822378000005,-0.13884101000000004,51.441822378000005,-0.13059682800000005
6146,51.445754159,-0.130596828,51.445754159,-0.122352646,51.441822378000005,-0.130596828,51.441822378000005,-0.122352646
6147,51.445754159,-0.12235264600000001,51.445754159,-0.114108464,51.441822378000005,-0.12235264600000001,51.441822378000005,-0.114108464
6148,51.445754159,-0.11410846400000002,51.445754159,-0.10586428200000002,51.441822378000005,-0.11410846400000002,51.441822378000005,-0.10586428200000002
6149,51.445754159,-0.10586428200000003,51.445754159,-0.09762010000000003,51.441822378000005,-0.10586428200000003,51.441822378000005,-0.09762010000000003
6150,51.445754159,-0.09762010000000004,51.445754159,-0.08937591800000004,51.441822378000005,-0.09762010000000004,51.441822378000005,-0.08937591800000004
6151,51.445754159,-0.089375918,51.445754159,-0.081131736,51.441822378000005,-0.089375918,51.441822378000005,-0.081131736
6152,51.445754159,-0.08113173600000001,51.445754159,-0.07288755400000001,51.441822378000005,-0.08113173600000001,51.441822378000005,-0.07288755400000001
6153,51.445754159,-0.07288755400000002,51.445754159,-0.06464337200000002,51.441822378000005,-0.07288755400000002,51.441822378000005,-0.06464337200000002
6154,51.445754159,-0.06464337200000003,51.445754159,-0.05639919000000003,51.441822378000005,-0.06464337200000003,51.441822378000005,-0.05639919000000003
6155,51.445754159,-0.05639919000000004,51.445754159,-0.04815500800000004,51.441822378000005,-0.05639919000000004,51.441822378000005,-0.04815500800000004
6156,51.445754159,-0.048155008000000055,51.445754159,-0.03991082600000005,51.441822378000005,-0.048155008000000055,51.441822378000005,-0.03991082600000005
6157,51.445754159,-0.03991082600000001,51.445754159,-0.03166664400000001,51.441822378000005,-0.03991082600000001,51.441822378000005,-0.03166664400000001
6158,51.445754159,-0.03166664400000002,51.445754159,-0.023422462000000022,51.441822378000005,-0.03166664400000002,51.441822378000005,-0.023422462000000022
6159,51.445754159,-0.023422462000000033,51.445754159,-0.015178280000000034,51.441822378000005,-0.023422462000000033,51.441822378000005,-0.015178280000000034
6160,51.445754159,-0.015178280000000044,51.445754159,-0.006934098000000045,51.441822378000005,-0.015178280000000044,51.441822378000005,-0.006934098000000045
6161,51.445754159,-0.006934098,51.445754159,0.0013100839999999996,51.441822378000005,-0.006934098,51.441822378000005,0.0013100839999999996
