osmid,y,x,street_count,highway,ref,geometry,lat_index,lon_index,grid_index
275804,51.4869381,0.011842,1,,,POINT (0.011842 51.4869381),49,63,4963
275806,51.4863373,0.0126379,1,,,POINT (0.0126379 51.4863373),49,63,4963
275894,51.4923824,0.0398847,4,,,POINT (0.0398847 51.4923824),50,66,5066
276059,51.6529972,-0.1985824,3,,,POINT (-0.1985824 51.6529972),91,37,9137
276405,51.4872434,-0.0133325,4,,,POINT (-0.0133325 51.4872434),49,60,4960
276406,51.4875303,-0.0112324,3,,,POINT (-0.0112324 51.4875303),49,60,4960
276407,51.487633,-0.0106926,3,,,POINT (-0.0106926 51.487633),49,60,4960
276408,51.4880051,-0.0115302,3,,,POINT (-0.0115302 51.4880051),49,60,4960
276410,51.4878246,-0.0133807,3,,,POINT (-0.0133807 51.4878246),49,60,4960
276421,51.4818834,-0.0335925,4,,,POINT (-0.0335925 51.4818834),48,57,4857
276447,51.5063449,-0.0673283,3,,,POINT (-0.0673283 51.5063449),54,53,5453
276449,51.4990397,-0.0566746,3,,,POINT (-0.0566746 51.4990397),52,54,5254
276451,51.4954002,-0.0614663,4,,,POINT (-0.0614663 51.4954002),51,54,5154
276452,51.4948448,-0.065476,3,,,POINT (-0.065476 51.4948448),51,53,5153
276455,51.4955389,-0.0599334,3,,,POINT (-0.0599334 51.4955389),51,54,5154
276457,51.4987282,-0.0699972,3,,,POINT (-0.0699972 51.4987282),52,53,5253
276472,51.4922582,-0.0652036,4,,,POINT (-0.0652036 51.4922582),50,53,5053
276475,51.4920848,-0.0608171,3,mini_roundabout,,POINT (-0.0608171 51.4920848),50,54,5054
276476,51.4924126,-0.0595233,3,,,POINT (-0.0595233 51.4924126),50,54,5054
276478,51.4922759,-0.0627174,3,,,POINT (-0.0627174 51.4922759),50,54,5054
276481,51.4908656,-0.081235,3,,,POINT (-0.081235 51.4908656),50,51,5051
276485,51.4903552,-0.076284,4,,,POINT (-0.076284 51.4903552),50,52,5052
276486,51.4913749,-0.0752979,3,,,POINT (-0.0752979 51.4913749),50,52,5052
276487,51.4931972,-0.0736713,4,,,POINT (-0.0736713 51.4931972),51,52,5152
276488,51.4976647,-0.0773271,3,,,POINT (-0.0773271 51.4976647),52,52,5252
276489,51.4951891,-0.0769128,3,,,POINT (-0.0769128 51.4951891),51,52,5152
276491,51.4961218,-0.0798036,3,,,POINT (-0.0798036 51.4961218),51,52,5152
276493,51.4945512,-0.080418,3,,,POINT (-0.080418 51.4945512),51,52,5152
276499,51.5010806,-0.0733416,3,,,POINT (-0.0733416 51.5010806),53,52,5352
276500,51.5004519,-0.0739768,3,,,POINT (-0.0739768 51.5004519),52,52,5252
276502,51.5017997,-0.0747102,3,,,POINT (-0.0747102 51.5017997),53,52,5352
276507,51.4999032,-0.0955753,4,,,POINT (-0.0955753 51.4999032),52,50,5250
276508,51.4991103,-0.0969407,4,,,POINT (-0.0969407 51.4991103),52,50,5250
276509,51.4939216,-0.0854825,3,,,POINT (-0.0854825 51.4939216),51,51,5151
276511,51.5010322,-0.0906748,3,,,POINT (-0.0906748 51.5010322),53,50,5350
276516,51.5024495,-0.0825018,4,,,POINT (-0.0825018 51.5024495),53,51,5351
276518,51.5008903,-0.0985977,4,,,POINT (-0.0985977 51.5008903),53,49,5349
276527,51.5378119,-0.1448783,3,,,POINT (-0.1448783 51.5378119),62,44,6244
276528,51.5364545,-0.1435064,4,,,POINT (-0.1435064 51.5364545),62,44,6244
276529,51.5346313,-0.2046959,4,,,POINT (-0.2046959 51.5346313),61,37,6137
276531,51.5297992,-0.1862703,3,,,POINT (-0.1862703 51.5297992),60,39,6039
276532,51.5362413,-0.2057022,3,,,POINT (-0.2057022 51.5362413),62,36,6236
276534,51.5341813,-0.2073422,3,,,POINT (-0.2073422 51.5341813),61,36,6136
276535,51.5367951,-0.2095312,3,,,POINT (-0.2095312 51.5367951),62,36,6236
276541,51.5282155,-0.1960994,3,,,POINT (-0.1960994 51.5282155),59,38,5938
276542,51.5275879,-0.1965443,3,,,POINT (-0.1965443 51.5275879),59,38,5938
276544,51.535574,-0.2085186,3,,,POINT (-0.2085186 51.535574),61,36,6136
276545,51.532723,-0.1893106,4,,,POINT (-0.1893106 51.532723),61,38,6138
276547,51.5342534,-0.1912161,3,,,POINT (-0.1912161 51.5342534),61,38,6138
276548,51.5000732,-0.1744846,3,mini_roundabout,,POINT (-0.1744846 51.5000732),52,40,5240
276549,51.4996396,-0.1798344,4,,,POINT (-0.1798344 51.4996396),52,40,5240
276550,51.4979553,-0.1796595,4,,,POINT (-0.1796595 51.4979553),52,40,5240
276551,51.4988574,-0.1796818,3,,,POINT (-0.1796818 51.4988574),52,40,5240
276552,51.4976509,-0.1837688,3,,,POINT (-0.1837688 51.4976509),52,39,5239
276553,51.4912879,-0.1800932,4,,,POINT (-0.1800932 51.4912879),50,39,5039
276554,51.4907765,-0.1831019,4,traffic_signals,,POINT (-0.1831019 51.4907765),50,39,5039
276555,51.4924093,-0.1783562,3,,,POINT (-0.1783562 51.4924093),50,40,5040
276556,51.4938562,-0.1786377,4,traffic_signals,,POINT (-0.1786377 51.4938562),51,40,5140
276557,51.4937438,-0.1689042,3,traffic_signals,,POINT (-0.1689042 51.4937438),51,41,5141
276558,51.4936703,-0.168284,3,,,POINT (-0.168284 51.4936703),51,41,5141
276559,51.495265,-0.1662771,3,,,POINT (-0.1662771 51.495265),51,41,5141
276560,51.4970826,-0.1636246,4,,,POINT (-0.1636246 51.4970826),52,41,5241
276885,51.6406663,-0.1893212,1,,,POINT (-0.1893212 51.6406663),88,38,8838
276886,51.6402272,-0.1838531,1,,,POINT (-0.1838531 51.6402272),88,39,8839
277489,51.6222023,-0.178206,3,,,POINT (-0.178206 51.6222023),83,40,8340
277490,51.6224013,-0.1797804,3,,,POINT (-0.1797804 51.6224013),83,40,8340
277494,51.6081143,-0.1751131,3,,,POINT (-0.1751131 51.6081143),80,40,8040
279604,51.642181,-0.207539,3,,,POINT (-0.207539 51.642181),88,36,8836
279605,51.642888,-0.2077624,3,,,POINT (-0.2077624 51.642888),89,36,8936
279606,51.6426295,-0.2089482,1,turning_circle,,POINT (-0.2089482 51.6426295),89,36,8936
279607,51.6437483,-0.2081969,3,,,POINT (-0.2081969 51.6437483),89,36,8936
279609,51.6429672,-0.2104363,3,,,POINT (-0.2104363 51.6429672),89,36,8936
279610,51.6419166,-0.2086764,1,turning_circle,,POINT (-0.2086764 51.6419166),88,36,8836
279611,51.6419761,-0.208345,1,turning_circle,,POINT (-0.208345 51.6419761),88,36,8836
279632,51.5435032,-0.3765883,3,,,POINT (-0.3765883 51.5435032),63,16,6316
279635,51.5473057,-0.3691923,3,,,POINT (-0.3691923 51.5473057),64,17,6417
279651,51.5783725,-0.3266175,3,,,POINT (-0.3266175 51.5783725),72,22,7222
279652,51.578793,-0.3264346,3,,,POINT (-0.3264346 51.578793),72,22,7222
279655,51.5781085,-0.326291,3,,,POINT (-0.326291 51.5781085),72,22,7222
279656,51.5782054,-0.3280773,3,,,POINT (-0.3280773 51.5782054),72,22,7222
279657,51.5801105,-0.3283654,3,,,POINT (-0.3283654 51.5801105),73,22,7322
279658,51.5794252,-0.3231942,3,,,POINT (-0.3231942 51.5794252),72,22,7222
279668,51.5772212,-0.3333178,4,,,POINT (-0.3333178 51.5772212),72,21,7221
279671,51.5740171,-0.3437652,3,,,POINT (-0.3437652 51.5740171),71,20,7120
279681,51.5690613,-0.3472671,4,,,POINT (-0.3472671 51.5690613),70,19,7019
279686,51.5646508,-0.3532538,3,,,POINT (-0.3532538 51.5646508),69,18,6918
279688,51.5607265,-0.3580977,3,,,POINT (-0.3580977 51.5607265),68,18,6818
279691,51.5515897,-0.3605889,3,,,POINT (-0.3605889 51.5515897),65,18,6518
279699,51.5571496,-0.362311,3,,,POINT (-0.362311 51.5571496),67,17,6717
279700,51.5538292,-0.3554295,3,,,POINT (-0.3554295 51.5538292),66,18,6618
280710,51.6549174,-0.2220075,3,,,POINT (-0.2220075 51.6549174),92,34,9234
282225,51.6003773,-0.2670962,3,traffic_signals,,POINT (-0.2670962 51.6003773),78,29,7829
282229,51.5975637,-0.2639446,3,,,POINT (-0.2639446 51.5975637),77,29,7729
282231,51.5962569,-0.2622604,3,,,POINT (-0.2622604 51.5962569),77,30,7730
282245,51.5926111,-0.258135,3,traffic_signals,,POINT (-0.258135 51.5926111),76,30,7630
282258,51.6006628,-0.2674227,3,traffic_signals,,POINT (-0.2674227 51.6006628),78,29,7829
282263,51.6058565,-0.2739432,3,,,POINT (-0.2739432 51.6058565),79,28,7928
282267,51.6077967,-0.2758069,3,,,POINT (-0.2758069 51.6077967),80,28,8028
282334,51.6067049,-0.1915166,3,,,POINT (-0.1915166 51.6067049),79,38,7938
282336,51.6104823,-0.1935941,3,,,POINT (-0.1935941 51.6104823),80,38,8038
282352,51.6114119,-0.182262,3,,,POINT (-0.182262 51.6114119),81,39,8139
282353,51.5977463,-0.1912001,1,,,POINT (-0.1912001 51.5977463),77,38,7738
282405,51.5877601,-0.2035757,3,,,POINT (-0.2035757 51.5877601),75,37,7537
282427,51.5853085,-0.1942987,3,,,POINT (-0.1942987 51.5853085),74,38,7438
282490,51.5870205,-0.2030704,3,,,POINT (-0.2030704 51.5870205),74,37,7437
282502,51.5873119,-0.2022212,1,,,POINT (-0.2022212 51.5873119),75,37,7537
282598,51.5685109,-0.1990222,4,,,POINT (-0.1990222 51.5685109),70,37,7037
282603,51.5695556,-0.1986777,3,,,POINT (-0.1986777 51.5695556),70,37,7037
282624,51.5725733,-0.2006123,4,,,POINT (-0.2006123 51.5725733),71,37,7137
282627,51.5711729,-0.1971293,3,,,POINT (-0.1971293 51.5711729),70,37,7037
282666,51.571908,-0.2016578,4,,,POINT (-0.2016578 51.571908),71,37,7137
282670,51.5667999,-0.2064349,4,,,POINT (-0.2064349 51.5667999),69,36,6936
282673,51.5607704,-0.202526,3,,,POINT (-0.202526 51.5607704),68,37,6837
282674,51.5619101,-0.2023306,3,,,POINT (-0.2023306 51.5619101),68,37,6837
282675,51.5624842,-0.2007513,3,,,POINT (-0.2007513 51.5624842),68,37,6837
282685,51.5632532,-0.1910545,3,,,POINT (-0.1910545 51.5632532),68,38,6838
282686,51.5636905,-0.1921481,3,,,POINT (-0.1921481 51.5636905),68,38,6838
282692,51.565628,-0.1940931,3,,,POINT (-0.1940931 51.565628),69,38,6938
282704,51.525103,-0.0491465,4,,,POINT (-0.0491465 51.525103),59,55,5955
282708,51.5214992,-0.0785334,3,,,POINT (-0.0785334 51.5214992),58,52,5852
282712,51.5221783,-0.0870459,3,,,POINT (-0.0870459 51.5221783),58,51,5851
282716,51.5225689,-0.0927054,3,,,POINT (-0.0927054 51.5225689),58,50,5850
282717,51.5233267,-0.0898958,3,,,POINT (-0.0898958 51.5233267),58,50,5850
284282,51.6250666,-0.1798008,1,turning_circle,,POINT (-0.1798008 51.6250666),84,40,8440
284283,51.6260248,-0.1788094,3,,,POINT (-0.1788094 51.6260248),84,40,8440
284284,51.6267791,-0.1787822,1,,,POINT (-0.1787822 51.6267791),85,40,8540
284289,51.6193655,-0.179539,1,,,POINT (-0.179539 51.6193655),83,40,8340
284290,51.5965827,-0.1862967,3,,,POINT (-0.1862967 51.5965827),77,39,7739
284291,51.5972408,-0.185205,3,,,POINT (-0.185205 51.5972408),77,39,7739
284292,51.5962789,-0.183265,3,,,POINT (-0.183265 51.5962789),77,39,7739
284294,51.5962427,-0.1823691,1,,,POINT (-0.1823691 51.5962427),77,39,7739
284296,51.5949098,-0.1840862,3,,,POINT (-0.1840862 51.5949098),76,39,7639
284299,51.5912595,-0.1956204,3,,,POINT (-0.1956204 51.5912595),76,38,7638
284300,51.5942467,-0.1923633,3,,,POINT (-0.1923633 51.5942467),76,38,7638
284302,51.5929551,-0.1907326,3,,,POINT (-0.1907326 51.5929551),76,38,7638
284303,51.5911461,-0.1916726,1,crossing,,POINT (-0.1916726 51.5911461),75,38,7538
284304,51.5917268,-0.19298,3,,,POINT (-0.19298 51.5917268),76,38,7638
284305,51.5956034,-0.1946021,3,,,POINT (-0.1946021 51.5956034),77,38,7738
284306,51.5955118,-0.1937408,3,,,POINT (-0.1937408 51.5955118),77,38,7738
284307,51.5956425,-0.1950018,1,,,POINT (-0.1950018 51.5956425),77,38,7738
284308,51.5909419,-0.1948809,3,,,POINT (-0.1948809 51.5909419),75,38,7538
284309,51.5907094,-0.1940486,3,,,POINT (-0.1940486 51.5907094),75,38,7538
284312,51.5911118,-0.2000619,3,,,POINT (-0.2000619 51.5911118),75,37,7537
284314,51.593239,-0.2056344,3,,,POINT (-0.2056344 51.593239),76,36,7636
284315,51.5922529,-0.2061229,3,,,POINT (-0.2061229 51.5922529),76,36,7636
284317,51.5895533,-0.2049693,3,,,POINT (-0.2049693 51.5895533),75,36,7536
284319,51.5952792,-0.1938393,1,,,POINT (-0.1938393 51.5952792),77,38,7738
284462,51.5744602,-0.2257381,3,,,POINT (-0.2257381 51.5744602),71,34,7134
284492,51.5767467,-0.2177287,3,,,POINT (-0.2177287 51.5767467),72,35,7235
285554,51.6183038,-0.2714413,3,,,POINT (-0.2714413 51.6183038),82,28,8228
285557,51.6160797,-0.2751115,3,,,POINT (-0.2751115 51.6160797),82,28,8228
285560,51.6211457,-0.2725611,3,,,POINT (-0.2725611 51.6211457),83,28,8328
285561,51.6209292,-0.2739639,3,,,POINT (-0.2739639 51.6209292),83,28,8328
285562,51.6215403,-0.2705199,3,,,POINT (-0.2705199 51.6215403),83,29,8329
285564,51.6156108,-0.2755688,4,mini_roundabout,,POINT (-0.2755688 51.6156108),82,28,8228
285566,51.6129187,-0.2768929,3,,,POINT (-0.2768929 51.6129187),81,28,8128
285567,51.6098154,-0.2808857,3,,,POINT (-0.2808857 51.6098154),80,27,8027
285568,51.6095295,-0.2828651,3,,,POINT (-0.2828651 51.6095295),80,27,8027
287614,51.4809176,-0.4400839,3,,,POINT (-0.4400839 51.4809176),47,8,4708
287619,51.4813494,-0.4497996,5,,,POINT (-0.4497996 51.4813494),48,7,4807
287624,51.4805701,-0.4577921,3,,,POINT (-0.4577921 51.4805701),47,6,4706
287626,51.4807143,-0.4544607,3,,,POINT (-0.4544607 51.4807143),47,6,4706
287635,51.480009,-0.4578034,3,,,POINT (-0.4578034 51.480009),47,6,4706
287640,51.4793825,-0.4495807,3,,,POINT (-0.4495807 51.4793825),47,7,4707
287703,51.4953804,-0.454136,3,,,POINT (-0.454136 51.4953804),51,6,5106
287720,51.4970274,-0.4529286,3,,,POINT (-0.4529286 51.4970274),52,6,5206
287799,51.4812643,-0.4535544,3,,,POINT (-0.4535544 51.4812643),48,6,4806
287800,51.4818989,-0.4523204,3,,,POINT (-0.4523204 51.4818989),48,6,4806
287807,51.4806379,-0.4498704,3,,,POINT (-0.4498704 51.4806379),47,7,4707
287845,51.4493851,-0.4461264,3,,,POINT (-0.4461264 51.4493851),39,7,3907
292139,51.4662952,-0.1505115,4,,,POINT (-0.1505115 51.4662952),44,43,4443
292172,51.4667615,-0.1481022,3,,,POINT (-0.1481022 51.4667615),44,43,4443
292173,51.4671878,-0.1466214,3,,,POINT (-0.1466214 51.4671878),44,44,4444
292217,51.3756472,-0.3074197,3,,,POINT (-0.3074197 51.3756472),21,24,2124
292249,51.4612971,-0.1472783,3,,,POINT (-0.1472783 51.4612971),42,43,4243
292250,51.3740534,-0.297643,3,,,POINT (-0.297643 51.3740534),20,25,2025
292261,51.4612907,-0.1464951,3,,,POINT (-0.1464951 51.4612907),42,44,4244
292263,51.4618942,-0.1453568,3,,,POINT (-0.1453568 51.4618942),43,44,4344
292284,51.4658058,-0.1475072,3,,,POINT (-0.1475072 51.4658058),44,43,4443
292331,51.4655494,-0.1452665,3,,,POINT (-0.1452665 51.4655494),44,44,4444
292340,51.4025263,-0.2411877,3,,,POINT (-0.2411877 51.4025263),28,32,2832
292344,51.40564,-0.2417194,3,,,POINT (-0.2417194 51.40564),28,32,2832
292354,51.467385,-0.1434613,4,,,POINT (-0.1434613 51.467385),44,44,4444
292374,51.4207993,-0.2526215,3,,,POINT (-0.2526215 51.4207993),32,31,3231
292394,51.4344654,-0.2568835,3,,,POINT (-0.2568835 51.4344654),36,30,3630
292402,51.435672,-0.2568393,3,,,POINT (-0.2568393 51.435672),36,30,3630
292405,51.4356878,-0.2563176,4,,,POINT (-0.2563176 51.4356878),36,30,3630
292407,51.4360907,-0.2559812,3,crossing,,POINT (-0.2559812 51.4360907),36,30,3630
292412,51.4357315,-0.2559592,3,,,POINT (-0.2559592 51.4357315),36,30,3630
292420,51.4388864,-0.2487674,3,,,POINT (-0.2487674 51.4388864),37,31,3731
292423,51.4410161,-0.243916,3,,,POINT (-0.243916 51.4410161),37,32,3732
292444,51.4467807,-0.2268358,3,motorway_junction,,POINT (-0.2268358 51.4467807),39,34,3934
292445,51.446737,-0.2265967,3,,,POINT (-0.2265967 51.446737),39,34,3934
292450,51.4494835,-0.2206031,3,,,POINT (-0.2206031 51.4494835),39,35,3935
292453,51.4444401,-0.2344038,5,,,POINT (-0.2344038 51.4444401),38,33,3833
292455,51.4443364,-0.2343587,3,,,POINT (-0.2343587 51.4443364),38,33,3833
292456,51.4514722,-0.2166149,3,,,POINT (-0.2166149 51.4514722),40,35,4035
292457,51.4514368,-0.2167563,3,,,POINT (-0.2167563 51.4514368),40,35,4035
292458,51.4512517,-0.2168879,3,,,POINT (-0.2168879 51.4512517),40,35,4035
292465,51.4535092,-0.2120671,3,,,POINT (-0.2120671 51.4535092),40,36,4036
292466,51.4539792,-0.2109678,3,,,POINT (-0.2109678 51.4539792),41,36,4136
292470,51.4561584,-0.2041924,3,,,POINT (-0.2041924 51.4561584),41,37,4137
292471,51.4564081,-0.2034261,3,,,POINT (-0.2034261 51.4564081),41,37,4137
292472,51.4566496,-0.2027324,3,,,POINT (-0.2027324 51.4566496),41,37,4137
292477,51.4569878,-0.1983689,3,,,POINT (-0.1983689 51.4569878),41,37,4137
292481,51.4580592,-0.1981613,3,,,POINT (-0.1981613 51.4580592),42,37,4237
292485,51.4573673,-0.1957129,3,,,POINT (-0.1957129 51.4573673),41,38,4138
292488,51.458604,-0.1950692,3,,,POINT (-0.1950692 51.458604),42,38,4238
292499,51.4582675,-0.190278,3,,,POINT (-0.190278 51.4582675),42,38,4238
292501,51.4591616,-0.1908999,3,,,POINT (-0.1908999 51.4591616),42,38,4238
292502,51.4595303,-0.1907649,3,,,POINT (-0.1907649 51.4595303),42,38,4238
292512,51.4622572,-0.1862452,3,,,POINT (-0.1862452 51.4622572),43,39,4339
292513,51.4618768,-0.1858318,3,,,POINT (-0.1858318 51.4618768),43,39,4339
292516,51.4617628,-0.1881269,4,,,POINT (-0.1881269 51.4617628),43,39,4339
292517,51.4617676,-0.1876484,4,,,POINT (-0.1876484 51.4617676),43,39,4339
292520,51.4626247,-0.186178,3,,,POINT (-0.186178 51.4626247),43,39,4339
292521,51.4628617,-0.1857247,3,,,POINT (-0.1857247 51.4628617),43,39,4339
292522,51.4632786,-0.1862823,3,,,POINT (-0.1862823 51.4632786),43,39,4339
292523,51.4628276,-0.1851958,3,,,POINT (-0.1851958 51.4628276),43,39,4339
292524,51.4625847,-0.1846612,3,,,POINT (-0.1846612 51.4625847),43,39,4339
292526,51.4620624,-0.1847446,3,,,POINT (-0.1847446 51.4620624),43,39,4339
292527,51.461847,-0.1853682,3,,,POINT (-0.1853682 51.461847),43,39,4339
292566,51.4752407,-0.175031,3,,,POINT (-0.175031 51.4752407),46,40,4640
292578,51.4766002,-0.1712169,3,,,POINT (-0.1712169 51.4766002),46,41,4641
292588,51.479109,-0.1669364,3,,,POINT (-0.1669364 51.479109),47,41,4741
292596,51.4656489,-0.1921582,3,,,POINT (-0.1921582 51.4656489),44,38,4438
292616,51.4252503,-0.274395,3,,,POINT (-0.274395 51.4252503),33,28,3328
292623,51.4200471,-0.2783433,3,,,POINT (-0.2783433 51.4200471),32,28,3228
292632,51.4201749,-0.2863499,3,,,POINT (-0.2863499 51.4201749),32,27,3227
292638,51.4205917,-0.2827628,3,,,POINT (-0.2827628 51.4205917),32,27,3227
292640,51.4201269,-0.281369,3,,,POINT (-0.281369 51.4201269),32,27,3227
292643,51.4202795,-0.279269,3,,,POINT (-0.279269 51.4202795),32,27,3227
292657,51.4203481,-0.2892676,3,,,POINT (-0.2892676 51.4203481),32,26,3226
292661,51.417397,-0.2886509,3,,,POINT (-0.2886509 51.417397),31,26,3126
292662,51.4158541,-0.2883264,3,,,POINT (-0.2883264 51.4158541),31,26,3126
292663,51.4146572,-0.2880515,3,,,POINT (-0.2880515 51.4146572),31,26,3126
292666,51.4138904,-0.2875124,3,,,POINT (-0.2875124 51.4138904),30,26,3026
292669,51.4121108,-0.2898861,3,,,POINT (-0.2898861 51.4121108),30,26,3026
292673,51.4192206,-0.293017,3,,,POINT (-0.293017 51.4192206),32,26,3226
292676,51.4191081,-0.2948755,3,,,POINT (-0.2948755 51.4191081),32,26,3226
292677,51.4187179,-0.2961742,3,,,POINT (-0.2961742 51.4187179),32,25,3225
292678,51.4184255,-0.2971407,3,,,POINT (-0.2971407 51.4184255),32,25,3225
292680,51.4171058,-0.3015191,4,,,POINT (-0.3015191 51.4171058),31,25,3125
292682,51.4178561,-0.2990501,3,,,POINT (-0.2990501 51.4178561),31,25,3125
292684,51.4164138,-0.3013685,3,,,POINT (-0.3013685 51.4164138),31,25,3125
292686,51.4150647,-0.3010065,3,,,POINT (-0.3010065 51.4150647),31,25,3125
292698,51.4121433,-0.2964564,3,,,POINT (-0.2964564 51.4121433),30,25,3025
292707,51.410476,-0.3000634,3,,,POINT (-0.3000634 51.410476),30,25,3025
292722,51.4101478,-0.2915802,3,,,POINT (-0.2915802 51.4101478),29,26,2926
292724,51.4113401,-0.2908741,2,,,POINT (-0.2908741 51.4113401),30,26,3026
292730,51.4080324,-0.3021902,3,,,POINT (-0.3021902 51.4080324),29,25,2925
292733,51.4072038,-0.303995,3,,,POINT (-0.303995 51.4072038),29,24,2924
292743,51.4076744,-0.3070753,3,,,POINT (-0.3070753 51.4076744),29,24,2924
293523,51.4729996,-0.1981386,3,,,POINT (-0.1981386 51.4729996),45,37,4537
293524,51.4727838,-0.1993788,3,,,POINT (-0.1993788 51.4727838),45,37,4537
293525,51.4726629,-0.2004726,3,,,POINT (-0.2004726 51.4726629),45,37,4537
293526,51.4736858,-0.2005735,3,,,POINT (-0.2005735 51.4736858),46,37,4637
293540,51.4724114,-0.2017311,3,,,POINT (-0.2017311 51.4724114),45,37,4537
293541,51.4721507,-0.2033474,3,,,POINT (-0.2033474 51.4721507),45,37,4537
293542,51.4719889,-0.2041644,3,,,POINT (-0.2041644 51.4719889),45,37,4537
293550,51.4769583,-0.201304,3,,,POINT (-0.201304 51.4769583),46,37,4637
293564,51.4760213,-0.2050875,3,,,POINT (-0.2050875 51.4760213),46,36,4636
293565,51.4757504,-0.2056667,4,,,POINT (-0.2056667 51.4757504),46,36,4636
293567,51.4782908,-0.2030939,3,,,POINT (-0.2030939 51.4782908),47,37,4737
293569,51.4790721,-0.2039512,4,,,POINT (-0.2039512 51.4790721),47,37,4737
293730,51.4131478,-0.3683533,4,traffic_signals,,POINT (-0.3683533 51.4131478),30,17,3017
293781,51.4130929,-0.3627817,3,,,POINT (-0.3627817 51.4130929),30,17,3017
293784,51.4126404,-0.3599319,3,,,POINT (-0.3599319 51.4126404),30,18,3018
294492,51.4732601,-0.4018714,3,,,POINT (-0.4018714 51.4732601),45,13,4513
294519,51.4753117,-0.3956794,3,,,POINT (-0.3956794 51.4753117),46,13,4613
294520,51.475404,-0.3960186,3,,,POINT (-0.3960186 51.475404),46,13,4613
294527,51.4757127,-0.3954582,3,,,POINT (-0.3954582 51.4757127),46,13,4613
294533,51.4751141,-0.3942553,3,,,POINT (-0.3942553 51.4751141),46,14,4614
294537,51.4750951,-0.3939096,4,,,POINT (-0.3939096 51.4750951),46,14,4614
294556,51.4755618,-0.3953425,3,,,POINT (-0.3953425 51.4755618),46,13,4613
294567,51.4731565,-0.3868541,4,,,POINT (-0.3868541 51.4731565),45,14,4514
294586,51.4763177,-0.3842734,4,,,POINT (-0.3842734 51.4763177),46,15,4615
294587,51.4764798,-0.3841613,5,,,POINT (-0.3841613 51.4764798),46,15,4615
294604,51.4779356,-0.3727246,4,,,POINT (-0.3727246 51.4779356),47,16,4716
294697,51.4633393,-0.1422338,3,,,POINT (-0.1422338 51.4633393),43,44,4344
294704,51.4625139,-0.1405863,3,,,POINT (-0.1405863 51.4625139),43,44,4344
294706,51.4617231,-0.1396792,3,,,POINT (-0.1396792 51.4617231),43,44,4344
294738,51.4659384,-0.1416807,3,,,POINT (-0.1416807 51.4659384),44,44,4444
294790,51.4640294,-0.1319883,3,,,POINT (-0.1319883 51.4640294),43,45,4345
294825,51.4831803,-0.3282105,3,,,POINT (-0.3282105 51.4831803),48,22,4822
294839,51.4612125,-0.1434053,4,,,POINT (-0.1434053 51.4612125),42,44,4244
294858,51.483252,-0.3268289,5,,,POINT (-0.3268289 51.483252),48,22,4822
294862,51.4836797,-0.3249282,3,,,POINT (-0.3249282 51.4836797),48,22,4822
294864,51.4841792,-0.3232696,3,,,POINT (-0.3232696 51.4841792),48,22,4822
294902,51.4884688,-0.3126164,3,,,POINT (-0.3126164 51.4884688),49,23,4923
294911,51.4914084,-0.303912,3,,,POINT (-0.303912 51.4914084),50,24,5024
294912,51.4911457,-0.3040418,3,,,POINT (-0.3040418 51.4911457),50,24,5024
294915,51.4915028,-0.2990986,4,,,POINT (-0.2990986 51.4915028),50,25,5025
294945,51.4912978,-0.2925214,3,,,POINT (-0.2925214 51.4912978),50,26,5026
295240,51.4917912,-0.2824331,3,,,POINT (-0.2824331 51.4917912),50,27,5027
295242,51.4918645,-0.2816514,3,,,POINT (-0.2816514 51.4918645),50,27,5027
295243,51.4918361,-0.2814272,3,,,POINT (-0.2814272 51.4918361),50,27,5027
295244,51.4915403,-0.2810154,3,,,POINT (-0.2810154 51.4915403),50,27,5027
295258,51.4924862,-0.2851823,3,,,POINT (-0.2851823 51.4924862),50,27,5027
295274,51.4893105,-0.2771888,3,motorway_junction,1,POINT (-0.2771888 51.4893105),50,28,5028
295318,51.4890558,-0.2876117,3,,,POINT (-0.2876117 51.4890558),50,26,5026
295327,51.4884252,-0.2875047,3,,,POINT (-0.2875047 51.4884252),49,26,4926
295365,51.4827921,-0.2867932,3,,,POINT (-0.2867932 51.4827921),48,27,4827
295387,51.4803589,-0.288987,3,,,POINT (-0.288987 51.4803589),47,26,4726
295389,51.478737,-0.2902091,3,,,POINT (-0.2902091 51.478737),47,26,4726
295398,51.4778637,-0.2905892,3,,,POINT (-0.2905892 51.4778637),47,26,4726
295399,51.4760666,-0.2913409,3,,,POINT (-0.2913409 51.4760666),46,26,4626
295401,51.4751698,-0.2917799,3,,,POINT (-0.2917799 51.4751698),46,26,4626
295412,51.4742162,-0.2922891,3,,,POINT (-0.2922891 51.4742162),46,26,4626
295414,51.4732922,-0.2925957,3,,,POINT (-0.2925957 51.4732922),46,26,4626
295423,51.470453,-0.2935323,3,,,POINT (-0.2935323 51.470453),45,26,4526
295424,51.469082,-0.2940636,3,,,POINT (-0.2940636 51.469082),44,26,4426
295459,51.4677828,-0.2883715,3,,,POINT (-0.2883715 51.4677828),44,26,4426
295460,51.4677557,-0.2880981,3,,,POINT (-0.2880981 51.4677557),44,26,4426
295461,51.467635,-0.2880756,3,,,POINT (-0.2880756 51.467635),44,26,4426
295465,51.4676733,-0.2885095,3,,,POINT (-0.2885095 51.4676733),44,26,4426
295473,51.4654959,-0.2961842,3,,,POINT (-0.2961842 51.4654959),44,25,4425
